Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5
2_40_1.5_50_4.csv,0.21946349999999998,0.11435061691899295,16557039.518,-14260574.268,1.1610359587799455,No,2_100_0.75_100_4.csv,0.39935570777831775,-0.07140176472070864,17399641.314,-16494617.392,1.0548678335781794,No,2_40_1.5_100_8.csv,0.20778851348818045,0.27612380752810395,42034575.75,-33104605.875,1.2697500737123637,No,2_80_1_125_6.csv,0.4694895512167288,0.06001107378671894,41569201.185,-35651947.873,1.1659727915310139,No,2_60_0.75_50_4.csv,0.17166551170895644,0.011505729285773368,60576704.25,-55239165.25,1.0966259894740173,No
2_40_1.5_75_4.csv,0.20862472499999998,0.12237606277985258,15254254.355,-12960983.605,1.1769364748764375,No,2_100_0.75_75_4.csv,0.39935570777831775,-0.07140176472070864,17399641.314,-16494617.392,1.0548678335781794,No,2_40_1.5_100_10.csv,0.1768678599399136,0.2761238184443106,32325780.5,-25656554.375,1.2599423924008502,No,2_80_1_150_6.csv,0.4694894727112727,0.0068184180507001625,27889157.721,-24535766.565,1.1366735841375168,No,2_60_0.75_75_4.csv,0.1716655102361453,0.011505707508550114,52084549.5,-47495272.0,1.096625986266591,No
2_40_1.5_125_4.csv,0.18953204999999998,0.14257176014143125,13220690.957999999,-10884623.957999999,1.2146208274180235,No,2_100_0.75_200_4.csv,0.3864470473189725,-0.02647669074470497,13464818.473,-12080957.707,1.1145489289477568,No,2_40_1.5_100_12.csv,0.1768678599399136,0.2761238184443106,32325780.5,-25656554.375,1.2599423924008502,No,2_80_1_100_6.csv,0.4694894418057921,0.07289237849306357,44149216.127,-37791049.627,1.168245300481344,No,2_60_1_100_4.csv,0.1630307305789252,0.039637797361435786,89585107.5,-78990377.0,1.1341268506668856,No
2_40_1.5_150_4.csv,0.1858951,0.07665307229866355,11587425.297,-9918448.672,1.168269926093539,No,2_100_0.75_175_4.csv,0.3864470444415943,-0.018548503619701624,14288755.869,-12880928.306,1.1092955049166937,No,2_40_1.5_100_14.csv,0.1768678560586482,0.276123802125569,28259646.248000003,-22429316.998000003,1.2599423446786133,No,2_80_1_50_6.csv,0.4694894418057921,0.07289237849306357,44149216.127,-37791049.627,1.168245300481344,No,2_100_1.25_125_4.csv,0.16044647518362493,0.01650433224363343,30341535.0,-27084592.0,1.1202507684073661,No
2_60_1_50_4.csv,0.18309706259999997,0.1399376103699731,23487515.549000002,-21231788.049000002,1.1062429360539063,No,2_100_0.75_225_4.csv,0.38644702031347744,-0.026476705273225487,13833157.488,-12411440.613,1.1145489004323048,No,2_40_1.5_100_16.csv,0.1768678560586482,0.276123802125569,28259646.248000003,-22429316.998000003,1.2599423446786133,No,2_80_1_75_6.csv,0.4694894418057921,0.07289237849306357,44149216.127,-37791049.627,1.168245300481344,No,2_100_1.25_100_4.csv,0.1604464667553176,0.016504313536620994,34273321.0,-30594330.0,1.1202507458081286,No
2_120_1.75_100_10.csv,0.1652923626,0.16092170550733004,22348910.225,-20079371.475,1.1130283760537878,No,2_100_0.75_150_4.csv,0.37730975891926927,-0.0674469280806012,11420076.227,-10798499.195,1.0575614278221002,No,2_40_1.5_100_18.csv,0.1768678560586482,0.276123802125569,28259646.248000003,-22429316.998000003,1.2599423446786133,No,2_80_1_200_6.csv,0.4694893580063555,0.045291556344103374,20690212.235,-17349489.048,1.1925545575294685,No,2_100_1.25_50_4.csv,0.1604464667553176,0.016504313536620994,34273321.0,-30594330.0,1.1202507458081286,No
2_120_1.75_50_10.csv,0.1652923626,0.16092170550733004,22348910.225,-20079371.475,1.1130283760537878,No,2_100_0.75_125_4.csv,0.3587367694204333,-0.07140177428511586,10869474.986,-10343310.283,1.0508700492012495,No,2_40_1.5_100_20.csv,0.1768678560586482,0.276123802125569,28259646.248000003,-22429316.998000003,1.2599423446786133,No,2_80_1_225_6.csv,0.4694893580063555,0.07040482022530727,21087098.485,-17294211.798,1.2193153831641306,No,2_100_1.25_75_4.csv,0.1604464667553176,0.016504313536620994,34273321.0,-30594330.0,1.1202507458081286,No
2_120_1.75_75_10.csv,0.1652923626,0.16092170550733004,22348910.225,-20079371.475,1.1130283760537878,No,2_100_0.75_50_4.csv,0.34484452206460486,-0.06851189521644181,16500831.000999998,-15728487.454000002,1.0491047565291205,No,2_40_1_100_8.csv,0.17658279178970473,0.3389485774076172,42376431.625,-32934665.75,1.2866816972326491,No,2_80_1_175_6.csv,0.4694893320490468,0.024684859333505987,19225968.812,-16514443.285,1.164191155596681,No,2_100_1.25_150_4.csv,0.1604464638808331,0.016504311255228693,22580821.5,-20156935.25,1.120250733553356,No
2_60_1.25_50_4.csv,0.163585025,0.08060994811323707,18720326.222,-17169686.847,1.0903126183265792,No,2_80_2_150_6.csv,0.3479601359831636,0.0005972929988199986,17292152.444000002,-15314906.507000001,1.1291059750248074,No,2_40_1_100_14.csv,0.1765827879700656,0.338948671053009,35547686.498,-27627412.498000003,1.286681715146989,No,2_20_1.5_200_4.csv,0.4457103945208564,0.03658958032250179,23600094.625,-18297198.5,1.2898201123521724,No,2_60_0.75_50_6.csv,0.14555129137194744,0.009436687457672498,63327794.0,-58345306.0,1.0853965527235387,No
2_60_1.5_50_8.csv,0.15347215,0.1473994627299492,21380379.59,-19310478.715,1.1071905521115921,No,2_80_2_125_6.csv,0.34796009959243795,-0.005803114143808166,16881668.901,-15042656.330999998,1.1222531798596072,No,2_40_1_100_16.csv,0.1765827879700656,0.338948671053009,35547686.498,-27627412.498000003,1.286681715146989,No,2_20_1.5_150_4.csv,0.4457103393216849,0.02688673958272146,25708209.687,-20281825.625,1.2675490935742624,No,2_60_0.75_75_6.csv,0.14555124868497085,0.009436734875956504,54449968.0,-50165966.0,1.0853965814193631,No
2_60_1.5_75_8.csv,0.15347215,0.1473994627299492,21380379.59,-19310478.715,1.1071905521115921,No,2_80_2_100_6.csv,0.3479600823301907,-0.005803093460414098,15343192.045999998,-13671773.929000001,1.1222532003293775,No,2_40_1_100_18.csv,0.1765827879700656,0.338948671053009,35547686.498,-27627412.498000003,1.286681715146989,No,2_20_1.5_225_4.csv,0.44571033476887845,0.04312670644722562,20814531.123,-16174169.810999999,1.286899504965263,No,2_80_1.25_150_4.csv,0.14286261725049676,0.0061370412084009816,21704096.125,-19583708.0,1.1082730668267726,No
2_60_1.5_50_10.csv,0.15343363759999998,0.11996094307238625,20838275.434,-19011151.434,1.0961080135699897,No,2_80_2_50_6.csv,0.34796008184736027,-0.0058030947211806135,16307162.6,-14530733.998,1.1222531912183173,No,2_40_1_100_20.csv,0.1765827879700656,0.338948671053009,35547686.498,-27627412.498000003,1.286681715146989,No,2_20_1.5_175_4.csv,0.44571027295730953,0.017148158892815346,20213435.749,-16136889.312,1.252622817085851,No,1_120_0.75_225_10.csv,0.1320771715388781,-0.03275430588633873,45352526.0,-42686936.0,1.062445100299539,No
2_60_1.5_75_10.csv,0.15343363759999998,0.11996094307238625,20838275.434,-19011151.434,1.0961080135699897,No,2_80_2_75_6.csv,0.34796008184736027,-0.0058030947211806135,16307162.6,-14530733.998,1.1222531912183173,No,2_40_1_100_10.csv,0.17658277991437246,0.3389486152957939,40662461.5,-31602579.875,1.286681709557739,No,2_20_1.5_125_4.csv,0.44304585087652193,0.0776334374511102,25435058.187,-19365888.0,1.3133948821246926,No,1_120_0.75_225_12.csv,0.1320771715388781,-0.03275430588633873,45352526.0,-42686936.0,1.062445100299539,No
1_40_0.75_50_6.csv,0.15259489999999998,0.09886542601722259,16205990.008,-14571529.383,1.1121680903932334,No,2_100_0.75_100_14.csv,0.34101331989686406,-0.0040989869243943395,21746522.395999998,-20355338.552,1.068344913077523,No,2_40_1_100_12.csv,0.17658277991437246,0.3389486152957939,40662461.5,-31602579.875,1.286681709557739,No,2_60_0.75_100_8.csv,0.44932557096745196,0.060775262973229105,29205765.37,-24412561.62,1.196341695910894,No,1_120_0.75_225_14.csv,0.1320771715388781,-0.03275430588633873,45352526.0,-42686936.0,1.062445100299539,No
