AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_100_1.25_200_8.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_10.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_12.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_14.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_16.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_18.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_20.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_4.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_6.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
3_100_1.25_200_8.csv,N,,,Y,No,0.8599154772250235,N,,,Y,Yes,2.2194459613977777,N,2,1,0.4,0.5
2_20_1.25_100_6.csv,N,,,Y,No,1.2396552077656424,N,,,Y,No,1.1494925331177575,N,2,0,0.4,0.0
2_20_1_50_4.csv,N,,,Y,Yes,2.0883494775367466,N,,,Y,Yes,3.211653848984398,N,2,2,0.4,1.0
1_40_1.25_175_10.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_12.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_14.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_16.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_18.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_20.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_4.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_6.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
1_40_1.25_175_8.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_10.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_12.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_14.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_16.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_18.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_20.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_4.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_6.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
3_40_1.25_175_8.csv,N,,,Y,No,0.6469797182269799,N,,,Y,Yes,3.353111509222342,N,2,1,0.4,0.5
