Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
1_20_1.25_75_14.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,1_120_2_200_20.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_200_14.csv,0.13072565887266685,0.07538219780194996,766880.469,-652827.625,1.1747059095423544,No,2_40_1_75_12.csv,0.3508790082569973,0.39250102694717026,7032935.719,-3235410.0,2.173738635597961,Yes,2_40_0.75_75_12.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_16.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,1_120_2_200_4.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_100_16.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_1_75_14.csv,0.3508790082569973,0.39250102694717026,7032935.719,-3235410.0,2.173738635597961,Yes,2_40_0.75_75_14.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_18.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,1_120_2_200_6.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_100_18.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_1_75_16.csv,0.3508790082569973,0.39250102694717026,7032935.719,-3235410.0,2.173738635597961,Yes,2_40_0.75_75_16.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_20.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,1_120_2_200_8.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_100_20.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_1_75_18.csv,0.3508790082569973,0.39250102694717026,7032935.719,-3235410.0,2.173738635597961,Yes,2_40_0.75_75_18.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_4.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_10.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_125_16.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_1_75_20.csv,0.3508790082569973,0.39250102694717026,7032935.719,-3235410.0,2.173738635597961,Yes,2_40_0.75_75_20.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_6.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_12.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_125_18.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_1_75_8.csv,0.35087894905588646,0.3413513734954117,6542792.687000001,-3061070.0,2.1374201462233797,Yes,2_40_0.75_75_8.csv,0.41992729558835307,0.031998983503484124,3475976.125,-1921527.25,1.808965303510528,Yes,,
1_20_1.25_75_8.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_14.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_125_20.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_0.75_200_6.csv,0.35001709668626635,0.023697308238194114,1342005.125,-814040.125,1.6485736805664217,Yes,2_80_0.75_100_10.csv,0.4193716291987437,0.019401742062981984,2780010.625,-1487835.25,1.8684935882517906,Yes,,
3_20_1.25_75_10.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_16.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_50_16.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_2_175_14.csv,0.34973493341337275,0.2490344138600391,2496906.969,-503722.75,4.95690728481094,Yes,2_80_0.75_100_12.csv,0.4193716291987437,0.019401742062981984,2780010.625,-1487835.25,1.8684935882517906,Yes,,
3_20_1.25_75_12.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_18.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_50_18.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_2_175_16.csv,0.34973493341337275,0.2490344138600391,2496906.969,-503722.75,4.95690728481094,Yes,2_80_0.75_100_14.csv,0.4193716291987437,0.019401742062981984,2780010.625,-1487835.25,1.8684935882517906,Yes,,
3_20_1.25_75_14.csv,0.54754625,-0.05393620105870571,1569538.625,-1085701.75,1.445644372407063,No,,,3_120_2_175_20.csv,0.13604330135494677,-0.06926258940754854,168919.59399999998,-1163930.125,0.14512863819896404,No,2_120_1.5_50_20.csv,0.1307256572210575,0.07538222186926655,825576.641,-702794.25,1.174706026692734,No,2_40_2_175_18.csv,0.34973493341337275,0.2490344138600391,2496906.969,-503722.75,4.95690728481094,Yes,2_80_0.75_100_16.csv,0.4193716291987437,0.019401742062981984,2780010.625,-1487835.25,1.8684935882517906,Yes,,
