Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,OutSamplePass8,Pass8,Para9,Pass9
,,,,,2_20_1_75_12.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_40_0.75_225_20.csv,0.5697566731644829,-0.09728557250611355,No,,,,2_100_1_150_14.csv,0.18946554268502536,0.1539780427709922,Yes,,,,,,,1_120_1_100_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_1_75_14.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_40_0.75_225_8.csv,0.5697566712932808,-0.09728556854892424,No,,,,2_100_1_150_16.csv,0.18946553116970472,0.15397807960930335,Yes,,,,,,,1_120_1_125_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_1_75_16.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_60_2_225_14.csv,0.5697444666192086,-0.05857446870863792,No,,,,2_100_1_150_18.csv,0.18946553116970472,0.15397807960930335,Yes,,,,,,,1_120_1_150_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_1_75_18.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_60_2_225_16.csv,0.5697444666192086,-0.06186103424424087,No,,,,2_100_1_150_20.csv,0.18946553116970472,0.15397807960930335,Yes,,,,,,,1_120_1_75_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_1_75_20.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_60_2_225_18.csv,0.5697444666192086,-0.06186103424424087,No,,,,2_60_1_125_4.csv,0.16982193753216954,0.10490595118225776,Yes,,,,,,,3_120_1_100_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_1_75_8.csv,0.2048671071151867,-0.050354803651229116,No,,,,,,,2_60_2_225_20.csv,0.5697444666192086,-0.06186103424424087,No,,,,2_60_1_200_4.csv,0.16982191736600866,0.10490603810306917,Yes,,,,,,,3_120_1_125_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_40_1.5_125_4.csv,0.20455784242009428,-0.0033213285759632763,No,,,,,,,2_60_2_200_14.csv,0.5697444044881709,-0.05857445387115394,No,,,,1_60_1.5_175_10.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,3_120_1_150_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_20_2_225_6.csv,0.20448561074368038,0.05755019159768533,No,,,,,,,2_60_2_200_16.csv,0.5697444044881709,-0.06186102472023952,No,,,,1_60_1.5_175_12.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,3_120_1_75_4.csv,0.14996079169675466,-0.056698690671779906,No,,,
,,,,,2_80_2_200_14.csv,0.20438403070088612,-0.04936794458170417,No,,,,,,,2_60_2_200_18.csv,0.5697444044881709,-0.06186102472023952,No,,,,1_60_1.5_175_14.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,2_80_2_200_16.csv,0.20438403070088612,-0.05840320483120681,No,,,,,,,2_60_2_200_20.csv,0.5697444044881709,-0.06186102472023952,No,,,,1_60_1.5_175_16.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,2_80_2_200_18.csv,0.20438403070088612,-0.05840320483120681,No,,,,,,,2_60_2_225_12.csv,0.5697443977712683,-0.05857445141057731,No,,,,1_60_1.5_175_18.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,2_80_2_200_20.csv,0.20438403070088612,-0.05840320483120681,No,,,,,,,2_60_2_200_12.csv,0.5697443448504798,-0.05857443656714338,No,,,,1_60_1.5_175_20.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_60_0.75_50_8.csv,0.5677657235561112,-0.1711462776915781,No,,,,1_60_1.5_175_6.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_60_0.75_75_8.csv,0.5677656789553003,-0.17114632638830715,No,,,,1_60_1.5_175_8.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_20_1.5_75_4.csv,0.5664591974366932,-0.06966918296207608,No,,,,3_60_1.5_175_10.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_20_0.75_150_4.csv,0.5647550277144185,-0.06127777770801653,No,,,,3_60_1.5_175_12.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_100_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_20_0.75_175_4.csv,0.5647548959867457,-0.04725694230851432,No,,,,3_60_1.5_175_14.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_60_1.5_225_4.csv,0.562516698132853,-0.05997643824966596,No,,,,3_60_1.5_175_16.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_60_1.5_200_4.csv,0.562516530185913,-0.07411996780076982,No,,,,3_60_1.5_175_18.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_100_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_20_2_50_8.csv,0.5624249995500069,-0.10269469021049922,No,,,,3_60_1.5_175_20.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_10.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_175_6.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_12.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_175_8.csv,0.16882827722715069,-0.04834289556187024,No,,,,,,,1_120_1_125_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_14.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_10.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_125_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_16.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_12.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_125_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_18.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_14.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_20.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_16.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_4.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_18.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_125_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_6.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_20.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_225_8.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_6.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_10.csv,0.5622392762043678,-0.031356693320837514,No,,,,1_60_1.5_125_8.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_12.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_10.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_14.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_12.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_150_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_16.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_14.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_18.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_16.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_20.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_18.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_50_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_4.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_20.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_6.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_6.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_225_8.csv,0.5622392762043678,-0.031356693320837514,No,,,,3_60_1.5_125_8.csv,0.16882826602975473,-0.048342853923165466,No,,,,,,,1_120_1_75_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_10.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_200_4.csv,0.16882826476757104,-0.048342924628866385,No,,,,,,,1_120_1_75_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_12.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_200_4.csv,0.16882826476757104,-0.048342924628866385,No,,,,,,,1_120_1_75_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_14.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_4.csv,0.1688282605765835,-0.04834286569193454,No,,,,,,,3_120_1_100_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_16.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_4.csv,0.1688282605765835,-0.04834286569193454,No,,,,,,,3_120_1_100_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_18.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_10.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,1_100_1_75_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_20.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_12.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_4.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_14.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_6.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_16.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,1_80_1.5_200_8.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_18.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_10.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_20.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_100_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_12.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_6.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_14.csv,0.5622389590217504,-0.01305507452513638,No,,,,1_60_1.5_100_8.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_16.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_10.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_100_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_18.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_12.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_20.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_14.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_4.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_16.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_6.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_18.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,3_80_1.5_200_8.csv,0.5622389590217504,-0.01305507452513638,No,,,,3_60_1.5_100_20.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_125_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_40_1_50_6.csv,0.5622186906853266,-0.11824687231194714,No,,,,3_60_1.5_100_6.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_150_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_12.csv,0.5617370602544988,-0.1839085261253588,No,,,,3_60_1.5_100_8.csv,0.16882825065684778,-0.04834290084141592,No,,,,,,,3_120_1_150_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_14.csv,0.5617370602544988,-0.16499306002926814,No,,,,1_60_1.5_225_4.csv,0.16882824672666175,-0.04834291645113338,No,,,,,,,3_120_1_150_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_125_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_16.csv,0.5617370602544988,-0.17810258505694834,No,,,,3_60_1.5_225_4.csv,0.16882824672666175,-0.04834291645113338,No,,,,,,,3_120_1_150_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_18.csv,0.5617370602544988,-0.1667263429393766,No,,,,1_60_1.5_225_10.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_150_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_20.csv,0.5617370602544988,-0.1667263429393766,No,,,,1_60_1.5_225_12.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_150_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_12.csv,0.5617370602544988,-0.1839085261253588,No,,,,1_60_1.5_225_14.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_150_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_14.csv,0.5617370602544988,-0.16499306002926814,No,,,,1_60_1.5_225_16.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_150_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_16.csv,0.5617370602544988,-0.17810258505694834,No,,,,1_60_1.5_225_18.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_10.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_18.csv,0.5617370602544988,-0.1667263429393766,No,,,,1_60_1.5_225_20.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_12.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_20.csv,0.5617370602544988,-0.1667263429393766,No,,,,1_60_1.5_225_6.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_14.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_50_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_12.csv,0.5617370602544988,-0.1839085261253588,No,,,,1_60_1.5_225_8.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_16.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_75_10.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_14.csv,0.5617370602544988,-0.16499306002926814,No,,,,3_60_1.5_225_10.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_18.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_75_12.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_16.csv,0.5617370602544988,-0.17810258505694834,No,,,,3_60_1.5_225_12.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_20.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_75_14.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_18.csv,0.5617370602544988,-0.1667263429393766,No,,,,3_60_1.5_225_14.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_6.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_75_16.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_20.csv,0.5617370602544988,-0.1667263429393766,No,,,,3_60_1.5_225_16.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,3_120_1_75_8.csv,0.14996078232017476,-0.05669867000467471,No,,,
,,,,,3_100_1_75_18.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_10.csv,0.5617370466447109,-0.1977998055110693,No,,,,3_60_1.5_225_18.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,2_80_0.75_50_6.csv,0.14939209144179366,-0.005774839764357213,No,,,
,,,,,3_100_1_75_20.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_50_10.csv,0.5617370466447109,-0.1977998055110693,No,,,,3_60_1.5_225_20.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,2_80_0.75_75_6.csv,0.14939209144179366,-0.005774839764357213,No,,,
,,,,,3_100_1_75_6.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_75_10.csv,0.5617370466447109,-0.1977998055110693,No,,,,3_60_1.5_225_6.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,2_80_0.75_100_6.csv,0.14939207261332632,-0.005774838197659812,No,,,
,,,,,3_100_1_75_8.csv,0.20397814765388317,-0.0353760413934665,No,,,,,,,2_80_1_100_8.csv,0.5617370406420673,-0.18317965191474084,No,,,,3_60_1.5_225_8.csv,0.16882824089116544,-0.048342894400763906,No,,,,,,,2_60_1.75_125_10.csv,0.14919684459480032,-0.021530728243031528,No,,,
,,,,,1_80_1_150_4.csv,0.2020980010652192,0.04015360300783967,No,,,,,,,2_80_1_50_8.csv,0.5617370406420673,-0.18317965191474084,No,,,,1_60_1.5_50_10.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_60_1.75_100_10.csv,0.14919677008381974,-0.021530727932547865,No,,,
,,,,,3_80_1_150_4.csv,0.2020980010652192,0.04015360300783967,No,,,,,,,2_80_1_75_8.csv,0.5617370406420673,-0.18317965191474084,No,,,,1_60_1.5_50_12.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_60_1.75_50_10.csv,0.14919673261502656,-0.021530748305687818,No,,,
,,,,,2_60_1.5_50_12.csv,0.20201805310566912,0.009063524047477536,No,,,,,,,2_80_1_125_10.csv,0.5617369993810375,-0.19779981011838021,No,,,,1_60_1.5_50_14.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_60_1.75_75_10.csv,0.14919673261502656,-0.021530748305687818,No,,,
,,,,,2_60_1.5_50_14.csv,0.20201805310566912,0.013366540080895804,No,,,,,,,2_80_1_125_12.csv,0.5617369807358505,-0.18390853320420072,No,,,,1_60_1.5_50_16.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_60_1.75_150_10.csv,0.14919672038805784,-0.0215307434972275,No,,,
,,,,,2_60_1.5_50_16.csv,0.20201805310566912,0.013366540080895804,No,,,,,,,2_80_1_125_14.csv,0.5617369807358505,-0.16499307349092776,No,,,,1_60_1.5_50_18.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_100_2_175_10.csv,0.1484642088496992,-0.0640849815252458,No,,,
,,,,,2_60_1.5_50_18.csv,0.20201805310566912,0.013366540080895804,No,,,,,,,2_80_1_125_16.csv,0.5617369807358505,-0.17810261158398688,No,,,,1_60_1.5_50_20.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_120_1.25_100_6.csv,0.14831374282428647,-0.04982496943152008,No,,,
,,,,,2_60_1.5_50_20.csv,0.20201805310566912,0.013366540080895804,No,,,,,,,2_80_1_125_18.csv,0.5617369807358505,-0.1667263618421296,No,,,,1_60_1.5_50_6.csv,0.16882823842333494,-0.07038420779299384,No,,,,,,,2_120_1.25_125_6.csv,0.14831374282428647,-0.04982496943152008,No,,,
