Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
1_80_1.75_150_12.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_75_20.csv,0.580271178221485,0.08931232902569017,0.15391481151869368,No,,,,,
1_80_1.75_150_14.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_175_8.csv,0.5802711766202979,0.006960884886201986,0.011995917024079348,No,,,,,
1_80_1.75_150_16.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_10.csv,0.5802710001072131,0.022200028820833995,0.03825803601546903,No,,,,,
1_80_1.75_150_18.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_8.csv,0.5802711201283429,0.0069608861191085974,0.011995920316642686,No,,,,,
1_80_1.75_150_20.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_10.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
1_80_1.75_150_4.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_12.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
1_80_1.75_150_6.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_14.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
1_80_1.75_150_8.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_16.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
3_80_1.75_150_10.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_18.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
3_80_1.75_150_12.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_200_20.csv,0.5802711062337037,0.006960887501071614,0.011995922985467627,No,,,,,
3_80_1.75_150_14.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_12.csv,0.5802710052535807,0.022200026766456705,0.038258032135786636,No,,,,,
3_80_1.75_150_16.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_14.csv,0.5802710052535807,0.022200026766456705,0.038258032135786636,No,,,,,
3_80_1.75_150_18.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_16.csv,0.5802710052535807,0.022200026766456705,0.038258032135786636,No,,,,,
3_80_1.75_150_20.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_18.csv,0.5802710052535807,0.022200026766456705,0.038258032135786636,No,,,,,
3_80_1.75_150_4.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_20.csv,0.5802710052535807,0.022200026766456705,0.038258032135786636,No,,,,,
3_80_1.75_150_6.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_150_8.csv,0.5802711343255675,0.02220003326423418,0.03825803482373226,No,,,,,
3_80_1.75_150_8.csv,0.1605256876,0.005585198362437019,0.034793175135647385,No,,,,,2_100_0.75_225_8.csv,0.5802709518100848,0.006960885668320956,0.011995923019422768,No,,,,,
2_20_1_150_10.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_10.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_12.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_12.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_14.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_14.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_16.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_16.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_18.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_18.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_20.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_225_20.csv,0.5802709792628877,0.006960883931761039,0.01199591945922124,No,,,,,
2_20_1_150_6.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_125_6.csv,0.572002396825406,0.19389177600340574,0.3389702159982171,No,,,,,
2_20_1_150_8.csv,0.15725612499999997,-0.028098615468104292,-0.17868057901149667,No,,,,,2_100_0.75_100_6.csv,0.572002350575091,0.19389180720124177,0.33897029794773226,No,,,,,
2_20_1_150_4.csv,0.1516559126,-0.01401261103095697,-0.09239739348584403,No,,,,,2_100_0.75_75_6.csv,0.572002350575091,0.19389180720124177,0.33897029794773226,No,,,,,
2_20_0.75_75_10.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_0.75_150_6.csv,0.5720020947953971,0.10252000240265836,0.1792301170493604,No,,,,,
2_20_0.75_75_12.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_0.75_200_6.csv,0.5720021347740716,0.08177226253565185,0.1429579673998072,No,,,,,
2_20_0.75_75_14.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_0.75_175_6.csv,0.5720021823597161,0.081772237691699,0.1429579120736199,No,,,,,
2_20_0.75_75_16.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_0.75_225_6.csv,0.5720021227949664,0.08177228124379698,0.14295800310011816,No,,,,,
2_20_0.75_75_18.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_1.25_200_12.csv,0.5635823945609437,-0.01234410361533535,-0.021902926234862195,No,,,,,
2_20_0.75_75_20.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_1.25_200_14.csv,0.5635823945609437,-0.0062129896098351185,-0.011024101657177066,No,,,,,
2_20_0.75_75_8.csv,0.15148452499999998,-0.021345285343643508,-0.14090736557838837,No,,,,,2_100_1.25_150_12.csv,0.5635823676533468,0.0400001333355898,0.07097477783441485,No,,,,,
1_120_1.75_150_10.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_150_14.csv,0.5635823676533468,0.04784143756217802,0.08488810209123639,No,,,,,
1_120_1.75_150_12.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_225_12.csv,0.5635823949359742,-0.02025730127556459,-0.03594381488418552,No,,,,,
1_120_1.75_150_14.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_225_14.csv,0.5635823949359742,-0.014384731486020187,-0.02552374171953041,No,,,,,
1_120_1.75_150_16.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_175_12.csv,0.5635824271303023,0.024653769117577072,0.043744744212681125,No,,,,,
1_120_1.75_150_18.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_175_14.csv,0.5635824271303023,0.03199368200598875,0.056768416589738156,No,,,,,
1_120_1.75_150_20.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_125_12.csv,0.5635824392321631,0.04000012311000851,0.07097475067623743,No,,,,,
1_120_1.75_150_4.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_125_14.csv,0.5635824392321631,0.0478414366611451,0.08488808971110828,No,,,,,
1_120_1.75_150_6.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_100_12.csv,0.5635823576472627,0.04000013229495631,0.0709747772480695,No,,,,,
1_120_1.75_150_8.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_100_14.csv,0.5635823576472627,0.04784143394636291,0.08488809718260575,No,,,,,
3_120_1.75_150_10.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_50_12.csv,0.5635823576472627,0.04000013229495631,0.0709747772480695,No,,,,,
3_120_1.75_150_12.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_50_14.csv,0.5635823576472627,0.04784143394636291,0.08488809718260575,No,,,,,
3_120_1.75_150_14.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_75_12.csv,0.5635823576472627,0.04000013229495631,0.0709747772480695,No,,,,,
3_120_1.75_150_16.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1.25_75_14.csv,0.5635823576472627,0.04784143394636291,0.08488809718260575,No,,,,,
3_120_1.75_150_18.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1_225_12.csv,0.5276494165319641,0.0004621217889744649,0.0008758121860757717,No,,,,,
3_120_1.75_150_20.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1_225_14.csv,0.5276494165319641,0.0004621217889744649,0.0008758121860757717,No,,,,,
3_120_1.75_150_4.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1_225_16.csv,0.5276494165319641,0.0004621217889744649,0.0008758121860757717,No,,,,,
3_120_1.75_150_6.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1_225_18.csv,0.5276494165319641,0.0004621217889744649,0.0008758121860757717,No,,,,,
3_120_1.75_150_8.csv,0.1474199126,-0.0011186175170317513,-0.007587967577127374,No,,,,,2_100_1_225_20.csv,0.5276494165319641,0.0004621217889744649,0.0008758121860757717,No,,,,,
1_20_0.75_125_10.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_175_10.csv,0.5276493520062644,0.048938879747744884,0.09274886733332682,No,,,,,
1_20_0.75_125_12.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_100_10.csv,0.5276493901268087,0.07472739182957294,0.1416231937870977,No,,,,,
1_20_0.75_125_14.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_50_10.csv,0.5276493901268087,0.07472739182957294,0.1416231937870977,No,,,,,
1_20_0.75_125_16.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_75_10.csv,0.5276493901268087,0.07472739182957294,0.1416231937870977,No,,,,,
1_20_0.75_125_18.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_150_12.csv,0.5276493058114301,0.07472738812181043,0.14162320939073936,No,,,,,
1_20_0.75_125_20.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_150_14.csv,0.5276493058114301,0.07472738812181043,0.14162320939073936,No,,,,,
1_20_0.75_125_4.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_150_16.csv,0.5276493058114301,0.07472738812181043,0.14162320939073936,No,,,,,
1_20_0.75_125_6.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_150_18.csv,0.5276493058114301,0.07472738812181043,0.14162320939073936,No,,,,,
1_20_0.75_125_8.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_150_20.csv,0.5276493058114301,0.07472738812181043,0.14162320939073936,No,,,,,
3_20_0.75_125_10.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_125_12.csv,0.527649219734618,0.07472737265172742,0.14162320317523008,No,,,,,
3_20_0.75_125_12.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_125_14.csv,0.527649219734618,0.07472737265172742,0.14162320317523008,No,,,,,
3_20_0.75_125_14.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_125_16.csv,0.527649219734618,0.07472737265172742,0.14162320317523008,No,,,,,
3_20_0.75_125_16.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_125_18.csv,0.527649219734618,0.07472737265172742,0.14162320317523008,No,,,,,
3_20_0.75_125_18.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_125_20.csv,0.527649219734618,0.07472737265172742,0.14162320317523008,No,,,,,
3_20_0.75_125_20.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_175_12.csv,0.5276493570499525,0.04893886918375691,0.09274884642591134,No,,,,,
3_20_0.75_125_4.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_175_14.csv,0.5276493570499525,0.04893886918375691,0.09274884642591134,No,,,,,
3_20_0.75_125_6.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_175_16.csv,0.5276493570499525,0.04893886918375691,0.09274884642591134,No,,,,,
3_20_0.75_125_8.csv,0.146707325,-0.011154775804058943,-0.07603421168001627,No,,,,,2_100_1_175_18.csv,0.5276493570499525,0.04893886918375691,0.09274884642591134,No,,,,,
2_20_1.25_125_4.csv,0.139828025,-0.0052459695753462356,-0.03751729723241271,No,,,,,2_100_1_175_20.csv,0.5276493570499525,0.04893886918375691,0.09274884642591134,No,,,,,
1_20_0.75_100_10.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_200_12.csv,0.5276493198989575,0.00046212332303978345,0.0008758152538285807,No,,,,,
1_20_0.75_100_12.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_200_14.csv,0.5276493198989575,0.00046212332303978345,0.0008758152538285807,No,,,,,
1_20_0.75_100_14.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_200_16.csv,0.5276493198989575,0.00046212332303978345,0.0008758152538285807,No,,,,,
1_20_0.75_100_16.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_200_18.csv,0.5276493198989575,0.00046212332303978345,0.0008758152538285807,No,,,,,
1_20_0.75_100_18.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_200_20.csv,0.5276493198989575,0.00046212332303978345,0.0008758152538285807,No,,,,,
1_20_0.75_100_20.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_225_10.csv,0.5276492365013988,0.0004621249924682835,0.0008758185561537497,No,,,,,
1_20_0.75_100_4.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_125_10.csv,0.5276491667491803,0.07472740229251504,0.14162327357192048,No,,,,,
1_20_0.75_100_6.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_100_12.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
1_20_0.75_100_8.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_100_14.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_10.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_100_16.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_12.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_100_18.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_14.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_100_20.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_16.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_50_12.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_18.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_50_14.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
3_20_0.75_100_20.csv,0.13663588759999998,-0.017828981463591284,-0.13048534888422159,No,,,,,2_100_1_50_16.csv,0.5276492661951181,0.07472739405880886,0.14162323127570808,No,,,,,
