Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
3_20_0.75_50_4.csv,0.294342025,0.10875667509757034,0.369490816330323,No,2_100_0.75_75_4.csv,0.41680030758512226,-0.07168314548033897,-0.17198438718929993,No,,,2_80_2_75_8.csv,0.4105295593006024,0.04053886708604447,0.09874774219695265,No,2_100_1.5_50_14.csv,0.12772723851274653,0.018608841783732358,0.14569203875706815,No
3_20_0.75_50_6.csv,0.294342025,0.10875667509757034,0.369490816330323,No,2_100_0.75_50_4.csv,0.4168003011686684,-0.07168313159671706,-0.1719843565269132,No,,,2_80_2_100_8.csv,0.4105295074934063,0.04053886705166206,0.09874775457477482,No,2_100_1.5_75_14.csv,0.12772723851274653,0.018608841783732358,0.14569203875706815,No
3_20_0.75_50_8.csv,0.294342025,0.10875667509757034,0.369490816330323,No,2_100_1.25_125_8.csv,0.4161935723119955,-0.07794085921203966,-0.1872706942086363,No,,,2_60_1.5_100_6.csv,0.40146744028143627,0.04821514887930137,0.12009728322053125,No,2_100_1.5_200_14.csv,0.127727238067546,0.02131362449173351,0.16686827973577747,No
2_20_1_50_10.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_100_1.25_100_8.csv,0.4161935116026193,-0.07794087579067806,-0.18727076135943185,No,,,2_80_0.75_50_4.csv,0.41456837580901507,0.028790841259279637,0.06944775081576196,No,2_100_1.5_225_10.csv,0.12772723651787693,0.00813478611739816,0.0636887349884815,No
2_20_1_50_12.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_100_1.25_50_8.csv,0.4161935116026193,-0.07794087579067806,-0.18727076135943185,No,,,2_80_0.75_75_4.csv,0.41456837580901507,0.028790841259279637,0.06944775081576196,No,2_100_1.5_225_16.csv,0.12772723357586446,0.008134751512885341,0.06368846553036514,No
2_20_1_50_14.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_100_1.25_75_8.csv,0.4161935116026193,-0.07794087579067806,-0.18727076135943185,No,,,2_80_1.25_100_4.csv,0.394244826852508,0.08050475607137401,0.20419990469904598,No,2_100_1.5_150_10.csv,0.12772723215394907,0.018608851233306436,0.14569211999268308,No
2_20_1_50_16.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_100_1.25_150_8.csv,0.41619350480297845,-0.0779408774525064,-0.18727076841192603,No,,,2_80_1.25_50_4.csv,0.394244826852508,0.08050475607137401,0.20419990469904598,No,2_100_1.5_125_18.csv,0.12772722720325366,0.018608869282773048,0.1456922669522964,No
2_20_1_50_18.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_80_1.25_225_8.csv,0.4177640819046428,-0.060887919949177985,-0.14574713956159596,No,,,2_80_1.25_75_4.csv,0.394244826852508,0.08050475607137401,0.20419990469904598,No,2_100_1.5_125_20.csv,0.12772722720325366,0.018608869282773048,0.1456922669522964,No
2_20_1_50_20.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_80_1.75_125_20.csv,0.4157299975092381,-0.05672422075165837,-0.136444858661896,No,,,2_60_1.75_50_8.csv,0.390162959040354,0.022196959207393393,0.056891508261033036,No,2_100_1.5_200_16.csv,0.1277272257780046,0.021313638565161674,0.16686840597482083,No
2_20_1_50_6.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_80_1.75_150_12.csv,0.4157299938871876,-0.05151420469690357,-0.12391264872479336,No,,,2_60_1.75_75_8.csv,0.3901629566126916,0.02219697331948085,0.056891544784748546,No,2_100_1.5_100_10.csv,0.1277272214008165,0.01860883899135049,0.14569203641371575,No
2_20_1_50_8.csv,0.293379775,0.050923459519596245,0.17357522180796628,No,2_80_1.75_150_20.csv,0.4157299845014035,-0.05672422224776232,-0.13644486652987817,No,,,2_80_1.25_225_4.csv,0.3872769983828872,0.06806162333992519,0.1757440375341761,No,2_100_1.5_50_10.csv,0.1277272214008165,0.01860883899135049,0.14569203641371575,No
2_40_0.75_75_10.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_50_20.csv,0.4157299686408875,-0.05672422067967668,-0.1364448679635019,No,,,2_80_2_175_8.csv,0.38697521449005745,0.04053885836301553,0.10475828126728022,No,2_100_1.5_75_10.csv,0.1277272214008165,0.01860883899135049,0.14569203641371575,No
2_40_0.75_75_12.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_75_20.csv,0.4157299686408875,-0.05672422067967668,-0.1364448679635019,No,,,2_80_2_200_8.csv,0.38697516062803616,0.04053886392293568,0.1047583102159417,No,2_100_1.5_150_18.csv,0.12772721946288612,0.018608855359402963,0.14569216677272273,No
2_40_0.75_75_14.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_150_18.csv,0.4157299591823874,-0.056724217489968795,-0.13644486339528628,No,,,2_80_2_150_8.csv,0.386975156734476,0.04053886690498073,0.10475831897600749,No,2_100_1.5_150_20.csv,0.12772721946288612,0.018608855359402963,0.14569216677272273,No
2_40_0.75_75_16.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_50_12.csv,0.41572995910216776,-0.05151421524224026,-0.12391268445866413,No,,,2_80_2_125_8.csv,0.38697511773080095,0.04053886130753531,0.10475831507010781,No,2_100_1.5_175_14.csv,0.12772721509960222,0.018608865171834604,0.14569224857304947,No
2_40_0.75_75_18.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_75_12.csv,0.41572995910216776,-0.05151421524224026,-0.12391268445866413,No,,,2_60_1.75_225_8.csv,0.38324308701244053,0.01912247819317107,0.049896472607607226,No,2_100_1.5_100_18.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_75_20.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_50_16.csv,0.415729955589481,-0.056724220968207506,-0.13644487294107985,No,,,2_40_1_75_6.csv,0.38274775972305486,0.04931823308585451,0.1288530940626269,No,2_100_1.5_100_20.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_75_6.csv,0.2852976,0.10539333759741318,0.3694154370643608,No,2_80_1.75_75_16.csv,0.415729955589481,-0.056724220968207506,-0.13644487294107985,No,,,2_60_1.5_125_6.csv,0.3818543697736595,0.06883367685837918,0.18026159265685418,No,2_100_1.5_50_18.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_75_8.csv,0.2852976,0.172482443741481,0.6045702583599757,Yes,2_80_1.75_50_14.csv,0.4157299474251644,-0.05672423435649725,-0.1364449078249485,No,,,2_60_1.5_175_6.csv,0.38185431198395864,0.06883365301875778,0.1802615575063859,No,2_100_1.5_50_20.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_125_10.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_75_14.csv,0.4157299474251644,-0.05672423435649725,-0.1364449078249485,No,,,2_60_1.5_150_6.csv,0.3818542752585461,0.06883368593106842,0.18026166103407504,No,2_100_1.5_75_18.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_125_12.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_100_12.csv,0.4157299495408586,-0.051514209928802644,-0.12391267452752942,No,,,2_40_0.75_100_4.csv,0.3807266896570816,-0.014892136043797424,-0.03911503040990031,No,2_100_1.5_75_20.csv,0.1277272147880943,0.018608858705500345,0.145692198302244,No
2_40_0.75_125_14.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_125_12.csv,0.4157299385236772,-0.05151420172380837,-0.12391265807495956,No,,,2_60_1.5_200_6.csv,0.3750319195234012,0.026408667341507378,0.07041711909500421,No,2_100_1.5_175_10.csv,0.1277271969804014,0.018608845716751612,0.14569211692328124,No
2_40_0.75_125_16.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_100_14.csv,0.41572994627366056,-0.05672423551247416,-0.13644491098347428,No,,,2_80_1.25_150_4.csv,0.3748672475142905,0.08050477723875821,0.21475543081604972,No,2_100_1.75_175_16.csv,0.12197899700716389,0.019067888723859498,0.15632108142961393,No
2_40_0.75_125_18.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_125_18.csv,0.4157299359771222,-0.05672422887557521,-0.13644489839840826,No,,,2_80_1.25_125_4.csv,0.3748672032216905,0.08050480975306233,0.21475554292609875,No,2_100_1.75_150_18.csv,0.12197898018757158,0.019067859082253818,0.1563208599787641,No
2_40_0.75_125_20.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_100_20.csv,0.41572993739540953,-0.05672422793299714,-0.13644489566563384,No,,,2_80_1.25_175_4.csv,0.3748671372071176,0.08050471594274722,0.2147553304953152,No,2_100_1.75_200_18.csv,0.12197896896584004,0.008571804751401776,0.07027280869870521,No
2_40_0.75_125_6.csv,0.271836725,0.19620327308625965,0.7217688231281467,Yes,2_80_1.75_125_16.csv,0.4157299315080644,-0.05672421808235414,-0.1364448739030805,No,,,2_60_1.75_100_8.csv,0.37405893303347393,0.022196930183445707,0.05934073009147823,No,2_100_1.75_225_18.csv,0.12197896896584004,0.008571804751401776,0.07027280869870521,No
2_40_0.75_125_8.csv,0.271836725,0.16682427191302948,0.6136929140572507,Yes,2_80_1.75_50_18.csv,0.4157299256042233,-0.056724236844709716,-0.1364449209718702,No,,,2_100_1.5_225_12.csv,0.3901704193389882,0.12772724249959044,0.32736270144718055,No,2_100_1.75_200_16.csv,0.12197896652616777,0.008571809330633385,0.07027284764537255,No
2_20_1_75_10.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_75_18.csv,0.4157299256042233,-0.056724236844709716,-0.1364449209718702,No,,,2_100_1.5_200_12.csv,0.3901703714077372,0.12772725074586344,0.327362762797756,No,2_100_1.75_225_16.csv,0.12197896652616777,0.008571809330633385,0.07027284764537255,No
2_20_1_75_12.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_150_14.csv,0.4157299225781123,-0.056724229632395484,-0.13644490461650005,No,,,2_100_1.5_125_12.csv,0.39017033337359935,0.12772727669358602,0.32736286121293456,No,2_100_1.75_100_16.csv,0.12197896512959805,0.019067859408909944,0.1563208819541227,No
2_20_1_75_14.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_125_14.csv,0.4157299118773856,-0.05672422174518914,-0.13644488915659078,No,,,2_100_1.5_150_12.csv,0.39017028998998937,0.12772726150014388,0.327362858672353,No,2_100_1.75_50_16.csv,0.12197896512959805,0.019067859408909944,0.1563208819541227,No
2_20_1_75_16.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_100_16.csv,0.4157298896887842,-0.056724233501649894,-0.13644492471809933,No,,,2_100_1.5_100_12.csv,0.39017027540159116,0.12772725126862733,0.32736284468918425,No,2_100_1.75_75_16.csv,0.12197896512959805,0.019067859408909944,0.1563208819541227,No
2_20_1_75_18.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_100_18.csv,0.41572987862026595,-0.05672422408465565,-0.1364449056991365,No,,,2_100_1.5_50_12.csv,0.39017027540159116,0.12772725126862733,0.32736284468918425,No,2_100_1.75_100_18.csv,0.12197896275131007,0.019067885984972933,0.15632110287614445,No
2_20_1_75_20.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_80_1.75_150_16.csv,0.4157298838038655,-0.05672422991888987,-0.13644491803156356,No,,,2_100_1.5_75_12.csv,0.39017027540159116,0.12772725126862733,0.32736284468918425,No,2_100_1.75_50_18.csv,0.12197896275131007,0.019067885984972933,0.15632110287614445,No
2_20_1_75_6.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_100_1.25_225_8.csv,0.41338117156561194,-0.06664723056697198,-0.16122463999643905,No,,,2_100_1.5_175_12.csv,0.3901702408657477,0.12772727571610853,0.32736293632414104,No,2_100_1.75_75_18.csv,0.12197896275131007,0.019067885984972933,0.15632110287614445,No
2_20_1_75_8.csv,0.268758475,0.05261612603377465,0.19577476034485852,No,2_100_1.5_200_10.csv,0.41243343902649177,-0.06253538025149473,-0.151625388084689,No,,,2_60_1_100_4.csv,0.3722410772031857,0.00171924923474202,0.004618644582858805,No,2_100_1.75_200_20.csv,0.12197896262965251,0.0085718200833436,0.07027293804234921,No
2_20_1_125_10.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.5_175_10.csv,0.4124333507432386,-0.059324516305302236,-0.14384025006317896,No,,,2_60_1.25_100_6.csv,0.3711046636201749,0.0030383219101115847,0.008187237208156733,No,2_100_1.75_225_20.csv,0.12197896262965251,0.0085718200833436,0.07027293804234921,No
2_20_1_125_12.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_125_10.csv,0.41147781690412794,-0.07712600799346322,-0.1874366121939282,No,,,2_80_0.75_100_4.csv,0.3874000269359358,0.028790846805205644,0.07431813320438095,No,2_100_1.75_175_14.csv,0.12197896260126406,0.01906788161253243,0.1563210672225772,No
2_20_1_125_14.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_100_10.csv,0.41147776612804426,-0.0771260210171832,-0.18743666697457237,No,,,2_80_0.75_125_4.csv,0.3873998162931041,0.02879083714543093,0.07431814867885218,No,2_100_1.75_150_20.csv,0.12197895988112928,0.019067852301221863,0.1563208304104563,No
2_20_1_125_16.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_50_10.csv,0.41147776612804426,-0.0771260210171832,-0.18743666697457237,No,,,2_80_2_50_6.csv,0.3691706016313361,0.027234626867111547,0.0737724692777915,No,2_100_1.75_125_14.csv,0.1219789563616811,0.0190678659066366,0.15632094645979974,No
2_20_1_125_18.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_75_10.csv,0.41147776612804426,-0.0771260210171832,-0.18743666697457237,No,,,2_80_2_75_6.csv,0.3691706016313361,0.027234626867111547,0.0737724692777915,No,2_100_1.75_125_16.csv,0.12197895552548416,0.019067844893865322,0.1563207752658746,No
2_20_1_125_20.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_150_10.csv,0.4114777571278525,-0.07712602610416021,-0.18743668343704897,No,,,2_80_2_100_6.csv,0.3691705929663513,0.027234614956532864,0.07377243874626604,No,2_100_1.75_125_20.csv,0.12197895347568392,0.019067878192667774,0.15632105088087092,No
2_20_1_125_6.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_225_10.csv,0.40868693944856316,-0.06575699214283648,-0.16089819809647374,No,,,2_80_2_225_6.csv,0.3691705738365656,0.012216253841950202,0.033091082301046085,No,2_100_1.75_175_20.csv,0.12197895131104602,0.01906787865411169,0.1563210574379234,No
2_20_1_125_8.csv,0.25490595,0.05502438471072976,0.21586151563245096,No,2_100_1.25_125_12.csv,0.4083339559073851,-0.07712602673524527,-0.18887977749452303,No,,,2_80_1.25_200_4.csv,0.36812675557639135,0.06806160501128422,0.18488633053774464,No,2_100_1.75_100_14.csv,0.12197895014561208,0.019067868583519765,0.15632097637139475,No
2_20_1_175_4.csv,0.25432602499999996,-0.004522149044840652,-0.01778091347450837,No,2_100_1.25_125_14.csv,0.4083339559073851,-0.07662854104125774,-0.18766144704027013,No,,,2_60_1.25_150_6.csv,0.36427641227112123,0.04608004354771775,0.1264974672953065,No,2_100_1.75_50_14.csv,0.12197895014561208,0.019067868583519765,0.15632097637139475,No
2_20_1_100_4.csv,0.25210335000000006,-0.006847118031750926,-0.02715996448183225,No,2_100_1.25_125_16.csv,0.4083339559073851,-0.07662854104125774,-0.18766144704027013,No,,,2_60_1.25_175_6.csv,0.3642763664777447,0.0460800584354706,0.12649752406676054,No,2_100_1.75_75_14.csv,0.12197895014561208,0.019067868583519765,0.15632097637139475,No
2_40_0.75_50_6.csv,0.25053582500000005,0.16102747204702086,0.6427323200066132,Yes,2_100_1.25_125_18.csv,0.4083339559073851,-0.07662854104125774,-0.18766144704027013,No,,,2_60_1.25_125_6.csv,0.36323308132419707,0.03121110393426599,0.08592582982938464,No,2_100_1.75_175_18.csv,0.12197894820767782,0.019067868044244745,0.1563209744338863,No
2_20_1_150_10.csv,0.25027710000000003,0.06083562766127792,0.24307308843389153,No,2_100_1.25_125_20.csv,0.4083339559073851,-0.07662854104125774,-0.18766144704027013,No,,,2_40_1_50_6.csv,0.35835518874921796,0.07070162730990168,0.19729483353282679,No,2_100_1.75_125_18.csv,0.12197894031982345,0.019067877031803578,0.15632105822372647,No
2_20_1_150_12.csv,0.25027710000000003,0.06083562766127792,0.24307308843389153,No,2_100_1.25_150_12.csv,0.40833388063470455,-0.07712602748055195,-0.18887981413805063,No,,,2_40_0.75_50_4.csv,0.35716213016570286,0.07247414189137007,0.20291664700775022,No,2_100_1.75_100_20.csv,0.1219789398698374,0.019067870166523688,0.15632100251790051,No
2_20_1_150_14.csv,0.25027710000000003,0.06083562766127792,0.24307308843389153,No,2_100_1.25_150_14.csv,0.40833388063470455,-0.07662856481808675,-0.18766153986286202,No,,,2_60_1.5_100_4.csv,0.3564887621718722,0.05613744262755625,0.15747324624076361,No,2_100_1.75_50_20.csv,0.1219789398698374,0.019067870166523688,0.15632100251790051,No
2_20_1_150_16.csv,0.25027710000000003,0.06083562766127792,0.24307308843389153,No,2_100_1.25_150_16.csv,0.40833388063470455,-0.07662856481808675,-0.18766153986286202,No,,,2_60_1.75_175_8.csv,0.35567884162164,0.03696276716230155,0.10392174860269418,No,2_100_1.75_75_20.csv,0.1219789398698374,0.019067870166523688,0.15632100251790051,No
