AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.75_50_6.csv,Y,Yes,2.9305129467644497,Y,No,0.5604504062504363,N,,,N,,,N,,,N,,,Y,Yes,2.8723783106846725,Y,Yes,1.5113806958903442,N,,,4,3,0.4444444444444444,0.75
2_40_1_75_6.csv,Y,No,1.197712687230778,N,,,N,,,N,,,N,,,N,,,Y,Yes,2.0100713853559617,Y,No,1.195289859561082,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_50_10.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_12.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_14.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_16.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_18.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_20.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_4.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_6.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_50_8.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_10.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_12.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_14.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_16.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_18.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
1_60_1_75_20.csv,Y,Yes,2.681787798028344,Y,No,-0.05696342303325123,N,,,N,,,N,,,N,,,Y,Yes,2.6980604287349133,Y,Yes,1.6285988306102306,N,,,4,3,0.4444444444444444,0.75
