AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_0.75_50_4.csv,Y,No,1.2053920226848294,Y,No,1.1639296524677705,Y,No,1.0828463246256872,N,,,Y,No,1.260152515318461,Y,No,1.2584799386160286,Y,No,1.1478855683735003,N,,,N,6,0,0.6666666666666666,0.0
2_40_2_100_4.csv,Y,No,1.4102393450464574,Y,No,1.2374705680681153,N,,,N,,,N,,,Y,No,1.1686351303903184,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.75_50_4.csv,Y,No,1.196762887907763,N,,,Y,No,1.2537833872196955,Y,No,1.0256457930874976,N,,,Y,No,1.2252301047068892,N,,,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.25_50_8.csv,Y,No,1.245518012935051,Y,No,1.1496836594773554,N,,,N,,,N,,,Y,No,1.1490375200674412,Y,No,1.0720590348767662,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.25_75_8.csv,Y,No,1.245518012935051,Y,No,1.1496836594773554,N,,,N,,,N,,,Y,No,1.1490375200674412,Y,No,1.0720590348767662,N,,,N,4,0,0.4444444444444444,0.0
2_20_2_50_4.csv,Y,No,1.2977175453113345,Y,No,1.2369859039731645,N,,,N,,,N,,,Y,No,1.1147789435066564,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_40_1_50_6.csv,Y,No,1.16702615462462,Y,No,1.1568127532284784,N,,,N,,,N,,,Y,No,1.171377206232722,Y,No,1.0978220282403088,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_8.csv,Y,No,1.1602295124410476,Y,No,1.1425778896183503,N,,,N,,,N,,,Y,No,1.1747371375305729,Y,No,1.110725471617338,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_125_10.csv,Y,No,1.2384304686950702,Y,No,1.1238548343381256,N,,,N,,,N,,,Y,No,1.189250862636394,Y,No,1.1491472787707415,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_150_10.csv,Y,No,1.2384304686950702,Y,No,1.1238548343381256,N,,,N,,,N,,,Y,No,1.1925454589746396,Y,No,1.1606105672625737,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_175_10.csv,Y,No,1.2384304686950702,Y,No,1.1238548343381256,N,,,N,,,N,,,Y,No,1.1925454963484567,Y,No,1.1584125388753925,N,,,N,4,0,0.4444444444444444,0.0
2_40_2_75_4.csv,Y,No,1.3158778976434866,Y,No,1.2925870002325721,Y,No,1.1489477785580196,N,,,N,,,Y,No,1.1636675735937665,N,,,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_10.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_12.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_14.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_16.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_18.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_40_1_50_20.csv,Y,No,1.1563500761220444,Y,No,1.1425778972200336,N,,,N,,,N,,,Y,No,1.1747371972038394,Y,No,1.110725460991102,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_100_8.csv,Y,No,1.2168517897242108,Y,No,1.1317581582797165,N,,,N,,,N,,,Y,No,1.2134032356283253,Y,No,1.145270505036044,N,,,N,4,0,0.4444444444444444,0.0
2_40_2_50_4.csv,Y,No,1.2783424038966136,Y,No,1.2767236867017384,Y,No,1.1402147350928376,N,,,N,,,Y,No,1.1695255396488,N,,,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.5_50_8.csv,Y,No,1.2454265862543497,Y,No,1.1635242486555155,N,,,N,,,N,,,Y,No,1.2318348496085263,Y,No,1.1631322564829722,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.5_75_8.csv,Y,No,1.2454265862543497,Y,No,1.1635242486555155,N,,,N,,,N,,,Y,No,1.2318348496085263,Y,No,1.1631322564829722,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_100_10.csv,Y,No,1.1844953270517333,Y,No,1.1225791494738748,N,,,N,,,N,,,Y,No,1.1853940405012229,Y,No,1.1491473546056004,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_100_6.csv,Y,No,1.1632651354789452,N,,,N,,,N,,,N,,,Y,No,1.210923019386991,Y,No,1.1371141085430907,N,,,N,3,0,0.3333333333333333,0.0
2_60_1.5_175_10.csv,Y,No,1.2626778533963752,Y,No,1.1524047971077467,N,,,N,,,N,,,Y,No,1.211906250359072,Y,No,1.1732621473132618,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.5_50_10.csv,Y,No,1.2053291155544903,Y,No,1.1479702454319307,N,,,N,,,N,,,Y,No,1.2066002318511722,Y,No,1.1631322343824908,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.5_75_10.csv,Y,No,1.2053291155544903,Y,No,1.1479702454319307,N,,,N,,,N,,,Y,No,1.2066002318511722,Y,No,1.1631322343824908,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_125_8.csv,Y,No,1.2374247959817237,Y,No,1.13236922473578,N,,,N,,,N,,,Y,No,1.2176585630171237,Y,No,1.1452704832665055,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_150_8.csv,Y,No,1.2374247959817237,Y,No,1.13236922473578,N,,,N,,,N,,,Y,No,1.2212063744118098,Y,No,1.1567401124165229,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_175_8.csv,Y,No,1.2374247959817237,Y,No,1.13236922473578,N,,,N,,,N,,,Y,No,1.2212064413356762,Y,No,1.1584124799276012,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_125_12.csv,Y,No,1.2121324343562034,Y,No,1.1217950440460713,N,,,N,,,N,,,Y,No,1.1892508679528515,Y,No,1.1491473427869323,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_150_12.csv,Y,No,1.2121324343562034,Y,No,1.1217950440460713,N,,,N,,,N,,,Y,No,1.1925455233248907,Y,No,1.1606106116583648,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_175_12.csv,Y,No,1.2121324343562034,Y,No,1.1217950440460713,N,,,N,,,N,,,Y,No,1.1925454820496395,Y,No,1.158412461463801,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_125_6.csv,Y,No,1.1799470500858833,Y,No,1.1162815673267579,N,,,N,,,N,,,Y,No,1.2154423732748696,Y,No,1.1371141625856982,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_150_6.csv,Y,No,1.1799470500858833,Y,No,1.1162815673267579,N,,,N,,,N,,,Y,No,1.2192474706312508,Y,No,1.1486494027795737,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.75_175_6.csv,Y,No,1.1799470500858833,Y,No,1.1162815673267579,N,,,N,,,N,,,Y,No,1.2192475148480468,Y,No,1.1687877640656337,N,,,N,4,0,0.4444444444444444,0.0
2_20_2_75_4.csv,Y,No,1.2998002553105674,Y,No,1.3815581596325415,Y,No,1.1700574502264658,N,,,N,,,Y,No,1.1340992434002735,N,,,N,,,N,4,0,0.4444444444444444,0.0
2_60_1.25_150_8.csv,Y,No,1.2812045525601485,Y,No,1.1538509524705696,N,,,N,,,Y,No,1.1842248688687886,Y,No,1.152629343450885,Y,No,1.0980403028650043,N,,,N,5,0,0.5555555555555556,0.0
2_60_1.25_175_8.csv,Y,No,1.2688817942370363,Y,No,1.1538509524705696,N,,,N,,,N,,,Y,No,1.152629298641643,Y,No,1.0844226040778906,N,,,N,4,0,0.4444444444444444,0.0
1_20_2_150_10.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_12.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_14.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_16.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_18.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_20.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_4.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
1_20_2_150_6.csv,Y,Yes,1.7504658295929258,N,,,N,,,N,,,N,,,N,,,N,,,N,,,N,1,1,0.1111111111111111,1.0
