AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.5_50_12.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.5_50_14.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.5_50_16.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.5_50_18.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.5_50_20.csv,Y,Yes,3.637310076186883,Y,No,1.436752124437577,N,,,N,,,N,,,Y,No,0.5534614049568933,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_1.25_50_10.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.25_50_12.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.25_50_14.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.25_50_16.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.25_50_18.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.25_50_20.csv,Y,Yes,3.8396269553188245,Y,No,1.307341054785532,N,,,N,,,Y,Yes,2.137081633185194,Y,No,0.9547093066355574,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.5_50_8.csv,Y,Yes,3.7681254963551476,Y,No,1.4953185172217882,N,,,N,,,N,,,Y,No,0.5534605519269054,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_6.csv,Y,Yes,4.943646318794723,Y,Yes,1.8626089799937702,N,,,N,,,N,,,Y,Yes,3.075547216974656,Y,Yes,1.6619090438114728,N,,,N,4,4,0.4444444444444444,1.0
2_20_1.25_50_8.csv,Y,Yes,3.823695496918785,Y,No,1.3073419803184934,N,,,N,,,Y,Yes,2.137081303189862,Y,No,0.9547087981487629,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_20_1.5_50_4.csv,Y,Yes,2.4238644466047914,N,,,N,,,N,,,N,,,Y,Yes,1.8077316453903451,N,,,N,,,N,2,2,0.2222222222222222,1.0
2_20_1.25_50_6.csv,Y,Yes,3.748155397644605,Y,Yes,1.5964818307878514,N,,,N,,,N,,,Y,Yes,1.5724226686154585,N,,,N,,,N,3,3,0.3333333333333333,1.0
2_20_1_50_10.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_12.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_14.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_16.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_18.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_20.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_1_50_8.csv,Y,Yes,6.233840639835645,Y,Yes,1.5336431114948357,N,,,N,,,Y,Yes,2.2772486044142397,Y,No,0.6379863119857115,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_2_50_12.csv,Y,Yes,4.590505842846888,Y,Yes,1.6215795642683652,N,,,N,,,N,,,Y,No,0.6683182814909635,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_14.csv,Y,Yes,4.590505842846888,Y,Yes,1.6215795642683652,N,,,N,,,N,,,Y,No,0.668318445819269,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_16.csv,Y,Yes,4.590505842846888,Y,Yes,1.6215795642683652,N,,,N,,,N,,,Y,No,0.668318445819269,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_18.csv,Y,Yes,4.590505842846888,Y,Yes,1.6215795642683652,N,,,N,,,N,,,Y,No,0.668318445819269,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_20.csv,Y,Yes,4.590505842846888,Y,Yes,1.6215795642683652,N,,,N,,,N,,,Y,No,0.668318445819269,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_10.csv,Y,Yes,4.574477147276156,Y,Yes,1.5579940837808632,N,,,N,,,N,,,Y,No,0.6683189131499525,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_8.csv,Y,Yes,5.323193551984166,Y,Yes,1.7183371064181285,N,,,N,,,N,,,Y,No,0.7880784982434248,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_2_50_4.csv,Y,Yes,5.804667383413658,N,,,N,,,N,,,N,,,Y,Yes,3.39141818548941,Y,Yes,2.1619329847033892,N,,,N,3,3,0.3333333333333333,1.0
2_20_1.5_50_6.csv,Y,Yes,3.5173097589347972,Y,Yes,1.8555783770005878,N,,,N,,,N,,,Y,No,1.4989361055212942,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_20_1.25_50_4.csv,Y,Yes,2.710462520826628,N,,,N,,,N,,,N,,,Y,Yes,2.180316648784455,Y,Yes,1.5811907558935994,N,,,N,3,3,0.3333333333333333,1.0
2_20_1_50_6.csv,Y,Yes,6.167306690549519,Y,Yes,1.533644138194442,N,,,N,,,Y,Yes,2.2914480890457223,Y,No,0.8730834884478458,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_0.75_50_10.csv,Y,Yes,5.03166424132306,Y,Yes,1.5464390837646453,N,,,N,,,Y,Yes,4.8000808677789,Y,No,1.3917957358009698,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_0.75_50_12.csv,Y,Yes,5.03166424132306,Y,Yes,1.5464390837646453,N,,,N,,,Y,Yes,4.8000808677789,Y,No,1.3917957358009698,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_0.75_50_14.csv,Y,Yes,5.03166424132306,Y,Yes,1.5464390837646453,N,,,N,,,Y,Yes,4.8000808677789,Y,No,1.3917957358009698,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_20_0.75_50_16.csv,Y,Yes,5.03166424132306,Y,Yes,1.5464390837646453,N,,,N,,,Y,Yes,4.8000808677789,Y,No,1.3917957358009698,N,,,N,,,N,4,3,0.4444444444444444,0.75
