Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,Pass9
2_20_1.5_50_10.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_6.csv,0.32904684662023254,0.06027824989989121,2708579.0,-1079409.375,2.50931580059697,Yes,2_60_0.75_100_4.csv,0.23200345457462104,-0.010089534972299686,2035842.25,-2165751.5,0.9400165485283053,No,1_40_0.75_50_4.csv,0.16288685539781372,0.1290954221580998,3264376.0,-2705814.25,1.2064301900989693,No,1_20_0.75_75_10.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_50_8.csv,0.6041409528884898,0.254402648842582,5866571.344,-3033424.0,1.9339767022348342,Yes,2_60_0.75_50_4.csv,0.6963670480673272,0.1294063815924082,30526100.5,-9130600.0,3.343274319321841,Yes,2_60_1.25_50_6.csv,0.3756749560366543,-0.015642515396919285,9147541.5,-4180872.0,2.18795062369764,Yes,No Plateau,No
2_20_1.5_50_12.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_10.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_0.75_125_4.csv,0.21709199578677235,-0.06478162524604428,1096014.25,-2883619.25,0.38008285941356507,No,3_40_0.75_50_4.csv,0.16288685539781372,0.1290954221580998,3264376.0,-2705814.25,1.2064301900989693,No,1_20_0.75_75_12.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_75_8.csv,0.6041409528884898,0.254402648842582,5866571.344,-3033424.0,1.9339767022348342,Yes,2_60_0.75_75_4.csv,0.69636689845142,0.12940640577336887,30934929.0,-9252888.0,3.3432728246575554,Yes,2_60_1.25_75_6.csv,0.3756749560366543,-0.015642515396919285,9147541.5,-4180872.0,2.18795062369764,Yes,,
2_20_1.5_50_14.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_12.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_0.75_150_4.csv,0.20175131558084503,-0.03709338953667294,1473570.75,-2576055.0,0.5720261213366951,No,1_40_0.75_50_10.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_14.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_50_6.csv,0.6041409308163022,0.4110101818165043,9902661.25,-3290067.0,3.009866136464698,Yes,2_60_0.75_225_4.csv,0.553026070880879,0.0003035299643110168,9225865.0,-4152160.0,2.2219435185541982,Yes,2_80_1.5_150_6.csv,0.3603671297270734,0.021241164784216712,3925519.75,-993396.5,3.951614234598169,Yes,,
2_20_1.5_50_16.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_14.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_0.75_200_4.csv,0.17451527231776987,-0.012854233091675651,856931.312,-1153164.125,0.7431130516655641,No,1_40_0.75_50_12.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_16.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_75_6.csv,0.6041409308163022,0.4110101818165043,9902661.25,-3290067.0,3.009866136464698,Yes,2_60_0.75_200_4.csv,0.5530259536111655,0.05203872643383238,9633578.5,-3274799.0,2.9417312329703287,Yes,2_60_1.25_175_6.csv,0.35016458937899,-0.01864394534873846,4535743.75,-2270484.0,1.997699058879076,Yes,,
2_20_1.5_50_18.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_16.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_0.75_175_4.csv,0.1745152354570637,-0.01821662328862058,820958.25,-1200235.562,0.683997605130117,No,1_40_0.75_50_14.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_18.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_50_12.csv,0.5545390078766227,0.18141321536003616,4292552.25,-3390747.0,1.2659606423009444,No,2_60_0.75_100_4.csv,0.5453307156183271,0.22451242285224376,32660168.0,-9686728.0,3.3716408677935417,Yes,2_80_1.5_175_6.csv,0.3255495078041697,0.021241196098750754,3145727.25,-832297.75,3.7795695711060135,Yes,,
2_20_1.5_50_20.csv,0.8313726666666666,0.19708874552414468,4560072.0,-1253693.5,3.637310076186883,Yes,2_20_1_100_18.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_1_175_8.csv,0.17266835212024373,-0.07029212498610567,350966.125,-1706973.0,0.205607308961536,No,1_40_0.75_50_16.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_20.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_75_12.csv,0.5545390078766227,0.18141321536003616,4292552.25,-3390747.0,1.2659606423009444,No,2_60_0.75_50_6.csv,0.534971111357705,0.1355180017903941,22230146.0,-6180608.0,3.5967571475168785,Yes,2_80_1.5_200_6.csv,0.3255494593924318,0.02124119526663611,4553027.75,-1204641.5,3.779570727058631,Yes,,
2_20_1.25_50_10.csv,0.8259490833333334,0.20817195177275252,4649818.0,-1211007.75,3.8396269553188245,Yes,2_20_1_100_20.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_1_200_8.csv,0.17266835212024373,-0.0467720534014017,540928.0,-1565727.25,0.345480351063699,No,1_40_0.75_50_18.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_4.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_60_1_100_4.csv,0.547103090777503,0.16114928323495414,4343022.75,-5065570.5,0.8573610316942584,No,2_60_0.75_75_6.csv,0.534971111357705,0.1355180017903941,22230146.0,-6180608.0,3.5967571475168785,Yes,2_60_1.25_100_6.csv,0.333576335109771,-0.015642559340393478,5710932.0,-2781081.0,2.0534935875654106,Yes,,
2_20_1.25_50_12.csv,0.8259490833333334,0.20817195177275252,4649818.0,-1211007.75,3.8396269553188245,Yes,2_20_1_100_8.csv,0.32904681618531395,0.060278168100985574,2760833.5,-1100234.25,2.5093142664846146,Yes,2_60_1_175_12.csv,0.17266834114016602,-0.07029212812516675,400357.93700000003,-1947197.437,0.2056072637486735,No,1_40_0.75_50_20.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_6.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_50_10.csv,0.5396586024167791,0.1814132139467199,4385851.062,-3483518.5,1.2590290713254428,No,2_40_1.75_50_6.csv,0.4594775843012027,0.1065826142197187,7266184.5,-1928771.5,3.7672604038373647,Yes,2_80_1.5_100_6.csv,0.3027244453390298,0.019420196650437472,3610823.5,-1028531.0,3.5106608356967364,Yes,,
2_20_1.25_50_14.csv,0.8259490833333334,0.20817195177275252,4649818.0,-1211007.75,3.8396269553188245,Yes,2_20_0.75_100_10.csv,0.3229816615010305,0.0327038359490541,2492356.625,-1327028.5,1.8781485288371726,Yes,2_60_1_175_14.csv,0.17266834114016602,-0.07029212812516675,400357.93700000003,-1947197.437,0.2056072637486735,No,1_40_0.75_50_6.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,1_20_0.75_75_8.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_75_10.csv,0.5396586024167791,0.1814132139467199,4385851.062,-3483518.5,1.2590290713254428,No,2_40_0.75_50_10.csv,0.43217367486648345,-0.0510599288754754,8651673.0,-8926540.0,0.9692078901791735,No,2_80_1.5_125_6.csv,0.30272440397628586,0.01942016753485782,2738372.375,-780016.5,3.5106595501505415,Yes,,
2_20_1.25_50_16.csv,0.8259490833333334,0.20817195177275252,4649818.0,-1211007.75,3.8396269553188245,Yes,2_20_0.75_100_12.csv,0.3229816615010305,0.0327038359490541,2492356.625,-1327028.5,1.8781485288371726,Yes,2_60_1_175_16.csv,0.17266834114016602,-0.07029212812516675,400357.93700000003,-1947197.437,0.2056072637486735,No,1_40_0.75_50_8.csv,0.14934237539245918,0.1290953910592403,2954315.25,-2515063.0,1.1746486072118274,No,3_20_0.75_75_10.csv,0.29444051376559593,0.2548056316034004,4570678.875,-1297765.5,3.5219605352430774,Yes,2_80_0.75_50_14.csv,0.5214711901567691,0.18141317096560974,4081328.75,-3264462.0,1.250230129803931,No,2_40_0.75_50_12.csv,0.43217367486648345,-0.0510599288754754,8651673.0,-8926540.0,0.9692078901791735,No,2_80_1.5_50_6.csv,0.3027243763496307,0.019420155545416855,4122629.0,-1174318.0,3.510658101127633,Yes,,
