Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
2_40_1.75_50_6.csv,0.7580520500000001,0.048511988466597405,0.18809722084020428,No,2_60_2_50_6.csv,0.25790911875255845,-0.06929119067819162,-0.4208644541624334,No,2_20_1.75_75_4.csv,0.1646401590652945,0.12830360423127826,0.3041443983306966,No,2_40_1_225_4.csv,0.42185095282260254,0.10773724671770049,0.22641722538762524,No,2_80_1.25_100_16.csv,0.47583502771516045,-0.006591541010860638,-0.08387861611054555,No
2_40_1.75_75_4.csv,0.7402440000000001,-0.004712457617384425,-0.018271775888295854,No,2_60_2_75_6.csv,0.25790911875255845,-0.06929119067819162,-0.4208644541624334,No,2_20_2_75_4.csv,0.1382615243571815,0.17855087393812494,0.42325582707280146,No,2_40_1_175_4.csv,0.41570745012815136,0.06176455339120557,0.12980245209705213,No,2_80_1.25_100_18.csv,0.47583502771516045,-0.006591541010860638,-0.08387861611054555,No
2_40_1.75_50_4.csv,0.72771225,-0.0026568044132218803,-0.010301320194020004,No,2_60_2_100_6.csv,0.25790908635534376,-0.06929117344731715,-0.42086434950464785,No,2_20_1.75_100_4.csv,0.12215825039992842,0.12494005182097623,0.2961710788731931,No,2_40_1_200_4.csv,0.4157074139830725,0.10773723053232817,0.2264171913729534,No,2_80_1.25_100_20.csv,0.47583502771516045,-0.006591541010860638,-0.08387861611054555,No
2_40_1.75_75_6.csv,0.71194675,0.04592330637726381,0.17806003370289014,No,2_20_1_150_6.csv,0.24825434683822967,-0.054412182513257086,-0.3304915569943602,No,2_20_1.75_50_4.csv,0.11761471075757274,0.1132985214634895,0.2685747672384559,No,2_40_1_150_4.csv,0.40936018856084266,0.06233440931536602,0.13100004347004487,No,2_80_1.25_50_16.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_10.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_2_125_6.csv,0.24669499897905994,-0.06929119754144974,-0.4208644958488492,No,2_20_2_100_4.csv,0.10691384388933989,0.1876778422254563,0.4448913555130619,No,2_40_1.5_200_6.csv,0.3955951687479621,0.17574511512505703,0.3693404328988359,No,2_80_1.25_50_18.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_12.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_100_6.csv,0.24650899207144372,-0.04678504417073563,-0.28416544563837576,No,2_20_2_50_4.csv,0.1045797297013901,0.21394118396827239,0.5071487513234203,Yes,2_40_1.5_225_6.csv,0.39559513173667576,0.12304765099590889,0.25859309178337603,No,2_80_1.25_50_20.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_14.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_125_6.csv,0.24650898415356137,-0.046785047382513434,-0.2841654651462396,No,,,,,,2_40_1_125_4.csv,0.38404800553257556,0.06557487102951949,0.1378100963778933,No,2_80_1.25_75_16.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_16.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_50_6.csv,0.24650897752978096,-0.04678504908622631,-0.28416547549433985,No,,,,,,2_40_1.25_225_6.csv,0.3763465065436462,0.18930972076477987,0.39784738352168664,No,2_80_1.25_75_18.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_18.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_75_6.csv,0.24650897752978096,-0.04678504908622631,-0.28416547549433985,No,,,,,,2_40_1.25_200_6.csv,0.37634649025731554,0.12857959165987892,0.27021884512592265,No,2_80_1.25_75_20.csv,0.47583499770128374,-0.006591558621494501,-0.08387884020921911,No
1_20_1_50_20.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_2_225_6.csv,0.24574814818607515,-0.07290613748475866,-0.4428211069444285,No,,,,,,2_40_1.25_175_6.csv,0.37634646249226844,0.12857961917184396,0.2702189029442072,No,2_80_1.25_125_16.csv,0.4758349865167355,-0.006591555513067422,-0.08387880065389187,No
1_20_1_50_4.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_2_200_6.csv,0.24574813785141925,-0.07960785909966585,-0.4835263738304572,No,,,,,,2_40_2_225_6.csv,0.37589003842404023,0.11433727963119517,0.24028764796911262,No,2_80_1.25_125_18.csv,0.4758349865167355,-0.006591555513067422,-0.08387880065389187,No
1_20_1_50_6.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_225_6.csv,0.24384885296395273,-0.045738021598913575,-0.27780598523839267,No,,,,,,2_40_1_100_4.csv,0.3752194007853221,0.09043446165725486,0.19005423390400392,No,2_80_1.25_125_20.csv,0.4758349865167355,-0.006591555513067422,-0.08387880065389187,No
1_20_1_50_8.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_80_2_200_6.csv,0.24384882711650738,-0.04678505062171084,-0.28416548482064596,No,,,,,,2_40_1_75_4.csv,0.36386678450983195,0.13526520169507028,0.2842691139076938,No,2_80_1.5_50_14.csv,0.45084328887701647,0.00509033377174346,0.06477546777166555,No
3_20_1_50_10.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_20_1_125_6.csv,0.24305654182649367,-0.07480478646025589,-0.45435322028954095,No,,,,,,2_40_1_50_4.csv,0.3632811963711982,0.14441487611077156,0.3034977832631626,No,2_80_1.5_75_14.csv,0.45084328887701647,0.00509033377174346,0.06477546777166555,No
3_20_1_50_12.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_0.75_100_6.csv,0.2404360187354588,-0.03913568510940164,-0.2377043689195132,No,,,,,,2_40_1_225_6.csv,0.3589565053800843,0.15288711245239134,0.3213027699668241,No,2_80_1.5_100_10.csv,0.45084327622129194,0.005090334193658987,0.06477547314062108,No
3_20_1_50_14.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_0.75_125_6.csv,0.24043598929096915,-0.03379268195303527,-0.20525175719523478,No,,,,,,2_60_1.5_225_6.csv,0.3559410460814303,0.2418537128541725,0.5082721926022684,Yes,2_80_1.5_100_14.csv,0.4508432244073255,0.005090352159667582,0.06477570176150588,No
3_20_1_50_16.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_20_1_100_6.csv,0.2383838653727399,-0.06414691635076827,-0.3896188919822722,No,,,,,,2_40_1_175_6.csv,0.35343451819023464,0.10784385934519185,0.2266412791484488,No,2_80_1.5_125_10.csv,0.4508432220829332,0.005090347243130556,0.06477563919763482,No
3_20_1_50_18.csv,0.6456924500000001,0.147071562481136,0.570245686514702,Yes,2_60_2_150_6.csv,0.2342868229135615,-0.07349790999902149,-0.4464154457595926,No,,,,,,2_40_1_200_6.csv,0.3534345140325066,0.1528871344768222,0.3213028162526786,No,2_80_1.5_100_12.csv,0.45084319610245815,0.005090337200634285,0.06477551140495506,No
