Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5
,,,,3_60_1.75_50_12.csv,0.11713365681311405,-0.055637387843153585,No,,,,,1_40_1.5_100_8.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_14.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_10.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_16.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_12.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_18.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_14.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_20.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_16.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_4.csv,0.11713365681311405,-0.04283101640190091,No,,,,,3_40_1.5_100_18.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_6.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_20.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,3_60_1.75_50_8.csv,0.11713365681311405,-0.055637387843153585,No,,,,,3_40_1.5_100_4.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,1_60_1.75_100_10.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_100_6.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,1_60_1.75_100_12.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_100_8.csv,0.1085021976178785,-0.012568708788452107,No,,,,
,,,,1_60_1.75_100_14.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_10.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_16.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_12.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_18.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_14.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_20.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_16.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_4.csv,0.11713365254827404,-0.04283102078351663,No,,,,,1_40_1.5_50_18.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_6.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_20.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1.75_100_8.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_4.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_10.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_6.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_12.csv,0.11713365254827404,-0.05563739621924334,No,,,,,1_40_1.5_50_8.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_14.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_10.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_16.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_12.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_18.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_14.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_20.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_16.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_4.csv,0.11713365254827404,-0.04283102078351663,No,,,,,3_40_1.5_50_18.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_6.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_20.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,3_60_1.75_100_8.csv,0.11713365254827404,-0.05563739621924334,No,,,,,3_40_1.5_50_4.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1_75_10.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,3_40_1.5_50_6.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1_75_12.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,3_40_1.5_50_8.csv,0.10850217344991263,-0.020277456615606593,No,,,,
,,,,1_60_1_75_14.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_40_1.25_100_4.csv,0.10829102466409604,0.039580136404799446,Yes,,,,
,,,,1_60_1_75_16.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_40_1.25_75_4.csv,0.10829099124666329,0.013139877748868252,Yes,,,,
,,,,1_60_1_75_18.csv,0.11701393700935908,0.00823030501827866,Yes,,,,,2_100_2_125_10.csv,0.108808255187955,0.05724880639972147,Yes,,,,
