Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
2_20_2_50_4.csv,0.33161,0.3011823705347906,0.5581070987096677,Yes,2_40_1.5_50_6.csv,0.53964977552006,-0.04056253933679336,-0.12968700223383123,No,2_80_1.25_125_4.csv,0.31277258813996145,0.4427200561772993,0.8351438401600417,Yes,2_80_1.5_225_6.csv,0.5301123409987942,0.09074761578195997,0.43763969104658906,No,2_100_1.5_175_14.csv,0.20735691400598139,0.035854325013428875,0.441476998130881,No
2_20_2_75_4.csv,0.31314362500000004,0.1131094730057301,0.20959792468502222,No,2_40_1.5_50_4.csv,0.5118677988520133,0.055605062178678485,0.17778112368910387,No,2_80_1.25_150_4.csv,0.31277246954669513,0.4427201714580446,0.8351440576247872,Yes,2_80_1.5_100_6.csv,0.5301123134399697,0.14337631677183654,0.6914470031497858,Yes,2_100_1.5_125_14.csv,0.20735690257768802,0.03682846113237695,0.4534716093640582,No
2_20_1.75_50_8.csv,0.30309672499999996,0.12101530774226368,0.2242478608013036,No,2_40_2_125_8.csv,0.4870463903045845,-0.014540478834401661,-0.04648898076673268,No,2_80_1.25_200_4.csv,0.2671578074382883,0.44272015077067484,0.8351440186002858,Yes,2_80_1.5_125_6.csv,0.5301122789285708,0.14337635522736275,0.6914471886055079,Yes,2_100_1.5_150_14.csv,0.20735690257768802,0.04043292963794745,0.49785370092764414,No
2_20_1.75_50_10.csv,0.29935342500000006,0.10741705636644026,0.19904957110921523,No,2_40_1.25_50_6.csv,0.4865653803841752,0.03332981081127198,0.10656244209084345,No,2_80_1.25_175_4.csv,0.26715778275758717,0.4427201682651011,0.8351440516016421,Yes,2_80_1.5_175_6.csv,0.5301122339701521,0.1040502943896305,0.5017932239607875,Yes,2_100_1.5_125_18.csv,0.20735689946874622,0.0368284494631737,0.45347146568028174,No
2_20_1.25_50_4.csv,0.27583215,0.2056673766158928,0.3811126881646791,No,2_40_1.5_125_6.csv,0.4803139682491554,-0.031259656662044194,-0.0999437222038527,No,2_80_1.25_100_4.csv,0.2667150657298359,0.4427202046468399,0.8351441202318852,Yes,2_80_1.5_50_6.csv,0.530112245654221,0.14337634201090454,0.6914471248677817,Yes,2_100_1.5_125_20.csv,0.20735689946874622,0.0368284494631737,0.45347146568028174,No
1_20_1.25_50_10.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_2_125_12.csv,0.4672977526360478,0.09932686539903007,0.31756895957445735,No,2_80_1.25_50_4.csv,0.2667150657298359,0.4427202046468399,0.8351441202318852,Yes,2_80_1.5_75_6.csv,0.530112245654221,0.14337634201090454,0.6914471248677817,Yes,2_100_1.5_150_18.csv,0.20735689946874622,0.04043295889480894,0.4978540611695781,No
1_20_1.25_50_12.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_2_125_10.csv,0.4672976702609064,-0.001973578243823346,-0.0063099463273295344,No,2_80_1.25_75_4.csv,0.2667150657298359,0.4427202046468399,0.8351441202318852,Yes,2_80_1.5_150_6.csv,0.5301122432472725,0.10405028742987306,0.5017931903966429,Yes,2_100_1.5_150_20.csv,0.20735689946874622,0.04043295889480894,0.4978540611695781,No
1_20_1.25_50_14.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_2_50_8.csv,0.46063698473102743,0.003761434384853797,0.012026099880498934,No,2_80_1.25_225_4.csv,0.23890367394421197,0.44272017150799337,0.8351440577190101,Yes,2_80_1.5_200_6.csv,0.5301121829634481,0.09074756734071796,0.4376394574337277,No,2_100_1.5_125_16.csv,0.20735688061015456,0.03682845415319294,0.4534715234288411,No
1_20_1.25_50_16.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_1.25_50_8.csv,0.45674801616784566,0.14061506022381265,0.44957603561112586,No,2_20_1_75_4.csv,0.23321204241099108,0.10950974158652049,0.20657836672950353,No,2_80_1.5_150_4.csv,0.505818557904532,0.021013312378714663,0.10133885566076004,No,2_100_1.5_150_16.csv,0.20735688061015456,0.04043294832397659,0.49785393101012504,No
1_20_1.25_50_18.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_1.25_50_10.csv,0.45674797652275967,0.11271456736593574,0.3603722693098783,No,2_40_0.75_75_8.csv,0.22073902574017762,0.27425542562441174,0.5173534068422044,Yes,2_80_1.5_125_4.csv,0.5058185483069182,0.04959931967338865,0.23919780978199487,No,2_100_1.5_100_16.csv,0.20735686750074284,0.03682847186551037,0.4534717415219366,No
1_20_1.25_50_20.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_1.25_50_4.csv,0.45618491155381136,0.03408035445375394,0.10896208857823321,No,2_40_0.75_75_12.csv,0.2191423010779518,0.2742554671918927,0.5173534852547931,Yes,2_80_1.5_200_4.csv,0.5058185071273874,0.011343615145325643,0.05470574829734112,No,2_100_1.5_50_16.csv,0.20735686750074284,0.03682847186551037,0.4534717415219366,No
1_20_1.25_50_4.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_2_175_8.csv,0.4556254670483084,-0.005278701738413046,-0.0168771239506777,No,2_40_0.75_75_14.csv,0.2191423010779518,0.2742554671918927,0.5173534852547931,Yes,2_80_1.5_100_4.csv,0.5058185081560471,0.04959928217946945,0.2391976289637213,No,2_100_1.5_75_16.csv,0.20735686750074284,0.03682847186551037,0.4534717415219366,No
1_20_1.25_50_6.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_1.5_125_4.csv,0.4547606548219715,0.07521923363887606,0.24049177098987717,No,2_40_0.75_75_16.csv,0.2191423010779518,0.2742554671918927,0.5173534852547931,Yes,2_80_1.5_225_4.csv,0.5058184892429214,0.011343628684110704,0.05470581358952164,No,2_100_1.5_100_18.csv,0.20735686287098315,0.036828478919660235,0.45347182838021394,No
1_20_1.25_50_8.csv,0.272476125,0.0769403215876781,0.14257454571076095,No,2_40_1.25_50_12.csv,0.4540891139396289,0.11224922658612571,0.35888447658936745,No,2_40_0.75_75_18.csv,0.2191423010779518,0.2742554671918927,0.5173534852547931,Yes,2_80_1.5_175_4.csv,0.505818437601459,0.021013324502355643,0.10133891412826299,No,2_100_1.5_100_20.csv,0.20735686287098315,0.036828478919660235,0.45347182838021394,No
