AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1_150_4.csv,Y,No,1.2216387959621153,N,,,N,,,N,,,N,,,N,,,Y,No,1.0748866344206813,N,,,N,,,2,0,0.2222222222222222,0.0
2_20_1_50_4.csv,Y,No,1.2216209644120775,Y,No,1.0396185953648698,N,,,N,,,N,,,N,,,Y,No,1.0909253325966413,N,,,N,,,3,0,0.3333333333333333,0.0
2_20_1_125_4.csv,Y,No,1.226958559372469,N,,,N,,,N,,,N,,,N,,,Y,No,1.0752253083196293,N,,,N,,,2,0,0.2222222222222222,0.0
2_20_1_75_4.csv,Y,No,1.246803672781734,Y,No,1.03313340054034,N,,,N,,,N,,,N,,,Y,No,1.0720144368979152,N,,,N,,,3,0,0.3333333333333333,0.0
2_120_1.25_100_4.csv,Y,No,1.1445755133505182,N,,,Y,No,1.1854414235080746,N,,,N,,,Y,No,1.2084640466268306,Y,No,1.1883047947270498,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1.25_125_4.csv,Y,No,1.1445755133505182,N,,,Y,No,1.1854414235080746,N,,,N,,,Y,No,1.2084640466268306,Y,No,1.1883047947270498,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1.25_150_4.csv,Y,No,1.1445755133505182,N,,,Y,No,1.1854414235080746,N,,,N,,,Y,No,1.2084640466268306,Y,No,1.1883047947270498,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1.25_50_4.csv,Y,No,1.1445755133505182,N,,,Y,No,1.1854414235080746,N,,,N,,,Y,No,1.2084640466268306,Y,No,1.1883047947270498,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1.25_75_4.csv,Y,No,1.1445755133505182,N,,,Y,No,1.1854414235080746,N,,,N,,,Y,No,1.2084640466268306,Y,No,1.1883047947270498,N,,,N,,,4,0,0.4444444444444444,0.0
2_120_1_100_4.csv,Y,No,1.1895277516605542,Y,No,1.1651964755711197,Y,No,1.144362852173883,N,,,N,,,Y,No,1.0584730874481196,N,,,Y,No,1.0896214084681126,N,,,5,0,0.5555555555555556,0.0
2_120_1_125_4.csv,Y,No,1.1895277516605542,Y,No,1.1651964755711197,Y,No,1.144362852173883,N,,,N,,,Y,No,1.0584730874481196,N,,,Y,No,1.0896214084681126,N,,,5,0,0.5555555555555556,0.0
