AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_12.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_14.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_16.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_18.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_20.csv,Y,Yes,1.9114798873346033,N,N,,,N,,,Y,No,0.03521405187030166,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_8.csv,Y,Yes,1.921463543116315,N,N,,,N,,,Y,No,0.0352137490975641,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.25_50_10.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_12.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_14.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_16.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_18.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_20.csv,Y,Yes,1.6599466621330419,N,Y,No,1.363096279775711,Y,Yes,1.8432704470110335,Y,No,0.3946552624547596,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_8.csv,Y,Yes,1.6504948842340321,N,Y,No,1.3630961482952975,Y,Yes,1.8432696470383778,Y,No,0.3946551672612795,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_6.csv,Y,Yes,2.1479366955651282,N,Y,No,0.6198435087770321,N,,,Y,Yes,2.646420607451219,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_10.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_12.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_14.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_16.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_18.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_20.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_8.csv,Y,Yes,1.6990041433996326,N,N,,,Y,Yes,1.9461280546165227,Y,No,0.3052164027941212,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1_50_6.csv,Y,Yes,1.6743886172954852,N,N,,,Y,Yes,2.095953086608746,Y,No,0.7603139317154637,N,,,N,3,2,0.42857142857142855,0.6666666666666666
2_20_1.25_50_6.csv,Y,Yes,1.6454447173992546,N,Y,Yes,1.750778811550628,Y,Yes,1.8827872846287763,Y,No,1.1837712894387573,N,,,N,4,3,0.5714285714285714,0.75
2_20_1.5_50_4.csv,Y,Yes,1.521983342100886,N,N,,,N,,,Y,No,1.4245851493755675,N,,,N,2,1,0.2857142857142857,0.5
2_20_1.5_50_6.csv,Y,Yes,1.9193343227498654,N,Y,No,0.716014162995364,N,,,Y,No,0.8194705162972068,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_2_50_12.csv,Y,Yes,1.9373814035121404,N,Y,No,1.0140223747849992,N,,,Y,No,0.47268324852402893,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_2_50_14.csv,Y,Yes,1.9373814035121404,N,Y,No,1.1823131573349481,Y,Yes,1.9079531372630663,Y,No,0.47268322617353037,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_16.csv,Y,Yes,1.9373814035121404,N,Y,No,1.1823131573349481,Y,Yes,1.9079531372630663,Y,No,0.47268322617353037,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_18.csv,Y,Yes,1.9373814035121404,N,Y,No,1.1823131573349481,Y,Yes,1.9079531372630663,Y,No,0.47268322617353037,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_20.csv,Y,Yes,1.9373814035121404,N,Y,No,1.1823131573349481,Y,Yes,1.9079531372630663,Y,No,0.47268322617353037,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_10.csv,Y,Yes,1.9282842769995796,N,Y,No,0.9986195790691873,N,,,Y,No,0.4726839348721836,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_2_50_8.csv,Y,Yes,1.9500900570504132,N,Y,No,0.9853487813920058,N,,,Y,No,0.6071693815294198,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_10.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_12.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_14.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_16.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_18.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_20.csv,Y,No,1.3350487715391817,N,N,,,Y,Yes,1.6084499697643189,Y,No,0.04038182789875911,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_0.75_50_10.csv,Y,Yes,1.6485798417220119,N,Y,Yes,3.2660203468144777,Y,Yes,2.1298570765272076,Y,No,0.3394641227730733,N,,,N,4,3,0.5714285714285714,0.75
2_20_0.75_50_12.csv,Y,Yes,1.6485798417220119,N,Y,Yes,3.2660203468144777,Y,Yes,2.1298570765272076,Y,No,0.3394641227730733,N,,,N,4,3,0.5714285714285714,0.75
2_20_0.75_50_14.csv,Y,Yes,1.6485798417220119,N,Y,Yes,3.2660203468144777,Y,Yes,2.1298570765272076,Y,No,0.3394641227730733,N,,,N,4,3,0.5714285714285714,0.75
