Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5
2_40_1.75_50_6.csv,0.7580520500000001,0.048511988466597405,0.063995590364273,No,2_60_2_50_6.csv,0.25790911875255845,-0.06929119067819162,-0.26866514458013613,No,2_20_1.75_75_4.csv,0.1646401590652945,0.12830360423127826,0.7792971347919705,Yes,2_40_1_225_4.csv,0.42185095282260254,0.10773724671770049,0.2553917349168732,No,2_80_1.25_100_16.csv,0.47583502771516045,-0.006591541010860638,-0.013852576264743587,No
2_40_1.75_75_4.csv,0.7402440000000001,-0.004712457617384425,-0.006366086881331593,No,2_60_2_75_6.csv,0.25790911875255845,-0.06929119067819162,-0.26866514458013613,No,2_20_2_75_4.csv,0.1382615243571815,0.17855087393812494,1.2913995760444597,Yes,2_40_1_175_4.csv,0.41570745012815136,0.06176455339120557,0.1485769701076207,No,2_80_1.25_100_18.csv,0.47583502771516045,-0.006591541010860638,-0.013852576264743587,No
2_40_1.75_50_4.csv,0.72771225,-0.0026568044132218803,-0.0036508996697827752,No,2_60_2_100_6.csv,0.25790908635534376,-0.06929117344731715,-0.2686651115185941,No,2_20_1.75_100_4.csv,0.12215825039992842,0.12494005182097623,1.0227721125011253,Yes,2_40_1_200_4.csv,0.4157074139830725,0.10773723053232817,0.2591660069279284,No,2_80_1.25_100_20.csv,0.47583502771516045,-0.006591541010860638,-0.013852576264743587,No
2_40_1.75_75_6.csv,0.71194675,0.04592330637726381,0.0645038500102203,No,2_20_1_150_6.csv,0.24825434683822967,-0.054412182513257086,-0.21917917332063383,No,2_20_1.75_50_4.csv,0.11761471075757274,0.1132985214634895,0.9633023006537017,Yes,2_40_1_150_4.csv,0.40936018856084266,0.06233440931536602,0.15227276871869366,No,2_80_1.25_50_16.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_10.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_60_2_125_6.csv,0.24669499897905994,-0.06929119754144974,-0.2808779984523778,No,2_20_2_100_4.csv,0.10691384388933989,0.1876778422254563,1.755411978449773,Yes,2_40_1.5_200_6.csv,0.3955951687479621,0.17574511512505703,0.44425495812115473,No,2_80_1.25_50_18.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_12.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_80_2_100_6.csv,0.24650899207144372,-0.04678504417073563,-0.18979041607202832,No,2_20_2_50_4.csv,0.1045797297013901,0.21394118396827239,2.0457232446397176,Yes,2_40_1.5_225_6.csv,0.39559513173667576,0.12304765099590889,0.3110444015216406,No,2_80_1.25_50_20.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_14.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_80_2_125_6.csv,0.24650898415356137,-0.046785047382513434,-0.18979043519715677,No,,,,,,2_40_1_125_4.csv,0.38404800553257556,0.06557487102951949,0.17074654752752602,No,2_80_1.25_75_16.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_16.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_80_2_50_6.csv,0.24650897752978096,-0.04678504908622631,-0.18979044720825297,No,,,,,,2_40_1.25_225_6.csv,0.3763465065436462,0.18930972076477987,0.5030197370593235,Yes,2_80_1.25_75_18.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_18.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_80_2_75_6.csv,0.24650897752978096,-0.04678504908622631,-0.18979044720825297,No,,,,,,2_40_1.25_200_6.csv,0.37634649025731554,0.12857959165987892,0.34165216094340756,No,2_80_1.25_75_20.csv,0.47583499770128374,-0.006591558621494501,-0.013852614148471068,No
1_20_1_50_20.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_60_2_225_6.csv,0.24574814818607515,-0.07290613748475866,-0.2966701398276894,No,,,,,,2_40_1.25_175_6.csv,0.37634646249226844,0.12857961917184396,0.3416522592516343,No,2_80_1.25_125_16.csv,0.4758349865167355,-0.006591555513067422,-0.01385260794150451,No
1_20_1_50_4.csv,0.6456924500000001,0.147071562481136,0.22777339657779178,No,2_60_2_200_6.csv,0.24574813785141925,-0.07960785909966585,-0.3239408436445497,No,,,,,,2_40_2_225_6.csv,0.37589003842404023,0.11433727963119517,0.3041774666617041,No,2_80_1.25_125_18.csv,0.4758349865167355,-0.006591555513067422,-0.01385260794150451,No
