Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_20_1.25_50_18.csv,0.7136811875,0.03458752145662281,3388026.25,-2041045.25,1.6599466621330419,Yes,,,1_40_0.75_225_8.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_14.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_0.75_75_4.csv,0.6006509816555771,0.12822863679059107,13904606.0,-3978118.0,3.4952723875963456,Yes,2_60_2_150_10.csv,0.19319699874244234,-0.03161284530057936,3613941.0,-2468934.0,1.4637657385738136,No,,
2_20_1.25_50_20.csv,0.7136811875,0.03458752145662281,3388026.25,-2041045.25,1.6599466621330419,Yes,,,3_40_0.75_225_10.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_16.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_0.75_50_6.csv,0.5928644046207038,0.1471557813161175,13721589.75,-4030958.0,3.4040517787583,Yes,2_60_1.25_100_6.csv,0.18359776260624575,-0.02997910290095069,3824205.5,-2781081.0,1.3750787913045324,No,,
2_20_1.25_50_8.csv,0.695441125,0.03458752521475095,3304972.0,-2002412.75,1.6504948842340321,Yes,,,3_40_0.75_225_12.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_18.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_0.75_75_6.csv,0.5928644046207038,0.1471557813161175,13721589.75,-4030958.0,3.4040517787583,Yes,2_40_2_100_4.csv,0.18286019909047585,-0.06320261494052241,404835.625,-727197.687,0.5567064255527534,No,,
2_20_2_50_6.csv,0.6925959375,0.04366317818444873,3428891.5,-1596365.25,2.1479366955651282,Yes,,,3_40_0.75_225_14.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_20.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_0.75_50_8.csv,0.5826099437352114,0.0693924673742498,8101482.5,-3495672.0,2.3175751329072063,Yes,2_100_0.75_150_4.csv,0.17484639550012254,-0.02466055859035196,1245851.75,-1072100.75,1.1620659252407015,No,,
2_20_1_50_10.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_225_16.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_4.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_0.75_75_8.csv,0.5826099437352114,0.0693924673742498,8101482.5,-3495672.0,2.3175751329072063,Yes,2_80_0.75_125_6.csv,0.17182610394063286,-0.0073932297120343545,6566038.0,-4292672.0,1.5295922912349231,Yes,,
2_20_1_50_12.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_225_18.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_6.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_60_1_100_6.csv,0.5802637667875961,0.06609610825189383,11427333.0,-7357059.0,1.553247432160052,Yes,2_40_2_125_4.csv,0.17134437673110048,-0.06551830302261222,452341.25,-953291.375,0.4745047126855627,No,,
2_20_1_50_14.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_225_20.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,3_20_0.75_75_8.csv,0.4724699887534656,0.03332345259191837,4476467.375,-2244148.5,1.9947286799425261,Yes,2_80_1_100_6.csv,0.5772118831190437,0.04309821669712694,8296467.125,-4685249.0,1.7707633308283082,Yes,2_100_0.75_100_4.csv,0.1678820679158301,-0.031356294069429,950694.75,-1014226.375,0.9373595219311862,No,,
2_20_1_50_16.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_225_6.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,1_20_0.75_100_10.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_80_1_50_6.csv,0.5772118564995051,0.043098241136073676,9038427.0,-5104255.0,1.7707632161794424,Yes,2_100_0.75_75_4.csv,0.1678820679158301,-0.031356294069429,950694.75,-1014226.375,0.9373595219311862,No,,
2_20_1_50_18.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_225_8.csv,0.2670308600680218,0.23868519509820676,3966583.625,-1400367.0,2.832531489959418,Yes,1_20_0.75_100_12.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_80_1_75_6.csv,0.5772118564995051,0.043098241136073676,9038427.0,-5104255.0,1.7707632161794424,Yes,2_100_0.75_125_4.csv,0.1678820608423206,-0.03135627154792398,870515.875,-928689.0,0.9373599504247385,No,,
2_20_1_50_20.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,1_40_0.75_100_4.csv,0.2657237888172066,0.2320751600214176,8869848.0,-2989975.5,2.966528655502361,Yes,1_20_0.75_100_14.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_80_1_100_8.csv,0.5762155251709946,-0.0013621424986357334,3949882.25,-3277393.0,1.2051902991188423,No,2_60_2_200_10.csv,0.16755927526797676,-0.034224094622767286,2131926.75,-1789026.5,1.1916686253669244,No,,
2_20_1_50_8.csv,0.668350375,0.04198055603233134,3290247.25,-1936574.0,1.6990041433996326,Yes,,,3_40_0.75_100_4.csv,0.2657237888172066,0.2320751600214176,8869848.0,-2989975.5,2.966528655502361,Yes,1_20_0.75_100_16.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_80_1_50_8.csv,0.5762154698830173,-0.001362145328842136,4303122.875,-3570493.5,1.2051899478321415,No,2_60_2_175_10.csv,0.16755924754827747,-0.03422409125113379,2668827.5,-2239571.5,1.1916688080733302,No,,
2_20_1_50_6.csv,0.6265628125,0.041980608919569014,3095029.5,-1848453.5,1.6743886172954852,Yes,,,1_40_1_75_4.csv,0.2650608755546068,0.09181230012202027,5528837.875,-3734686.0,1.480402335028969,No,1_20_0.75_100_18.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_80_1_75_8.csv,0.5762154698830173,-0.001362145328842136,4303122.875,-3570493.5,1.2051899478321415,No,2_40_1.75_100_6.csv,0.16458635336951757,-0.054529373464059464,1812588.5,-3116189.5,0.5816682522035326,No,,
2_20_1.25_50_6.csv,0.617579125,0.03985189463266535,3023511.25,-1837504.0,1.6454447173992546,Yes,,,3_40_1_75_4.csv,0.2650608755546068,0.09181230012202027,5528837.875,-3734686.0,1.480402335028969,No,1_20_0.75_100_20.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_12.csv,0.5660574626549952,0.053790336013969174,12341294.0,-7934549.0,1.5553869539402934,Yes,2_40_1.75_75_6.csv,0.16458631997233517,-0.06136581357447706,1559750.0,-3446929.5,0.4525041779937768,No,,
2_20_1.5_50_4.csv,0.59917675,-0.010730098298145823,2250919.0,-1478938.0,1.521983342100886,Yes,,,1_40_1_75_10.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_100_4.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_14.csv,0.5660574626549952,0.053790336013969174,12341294.0,-7934549.0,1.5553869539402934,Yes,2_40_1.75_50_6.csv,0.1633926532656654,-0.061365852334184914,1597198.0,-3570722.5,0.44730387197548954,No,,
2_20_1.5_50_6.csv,0.5897951875,0.04158002289695188,2917880.0,-1520256.25,1.9193343227498654,Yes,,,1_40_1_75_12.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_100_6.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_16.csv,0.5660574626549952,0.053790336013969174,12341294.0,-7934549.0,1.5553869539402934,Yes,2_100_0.75_150_6.csv,0.16135920367562487,-0.00294472994454966,3146675.0,-2029747.0,1.5502794190606022,Yes,,
2_20_2_50_12.csv,0.5827145625,0.03332091661360852,2774807.25,-1432246.25,1.9373814035121404,Yes,,,1_40_1_75_14.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_100_8.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_18.csv,0.5660574626549952,0.053790336013969174,12341294.0,-7934549.0,1.5553869539402934,Yes,2_60_2_100_10.csv,0.16128749889383795,-0.02459250329420215,3276983.0,-2045009.0,1.6024296225591184,Yes,,
2_20_2_50_14.csv,0.5827145625,0.03332091661360852,2774807.25,-1432246.25,1.9373814035121404,Yes,,,1_40_1_75_16.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_10.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_20.csv,0.5660574626549952,0.053790336013969174,12341294.0,-7934549.0,1.5553869539402934,Yes,2_60_2_125_10.csv,0.16128749233002082,-0.02459245812413753,3201904.0,-1998154.0,1.6024310438534768,Yes,,
2_20_2_50_16.csv,0.5827145625,0.03332091661360852,2774807.25,-1432246.25,1.9373814035121404,Yes,,,1_40_1_75_18.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_12.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_8.csv,0.566057464828038,0.08265404370354844,11932728.5,-6034247.5,1.977500674276287,Yes,2_60_2_50_10.csv,0.16128748065964513,-0.024592485149882576,3402709.0,-2123468.0,1.6024300813574774,Yes,,
2_20_2_50_18.csv,0.5827145625,0.03332091661360852,2774807.25,-1432246.25,1.9373814035121404,Yes,,,1_40_1_75_20.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_14.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1_100_10.csv,0.5660574210894443,0.05379033794477989,12402716.75,-7974041.0,1.5553866289375737,Yes,2_60_2_75_10.csv,0.16128748065964513,-0.024592485149882576,3402709.0,-2123468.0,1.6024300813574774,Yes,,
2_20_2_50_20.csv,0.5827145625,0.03332091661360852,2774807.25,-1432246.25,1.9373814035121404,Yes,,,1_40_1_75_6.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_16.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_0.75_100_6.csv,0.5551966818902166,0.21607238440102805,29748667.5,-7215216.0,4.123046004443942,Yes,2_60_1.25_150_6.csv,0.16116990532533768,-0.033811662252224775,3014198.0,-2858639.0,1.0544171544570686,No,,
2_20_2_50_10.csv,0.5720044375,0.033320930977334295,2726257.0,-1413825.25,1.9282842769995796,Yes,,,1_40_1_75_8.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_18.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_0.75_100_8.csv,0.5542268801362366,0.11660636553866016,17299339.25,-4669877.0,3.7044528688871248,Yes,2_40_2_150_4.csv,0.1565008446114856,-0.06452830454755523,318508.438,-672296.937,0.4737615486116665,No,,
2_20_2_50_8.csv,0.5720044375,0.04233316182675717,2844786.5,-1458797.5,1.9500900570504132,Yes,,,3_40_1_75_10.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_20.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_0.75_75_4.csv,0.5484817243083976,0.2353975372608011,33836892.0,-9252888.0,3.656900634699134,Yes,2_100_0.75_50_4.csv,0.15552479045526765,-0.04157036239162277,1108018.0,-1711969.5,0.6472183061672535,No,,
2_20_1.5_75_10.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_12.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_4.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1.25_50_16.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_60_0.75_125_4.csv,0.15478396874787573,0.01135017759747039,8813845.0,-5650894.0,1.559725770824935,Yes,,
2_20_1.5_75_12.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_14.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_6.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1.25_50_18.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_60_1.25_200_6.csv,0.1540705722535033,-0.01398297391045437,2626979.0,-1844522.5,1.4242054515464029,No,,
2_20_1.5_75_14.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_16.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,3_20_0.75_100_8.csv,0.454134143283784,-0.016080110613925,3965658.5,-2280347.5,1.7390588495832324,Yes,2_60_1.25_50_20.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_40_1.75_125_6.csv,0.15355666528326992,-0.05926078231266377,1624092.0,-3695460.5,0.4394829818908902,No,,
2_20_1.5_75_16.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_18.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_50_10.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_60_1.25_75_16.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_80_1.5_150_6.csv,0.15259878335732155,-0.015032442538706373,2146515.25,-1506648.5,1.4246954415711428,No,,
2_20_1.5_75_18.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_20.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_50_12.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_60_1.25_75_18.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_60_2_150_8.csv,0.1518840476242486,-0.031612852720576574,1896937.0,-1628179.0,1.1650666173682378,No,,
2_20_1.5_75_20.csv,0.5677523125,-0.012267677781712174,2110498.5,-1580840.0,1.3350487715391817,No,,,3_40_1_75_6.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_50_14.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_60_1.25_75_20.csv,0.5471036583300914,0.08245933450414096,12557492.75,-7121894.0,1.7632237646333966,Yes,2_40_2_75_6.csv,0.14969668691760823,-0.06965135719556292,476006.5,-1826223.75,0.26065070066031065,No,,
2_20_0.75_50_10.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,3_40_1_75_8.csv,0.26506082334942593,0.09181233031316394,5283281.25,-3568815.0,1.4804021082628267,No,1_20_0.75_50_16.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_60_1.25_50_14.csv,0.5471034496875468,0.08245934924136085,11555049.0,-6553365.0,1.7632237789288403,Yes,2_40_2_50_6.csv,0.14969668175837078,-0.06965136461079598,495116.0,-1899539.25,0.2606505761857777,No,,
2_20_0.75_50_12.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,1_40_0.75_75_10.csv,0.26144604214398875,0.19896657977768972,6847998.125,-2500083.0,2.739108311604055,Yes,1_20_0.75_50_18.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_60_1.25_75_14.csv,0.5471034496875468,0.08245934924136085,11555049.0,-6553365.0,1.7632237789288403,Yes,2_80_0.75_50_6.csv,0.1471557813161175,0.00406588839468052,6525746.0,-4030958.0,1.6189069695094813,Yes,,
2_20_0.75_50_14.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,1_40_0.75_75_12.csv,0.26144604214398875,0.19896657977768972,6847998.125,-2500083.0,2.739108311604055,Yes,1_20_0.75_50_20.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_80_1.5_50_4.csv,0.5462251109932074,-0.021505531037486696,3508479.375,-2179109.0,1.6100522621860587,Yes,2_80_0.75_75_6.csv,0.1471557813161175,0.00406588839468052,6525746.0,-4030958.0,1.6189069695094813,Yes,,
2_20_0.75_50_16.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,1_40_0.75_75_14.csv,0.26144604214398875,0.19896657977768972,6847998.125,-2500083.0,2.739108311604055,Yes,1_20_0.75_50_4.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_80_1.5_75_4.csv,0.5462251109932074,-0.021505531037486696,3508479.375,-2179109.0,1.6100522621860587,Yes,2_80_0.75_100_6.csv,0.14715571879745432,0.00406584695675616,4889653.0,-3020344.5,1.618905724164909,Yes,,
2_20_0.75_50_18.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,1_40_0.75_75_16.csv,0.26144604214398875,0.19896657977768972,6847998.125,-2500083.0,2.739108311604055,Yes,1_20_0.75_50_6.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_80_1.5_100_4.csv,0.5462250672387793,-0.021505550995854095,3072915.75,-1908581.5,1.6100521512966568,Yes,2_60_1.25_50_8.csv,0.14578170055146514,-0.029979071158131004,3618763.5,-5593461.0,0.6469632129373925,No,,
2_20_0.75_50_20.csv,0.5676679375,0.0024607139190901683,2302864.5,-1396877.75,1.6485798417220119,Yes,,,1_40_0.75_75_18.csv,0.26144604214398875,0.19896657977768972,6847998.125,-2500083.0,2.739108311604055,Yes,1_20_0.75_50_8.csv,0.43809140458085305,0.032223410024886136,5305524.0,-2724506.0,1.9473343057420318,Yes,2_40_0.75_100_6.csv,0.5453053725491197,-0.04716275085427325,10530329.0,-7347893.0,1.4331086476082326,No,2_60_1.25_75_8.csv,0.14578170055146514,-0.029979071158131004,3618763.5,-5593461.0,0.6469632129373925,No,,
