AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_120_1.75_125_16.csv,N,,,Y,No,-0.017072642081860386,N,,,Y,No,1.0881972017976091,N,N,,,N,,,Y,No,0.7076288603636769,N,3,0,0.3333333333333333,0.0
2_120_1.75_50_16.csv,N,,,Y,No,-0.017072642081860386,N,,,Y,No,1.0881972017976091,N,N,,,N,,,Y,No,0.7076288603636769,N,3,0,0.3333333333333333,0.0
2_120_1.75_75_16.csv,N,,,Y,No,-0.017072642081860386,N,,,Y,No,1.0881972017976091,N,N,,,N,,,Y,No,0.7076288603636769,N,3,0,0.3333333333333333,0.0
2_60_0.75_75_4.csv,N,,,Y,No,1.4049672653610825,N,,,Y,No,0.4204137507164426,N,Y,No,1.2078318435904933,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_6.csv,N,,,N,,,Y,Yes,4.404207447638632,Y,No,0.7971175396278143,N,Y,Yes,1.591800752676804,Y,No,0.5150392657252534,N,,,N,4,2,0.4444444444444444,0.5
2_40_1_200_4.csv,N,,,N,,,Y,Yes,4.012101188469916,Y,No,0.7310856445379742,N,N,,,N,,,N,,,N,2,1,0.2222222222222222,0.5
2_60_1.5_100_4.csv,N,,,Y,No,0.20571223023954863,N,,,Y,No,0.4970212207761362,N,Y,No,0.05316640985041964,N,,,Y,No,0.5192996472727084,N,4,0,0.4444444444444444,0.0
2_100_1.5_100_10.csv,N,,,Y,No,0.7809536070780925,N,,,Y,No,0.2600039836233516,N,Y,No,1.0902820933876574,N,,,Y,No,0.820096925889626,N,4,0,0.4444444444444444,0.0
2_100_1.5_125_10.csv,N,,,Y,No,0.7809536070780925,N,,,Y,No,0.2600039836233516,N,Y,No,1.0902820933876574,N,,,Y,No,0.820096925889626,N,4,0,0.4444444444444444,0.0
2_100_1.5_50_10.csv,N,,,Y,No,0.7809536070780925,N,,,Y,No,0.2600039836233516,N,Y,No,1.0902820933876574,N,,,Y,No,0.820096925889626,N,4,0,0.4444444444444444,0.0
2_100_1.5_75_10.csv,N,,,Y,No,0.7809536070780925,N,,,Y,No,0.2600039836233516,N,Y,No,1.0902820933876574,N,,,Y,No,0.820096925889626,N,4,0,0.4444444444444444,0.0
2_80_1.5_150_4.csv,N,,,N,,,N,,,Y,No,0.535254496323488,N,N,,,N,,,Y,No,0.5655429333951116,N,2,0,0.2222222222222222,0.0
2_20_1.5_75_10.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_12.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_14.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_16.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_18.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_20.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.11849595363276864,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_20_1.5_75_8.csv,N,,,Y,No,1.2470735163136546,N,,,Y,No,1.0984825277014751,N,Y,No,0.16676352274510753,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_20_1.25_50_10.csv,N,,,Y,No,1.117769806855534,N,,,Y,No,0.08185784792876716,N,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_20_1.25_50_12.csv,N,,,Y,No,1.117769806855534,N,,,Y,No,0.08185784792876716,N,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
1_20_1.25_50_14.csv,N,,,Y,No,1.117769806855534,N,,,Y,No,0.08185784792876716,N,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
