Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,Pass9
2_60_1.25_75_16.csv,0.158306021,0.23405055801168712,0.494961938124404,No,2_40_1_100_10.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,2_40_0.75_50_20.csv,0.10111509454012055,0.5925797385037621,0.5014980495895587,Yes,2_20_0.75_225_20.csv,0.7105075619337251,-0.08181668433001235,-3.5457767786078964,No,,,2_80_1.5_50_14.csv,0.383067379973575,0.10112369956075962,0.29868064126363497,No,2_100_1_125_8.csv,0.22136337096365744,0.27288173996310866,0.7322183972717669,Yes,2_100_0.75_50_8.csv,0.2535720567130215,-0.03193570351651163,-0.9600844042374281,No,,
2_60_1.25_75_18.csv,0.158306021,0.23405055801168712,0.494961938124404,No,2_40_1_100_12.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,2_20_0.75_225_8.csv,0.7105075619337251,-0.08181668433001235,-3.5457767786078964,No,,,2_80_1.5_75_14.csv,0.383067379973575,0.10112369956075962,0.29868064126363497,No,2_100_1_50_8.csv,0.22136337096365744,0.27288173996310866,0.7322183972717669,Yes,2_100_0.75_75_8.csv,0.2535720567130215,-0.03193570351651163,-0.9600844042374281,No,,
2_60_1.25_75_20.csv,0.158306021,0.23405055801168712,0.494961938124404,No,2_40_1_100_14.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,1_60_1_50_10.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_225_12.csv,0.38306739923289423,0.10112370085095082,0.29868064507436515,No,2_100_1_75_8.csv,0.22136337096365744,0.27288173996310866,0.7322183972717669,Yes,2_100_0.75_50_6.csv,0.25357202431435416,-0.0319357218516822,-0.9600849554484358,No,,
2_20_1.75_200_4.csv,0.15679006266666665,0.0573640688277248,0.12131152741902283,No,2_40_1_100_16.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,1_60_1_50_12.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_175_18.csv,0.3830674112361211,0.10851723371638852,0.32051830674066767,No,2_100_1_100_10.csv,0.22136335299226467,0.25244743888512217,0.6773874247533609,Yes,2_100_0.75_100_10.csv,0.25357202060107015,-0.03193569769540555,-0.9600842292372702,No,,
1_40_1_50_10.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_40_1_100_18.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,1_60_1_50_14.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_50_10.csv,0.38306737845271316,0.09181847914201526,0.27119658743805164,No,2_100_1_125_10.csv,0.22136335299226467,0.25244743888512217,0.6773874247533609,Yes,2_100_0.75_50_10.csv,0.25357202060107015,-0.03193569769540555,-0.9600842292372702,No,,
1_40_1_50_12.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_40_1_100_20.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,1_60_1_50_16.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_75_10.csv,0.38306737845271316,0.09181847914201526,0.27119658743805164,No,2_100_1_50_10.csv,0.22136335299226467,0.25244743888512217,0.6773874247533609,Yes,2_100_0.75_75_10.csv,0.25357202060107015,-0.03193569769540555,-0.9600842292372702,No,,
1_40_1_50_14.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_40_1_100_8.csv,0.36503634399716506,0.04934296071399916,0.21109484973633824,No,,,,,,1_60_1_50_18.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_175_14.csv,0.3830674087805857,0.10112371673400959,0.2986806919868318,No,2_100_1_75_10.csv,0.22136335299226467,0.25244743888512217,0.6773874247533609,Yes,2_100_0.75_125_8.csv,0.2535720192215118,-0.034659198197031366,-1.0419609398972323,No,,
1_40_1_50_16.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_120_0.75_100_4.csv,0.3609930162643294,-0.09471034969689195,-0.405181747273411,No,,,,,,1_60_1_50_20.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_225_14.csv,0.38306740864414934,0.10112369306515293,0.298680622078103,No,2_100_1_150_8.csv,0.22136336562736386,0.2728816548395068,0.7322181688612206,Yes,2_100_0.75_125_12.csv,0.25357201229436654,-0.03465916662295077,-1.0419599906843133,No,,
1_40_1_50_18.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_120_0.75_125_4.csv,0.3609930162643294,-0.09471034969689195,-0.405181747273411,No,,,,,,1_60_1_50_4.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_225_10.csv,0.3830673813340292,0.09181851308063967,0.27119668767973726,No,2_100_1_225_8.csv,0.22136335237498217,0.0969775727820349,0.2602180817352143,No,2_100_0.75_125_10.csv,0.2535720042337865,-0.0346591775304493,-1.0419603185969024,No,,
1_40_1_50_20.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_120_0.75_150_4.csv,0.3609930162643294,-0.09471034969689195,-0.405181747273411,No,,,,,,1_60_1_50_6.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_175_16.csv,0.38306738336093965,0.10851721379338639,0.32051824789575717,No,2_100_1_200_8.csv,0.22136334305961325,0.09697757100558066,0.26021807696848837,No,2_100_0.75_125_6.csv,0.25357198664800445,-0.03465917558952523,-1.04196026024682,No,,
1_40_1_50_4.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_120_0.75_75_4.csv,0.3609930162643294,-0.09471034969689195,-0.405181747273411,No,,,,,,1_60_1_50_8.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_200_20.csv,0.38306738027822906,0.10851716766662367,0.32051811165498345,No,2_100_1_150_10.csv,0.22136333049112147,0.25244742366540723,0.6773873839145885,Yes,2_100_0.75_100_14.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
1_40_1_50_6.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_120_0.75_50_4.csv,0.36099300150185476,-0.09471035618506012,-0.40518177503053915,No,,,,,,3_60_1_50_10.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_200_18.csv,0.38306737160420073,0.10851722035809107,0.32051826728537813,No,2_100_1_175_8.csv,0.22136330194452764,0.09697757480012163,0.2602180871503082,No,2_100_0.75_100_16.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
1_40_1_50_8.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_60_0.75_100_6.csv,0.3577448593174831,-0.03141492045028634,-0.1343966356289353,No,,,,,,3_60_1_50_12.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_125_18.csv,0.38306735874847997,0.10851725160896142,0.32051835958846864,No,2_100_1_225_10.csv,0.2213632947744432,0.08247272209189274,0.22129749098246554,No,2_100_0.75_100_18.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_10.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,2_40_1.5_125_8.csv,0.3552589723585075,0.059538642785333676,0.25471314794269656,No,,,,,,3_60_1_50_14.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_175_12.csv,0.3830673700719115,0.1011237040918204,0.29868065464665144,No,2_100_1_200_10.csv,0.221363286544546,0.08247271759964754,0.2212974789285092,No,2_100_0.75_100_20.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_12.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_10.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_16.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_50_16.csv,0.3830673979206781,0.10851721208535545,0.32051824285088854,No,2_100_1_175_10.csv,0.22136329323778065,0.08247271448321446,0.2212974705662434,No,2_100_0.75_50_14.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_14.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_12.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_18.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_75_16.csv,0.3830673979206781,0.10851721208535545,0.32051824285088854,No,2_120_1.25_200_6.csv,0.21909347208313357,0.03110309268567394,0.0834583386912524,No,2_100_0.75_50_16.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_16.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_14.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_20.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_100_10.csv,0.38306737110067846,0.09181850819696784,0.27119667325524294,No,2_120_1.25_225_6.csv,0.21909345960106225,0.03110312642110439,0.08345842921289309,No,2_100_0.75_50_18.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_18.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_16.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_4.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_125_10.csv,0.38306735376198564,0.09181849584793408,0.27119663678093137,No,2_120_1.25_100_6.csv,0.21909345130011298,0.14831374282428647,0.39796745314969634,No,2_100_0.75_50_20.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_20.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_18.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_6.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_125_14.csv,0.3830673390189313,0.101123679597359,0.2986805822994028,No,2_120_1.25_125_6.csv,0.21909345130011298,0.14831374282428647,0.39796745314969634,No,2_100_0.75_75_14.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_4.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_20.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,3_60_1_50_8.csv,0.7092476073335062,-0.18170303032589794,-7.874657727921618,No,,,2_80_1.5_50_18.csv,0.3830673488099592,0.10851726434208475,0.3205183971972336,No,2_120_1.25_150_6.csv,0.21909345130011298,0.14831374282428647,0.39796745314969634,No,2_100_0.75_75_16.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_6.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_4.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,1_60_1_75_10.csv,0.7092475256457285,-0.18170303832385887,-7.874658074537768,No,,,2_80_1.5_75_18.csv,0.3830673488099592,0.10851726434208475,0.3205183971972336,No,2_120_1.25_175_6.csv,0.21909345130011298,0.03110310668311502,0.08345837625032057,No,2_100_0.75_75_18.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
3_40_1_50_8.csv,0.15649551033333337,0.19429095944534386,0.4108797289956274,No,1_40_0.75_75_6.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,1_60_1_75_12.csv,0.7092475256457285,-0.18170303832385887,-7.874658074537768,No,,,2_80_1.5_200_12.csv,0.3830673389245991,0.10112373306612804,0.2986807402256485,No,2_120_1.25_50_6.csv,0.21909345130011298,0.14831374282428647,0.39796745314969634,No,2_100_0.75_75_20.csv,0.2535719827624109,-0.031935675646545696,-0.9600835663814647,No,,
2_40_1_150_4.csv,0.1551773543333333,0.11541081513683675,0.2440667573105875,No,1_40_0.75_75_8.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,1_60_1_75_14.csv,0.7092475256457285,-0.18170303832385887,-7.874658074537768,No,,,2_80_1.5_200_14.csv,0.38306732450647674,0.10112369555457967,0.2986806294309152,No,2_120_1.25_75_6.csv,0.21909345130011298,0.14831374282428647,0.39796745314969634,No,2_120_1.25_100_8.csv,0.25271088481506326,-0.049824985032257116,-1.497890630344208,No,,
2_40_2_75_12.csv,0.15197205200000002,0.3397535034061856,0.7184988318724057,Yes,3_40_0.75_75_10.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,1_60_1_75_16.csv,0.7092475256457285,-0.18170303832385887,-7.874658074537768,No,,,2_80_1.5_200_10.csv,0.38306731401852084,0.09181848829250754,0.27119661446509785,No,2_100_0.75_125_6.csv,0.21862393375075423,0.25357198664800445,0.6804049024369339,Yes,2_120_1.25_125_8.csv,0.25271088481506326,-0.049824985032257116,-1.497890630344208,No,,
2_40_2_50_14.csv,0.14847135433333333,0.3397535522202355,0.7184989351026521,Yes,3_40_0.75_75_12.csv,0.3528342146742842,0.018956716880520127,0.08109901075012682,No,,,,,,1_60_1_75_18.csv,0.7092475256457285,-0.18170303832385887,-7.874658074537768,No,,,2_80_1.5_200_16.csv,0.38306730188873506,0.1085172147063819,0.32051825059239586,No,2_100_0.75_50_6.csv,0.21862393696497023,0.25357202431435416,0.6804050035063356,Yes,2_120_1.25_150_8.csv,0.25271088481506326,-0.049824985032257116,-1.497890630344208,No,,
