Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window7_GrossProfit,Window7_GrossLoss,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window8_GrossProfit,Window8_GrossLoss,Score_8,Pass8,Para9,Pass9
2_40_1.25_75_12.csv,0.33240770833333333,0.3452634392063731,16026603.315,-12960675.815,1.2365561444297262,No,2_40_1.75_50_10.csv,0.44967032562039244,0.13486727996291042,19933810.562,-15774337.312,1.263686085046233,No,2_40_1.5_75_6.csv,0.160722772313211,0.40282158571219845,20281891.248,-15799032.748,1.2837425918094565,No,2_20_1.25_75_16.csv,0.8645643120181594,-0.09357794975595661,21896910.875,-18951916.375,1.1553929661638243,No,,,2_80_1.25_50_16.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_100_4.csv,0.32474843200840514,0.08960608668761914,48328372.75,-42971348.5,1.124665025348227,No,2_100_0.75_150_6.csv,0.3144161941036201,-0.04906787345751604,34467296.5,-31664796.0,1.0885052441203158,No,,
2_40_1.25_75_14.csv,0.33240770833333333,0.3452634392063731,16026603.315,-12960675.815,1.2365561444297262,No,2_40_1.75_100_10.csv,0.44524395949557793,0.11155435639957334,13297227.497000001,-10565218.466,1.258585190622598,No,2_40_1.5_100_6.csv,0.1597870289066575,0.21170447470576403,9692287.309,-7875623.965,1.2306691320044507,No,2_20_1.25_75_18.csv,0.8645643120181594,-0.09357794975595661,21896910.875,-18951916.375,1.1553929661638243,No,,,2_80_1.25_50_18.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_125_4.csv,0.3247484109756217,0.14006982627514927,62513527.25,-54566571.0,1.1456378164206067,No,2_100_0.75_150_8.csv,0.31441619089822725,-0.049067884009875,27500831.0,-25264767.25,1.0885052186657291,No,,
2_40_1.25_75_16.csv,0.33240770833333333,0.3452634392063731,16026603.315,-12960675.815,1.2365561444297262,No,2_40_1.5_50_10.csv,0.4387995138888403,0.09262674300606497,22395558.437,-18418590.5,1.215921404897948,No,2_40_0.75_50_6.csv,0.16632089688750437,0.790870249142013,68464658.0,-52746293.0,1.2979994252866263,No,2_20_1.25_75_20.csv,0.8645643120181594,-0.09357794975595661,21896910.875,-18951916.375,1.1553929661638243,No,,,2_80_1.25_50_20.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_150_4.csv,0.32474839184101034,0.18914722759295344,39540074.125,-33652643.75,1.1749470388934895,No,2_100_0.75_150_10.csv,0.3144161819703106,-0.04906787252700304,27869401.5,-25603369.0,1.088505247102442,No,,
2_40_1.25_75_18.csv,0.33240770833333333,0.3452634392063731,16026603.315,-12960675.815,1.2365561444297262,No,2_20_2_100_10.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_2_125_6.csv,0.13342902919163174,0.1445224924236426,5783062.765,-4596859.781,1.2580463708949488,No,2_20_0.75_50_10.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_75_16.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_200_4.csv,0.32474836623673087,-0.05421058470712037,36093626.75,-33235276.75,1.0860034962699687,No,2_100_0.75_150_12.csv,0.31441617503901614,-0.04906783243393924,27014428.5,-24817912.25,1.0885052790852703,No,,
2_40_1.25_75_20.csv,0.33240770833333333,0.3452634392063731,16026603.315,-12960675.815,1.2365561444297262,No,2_20_2_100_12.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_20_1_125_6.csv,0.13215164327062653,0.42376213294213677,9040780.118999999,-6909240.727999999,1.3085055905436676,No,2_20_0.75_50_12.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_75_18.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_225_4.csv,0.32474837305969884,-0.0804290195835797,24025094.125,-22586260.75,1.0637039211990855,No,2_100_0.75_150_14.csv,0.3144161479405515,-0.04906789891500209,28115104.75,-25829095.5,1.0885051994948876,No,,
2_40_1.5_75_10.csv,0.33240770833333333,0.4539393706115501,16365962.94,-12648885.19,1.2938660359522165,No,2_20_2_100_14.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_2_225_6.csv,0.157685487036307,0.26461437946253563,5524672.567000001,-3839381.38,1.438948627447894,No,2_20_0.75_50_14.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_75_20.csv,0.4169636573186616,0.06161834168779659,26834403.25,-24454564.063,1.0973167700257933,No,2_80_0.75_175_4.csv,0.3247483598027834,0.0375401205142648,36034812.0,-31715616.0,1.1361851524498217,No,2_100_0.75_150_16.csv,0.3144161479405515,-0.04906789891500209,28115104.75,-25829095.5,1.0885051994948876,No,,
2_40_1.5_75_12.csv,0.33240770833333333,0.41762607687277475,16406904.815,-12907404.315,1.2711234896340193,No,2_20_2_100_16.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_1_50_4.csv,0.125691189307882,0.6772654677644582,71469930.5,-54213431.0,1.3183067218158542,No,2_20_0.75_50_16.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_225_14.csv,0.41696365074656216,0.055009541842581194,22028578.593000002,-20093326.187,1.0963131931462933,No,2_100_1_200_6.csv,0.299463511899179,0.09822529459750515,25568101.874,-22517816.624,1.1354609685713906,No,2_100_0.75_150_18.csv,0.3144161479405515,-0.04906789891500209,28115104.75,-25829095.5,1.0885051994948876,No,,
2_40_1.5_75_14.csv,0.33240770833333333,0.41762607687277475,16406904.815,-12907404.315,1.2711234896340193,No,2_20_2_100_18.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_2_125_4.csv,0.12391458626922738,0.1523032765627578,3863204.684,-2996198.012,1.2893689497581844,No,2_20_0.75_50_18.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_175_16.csv,0.416963645211322,0.06161832362871682,19847193.281,-18087022.687,1.0973167681856848,No,2_100_1_100_6.csv,0.2994635102136106,0.2746394888685474,25926257.371,-22128275.184,1.1716348045845957,No,2_100_0.75_150_20.csv,0.3144161479405515,-0.04906789891500209,28115104.75,-25829095.5,1.0885051994948876,No,,
2_40_1.5_75_16.csv,0.33240770833333333,0.41762607687277475,16406904.815,-12907404.315,1.2711234896340193,No,2_20_2_100_20.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_1.75_225_6.csv,0.15241216913025132,0.2915607399264416,13264026.312,-10345069.812,1.2821591881974628,No,2_20_0.75_50_20.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_175_18.csv,0.416963645211322,0.06161832362871682,19847193.281,-18087022.687,1.0973167681856848,No,2_100_1_125_6.csv,0.2994635102136106,0.2746394888685474,25926257.371,-22128275.184,1.1716348045845957,No,2_120_1.75_175_8.csv,0.3115028750974445,-0.050539646050632325,12101666.062,-10890223.75,1.1112412692163465,No,,
2_40_1.5_75_18.csv,0.33240770833333333,0.41762607687277475,16406904.815,-12907404.315,1.2711234896340193,No,2_20_2_100_8.csv,0.4311128356099992,0.0431501629017456,6277543.26,-4978290.666,1.2609836751544952,No,2_40_1.5_200_6.csv,0.12106032363720123,0.27848927719676503,6341935.152000001,-5144927.855,1.2326577419033604,No,2_20_0.75_50_8.csv,0.859577741820682,-0.10764493880750078,24268758.25,-21656721.938,1.1206108809762565,No,,,2_80_1.25_175_20.csv,0.416963645211322,0.06161832362871682,19847193.281,-18087022.687,1.0973167681856848,No,2_100_1_50_6.csv,0.2994635102136106,0.2746394888685474,25926257.371,-22128275.184,1.1716348045845957,No,2_20_0.75_125_10.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1.5_75_20.csv,0.33240770833333333,0.41762607687277475,16406904.815,-12907404.315,1.2711234896340193,No,2_40_1.5_75_8.csv,0.43069886751089315,0.09681301664330583,16842456.249,-13595909.124000002,1.2387885278866033,No,2_40_1.5_175_6.csv,0.12106029507756981,0.11965073582511968,4837519.845,-4133201.892,1.170404923689607,No,2_20_0.75_100_4.csv,0.8574140891323533,-0.07238207578016241,15075320.499000002,-12325957.499000002,1.2230547201077933,No,,,2_80_1.25_100_14.csv,0.4169636264295694,0.05500957547876431,26630394.561,-24290863.749,1.0963131997352837,No,2_100_1_75_6.csv,0.2994635102136106,0.2746394888685474,25926257.371,-22128275.184,1.1716348045845957,No,2_20_0.75_125_12.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1_50_12.csv,0.30803604166666665,0.3097757954740719,16443754.14,-13731519.64,1.197518888739688,No,2_20_1.75_100_10.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1_225_4.csv,0.1514889912140454,0.7911582296105968,12472260.13,-8541256.669,1.4602371305931308,No,2_40_0.75_225_4.csv,0.846055660031823,-0.10768618188123741,11683122.78,-9860174.03,1.1848799772147631,No,,,2_80_1.25_50_14.csv,0.4169636264295694,0.05500957547876431,26630394.561,-24290863.749,1.0963131997352837,No,2_100_1_175_6.csv,0.2994634671217073,0.09822530297418938,19870070.434,-17499562.747,1.135460966726519,No,2_20_0.75_125_14.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1_50_14.csv,0.30803604166666665,0.3097757954740719,16443754.14,-13731519.64,1.197518888739688,No,2_20_1.75_100_12.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1_200_4.csv,0.15148897829634486,0.7632783546934647,11696755.284000002,-8087038.757,1.446358257387538,No,2_20_1.25_50_6.csv,0.8336202550671893,-0.1553701790434533,19471652.31,-17904328.248,1.0875388364361045,No,,,2_80_1.25_75_14.csv,0.4169636264295694,0.05500957547876431,26630394.561,-24290863.749,1.0963131997352837,No,2_100_1_150_6.csv,0.29946348423019464,0.27463946559190844,31353907.063,-26760819.688,1.17163477907441,No,2_20_0.75_125_16.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1_50_16.csv,0.30803604166666665,0.3097757954740719,16443754.14,-13731519.64,1.197518888739688,No,2_20_1.75_100_14.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1_175_4.csv,0.15148896816372534,0.4290964591985904,7033606.502,-5059677.877,1.3901293072377146,No,2_20_0.75_200_4.csv,0.816977615327876,-0.05431264405651504,5826047.282000001,-4572422.876,1.2741707055530882,No,,,2_80_1.25_200_12.csv,0.4169636421584737,0.055009559227101074,16466813.226,-15020172.242,1.0963132087097407,No,2_100_1_225_6.csv,0.2994634413207759,0.09822527921985333,22514688.751,-19828677.064,1.1354609628433858,No,2_20_0.75_125_18.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1_50_18.csv,0.30803604166666665,0.3097757954740719,16443754.14,-13731519.64,1.197518888739688,No,2_20_1.75_100_16.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1_150_4.csv,0.15148895231098491,0.42909634256442764,16357555.812,-11766930.625,1.390129366212695,No,2_40_1.25_75_4.csv,0.814034647737454,-0.1716594896703442,28720130.5,-26604515.25,1.0795209095192968,No,,,2_80_1.25_225_10.csv,0.4169636151371505,0.055009540591950505,20913909.39,-19076582.577999998,1.0963132051816709,No,2_100_0.75_100_4.csv,0.298425849483938,0.23274643862480268,48213346.125,-41770001.5,1.1542577063350117,No,2_20_0.75_125_20.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1_50_20.csv,0.30803604166666665,0.3097757954740719,16443754.14,-13731519.64,1.197518888739688,No,2_20_1.75_100_18.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1_125_4.csv,0.1514889421582291,0.44512875040127076,17066612.75,-12268120.5,1.3911350764772812,No,2_60_1_50_4.csv,0.8093402551088422,-0.1903109464202277,51560916.75,-49328961.0,1.0452463563949785,No,,,2_80_1.25_125_14.csv,0.4169636000408767,0.05500956958682229,24295570.591999996,-22161158.498000003,1.0963132001511844,No,2_100_0.75_75_4.csv,0.298425849483938,0.23274643862480268,48213346.125,-41770001.5,1.1542577063350117,No,2_20_0.75_125_8.csv,0.3074469998373811,-0.012932216426462854,14000958.75,-12049059.25,1.1619960081115877,No,,
2_40_1.75_50_12.csv,0.307325396,0.4135539116609839,15468975.068,-12162476.568,1.271860626535515,No,2_20_1.75_100_20.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1.75_125_6.csv,0.15134674866376643,0.19385364037295313,15377705.375,-12535960.625,1.2266874342547642,No,2_60_1_75_4.csv,0.8093402426915163,-0.19031097452785908,33614475.75,-32159382.0,1.0452463218976036,No,,,2_80_1.25_125_16.csv,0.41696360916517583,0.06161833740518554,24481695.591999996,-22310508.998000003,1.0973167664706631,No,2_100_0.75_125_4.csv,0.2984258525766987,0.2327463776038509,49952870.625,-43277054.0,1.1542576494462862,No,2_80_0.75_150_10.csv,0.2991929892049392,-0.020328918351686646,34091081.0,-30191796.75,1.1291504537569463,No,,
2_40_1.75_50_14.csv,0.307325396,0.4135539116609839,15468975.068,-12162476.568,1.271860626535515,No,2_20_1.75_100_8.csv,0.42923101539449704,0.035533813544236216,8077599.344,-6528283.11,1.2373236895358846,No,2_40_1.5_125_6.csv,0.11791028715100393,0.21820405888135896,8745126.909,-7171793.472,1.2193779621711895,No,2_20_0.75_225_4.csv,0.8022302392961349,-0.0868822586017223,7159648.531,-5856278.467999999,1.2225594411402914,No,,,2_80_1.25_125_18.csv,0.41696360916517583,0.06161833740518554,24481695.591999996,-22310508.998000003,1.0973167664706631,No,2_100_0.75_50_4.csv,0.29842585963273344,0.2327464543306199,46728084.0,-40483232.75,1.1542577216736725,No,2_80_0.75_150_12.csv,0.299192956810786,-0.020328914732578987,30814082.0,-27289616.25,1.1291504328134332,No,,
2_40_1.75_50_16.csv,0.307325396,0.4135539116609839,15468975.068,-12162476.568,1.271860626535515,No,2_40_1.75_50_8.csv,0.4265558513157689,0.13859502622871367,19125105.376,-15147215.875999998,1.2626152246435443,No,2_40_1.5_150_6.csv,0.11791026559215788,0.1471376350172006,5778452.498,-4883969.631,1.183146688980712,No,2_40_0.75_200_4.csv,0.8016628856442927,-0.12602029208322002,11696657.375,-10233698.188,1.1429550842837501,No,,,2_80_1.25_125_20.csv,0.41696360916517583,0.06161833740518554,24481695.591999996,-22310508.998000003,1.0973167664706631,No,2_100_0.75_225_4.csv,0.2984257845910958,-0.019061698931073397,24305885.125,-22296909.625,1.0901010738164123,No,2_80_0.75_150_14.csv,0.299192929691621,-0.02032891325429166,31112522.0,-27553921.5,1.129150418752554,No,,
2_40_1.75_50_18.csv,0.307325396,0.4135539116609839,15468975.068,-12162476.568,1.271860626535515,No,2_40_1.75_75_8.csv,0.4265557955734035,0.11509645610387048,18324441.687,-14659351.812,1.2500171850708837,No,2_40_2_225_4.csv,0.14767662174011745,0.27435053212917665,4008482.23,-2665843.871,1.5036447834044968,Yes,2_60_1.25_100_4.csv,0.7949616938697499,-0.11421011838890668,28844106.5,-25706929.5,1.1220362392949341,No,,,2_80_1.25_175_14.csv,0.41696358865582106,0.05500954627481806,19696301.652,-17965944.011,1.0963132045797623,No,2_100_0.75_150_4.csv,0.2984257451169279,0.29143162903570097,87041148.0,-73544638.0,1.1835145343974636,No,2_80_0.75_150_16.csv,0.299192929691621,-0.02032891325429166,31112522.0,-27553921.5,1.129150418752554,No,,
2_40_1.75_50_20.csv,0.307325396,0.4135539116609839,15468975.068,-12162476.568,1.271860626535515,No,2_40_1.75_125_10.csv,0.4259933473608763,0.06683428486335669,11244823.484000001,-9165188.828,1.2269058166752265,No,2_40_1.5_225_6.csv,0.1117394077680463,0.27848928366688414,6993561.294,-5687528.778,1.2296309288230558,No,2_20_0.75_100_6.csv,0.7943000862770537,-0.08069920694053426,16528309.560999999,-14022838.185999999,1.1786707756138406,No,,,2_80_1.25_200_14.csv,0.41696359084102946,0.055009577379744476,16232408.855999999,-14806360.707999999,1.0963132113369016,No,2_100_0.75_200_4.csv,0.2984257619011937,0.013518628918045818,28997667.25,-26012109.875,1.1147756713833272,No,2_80_0.75_150_18.csv,0.299192929691621,-0.02032891325429166,31112522.0,-27553921.5,1.129150418752554,No,,
2_40_1.75_75_12.csv,0.30284533333333336,0.4135538968088629,15323505.187,-12047121.687,1.2719640080946084,No,2_40_1.75_100_8.csv,0.4222601223075745,0.11509643483999356,13605405.749000002,-10820825.687,1.25733526650793,No,2_40_1_50_6.csv,0.1109270962908385,0.5622186906853266,52294595.0,-41662428.25,1.2551979612470139,No,2_20_1_50_4.csv,0.7937446762338449,-0.16772358433241108,24235114.5,-22547718.375,1.074836668479544,No,,,2_80_1.25_200_10.csv,0.4169635944002309,0.055009562363518075,15230577.361,-13892542.173,1.096313199653297,No,2_100_0.75_175_4.csv,0.298425713017556,0.1260069796050115,47886548.25,-41433588.0,1.1557422507073247,No,2_80_0.75_150_20.csv,0.299192929691621,-0.02032891325429166,31112522.0,-27553921.5,1.129150418752554,No,,
