AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_80_1.25_200_12.csv,N,,,Y,No,0.00027511461987669205,N,,,Y,No,0.1986355920208921,N,2,0,0.4,0.0
2_80_1.25_200_14.csv,N,,,Y,No,0.00027511461987669205,N,,,Y,No,0.1986355920208921,N,2,0,0.4,0.0
2_80_1.25_225_6.csv,N,,,N,,,N,,,Y,No,0.2217953917907984,N,1,0,0.2,0.0
2_20_2_150_10.csv,N,,,Y,No,-0.41444486482417814,N,,,Y,No,-0.68801698901539,N,2,0,0.4,0.0
1_100_1.75_100_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_100_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_125_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_150_10.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_12.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_14.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_16.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_18.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_20.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_4.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_6.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_150_8.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
1_100_1.75_175_10.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_12.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_14.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_16.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_18.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_20.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_4.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_6.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_175_8.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
1_100_1.75_50_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_50_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
1_100_1.75_75_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_100_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_6.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_125_8.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_150_10.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_12.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_14.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_16.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_18.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_20.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_4.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_6.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_150_8.csv,N,,,N,,,N,,,Y,No,-0.15610309241354675,N,1,0,0.2,0.0
3_100_1.75_175_10.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_12.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_14.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_16.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_18.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_20.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_4.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_6.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_175_8.csv,N,,,N,,,N,,,Y,No,-0.13848854153579973,N,1,0,0.2,0.0
3_100_1.75_50_10.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_12.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_14.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_16.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_18.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_20.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
3_100_1.75_50_4.csv,N,,,N,,,N,,,Y,No,-0.24486091665694903,N,1,0,0.2,0.0
