AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_80_1.75_200_20.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_80_1.75_200_4.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_80_1.75_200_6.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_80_1.75_200_8.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_10.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_12.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_14.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_16.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_18.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_20.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_4.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_6.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_80_1.75_200_8.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_50_10.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_12.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_14.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_16.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_18.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_20.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_4.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_6.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
1_40_1.75_50_8.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_10.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_12.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_14.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_16.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_18.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_20.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_4.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_6.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
3_40_1.75_50_8.csv,N,,,Y,No,0.9925455382746556,N,,,N,,,N,1,0,0.2,0.0
2_20_1.5_175_4.csv,N,,,Y,No,1.1749318846088492,N,,,Y,No,1.1430519495647002,N,2,0,0.4,0.0
2_40_1.75_125_12.csv,N,,,Y,No,1.0648192697355492,N,,,Y,No,1.16844262998854,N,2,0,0.4,0.0
2_40_1.75_125_14.csv,N,,,Y,No,1.062363194969244,N,,,Y,No,1.1684426033569615,N,2,0,0.4,0.0
2_20_2_200_4.csv,N,,,N,,,N,,,Y,No,1.1074106451192371,N,1,0,0.2,0.0
2_40_2_225_8.csv,N,,,Y,No,1.0451238252797939,N,,,Y,No,1.1553696640635598,N,2,0,0.4,0.0
2_60_1.5_50_4.csv,N,,,Y,No,1.1147010737415926,N,,,Y,No,1.1789037430030753,N,2,0,0.4,0.0
2_60_1.5_75_4.csv,N,,,Y,No,1.1147010737415926,N,,,Y,No,1.1789037430030753,N,2,0,0.4,0.0
2_120_1.5_200_8.csv,N,,,N,,,N,,,Y,No,1.147759971600539,N,1,0,0.2,0.0
2_80_1.5_175_4.csv,N,,,Y,No,1.1085109561038886,N,,,Y,No,1.14856448896597,N,2,0,0.4,0.0
2_120_1.5_100_12.csv,N,,,N,,,N,,,Y,No,1.1459258277786808,N,1,0,0.2,0.0
2_120_1.5_125_12.csv,N,,,N,,,N,,,Y,No,1.1459258277786808,N,1,0,0.2,0.0
2_120_1.5_150_12.csv,N,,,N,,,N,,,Y,No,1.1459960741805222,N,1,0,0.2,0.0
2_120_1.5_175_12.csv,N,,,N,,,N,,,Y,No,1.1409139339944232,N,1,0,0.2,0.0
2_120_1.5_50_12.csv,N,,,N,,,N,,,Y,No,1.1459258277786808,N,1,0,0.2,0.0
2_120_1.5_75_12.csv,N,,,N,,,N,,,Y,No,1.1459258277786808,N,1,0,0.2,0.0
2_80_1.75_225_12.csv,N,,,N,,,N,,,Y,No,1.1243687693309645,N,1,0,0.2,0.0
2_80_1.75_225_14.csv,N,,,N,,,N,,,Y,No,1.1243687829386169,N,1,0,0.2,0.0
2_80_1.75_225_16.csv,N,,,Y,No,1.0261615801958757,N,,,Y,No,1.1243687874377593,N,2,0,0.4,0.0
2_80_1.75_225_18.csv,N,,,Y,No,1.0261615801958757,N,,,Y,No,1.1243687874377593,N,2,0,0.4,0.0
2_80_1.75_225_20.csv,N,,,Y,No,1.0261615801958757,N,,,Y,No,1.1243687874377593,N,2,0,0.4,0.0
