AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.25_50_4.csv,Y,No,1.3257451706437835,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,0.33669185409825764,N,2,0,0.2222222222222222,0.0
2_40_1.25_50_6.csv,Y,Yes,1.7159916672157018,Y,No,0.7227584514764709,N,,,N,,,N,,,N,,,N,,,Y,No,0.2929305393470732,N,3,1,0.3333333333333333,0.3333333333333333
2_60_1.25_50_4.csv,Y,Yes,2.3897783076169414,Y,No,1.4915462857850796,N,,,N,,,N,,,N,,,N,,,Y,No,1.15223104503758,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_4.csv,Y,No,1.0843664479274704,N,,,N,,,N,,,N,,,N,,,Y,No,1.0461098110084501,Y,No,0.24276491766013725,N,3,0,0.3333333333333333,0.0
2_40_1.25_50_8.csv,Y,Yes,2.710848032804489,Y,Yes,1.8343718966890687,N,,,N,,,N,,,N,,,N,,,Y,No,0.2506447529028064,N,3,2,0.3333333333333333,0.6666666666666666
2_40_1.75_50_6.csv,Y,Yes,1.8228789917017671,N,,,N,,,N,,,N,,,N,,,N,,,Y,Yes,1.7467230711540265,N,2,2,0.2222222222222222,1.0
2_40_1.25_50_10.csv,Y,Yes,2.6691838361224725,Y,Yes,1.7964971638477876,N,,,N,,,N,,,N,,,N,,,Y,No,0.25064479163384884,N,3,2,0.3333333333333333,0.6666666666666666
2_40_1.25_75_6.csv,Y,No,1.4645379014865134,N,,,N,,,N,,,N,,,N,,,N,,,Y,No,0.21117311594184018,N,2,0,0.2222222222222222,0.0
2_80_1.5_50_4.csv,Y,Yes,2.923184191249104,Y,Yes,2.0077227240518845,N,,,N,,,N,,,N,,,Y,Yes,1.9381569504111613,Y,No,0.3993815285568573,N,4,3,0.4444444444444444,0.75
2_80_1.5_75_4.csv,Y,Yes,2.923184191249104,Y,Yes,2.0077227240518845,N,,,N,,,N,,,N,,,Y,Yes,1.9381569504111613,Y,No,0.3993815285568573,N,4,3,0.4444444444444444,0.75
2_40_1.5_50_6.csv,Y,No,1.1924798733035633,N,,,N,,,Y,No,0.10712460875135922,N,,,N,,,N,,,Y,No,0.666075627229802,N,3,0,0.3333333333333333,0.0
2_40_1.25_75_8.csv,Y,Yes,2.4275665770894497,Y,No,0.9994465766391836,N,,,N,,,N,,,N,,,Y,No,0.9966492004482405,Y,No,0.1753069635582312,N,4,1,0.4444444444444444,0.25
2_40_1_50_4.csv,Y,No,1.3207699320492778,N,,,Y,No,1.1252001026967176,N,,,N,,,N,,,N,,,Y,No,0.43533396155099763,N,3,0,0.3333333333333333,0.0
1_40_1_50_10.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_12.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_14.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_16.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_18.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_20.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6517661733463465,N,,,N,,,N,,,N,,,N,,,N,,,N,2,2,0.2222222222222222,1.0
1_40_1_50_4.csv,Y,Yes,1.7506636062169567,Y,Yes,1.6851152471341526,Y,No,0.9178599777672412,N,,,N,,,N,,,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
