Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7
2_40_1.5_50_4.csv,0.2744950625,0.009786436264116405,No,No,2_60_1.5_125_4.csv,0.17059572311373553,0.018515630100457238,No,Yes,2_20_1.5_100_4.csv,0.4464203453676455,0.263667599562854,Yes,No,2_20_1.5_100_4.csv,0.263667599562854,0.19157206201575092,Yes,Yes,2_40_0.75_75_4.csv,0.34633835145800335,0.14944243617617764,Yes,No,2_100_1.25_150_4.csv,0.27626485152787716,-0.040685042756348225,No,No,2_20_1.75_125_4.csv,0.13301504456944216,0.05715446102687659,No,No
2_120_1.75_100_10.csv,0.26007703125,0.014178403813394606,No,,2_60_1.5_100_4.csv,0.16947118620036367,0.05001105021058046,No,,2_100_0.75_175_10.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_75_4.csv,0.23800428668331736,0.18665007996035113,Yes,,2_40_0.75_75_6.csv,0.34633834816698267,0.1494425001561798,Yes,,2_100_1.25_100_4.csv,0.27626484288196274,-0.04068505120298795,No,,2_20_1.5_50_4.csv,0.12612302054312088,0.09271330196038312,No,
2_120_1.75_50_10.csv,0.26007703125,0.014178403813394606,No,,2_60_1.5_50_4.csv,0.1694711586606559,0.034119614679017224,No,,2_100_0.75_175_12.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_225_4.csv,0.23335648182535146,0.2199021514444781,Yes,,2_40_0.75_75_8.csv,0.34633833345173337,0.14647267878049475,Yes,,2_100_1.25_50_4.csv,0.27626484288196274,-0.04068505120298795,No,,2_20_1.5_50_10.csv,0.11363862025922938,0.09271324297805782,No,
2_120_1.75_75_10.csv,0.26007703125,0.014178403813394606,No,,2_60_1.5_75_4.csv,0.1694711586606559,0.034119614679017224,No,,2_100_0.75_175_14.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_200_4.csv,0.22182690065826977,0.21990222366247258,Yes,,2_40_0.75_75_10.csv,0.34633830831392914,0.14647267340203396,Yes,,2_100_1.25_75_4.csv,0.27626484288196274,-0.04068505120298795,No,,2_20_1.5_50_12.csv,0.11363862025922938,0.09271324297805782,No,
2_40_1.5_75_4.csv,0.25396220325,0.012931455514863553,No,,2_60_1.5_150_4.csv,0.14731879013688057,-0.027227717427133896,No,,2_100_0.75_175_16.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_125_4.csv,0.22062862627587804,0.21796306648748173,Yes,,2_40_0.75_75_12.csv,0.34633830831392914,0.14647267340203396,Yes,,2_100_1.25_125_4.csv,0.2762648412399019,-0.04068502825691367,No,,2_20_1.5_50_14.csv,0.11363862025922938,0.09271324297805782,No,
2_40_1.5_125_4.csv,0.2463844375,0.004472536848015103,No,,2_60_1.5_225_4.csv,0.1470773280853217,0.021301306255525895,No,,2_100_0.75_175_18.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_150_4.csv,0.21037614362352677,0.2199021502800017,Yes,,2_40_0.75_75_14.csv,0.34633830831392914,0.14647267340203396,Yes,,2_80_1.25_100_6.csv,0.22019022663397753,-0.04966177086789607,No,,2_20_1.5_50_16.csv,0.11363862025922938,0.09271324297805782,No,
2_40_1.5_150_4.csv,0.2346125,0.014234278676261963,No,,2_60_1.5_175_4.csv,0.1470773267546793,-0.015287988574496897,No,,2_100_0.75_175_20.csv,0.43791425357782765,-0.030317012969598652,No,,2_20_1.5_175_4.csv,0.20012798048133792,0.21990212407397136,Yes,,2_40_0.75_75_16.csv,0.34633830831392914,0.14647267340203396,Yes,,2_80_1.25_50_6.csv,0.22019022663397753,-0.04966177086789607,No,,2_20_1.5_50_18.csv,0.11363862025922938,0.09271324297805782,No,
2_120_1.75_100_4.csv,0.21831378125,0.03750264996605841,No,,2_60_1.5_200_4.csv,0.14707730636857624,0.021301311187443012,No,,2_100_0.75_175_8.csv,0.4379142373631376,-0.03031702002552516,No,,2_40_1.5_100_8.csv,0.18592300748035376,0.20201863461376773,Yes,,2_40_0.75_75_18.csv,0.34633830831392914,0.14647267340203396,Yes,,2_80_1.25_75_6.csv,0.22019022663397753,-0.04966177086789607,No,,2_20_1.5_50_20.csv,0.11363862025922938,0.09271324297805782,No,
2_120_1.75_50_4.csv,0.21831378125,0.03750264996605841,No,,2_20_2_50_8.csv,0.13854658783172896,0.2063118140027254,Yes,,2_100_0.75_175_6.csv,0.4377131167470438,-0.030317002719936176,No,,2_40_1.5_100_10.csv,0.18592299885488925,0.20201866361178736,Yes,,2_40_0.75_75_20.csv,0.34633830831392914,0.14647267340203396,Yes,,2_80_1.25_125_6.csv,0.22019022232726904,-0.04966181002726565,No,,2_20_1.5_50_8.csv,0.11363862025922938,0.09271324297805782,No,
2_120_1.75_75_4.csv,0.21831378125,0.03750264996605841,No,,2_80_1.5_200_4.csv,0.1285939991899423,0.05250307920432971,No,,2_100_0.75_200_10.csv,0.4307560124496286,-0.03031700011192743,No,,2_40_1.5_100_12.csv,0.18592299885488925,0.20201866361178736,Yes,,2_40_0.75_100_4.csv,0.3442964167075833,0.09489329607183233,No,,2_80_1.25_150_4.csv,0.21991574452644144,-0.03388086486821403,No,,2_20_1.5_50_6.csv,0.11363852579066305,0.09271329344932962,No,
2_60_1_50_4.csv,0.2173334375,0.0896550709577677,No,,2_20_2_75_8.csv,0.1272978725911981,0.22516367062957704,Yes,,2_100_0.75_200_12.csv,0.4307560124496286,-0.03031700011192743,No,,2_40_1.5_100_14.csv,0.1859229685594318,0.20201864566441852,Yes,,2_40_0.75_100_10.csv,0.3442963416362048,0.07127483804088666,No,,2_100_1.25_225_4.csv,0.21561720319049263,-0.04211216998697848,No,,2_20_1.75_125_12.csv,0.11146306702083086,0.057154487229602785,No,
2_120_1.75_100_6.csv,0.21496803125,0.01379440441369054,No,,2_80_1.5_225_4.csv,0.1266169974358994,0.052503091640574,No,,2_100_0.75_200_14.csv,0.4307560124496286,-0.03031700011192743,No,,2_40_1.5_100_16.csv,0.1859229685594318,0.20201864566441852,Yes,,2_40_0.75_100_12.csv,0.3442963416362048,0.07127483804088666,No,,2_60_0.75_50_4.csv,0.21162485731811587,-0.04722196758845071,No,,2_20_1.75_125_14.csv,0.11146306702083086,0.057154487229602785,No,
2_120_1.75_50_6.csv,0.21496803125,0.01379440441369054,No,,1_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_200_16.csv,0.4307560124496286,-0.03031700011192743,No,,2_40_1.5_100_18.csv,0.1859229685594318,0.20201864566441852,Yes,,2_40_0.75_100_14.csv,0.3442963416362048,0.07127483804088666,No,,2_60_0.75_75_4.csv,0.21162483991727543,-0.04722198745323668,No,,2_20_1.75_125_16.csv,0.11146306702083086,0.057154487229602785,No,
2_120_1.75_75_6.csv,0.21496803125,0.01379440441369054,No,,1_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_200_18.csv,0.4307560124496286,-0.03031700011192743,No,,2_40_1.5_100_20.csv,0.1859229685594318,0.20201864566441852,Yes,,2_40_0.75_100_16.csv,0.3442963416362048,0.07127483804088666,No,,2_120_0.75_100_4.csv,0.2092770338481389,-0.0888560161310469,No,,2_20_1.75_125_18.csv,0.11146306702083086,0.057154487229602785,No,
2_120_1.75_100_12.csv,0.20914306250000003,0.004962854442562768,No,,1_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_200_20.csv,0.4307560124496286,-0.03031700011192743,No,,2_20_1.5_50_4.csv,0.18341214883955037,0.21466438318841125,Yes,,2_40_0.75_100_18.csv,0.3442963416362048,0.07127483804088666,No,,2_120_0.75_125_4.csv,0.2092770338481389,-0.0888560161310469,No,,2_20_1.75_125_20.csv,0.11146306702083086,0.057154487229602785,No,
2_120_1.75_50_12.csv,0.20914306250000003,0.004962854442562768,No,,1_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_8.csv,0.43075598579874075,-0.03031701421184311,No,,2_60_1.25_125_6.csv,0.1626546949410457,0.28317226544078566,Yes,,2_40_0.75_100_20.csv,0.3442963416362048,0.07127483804088666,No,,2_120_0.75_150_4.csv,0.2092770338481389,-0.0888560161310469,No,,2_20_1.75_125_10.csv,0.11146306093158473,0.05715443895759838,No,
2_120_1.75_75_12.csv,0.20914306250000003,0.004962854442562768,No,,1_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_200_8.csv,0.43075597954337064,-0.0303170048592028,No,,2_60_1.25_150_6.csv,0.1626546710529692,0.28317226748938695,Yes,,2_40_0.75_100_8.csv,0.3442963416362048,0.07127483804088666,No,,2_120_0.75_75_4.csv,0.2092770338481389,-0.0888560161310469,No,,2_20_1.75_125_8.csv,0.11146305686985064,0.057154473399412334,No,
2_120_1.75_100_14.csv,0.1965333125,0.004962859433919613,No,,1_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_10.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_100_4.csv,0.13260999123776915,0.21775784746639887,Yes,,2_40_0.75_100_6.csv,0.3442963346755691,0.07127480966172654,No,,2_100_1.25_100_6.csv,0.20848749335933714,-0.07004430698779934,No,,2_20_1.75_125_6.csv,0.11146305580252999,0.05715443396193388,No,
2_120_1.75_50_14.csv,0.1965333125,0.004962859433919613,No,,1_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_12.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_125_4.csv,0.13260999123776915,0.21775784746639887,Yes,,2_60_2_100_4.csv,0.32614675952140937,-0.03884310420361394,No,,2_100_1.25_50_6.csv,0.20848749335933714,-0.07004430698779934,No,,2_20_1.75_50_4.csv,0.11107657661760052,0.07618474940928321,No,
2_120_1.75_75_14.csv,0.1965333125,0.004962859433919613,No,,1_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_14.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_150_4.csv,0.13260999123776915,0.21775784746639887,Yes,,2_60_2_125_4.csv,0.32614675491858497,-0.0388431026767458,No,,2_100_1.25_75_6.csv,0.20848749335933714,-0.07004430698779934,No,,2_20_1.75_50_8.csv,0.10983862979265219,0.07618476491082313,No,
2_120_1.75_125_10.csv,0.1955103125,0.014178394860388334,No,,1_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_16.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_75_4.csv,0.13260999123776915,0.21775784746639887,Yes,,2_60_2_50_4.csv,0.3261467534275851,-0.038843120549875966,No,,2_100_1.25_150_6.csv,0.2084874771354163,-0.07004431221921623,No,,2_20_1.75_50_6.csv,0.10983861252986807,0.07618474121953252,No,
2_60_1.5_50_8.csv,0.1930566875,0.07931654696556183,No,,3_100_2_150_10.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_18.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_175_4.csv,0.13260997789805704,0.21775786878267783,Yes,,2_60_2_75_4.csv,0.3261467534275851,-0.038843120549875966,No,,2_100_1.25_125_6.csv,0.2084874766261878,-0.07004429491469907,No,,2_20_1.75_50_12.csv,0.10983859480849914,0.0761847562951697,No,
2_60_1.5_75_8.csv,0.1930566875,0.07931654696556183,No,,3_100_2_150_12.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_20.csv,0.43075592912929206,-0.03031700614291643,No,,2_120_0.75_200_4.csv,0.13260995653371965,0.2177578217229987,Yes,,2_60_2_150_4.csv,0.32614674199933197,-0.043750156970150875,No,,2_80_1_100_4.csv,0.19762880749454392,-0.04862966217144682,No,,2_20_1.75_50_14.csv,0.10983859480849914,0.0761847562951697,No,
2_60_1.5_50_10.csv,0.19300839074999998,0.05330629663135788,No,,3_100_2_150_14.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_200_6.csv,0.4305569484808034,-0.030317026582808812,No,,2_60_1.25_150_10.csv,0.15315928125974074,0.2831722334716024,Yes,,2_60_2_175_4.csv,0.3261467181896149,-0.04645833721483377,No,,2_80_1_50_4.csv,0.19762880749454392,-0.04862966217144682,No,,2_20_1.75_50_16.csv,0.10983859480849914,0.0761847562951697,No,
2_60_1.5_75_10.csv,0.19300839074999998,0.05330629663135788,No,,3_100_2_150_16.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_225_6.csv,0.43055693458466915,-0.03031699513780009,No,,2_60_1.25_150_12.csv,0.15315928125974074,0.2831722334716024,Yes,,2_60_2_225_4.csv,0.3261467148637375,-0.04126521254077534,No,,2_80_1_75_4.csv,0.19762880749454392,-0.04862966217144682,No,,2_20_1.75_50_18.csv,0.10983859480849914,0.0761847562951697,No,
2_60_1.25_50_4.csv,0.19026981250000002,0.10030303505648595,Yes,,3_100_2_150_18.csv,0.12228079133579045,0.10922596621604644,Yes,,2_80_0.75_100_8.csv,0.4227197228380145,0.06971768648981923,No,,2_60_1.25_150_14.csv,0.15315928125974074,0.2831722334716024,Yes,,2_60_2_200_4.csv,0.3261467022950669,-0.04126521043348226,No,,2_60_1_75_4.csv,0.19505383037981833,-0.044432680603888254,No,,2_20_1.75_50_20.csv,0.10983859480849914,0.0761847562951697,No,
2_120_1.75_150_10.csv,0.188115922,0.014178378656368486,No,,3_100_2_150_20.csv,0.12228079133579045,0.10922596621604644,Yes,,2_80_0.75_50_8.csv,0.4227197228380145,0.06971768648981923,No,,2_60_1.25_150_16.csv,0.15315928125974074,0.2831722334716024,Yes,,2_40_0.75_50_4.csv,0.30872831094897296,0.11652765723278408,Yes,,2_60_1_50_4.csv,0.19505382675786265,-0.04443271093626667,No,,2_20_1.75_50_10.csv,0.10983857541795644,0.0761847168885007,No,
2_40_1.5_50_6.csv,0.185172875,0.009112264149046513,No,,3_100_2_150_4.csv,0.12228079133579045,0.10922596621604644,Yes,,2_80_0.75_75_8.csv,0.4227197228380145,0.06971768648981923,No,,2_60_1.25_150_18.csv,0.15315928125974074,0.2831722334716024,Yes,,2_40_0.75_50_10.csv,0.3087282990962439,0.0888891224139541,No,,2_60_1_100_4.csv,0.19505380960515856,-0.012285575942445497,No,,,,,,
2_120_1.75_100_16.csv,0.18318184375,0.004962840735404207,No,,3_100_2_150_6.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_100_8.csv,0.41669443443961107,-0.01711030838117244,No,,2_60_1.25_150_20.csv,0.15315928125974074,0.2831722334716024,Yes,,2_40_0.75_50_12.csv,0.3087282990962439,0.0888891224139541,No,,2_120_0.75_50_14.csv,0.17825868352664295,-0.08409199997949449,No,,,,,,
2_120_1.75_100_18.csv,0.18318184375,0.004962840735404207,No,,3_100_2_150_8.csv,0.12228079133579045,0.10922596621604644,Yes,,2_100_0.75_50_8.csv,0.41669443443961107,-0.01711030838117244,No,,2_60_1.25_150_8.csv,0.15315926491618084,0.2831722245835675,Yes,,2_40_0.75_50_14.csv,0.3087282990962439,0.0888891224139541,No,,2_120_0.75_50_16.csv,0.17825868352664295,-0.08409199997949449,No,,,,,,
2_120_1.75_50_16.csv,0.18318184375,0.004962840735404207,No,,1_100_2_100_10.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_8.csv,0.41669443443961107,-0.01711030838117244,No,,2_60_1.25_125_10.csv,0.15315926694234713,0.28317222319743934,Yes,,2_40_0.75_50_16.csv,0.3087282990962439,0.0888891224139541,No,,2_120_0.75_50_18.csv,0.17825868352664295,-0.08409199997949449,No,,,,,,
2_120_1.75_50_18.csv,0.18318184375,0.004962840735404207,No,,1_100_2_100_12.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_10.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_12.csv,0.15315926694234713,0.28317222319743934,Yes,,2_40_0.75_50_18.csv,0.3087282990962439,0.0888891224139541,No,,2_120_0.75_50_20.csv,0.17825868352664295,-0.08409199997949449,No,,,,,,
2_120_1.75_75_16.csv,0.18318184375,0.004962840735404207,No,,1_100_2_100_14.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_12.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_14.csv,0.15315926694234713,0.28317222319743934,Yes,,2_40_0.75_50_20.csv,0.3087282990962439,0.0888891224139541,No,,2_120_0.75_100_6.csv,0.17825868741512557,-0.0840919899261783,No,,,,,,
2_120_1.75_75_18.csv,0.18318184375,0.004962840735404207,No,,1_100_2_100_16.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_10.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_16.csv,0.15315926694234713,0.28317222319743934,Yes,,2_40_0.75_50_6.csv,0.30872828532798763,0.09142761065259428,No,,2_120_0.75_125_6.csv,0.17825868741512557,-0.0840919899261783,No,,,,,,
1_120_1.5_100_10.csv,0.17966090625,0.02715342600476582,No,,1_100_2_100_18.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_12.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_18.csv,0.15315926694234713,0.28317222319743934,Yes,,2_40_0.75_50_8.csv,0.30872823734462085,0.08888914408242005,No,,2_120_0.75_150_6.csv,0.17825868741512557,-0.0840919899261783,No,,,,,,
1_120_1.5_100_12.csv,0.17966090625,0.02715342600476582,No,,1_100_2_100_20.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_10.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_20.csv,0.15315926694234713,0.28317222319743934,Yes,,2_100_2_100_6.csv,0.2967184887313474,-0.049017976139472834,No,,2_120_0.75_75_6.csv,0.17825868741512557,-0.0840919899261783,No,,,,,,
1_120_1.5_100_14.csv,0.17966090625,0.02715342600476582,No,,1_100_2_100_4.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_12.csv,0.4166944214660061,-0.017110306816782505,No,,2_60_1.25_125_8.csv,0.1531592324907335,0.28317227676453527,Yes,,2_100_2_125_6.csv,0.2967184887313474,-0.049017976139472834,No,,2_120_0.75_100_8.csv,0.17825866048059238,-0.08409199308326021,No,,,,,,
1_120_1.5_100_16.csv,0.17966090625,0.02715342600476582,No,,1_100_2_100_6.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_14.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_10.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_50_6.csv,0.2967184887313474,-0.049017976139472834,No,,2_120_0.75_125_8.csv,0.17825866048059238,-0.08409199308326021,No,,,,,,
1_120_1.5_100_18.csv,0.17966090625,0.02715342600476582,No,,1_100_2_100_8.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_16.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_12.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_75_6.csv,0.2967184887313474,-0.049017976139472834,No,,2_120_0.75_150_8.csv,0.17825866048059238,-0.08409199308326021,No,,,,,,
1_120_1.5_100_20.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_10.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_18.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_14.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_150_6.csv,0.2967184425850447,-0.04901798616548006,No,,2_120_0.75_75_8.csv,0.17825866048059238,-0.08409199308326021,No,,,,,,
1_120_1.5_100_4.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_12.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_100_20.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_16.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_175_6.csv,0.2967184416211041,-0.04901798414368812,No,,2_120_0.75_50_6.csv,0.17825865564178947,-0.08409203043949637,No,,,,,,
1_120_1.5_100_6.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_14.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_14.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_18.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_225_6.csv,0.2967184144210703,-0.03256622385644976,No,,2_120_0.75_100_14.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_100_8.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_16.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_16.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_20.csv,0.15149187404305392,0.18246187809001818,Yes,,2_100_2_200_6.csv,0.2967184036164158,-0.04901798434615176,No,,2_120_0.75_100_16.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_10.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_18.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_18.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_4.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_125_4.csv,0.2915201437500592,0.05638259134481595,No,,2_120_0.75_100_18.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_12.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_20.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_50_20.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_6.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_150_4.csv,0.29152011120723215,0.05638262417209662,No,,2_120_0.75_100_20.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_14.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_4.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_14.csv,0.41669440659882084,-0.017110284154322315,No,,1_80_1_125_8.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_10.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_125_14.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_16.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_6.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_16.csv,0.41669440659882084,-0.017110284154322315,No,,3_80_1_125_10.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_12.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_125_16.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_18.csv,0.17966090625,0.02715342600476582,No,,1_100_2_125_8.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_18.csv,0.41669440659882084,-0.017110284154322315,No,,3_80_1_125_12.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_14.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_125_18.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_20.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_10.csv,0.12228078456330785,0.10922598541832021,Yes,,2_100_0.75_75_20.csv,0.41669440659882084,-0.017110284154322315,No,,3_80_1_125_14.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_16.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_125_20.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_4.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_12.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_10.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_16.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_18.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_150_14.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_6.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_14.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_12.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_18.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_20.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_150_16.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_125_8.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_16.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_14.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_20.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_8.csv,0.2915200923304124,0.035401370300384274,No,,2_120_0.75_150_18.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_50_10.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_18.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_16.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_4.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_125_6.csv,0.2915200715718451,0.03540136133828454,No,,2_120_0.75_150_20.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_50_12.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_20.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_18.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_6.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_150_6.csv,0.2915200671922676,0.03540137610414749,No,,2_120_0.75_75_14.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_50_14.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_4.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_100_20.csv,0.41178119404246316,0.06971767080344908,No,,3_80_1_125_8.csv,0.15149187404305392,0.18246187809001818,Yes,,2_40_0.75_175_6.csv,0.2915200647131094,0.03540133900539498,No,,2_120_0.75_75_16.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_50_16.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_6.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_50_10.csv,0.41178119404246316,0.06971767080344908,No,,2_40_1_125_10.csv,0.1507978276674661,0.2702203611915131,Yes,,2_40_0.75_175_4.csv,0.29152006203646275,0.05638261337827273,No,,2_120_0.75_75_18.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
1_120_1.5_50_18.csv,0.17966090625,0.02715342600476582,No,,1_100_2_50_8.csv,0.12228078456330785,0.10922598541832021,Yes,,2_80_0.75_50_12.csv,0.41178119404246316,0.06971767080344908,No,,2_40_1_125_12.csv,0.1507978276674661,0.2702203611915131,Yes,,2_40_0.75_150_10.csv,0.2915200609044231,0.03540135787976803,No,,2_120_0.75_75_20.csv,0.17825867529897926,-0.0840920042872417,No,,,,,,
