Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
2_20_2_50_6.csv,0.53992365,0.16393038660137432,5732017.5,-1596365.25,3.590667925150588,Yes,2_60_0.75_100_4.csv,0.29064182306111275,-0.035379864280874494,2271209.0,-4272368.5,0.5316041909774403,No,1_40_0.75_200_10.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_50_6.csv,0.9325758245303228,0.12779950242450822,15531218.25,-4030958.0,3.8529843898150267,Yes,2_60_0.75_100_4.csv,0.20894643032121465,-0.0002719105382971938,21841138.0,-13024824.0,1.6768854611778248,Yes
2_20_1.25_50_10.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1.5_125_6.csv,0.27978348406936693,-0.06472866490342355,803859.531,-1949254.062,0.4123934107261591,No,1_40_0.75_200_12.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_75_6.csv,0.9325758245303228,0.12779950242450822,15531218.25,-4030958.0,3.8529843898150267,Yes,2_60_0.75_50_4.csv,0.19408527481583054,0.01808447272663907,23550148.0,-11600752.0,2.030053568941048,Yes
2_20_1.25_50_12.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1_100_12.csv,0.2788238248801672,-0.06077627681002702,1147266.75,-3340193.625,0.3434731272502204,No,1_40_0.75_200_14.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_50_8.csv,0.9187966895078234,0.06361619428343743,9444462.844,-3495672.0,2.701758873258132,Yes,2_60_0.75_75_4.csv,0.1940852445774141,0.0022346410196788,20620966.0,-12227840.0,1.6863948170731706,Yes
2_20_1.25_50_14.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1_100_14.csv,0.2788238248801672,-0.06077627681002702,1147266.75,-3340193.625,0.3434731272502204,No,1_40_0.75_200_16.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_75_8.csv,0.9187966895078234,0.06361619428343743,9444462.844,-3495672.0,2.701758873258132,Yes,2_60_1.25_50_6.csv,0.18109975257347682,-0.02649884705149016,6124744.0,-5112767.0,1.1979313745375058,No
2_20_1.25_50_16.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1_100_16.csv,0.2788238248801672,-0.06077627681002702,1147266.75,-3340193.625,0.3434731272502204,No,1_40_0.75_200_18.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_60_1_100_4.csv,0.892962602418139,-0.039784453415818,5026858.25,-5622748.0,0.8940216154094048,No,2_60_1.25_75_6.csv,0.18109975257347682,-0.02649884705149016,6124744.0,-5112767.0,1.1979313745375058,No
2_20_1.25_50_18.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1_100_18.csv,0.2788238248801672,-0.06077627681002702,1147266.75,-3340193.625,0.3434731272502204,No,1_40_0.75_200_20.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_60_1_50_4.csv,0.8357812174450145,-0.03916788863853878,5192794.187,-5855739.5,0.8867870893163878,No,2_60_0.75_100_6.csv,0.178395493247769,-0.0007544119538925075,16940872.0,-9798800.0,1.7288721067885864,Yes
2_20_1.25_50_20.csv,0.5255194999999999,0.15408547943921563,5422398.0,-2041045.25,2.6566770138976588,Yes,2_60_1_100_20.csv,0.2788238248801672,-0.06077627681002702,1147266.75,-3340193.625,0.3434731272502204,No,1_40_0.75_200_6.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_60_1_75_4.csv,0.8357812174450145,-0.03916788863853878,5192794.187,-5855739.5,0.8867870893163878,No,2_60_0.75_50_6.csv,0.16771070473651076,0.01755768258107132,16876153.0,-8890674.0,1.8981860092946834,Yes
2_20_1.5_50_10.csv,0.5214401,0.15553593430695078,5412447.0,-1839251.5,2.942744371827344,Yes,2_60_1_100_10.csv,0.2788237945884021,-0.06374997326532111,1115226.375,-3485990.625,0.31991663058474235,No,1_40_0.75_200_8.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_50_4.csv,0.8057276980144044,0.11217764261733934,15535775.625,-3978118.0,3.905307893079089,Yes,2_60_0.75_75_6.csv,0.16771070473651076,0.0017461321230777438,14423067.0,-8244524.0,1.7494117307439458,Yes
2_20_1.5_50_12.csv,0.5214401,0.15553593430695078,5412447.0,-1839251.5,2.942744371827344,Yes,2_60_1_100_8.csv,0.27882377317087753,-0.06374997283483984,952021.562,-2975843.25,0.3199165688582556,No,3_40_0.75_200_10.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_0.75_75_4.csv,0.8057276980144044,0.11217764261733934,15535775.625,-3978118.0,3.905307893079089,Yes,2_100_0.75_150_4.csv,0.1603829556705859,-0.027919893332600615,1289462.75,-1533443.0,0.8408938252025018,No
2_20_1.5_50_14.csv,0.5214401,0.15553593430695078,5412447.0,-1839251.5,2.942744371827344,Yes,2_60_1.25_125_6.csv,0.2628388087539576,-0.0639976906975701,788782.5,-2380759.875,0.33131543768142513,No,3_40_0.75_200_12.csv,0.22378061051365233,0.2664620121375768,7122691.875,-2199253.5,3.238686161008724,Yes,2_80_1_100_6.csv,0.7665043644576346,0.029276352947654648,8956979.125,-4685249.0,1.911740256494372,Yes,2_100_0.75_150_6.csv,0.14894223122749167,-0.017098430824511318,2993359.5,-3236518.5,0.9248701961691244,No
