Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_40_0.75_50_4.csv,0.3035805625,0.13298984817044066,0.4380710249538478,No,1_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_4.csv,0.3148682032516859,0.07382894021111631,0.234475693158836,No,2_40_0.75_200_4.csv,0.307990364200777,0.25115532775537175,0.8154648876990357,Yes,2_20_0.75_50_6.csv,0.4054921980566121,0.027441567893015197,0.06767471242241753,No,2_100_1.5_150_4.csv,0.11135586747815736,-0.02603460445750557,-0.23379643163044195,No,No Plateau,No
2_60_1.25_50_8.csv,0.28489484375,0.10019543853099631,0.3516927060249623,No,1_60_0.75_150_12.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.75_50_6.csv,0.24906176449941597,0.029487919610893046,0.11839601180920001,No,2_40_0.75_125_4.csv,0.3063860652819491,0.25115529442484674,0.8197347167003932,Yes,2_20_0.75_50_10.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_60_1.25_75_8.csv,0.28489484375,0.10019543853099631,0.3516927060249623,No,1_60_0.75_150_14.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_6.csv,0.2321290147392322,0.0987551983954108,0.42543237650127397,No,2_40_0.75_225_4.csv,0.30340036316583996,0.25115529477195625,0.8278015627643586,Yes,2_20_0.75_50_12.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_6.csv,0.26710815625,0.07976879353273593,0.2986385539574325,No,1_60_0.75_150_16.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_10.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_75_4.csv,0.28804303152748767,0.1603106639264564,0.5565510926486625,Yes,2_20_0.75_50_14.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_8.csv,0.26663309375,0.08559755808326013,0.32103126014626654,No,1_60_0.75_150_18.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_12.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_6.csv,0.27561838078715556,0.2511552810502991,0.9112428580888156,Yes,2_20_0.75_50_16.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_10.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,1_60_0.75_150_20.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_14.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_8.csv,0.2756183256687316,0.2511553266318539,0.911243205699319,Yes,2_20_0.75_50_18.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_12.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,1_60_0.75_150_4.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_16.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_10.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_20_0.75_50_20.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_14.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,1_60_0.75_150_6.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_18.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_12.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_20_0.75_50_8.csv,0.40549217260429016,0.021571544106536254,0.05319842296336357,No,,,,,,,
2_40_1_50_16.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,1_60_0.75_150_8.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_20.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_14.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_20_0.75_50_4.csv,0.4023044822760925,0.07300112459348128,0.1814573980892966,No,,,,,,,
2_40_1_50_18.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,3_60_0.75_150_10.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_50_8.csv,0.2055233991935569,0.042498989106939784,0.20678418746332275,No,2_40_0.75_200_16.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_80_0.75_150_4.csv,0.3878852509496321,0.06124299809912787,0.15788947362445713,No,,,,,,,
2_40_1_50_20.csv,0.2589284845,0.0855975880241775,0.33058389921630077,No,3_60_0.75_150_12.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.75_50_4.csv,0.2104920331034116,0.020203950177411993,0.09598439370617934,No,2_40_0.75_200_18.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_80_0.75_175_4.csv,0.3878852574679831,0.04371567310339185,0.11270258990701712,No,,,,,,,
2_20_2_50_4.csv,0.22367284375000002,0.03088032682702263,0.13806024150852075,No,3_60_0.75_150_14.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.5_150_4.csv,0.20046811725914188,0.048021772028284886,0.23954817696126673,No,2_40_0.75_200_20.csv,0.2756182919750908,0.251155336551612,0.9112433530874298,Yes,2_80_0.75_200_4.csv,0.3878852224858644,0.04371563236137827,0.11270249503503937,No,,,,,,,
2_60_1.25_150_8.csv,0.22340145325,0.10019544218097517,0.44849950939598543,No,3_60_0.75_150_16.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.75_50_10.csv,0.199958200725737,0.0271822207951048,0.13593951484084407,No,2_40_0.75_125_6.csv,0.2741071239022803,0.2511553166191956,0.9162670164994797,Yes,2_20_0.75_75_6.csv,0.379761458289675,0.030856940092082244,0.08125348009524742,No,,,,,,,
2_60_1.25_175_8.csv,0.22340145325,0.10019544218097517,0.44849950939598543,No,3_60_0.75_150_18.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.75_50_12.csv,0.199958200725737,0.0271822207951048,0.13593951484084407,No,2_40_0.75_225_6.csv,0.2712946411567463,0.2511552836209694,0.9257657377605887,Yes,2_20_0.75_75_10.csv,0.37976142804165003,0.024914699808539633,0.06560618843524871,No,,,,,,,
2_60_1.5_50_8.csv,0.222016375,0.1344693814912671,0.6056732594218202,Yes,3_60_0.75_150_20.csv,0.30396536157032145,0.06580214630598119,0.21647909474303068,No,2_20_1.75_50_14.csv,0.199958200725737,0.0271822207951048,0.13593951484084407,No,2_40_0.75_225_10.csv,0.2712946190422741,0.251155301592962,0.925765879469309,Yes,2_20_0.75_75_12.csv,0.37976142804165003,0.024914699808539633,0.06560618843524871,No,,,,,,,
