AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_12.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_14.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_16.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_18.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_20.csv,Y,No,0.3501785506955194,N,N,,,N,,,Y,No,-0.369429991860294,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_8.csv,Y,No,0.4502543970891235,N,N,,,N,,,Y,No,-0.36943010908509616,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_10.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_12.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_14.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_16.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_18.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_20.csv,Y,No,0.3868212454735819,N,Y,No,0.276238584069715,Y,No,0.29106172079209147,Y,No,-0.23708298308352696,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_8.csv,Y,No,0.38682128750387906,N,Y,No,0.27623845050272794,Y,No,0.2910616773690913,Y,No,-0.23708297794542443,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_6.csv,Y,No,0.48832192233911353,N,Y,No,0.018407811044829935,N,,,Y,No,0.23491300698409162,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_10.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_12.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_14.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_16.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_18.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_20.csv,Y,No,0.4695037483522967,N,N,,,Y,No,0.31191757899166794,Y,No,-0.2920755925227388,N,,,N,3,0,0.42857142857142855,0.0
