"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"1_20_1.75_50_10.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_12.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_14.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_16.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_18.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_20.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_4.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_6.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"1_20_1.75_50_8.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_10.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_12.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_14.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_16.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_18.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_20.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_4.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_6.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"3_20_1.75_50_8.csv","2016/1/4","2017/12/29","935312.875","973608.188","38295.313","0.0197876599152","17","1260083.558","-973281.433","286802.125","-119122.75"
"2_60_2_150_4.csv","2016/1/4","2017/12/29","1345252.25","1373576.625","28324.375","0.0120773255841","4","3698719.75","-3396378.0","302341.75","-294715.0"
"2_60_2_175_4.csv","2016/1/4","2017/12/29","816118.5","838052.313","21933.813","0.0120773027751","4","2864216.939","-2630089.376","234127.563","-228221.625"
"1_20_0.75_100_4.csv","2016/1/4","2017/12/29","5171559.5","5130888.5","-40671.0","-0.0065900685232","37","9131717.0","-8489997.5","641719.5","-630411.0"
"3_20_0.75_100_4.csv","2016/1/4","2017/12/29","5171559.5","5130888.5","-40671.0","-0.0065900685232","37","9131717.0","-8489997.5","641719.5","-630411.0"
"1_20_0.75_100_10.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_12.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_14.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_16.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_18.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_20.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_6.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"1_20_0.75_100_8.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_10.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_12.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_14.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_16.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_18.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_20.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
"3_20_0.75_100_6.csv","2016/1/4","2017/12/29","5410877.0","5368629.5","-42247.5","-0.00658997201163","37","9485827.0","-8819223.5","666603.5","-654856.0"
