Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
3_20_0.75_50_4.csv,0.294342025,0.10875667509757034,2815785.0,-1751371.75,1.6077597460390691,Yes,2_100_0.75_75_4.csv,0.41680030758512226,-0.07168314548033897,1490697.656,-3630113.125,0.41064771390561,No,,,2_80_2_75_8.csv,0.4105295593006024,0.04053886708604447,4685932.0,-1149997.5,4.074732336374645,Yes,2_100_1.5_50_14.csv,0.12772723851274653,0.018608841783732358,5254957.0,-2152459.0,2.44137379620239,Yes
3_20_0.75_50_6.csv,0.294342025,0.10875667509757034,2815785.0,-1751371.75,1.6077597460390691,Yes,2_100_0.75_50_4.csv,0.4168003011686684,-0.07168313159671706,1467405.844,-3573392.25,0.4106478498127375,No,,,2_80_2_100_8.csv,0.4105295074934063,0.04053886705166206,4427199.5,-1086500.25,4.074733991087439,Yes,2_100_1.5_75_14.csv,0.12772723851274653,0.018608841783732358,5254957.0,-2152459.0,2.44137379620239,Yes
3_20_0.75_50_8.csv,0.294342025,0.10875667509757034,2815785.0,-1751371.75,1.6077597460390691,Yes,2_100_1.25_125_8.csv,0.4161935723119955,-0.07794085921203966,1067473.3590000002,-2440341.625,0.43742783717832956,No,,,2_60_1.5_100_6.csv,0.40146744028143627,0.04821514887930137,9093593.75,-4621713.5,1.9675805845602503,Yes,2_100_1.5_200_14.csv,0.127727238067546,0.02131362449173351,4340876.0,-1729596.0,2.5097629735498925,Yes
2_20_1_50_10.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_100_1.25_100_8.csv,0.4161935116026193,-0.07794087579067806,1106766.312,-2530170.25,0.43742760472343706,No,,,2_80_0.75_50_4.csv,0.41456837580901507,0.028790841259279637,5201085.5,-3637269.0,1.429942492567913,No,2_100_1.5_225_10.csv,0.12772723651787693,0.00813478611739816,4749971.5,-2182348.0,2.1765417339489392,Yes
2_20_1_50_12.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_100_1.25_50_8.csv,0.4161935116026193,-0.07794087579067806,1106766.312,-2530170.25,0.43742760472343706,No,,,2_80_0.75_75_4.csv,0.41456837580901507,0.028790841259279637,5201085.5,-3637269.0,1.429942492567913,No,2_100_1.5_225_16.csv,0.12772723357586446,0.008134751512885341,3279423.5,-1506713.5,2.1765408619488706,Yes
2_20_1_50_14.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_100_1.25_75_8.csv,0.4161935116026193,-0.07794087579067806,1106766.312,-2530170.25,0.43742760472343706,No,,,2_80_1.25_100_4.csv,0.394244826852508,0.08050475607137401,5314098.0,-1617456.25,3.2854662993203063,Yes,2_100_1.5_150_10.csv,0.12772723215394907,0.018608851233306436,6017816.0,-2464930.0,2.44137399439335,Yes
2_20_1_50_16.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_100_1.25_150_8.csv,0.41619350480297845,-0.0779408774525064,1013499.453,-2316953.875,0.43742754827175834,No,,,2_80_1.25_50_4.csv,0.394244826852508,0.08050475607137401,5314098.0,-1617456.25,3.2854662993203063,Yes,2_100_1.5_125_18.csv,0.12772722720325366,0.018608869282773048,3633515.5,-1488307.0,2.4413749985722033,Yes
2_20_1_50_18.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_80_1.25_225_8.csv,0.4177640819046428,-0.060887919949177985,1211524.078,-1614779.625,0.7502720861987592,No,,,2_80_1.25_75_4.csv,0.394244826852508,0.08050475607137401,5314098.0,-1617456.25,3.2854662993203063,Yes,2_100_1.5_125_20.csv,0.12772722720325366,0.018608869282773048,3633515.5,-1488307.0,2.4413749985722033,Yes
2_20_1_50_20.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_80_1.75_125_20.csv,0.4157299975092381,-0.05672422075165837,1274881.758,-1845804.75,0.6906915577067401,No,,,2_60_1.75_50_8.csv,0.390162959040354,0.022196959207393393,4491636.5,-1531209.25,2.933391696791278,Yes,2_100_1.5_200_16.csv,0.1277272257780046,0.021313638565161674,3747885.0,-1493321.0,2.509765147613942,Yes
2_20_1_50_6.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_80_1.75_150_12.csv,0.4157299938871876,-0.05151420469690357,1887904.906,-2445086.25,0.7721220083749601,No,,,2_60_1.75_75_8.csv,0.3901629566126916,0.02219697331948085,4262763.5,-1453186.0,2.933391527306209,Yes,2_100_1.5_100_10.csv,0.1277272214008165,0.01860883899135049,6571601.0,-2691764.0,2.4413733893461687,Yes
2_20_1_50_8.csv,0.293379775,0.050923459519596245,2095014.0,-1840909.875,1.1380318115790433,No,2_80_1.75_150_20.csv,0.4157299845014035,-0.05672422224776232,1596151.594,-2310947.0,0.6906915623768092,No,,,2_80_1.25_225_4.csv,0.3872769983828872,0.06806162333992519,6336554.5,-1818231.5,3.48500974710866,Yes,2_100_1.5_50_10.csv,0.1277272214008165,0.01860883899135049,6571601.0,-2691764.0,2.4413733893461687,Yes
2_40_0.75_75_10.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_50_20.csv,0.4157299686408875,-0.05672422067967668,1429166.7030000002,-2069182.375,0.6906915119069678,No,,,2_80_2_175_8.csv,0.38697521449005745,0.04053885836301553,4495358.125,-1120052.5,4.013524477647253,Yes,2_100_1.5_75_10.csv,0.1277272214008165,0.01860883899135049,6571601.0,-2691764.0,2.4413733893461687,Yes
2_40_0.75_75_12.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_75_20.csv,0.4157299686408875,-0.05672422067967668,1429166.7030000002,-2069182.375,0.6906915119069678,No,,,2_80_2_200_8.csv,0.38697516062803616,0.04053886392293568,3463636.5,-862991.375,4.013523889505848,Yes,2_100_1.5_150_18.csv,0.12772721946288612,0.018608855359402963,3449798.0,-1413055.5,2.4413747372272354,Yes
2_40_0.75_75_14.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_150_18.csv,0.4157299591823874,-0.056724217489968795,1641539.844,-2376661.625,0.6906914416140328,No,,,2_80_2_150_8.csv,0.386975156734476,0.04053886690498073,5229593.25,-1302992.25,4.0135259822151665,Yes,2_100_1.5_150_20.csv,0.12772721946288612,0.018608855359402963,3449798.0,-1413055.5,2.4413747372272354,Yes
2_40_0.75_75_16.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_50_12.csv,0.41572995910216776,-0.05151421524224026,1673985.75,-2168033.25,0.7721218067112209,No,,,2_80_2_125_8.csv,0.38697511773080095,0.04053886130753531,4466476.5,-1112856.25,4.013525107128616,Yes,2_100_1.5_175_14.csv,0.12772721509960222,0.018608865171834604,3993545.5,-1635777.5,2.4413745145657035,Yes
2_40_0.75_75_18.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_75_12.csv,0.41572995910216776,-0.05151421524224026,1673985.75,-2168033.25,0.7721218067112209,No,,,2_60_1.75_225_8.csv,0.38324308701244053,0.01912247819317107,4422725.312,-1611595.25,2.7443151821153604,Yes,2_100_1.5_100_18.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_75_20.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_50_16.csv,0.415729955589481,-0.056724220968207506,1503673.031,-2177054.625,0.6906914570414143,No,,,2_40_1_75_6.csv,0.38274775972305486,0.04931823308585451,9170948.25,-4640356.0,1.976345834242028,Yes,2_100_1.5_100_20.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_75_6.csv,0.2852976,0.10539333759741318,2693800.75,-1077954.875,2.498992130816237,Yes,2_80_1.75_75_16.csv,0.415729955589481,-0.056724220968207506,1503673.031,-2177054.625,0.6906914570414143,No,,,2_60_1.5_125_6.csv,0.3818543697736595,0.06883367685837918,10299264.25,-4077485.0,2.5258864839478257,Yes,2_100_1.5_50_18.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_75_8.csv,0.2852976,0.172482443741481,3505258.5,-1708222.25,2.0519920636790676,Yes,2_80_1.75_50_14.csv,0.4157299474251644,-0.05672423435649725,1522611.687,-2204474.75,0.690691370812934,No,,,2_60_1.5_175_6.csv,0.38185431198395864,0.06883365301875778,5108045.062,-2022278.25,2.5258863670219465,Yes,2_100_1.5_50_20.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_125_10.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_75_14.csv,0.4157299474251644,-0.05672423435649725,1522611.687,-2204474.75,0.690691370812934,No,,,2_60_1.5_150_6.csv,0.3818542752585461,0.06883368593106842,9225139.0,-3652237.5,2.5258869391708507,Yes,2_100_1.5_75_18.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_125_12.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_100_12.csv,0.4157299495408586,-0.051514209928802644,1583227.6409999998,-2050489.0,0.7721219869991987,No,,,2_40_0.75_100_4.csv,0.3807266896570816,-0.014892136043797424,5638111.0,-3027860.5,1.8620775296616208,Yes,2_100_1.5_75_20.csv,0.1277272147880943,0.018608858705500345,3767264.0,-1543092.0,2.4413735538775394,Yes
2_40_0.75_125_14.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_125_12.csv,0.4157299385236772,-0.05151420172380837,1493271.594,-1933983.875,0.7721220498800695,No,,,2_60_1.5_200_6.csv,0.3750319195234012,0.026408667341507378,5007515.5,-2551818.5,1.9623321564601872,Yes,2_100_1.5_175_10.csv,0.1277271969804014,0.018608845716751612,4994139.0,-2045627.0,2.4413732317768586,Yes
2_40_0.75_125_16.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_100_14.csv,0.41572994627366056,-0.05672423551247416,1440060.5,-2084955.125,0.6906913644004689,No,,,2_80_1.25_150_4.csv,0.3748672475142905,0.08050477723875821,7645318.625,-2352043.5,3.250500522205478,Yes,2_100_1.75_175_16.csv,0.12197899700716389,0.019067888723859498,4266549.0,-1623217.0,2.6284526344906443,Yes
2_40_0.75_125_18.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_125_18.csv,0.4157299359771222,-0.05672422887557521,1311134.1090000002,-1898292.125,0.690691433490512,No,,,2_80_1.25_125_4.csv,0.3748672032216905,0.08050480975306233,5671217.812000001,-1744721.75,3.2504998645199445,Yes,2_100_1.75_150_18.csv,0.12197898018757158,0.019067859082253818,4406223.0,-1676358.5,2.6284491056059904,Yes
2_40_0.75_125_20.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_100_20.csv,0.41572993739540953,-0.05672422793299714,1351681.555,-1956997.75,0.6906914200591185,No,,,2_80_1.25_175_4.csv,0.3748671372071176,0.08050471594274722,7933428.875,-2440680.5,3.250498733857217,Yes,2_100_1.75_200_18.csv,0.12197896896584004,0.008571804751401776,3100385.5,-1326342.5,2.337545166501111,Yes
2_40_0.75_125_6.csv,0.271836725,0.19620327308625965,3659245.25,-1063714.75,3.4400625261612663,Yes,2_80_1.75_125_16.csv,0.4157299315080644,-0.05672421808235414,1341344.695,-1942031.625,0.6906914788269733,No,,,2_60_1.75_100_8.csv,0.37405893303347393,0.022196930183445707,4780994.375,-1650171.25,2.897271646806354,Yes,2_100_1.75_225_18.csv,0.12197896896584004,0.008571804751401776,3100385.5,-1326342.5,2.337545166501111,Yes
2_40_0.75_125_8.csv,0.271836725,0.16682427191302948,3313756.0,-1194973.5,2.7730790682805937,Yes,2_80_1.75_50_18.csv,0.4157299256042233,-0.056724236844709716,1469806.156,-2128021.75,0.690691322116421,No,,,2_100_1.5_225_12.csv,0.3901704193389882,0.12772724249959044,8013394.125,-1948878.25,4.111798222900789,Yes,2_100_1.75_200_16.csv,0.12197896652616777,0.008571809330633385,3733942.5,-1597378.5,2.337543982218366,Yes
2_20_1_75_10.csv,0.268758475,0.05261612603377465,1960398.75,-1701107.0,1.1524253030526592,No,2_80_1.75_75_18.csv,0.4157299256042233,-0.056724236844709716,1469806.156,-2128021.75,0.690691322116421,No,,,2_100_1.5_200_12.csv,0.3901703714077372,0.12772725074586344,7942175.0,-1931557.5,4.1117983803226155,Yes,2_100_1.75_225_16.csv,0.12197896652616777,0.008571809330633385,3733942.5,-1597378.5,2.337543982218366,Yes
2_20_1_75_12.csv,0.268758475,0.05261612603377465,1960398.75,-1701107.0,1.1524253030526592,No,2_80_1.75_150_14.csv,0.4157299225781123,-0.056724229632395484,1717186.375,-2486185.0,0.690691310180055,No,,,2_100_1.5_125_12.csv,0.39017033337359935,0.12772727669358602,9533019.75,-2318455.75,4.111797152048298,Yes,2_100_1.75_100_16.csv,0.12197896512959805,0.019067859408909944,5563915.5,-2116805.0,2.6284497154910347,Yes
