AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.75_50_6.csv,Y,No,0.46157235653352097,Y,No,-0.46312308086294185,N,,,N,,,N,,,N,,,Y,No,0.31573754448243685,Y,No,0.33316277555578966,N,,,4,0,0.4444444444444444,0.0
2_40_1_75_6.csv,Y,No,-0.035185483790956755,N,,,N,,,N,,,N,,,N,,,Y,No,0.28968435777712703,Y,No,0.3206114722808732,N,,,3,0,0.3333333333333333,0.0
1_60_1_50_10.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_12.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_14.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_16.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_18.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_20.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_4.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_6.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_50_8.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_10.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_12.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_14.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_16.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_18.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_20.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_4.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_6.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
1_60_1_75_8.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_10.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_12.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_14.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_16.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_18.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_20.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_4.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_6.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_50_8.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_10.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_12.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_14.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_16.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_18.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_20.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_4.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_6.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
3_60_1_75_8.csv,Y,No,0.28421456629576486,Y,No,-0.7330366689398041,N,,,N,,,N,,,N,,,Y,No,0.3909625326244754,Y,No,0.0918293309436037,N,,,4,0,0.4444444444444444,0.0
2_40_1.75_75_4.csv,Y,No,0.23521210326891664,N,,,N,,,N,,,N,,,N,,,Y,No,0.31850374536600945,Y,No,0.37921334225199593,N,,,3,0,0.3333333333333333,0.0
2_40_1.75_75_6.csv,Y,No,0.4615724433811208,Y,No,-0.4853083272036787,N,,,N,,,N,,,N,,,Y,No,0.3157374518684703,Y,No,0.33316245909071174,N,,,4,0,0.4444444444444444,0.0
2_40_1.75_50_4.csv,Y,No,0.23521197662454724,N,,,N,,,N,,,N,,,N,,,Y,No,0.3185036781934525,Y,No,0.37921331717641493,N,,,3,0,0.3333333333333333,0.0
2_40_1_75_10.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_12.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_14.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_16.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_18.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_20.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.6213191955092326,Y,No,0.3206110683429214,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1_75_8.csv,Y,No,0.10582807076406837,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.5369102979564202,Y,No,0.3206108378752307,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_75_8.csv,Y,No,0.32389852706292543,Y,No,-0.3160952839275629,N,,,N,,,N,,,N,,,Y,Yes,0.6266133424599964,Y,No,0.25933045211280564,N,,,4,1,0.4444444444444444,0.25
2_40_1.5_75_6.csv,Y,No,0.2992007716003125,Y,No,-0.012418364629516355,N,,,N,,,N,,,N,,,Y,No,0.3880151353578775,Y,No,0.25933056573022617,N,,,4,0,0.4444444444444444,0.0
2_40_1.25_75_10.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158490861240075,Y,No,0.08125020033530435,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_12.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158491790761389,Y,No,0.08125034695648438,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_14.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158491790761389,Y,No,0.08125034695648438,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_16.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158491790761389,Y,No,0.08125034695648438,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_18.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158491790761389,Y,No,0.08125034695648438,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_20.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158491790761389,Y,No,0.08125034695648438,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_8.csv,Y,No,0.24248293077236632,N,,,N,,,N,,,N,,,N,,,Y,Yes,0.7158493564497347,Y,No,0.0812499550622657,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_75_4.csv,Y,No,0.25561929595826666,Y,No,0.08649799124688129,N,,,N,,,N,,,N,,,Y,No,0.43253398487815115,Y,No,0.2501171538242196,N,,,4,0,0.4444444444444444,0.0
