Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,Pass7
2_40_1.75_75_8.csv,3.3852705,-0.21731089142831703,14.0,17.0,0.24180503571428572,-0.012782993613430414,-0.052864877588962474,No,,,3_20_1_50_12.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_100_1_200_8.csv,0.7406314104789578,0.5471260599266135,5.0,7.0,0.14812628209579154,0.07816086570380192,0.5276637244783893,Yes,2_40_1_225_6.csv,1.8966694993375428,0.6408180651063127,9.0,15.0,0.2107410554819492,0.04272120434042084,0.20271894454889489,No,2_80_1.25_75_18.csv,2.1963249751500156,0.04010292713590443,5,10,0.4392649950300031,0.004010292713590443,0.009129552226934286,No,,
2_40_2_75_6.csv,3.3278235,-0.04914510060313283,14.0,14.0,0.23770167857142857,-0.003510364328795202,-0.014767940848765817,No,,,3_20_1_50_14.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_200_12.csv,0.7194972465210697,0.4871978649229021,7.0,7.0,0.1027853209315814,0.06959969498898602,0.6771365245365606,Yes,2_40_1_125_4.csv,1.8694526841704748,0.23489966794619913,10.0,15.0,0.18694526841704748,0.015659977863079943,0.08376771445289981,No,2_80_1.25_75_20.csv,2.1963249751500156,0.04010292713590443,5,10,0.4392649950300031,0.004010292713590443,0.009129552226934286,No,,
2_40_1.5_75_8.csv,3.20873775,-0.021000464373785676,12.0,18.0,0.2673948125,-0.0011666924652103154,-0.004363182869190162,No,,,3_20_1_50_16.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_200_14.csv,0.7194971814481378,0.4431264684508883,7.0,7.0,0.10278531163544825,0.06330378120726976,0.6158835362759922,Yes,2_40_1_175_6.csv,1.868053079156105,0.4613973154961166,9.0,15.0,0.2075614532395672,0.030759821033074442,0.1481962115459439,No,2_80_1.5_50_14.csv,2.121065320496195,0.11369240791078682,4,7,0.5302663301240488,0.01624177255868383,0.030629462283385565,No,,
2_40_1.5_75_6.csv,3.16469025,0.03789806756081989,14.0,19.0,0.22604930357142858,0.0019946351347799943,0.008823894182667614,No,,,3_20_1_50_18.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_200_16.csv,0.7194971814481378,0.4431264684508883,7.0,7.0,0.10278531163544825,0.06330378120726976,0.6158835362759922,Yes,2_40_1_200_6.csv,1.8680529494625568,0.6408181306833942,9.0,15.0,0.207561438829173,0.04272120871222628,0.20582440049178233,No,2_80_1.5_75_14.csv,2.121065320496195,0.11369240791078682,4,7,0.5302663301240488,0.01624177255868383,0.030629462283385565,No,,
1_20_1_50_10.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_50_20.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_200_18.csv,0.7194971814481378,0.3480702249155005,7.0,7.0,0.10278531163544825,0.049724317845071496,0.48376871222057705,No,2_40_1_150_6.csv,1.8384871060815435,0.4164509397879958,10.0,15.0,0.18384871060815436,0.02776339598586639,0.15101218765161675,No,2_80_1.5_100_10.csv,2.1210651306619064,0.11369251333167929,4,7,0.5302662826654766,0.016241787618811326,0.030629493425773043,No,,
1_20_1_50_12.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_50_4.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_200_20.csv,0.7194971814481378,0.3480702249155005,7.0,7.0,0.10278531163544825,0.049724317845071496,0.48376871222057705,No,2_40_1_100_4.csv,1.826077450992539,0.32275564896674,11.0,16.0,0.16600704099932173,0.02017222806042125,0.12151429203839414,No,2_80_1.5_100_14.csv,2.1210650917727327,0.11369251713626384,4,7,0.5302662729431832,0.016241788162323405,0.03062949501233633,No,,
1_20_1_50_14.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_50_6.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_175_12.csv,0.7194971770307728,0.48719786932268844,7.0,7.0,0.10278531100439611,0.06959969561752692,0.6771365960506764,Yes,2_40_1.25_150_6.csv,1.7793915290765379,0.5503096535267779,9.0,15.0,0.1977101698973931,0.03668731023511852,0.18556106776984901,No,2_80_1.5_125_14.csv,2.1210650318095956,0.11369237159247113,4,7,0.5302662579523989,0.01624176737035302,0.030629456667806716,No,,
1_20_1_50_16.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_50_8.csv,0.9014058607422897,-0.2680187717302098,57.0,54.0,0.015814137907759467,-0.004963310587596478,-0.31385274471149943,No,2_120_1_100_18.csv,0.7194971604736772,0.34807019864719596,7.0,7.0,0.10278530863909674,0.04972431409245657,0.4837686898139331,No,2_40_2_150_6.csv,1.7714363450606305,0.6208179150633049,7.0,10.0,0.2530623350086615,0.06208179150633049,0.24532213181469947,No,2_80_1.5_50_16.csv,2.121065024358667,0.11369243476774929,4,7,0.5302662560896667,0.016241776395392756,0.030629473795229227,No,,
1_20_1_50_18.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_10.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_125_18.csv,0.7194971604736772,0.34807019864719596,7.0,7.0,0.10278530863909674,0.04972431409245657,0.4837686898139331,No,2_40_1_75_4.csv,1.7703013991165508,0.5269329867195857,14.0,20.0,0.1264500999368965,0.026346649335979282,0.2083560973785492,No,2_80_1.5_75_16.csv,2.121065024358667,0.11369243476774929,4,7,0.5302662560896667,0.016241776395392756,0.030629473795229227,No,,
1_20_1_50_20.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_12.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_150_18.csv,0.7194971604736772,0.34807019864719596,7.0,7.0,0.10278530863909674,0.04972431409245657,0.4837686898139331,No,2_40_1_50_4.csv,1.7674244919044988,0.5686042726413635,17.0,21.0,0.10396614658261757,0.027076393935303023,0.260434716735284,No,2_80_1.5_125_10.csv,2.1210649903528362,0.11369251170526791,4,7,0.5302662475882091,0.016241787386466845,0.030629495013757304,No,,
1_20_1_50_4.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_14.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_50_18.csv,0.7194971604736772,0.34807019864719596,7.0,7.0,0.10278530863909674,0.04972431409245657,0.4837686898139331,No,2_40_1.5_50_6.csv,1.758290214847911,0.9503485859784827,12.0,13.0,0.14652418457065924,0.07310373738296021,0.49891925757626004,No,2_80_1.5_100_12.csv,2.1210649850027115,0.1136923956160935,4,7,0.5302662462506779,0.01624177080229907,0.03062946381584496,No,,
1_20_1_50_6.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_16.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_75_18.csv,0.7194971604736772,0.34807019864719596,7.0,7.0,0.10278530863909674,0.04972431409245657,0.4837686898139331,No,2_40_1.25_50_6.csv,1.74872700190589,0.672563762700819,12.0,19.0,0.14572725015882418,0.03539809277372732,0.24290647586602984,No,2_80_1.5_50_18.csv,2.121064941658785,0.11369249563929266,4,7,0.5302662354146962,0.016241785091327524,0.030629491388652324,No,,
1_20_1_50_8.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_18.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_175_18.csv,0.7194971197312383,0.34807017784680006,7.0,7.0,0.10278530281874833,0.049724311120971434,0.4837686882983194,No,2_40_1.5_75_6.csv,1.7439649529556485,1.023712043282006,11.0,12.0,0.1585422684505135,0.08530933694016717,0.5380857595512148,Yes,2_80_1.5_50_20.csv,2.121064941658785,0.11369249563929266,4,7,0.5302662354146962,0.016241785091327524,0.030629491388652324,No,,
3_20_1_50_10.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_20.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_175_20.csv,0.7194971197312383,0.34807017784680006,7.0,7.0,0.10278530281874833,0.049724311120971434,0.4837686882983194,No,2_40_1.5_175_6.csv,1.72990754310655,0.9066250599639979,8.0,11.0,0.21623844288831875,0.08242045999672708,0.38115544533075923,No,2_80_1.5_75_18.csv,2.121064941658785,0.11369249563929266,4,7,0.5302662354146962,0.016241785091327524,0.030629491388652324,No,,
3_20_1_50_12.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_4.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_100_12.csv,0.7194971039156299,0.48719781133309853,7.0,7.0,0.10278530055937571,0.06959968733329978,0.6771365842637617,Yes,2_40_2_200_6.csv,1.7241970167532779,0.6208181430261936,5.0,10.0,0.34483940335065555,0.062081814302619366,0.1800310918630446,No,2_80_1.5_75_20.csv,2.121064941658785,0.11369249563929266,4,7,0.5302662354146962,0.016241785091327524,0.030629491388652324,No,,
3_20_1_50_14.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_6.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_125_12.csv,0.7194971039156299,0.48719781133309853,7.0,7.0,0.10278530055937571,0.06959968733329978,0.6771365842637617,Yes,2_40_1_125_6.csv,1.720579409921889,0.4339475011849009,9.0,14.0,0.191175489991321,0.030996250084635777,0.1621350628474547,No,2_80_1.5_100_16.csv,2.1210649296478072,0.11369242839219287,4,7,0.5302662324119518,0.016241775484598982,0.0306294734452959,No,,
3_20_1_50_16.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,1_20_1_75_8.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_150_12.csv,0.7194971039156299,0.48719781133309853,7.0,7.0,0.10278530055937571,0.06959968733329978,0.6771365842637617,Yes,2_40_1.25_225_4.csv,1.6890167674536707,0.6995317633759952,8.0,15.0,0.21112709593170884,0.046635450891733016,0.2208880422758134,No,2_80_1.5_50_10.csv,2.1210649274728195,0.11369242521461374,4,7,0.5302662318682049,0.016241775030659107,0.030629472620643743,No,,
3_20_1_50_18.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_75_10.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_50_12.csv,0.7194971039156299,0.48719781133309853,7.0,7.0,0.10278530055937571,0.06959968733329978,0.6771365842637617,Yes,2_40_1.25_200_4.csv,1.6890167434167997,0.43441389416089427,8.0,16.0,0.21112709292709997,0.02715086838505589,0.12859964113857622,No,2_80_1.5_75_10.csv,2.1210649274728195,0.11369242521461374,4,7,0.5302662318682049,0.016241775030659107,0.030629472620643743,No,,
3_20_1_50_20.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_75_12.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_75_12.csv,0.7194971039156299,0.48719781133309853,7.0,7.0,0.10278530055937571,0.06959968733329978,0.6771365842637617,Yes,2_40_1.25_175_4.csv,1.6890165711529157,0.4344138868354486,8.0,16.0,0.21112707139411446,0.02715086792721554,0.12859965208598265,No,2_80_1.5_50_12.csv,2.121064872751247,0.11369239600916148,4,7,0.5302662181878117,0.01624177085845164,0.030629465542719274,No,,
3_20_1_50_4.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_75_14.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_175_14.csv,0.7194970508569606,0.443126542278877,7.0,7.0,0.1027852929795658,0.06330379175412529,0.6158837506715127,Yes,2_40_1_100_6.csv,1.679454205869311,0.5359643266666159,10.0,15.0,0.1679454205869311,0.03573095511110772,0.21275337538967212,No,2_80_1.5_75_12.csv,2.121064872751247,0.11369239600916148,4,7,0.5302662181878117,0.01624177085845164,0.030629465542719274,No,,
3_20_1_50_6.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_75_16.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_175_16.csv,0.7194970508569606,0.443126542278877,7.0,7.0,0.1027852929795658,0.06330379175412529,0.6158837506715127,Yes,2_40_2_175_6.csv,1.6734913662477096,0.6208179772429793,6.0,10.0,0.2789152277079516,0.06208179772429793,0.2225830344024922,No,2_80_1.5_125_16.csv,2.1210648542718724,0.11369250109244212,4,7,0.5302662135679681,0.016241785870348874,0.030629494119687198,No,,
3_20_1_50_8.csv,3.1541745,-0.12146633157931838,57.0,48.0,0.055336394736842105,-0.002530548574569133,-0.04573027546524156,No,,,3_20_1_75_18.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_100_20.csv,0.7194970116629278,0.34807022341818344,7.0,7.0,0.10278528738041826,0.049724317631169065,0.4837688242981174,No,2_40_1.5_200_14.csv,1.653613588299916,0.7203857498366641,5.0,10.0,0.3307227176599832,0.07203857498366642,0.2178216709555751,No,2_80_1.5_125_18.csv,2.121064659801576,0.11369246691021083,4,7,0.530266164950394,0.016241780987172976,0.03062948771904461,No,,
1_60_1_50_10.csv,3.0942275,-0.19964892003522097,36.0,44.0,0.08595076388888889,-0.004537475455345931,-0.05279156635782389,No,,,3_20_1_75_20.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_125_20.csv,0.7194970116629278,0.34807022341818344,7.0,7.0,0.10278528738041826,0.049724317631169065,0.4837688242981174,No,2_40_1.5_200_16.csv,1.653613588299916,0.7203857498366641,5.0,10.0,0.3307227176599832,0.07203857498366642,0.2178216709555751,No,2_80_1.5_125_20.csv,2.121064659801576,0.11369246691021083,4,7,0.530266164950394,0.016241780987172976,0.03062948771904461,No,,
1_60_1_50_12.csv,3.0942275,-0.19964892003522097,36.0,44.0,0.08595076388888889,-0.004537475455345931,-0.05279156635782389,No,,,3_20_1_75_4.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_150_20.csv,0.7194970116629278,0.34807022341818344,7.0,7.0,0.10278528738041826,0.049724317631169065,0.4837688242981174,No,2_40_1.5_200_18.csv,1.653613588299916,0.7203857498366641,5.0,10.0,0.3307227176599832,0.07203857498366642,0.2178216709555751,No,2_80_1.5_125_12.csv,2.1210646459331404,0.11369247202624926,4,7,0.5302661614832851,0.016241781718035607,0.03062948929760734,No,,
1_60_1_50_14.csv,3.0942275,-0.19964892003522097,36.0,44.0,0.08595076388888889,-0.004537475455345931,-0.05279156635782389,No,,,3_20_1_75_6.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_50_20.csv,0.7194970116629278,0.34807022341818344,7.0,7.0,0.10278528738041826,0.049724317631169065,0.4837688242981174,No,2_40_1.5_200_20.csv,1.653613588299916,0.7203857498366641,5.0,10.0,0.3307227176599832,0.07203857498366642,0.2178216709555751,No,2_80_1.5_100_18.csv,2.1210645055274853,0.11369242433571222,4,7,0.5302661263818713,0.016241774905101748,0.030629478477011425,No,,
1_60_1_50_16.csv,3.0942275,-0.19964892003522097,36.0,44.0,0.08595076388888889,-0.004537475455345931,-0.05279156635782389,No,,,3_20_1_75_8.csv,0.8792836324494604,-0.29298119414992174,46.0,56.0,0.01911486157498827,-0.00523180703839146,-0.2737036320073205,No,2_120_1_75_20.csv,0.7194970116629278,0.34807022341818344,7.0,7.0,0.10278528738041826,0.049724317631169065,0.4837688242981174,No,2_40_1.5_225_12.csv,1.6536134007017873,0.4791051946391793,5.0,10.0,0.33072268014035744,0.04791051946391793,0.14486614417730556,No,2_80_1.5_100_20.csv,2.1210645055274853,0.11369242433571222,4,7,0.5302661263818713,0.016241774905101748,0.030629478477011425,No,,
1_60_1_50_18.csv,3.0942275,-0.19964892003522097,36.0,44.0,0.08595076388888889,-0.004537475455345931,-0.05279156635782389,No,,,1_20_1_225_10.csv,0.8787279232721987,-0.16219371554531822,36.0,43.0,0.0244091089797833,-0.0037719468731469354,-0.15453029753241007,No,2_120_1_100_14.csv,0.719496886885617,0.443126452118604,7.0,7.0,0.10278526955508814,0.0633037788740863,0.6158837657195461,Yes,2_40_1.5_225_14.csv,1.653613232379549,0.4791050967592405,5.0,10.0,0.33072264647590977,0.04791050967592405,0.14486612932753581,No,2_80_1.75_100_18.csv,1.9888683829557765,0.11368719408306362,4,7,0.4972170957389441,0.016241027726151946,0.032663856221627256,No,,
