Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,Pass7
2_40_1.75_50_6.csv,1.198745125,-0.02693564690649677,No,No Plateau,No,1_20_1_50_10.csv,0.22535146518557242,-0.06700469293255246,No,2_20_1.75_75_4.csv,0.23117669976789817,0.1436904755841724,No,2_40_1.5_200_6.csv,0.5152323484971172,0.22665627716922493,Yes,2_80_1.25_100_16.csv,0.5490812884412838,0.01002574378893183,No,No Plateau,No
2_40_1.75_75_6.csv,1.12902575,-0.029259250400736993,,,,1_20_1_50_12.csv,0.22535146518557242,-0.06700469293255246,,2_20_1.75_100_4.csv,0.21158141711102918,0.13965698794073653,,2_40_1.5_225_6.csv,0.5152323007973697,0.1598062741514371,,2_80_1.25_100_18.csv,0.5490812884412838,0.01002574378893183,,,
2_40_1.75_75_4.csv,0.99059075,-0.054064654902831244,,,,1_20_1_50_14.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_6.csv,0.19486555335930592,0.14363656288056956,,2_40_1_225_4.csv,0.5137950738027144,0.10038990571231407,,2_80_1.25_100_20.csv,0.5490812884412838,0.01002574378893183,,,
2_40_1.75_50_4.csv,0.9740559375,-0.052002195660800735,,,,1_20_1_50_16.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_175_6.csv,0.194865546127656,0.14363655546139464,,2_40_1_175_4.csv,0.506249210512934,0.05429548385221565,,2_80_1.25_125_16.csv,0.5490812668775167,0.010025720791014775,,,
2_40_2_50_6.csv,0.924695,-0.012286266809932108,,,,1_20_1_50_18.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_100_6.csv,0.19486550984374496,0.1436365493367584,,2_40_1_200_4.csv,0.5062492060176617,0.10038986433385319,,2_80_1.25_125_18.csv,0.5490812668775167,0.010025720791014775,,,
2_40_1.75_50_8.csv,0.9017441875,-0.05226803554482837,,,,1_20_1_50_20.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_125_6.csv,0.19486550984374496,0.1436365493367584,,2_40_1_150_4.csv,0.49845313226552257,0.05495794343052293,,2_80_1.25_125_20.csv,0.5490812668775167,0.010025720791014775,,,
2_40_1.5_75_14.csv,0.862769375,-0.032997948429980724,,,,1_20_1_50_4.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_150_6.csv,0.19486550984374496,0.1436365493367584,,2_40_1.25_225_6.csv,0.4834272547080076,0.2379645022149876,,2_80_1.25_50_16.csv,0.5490812437875039,0.010025731783976108,,,
2_40_1.5_75_16.csv,0.862769375,-0.032997948429980724,,,,1_20_1_50_6.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_75_6.csv,0.19486550984374496,0.1436365493367584,,2_40_1.25_200_6.csv,0.4834272190900777,0.16184472286415713,,2_80_1.25_50_18.csv,0.5490812437875039,0.010025731783976108,,,
2_40_1.5_75_18.csv,0.862769375,-0.032997948429980724,,,,1_20_1_50_8.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_50_6.csv,0.19486549149265597,0.14363653270261506,,2_40_1.25_175_6.csv,0.4834271956320024,0.1618447541296427,,2_80_1.25_50_20.csv,0.5490812437875039,0.010025731783976108,,,
2_40_1.5_75_20.csv,0.862769375,-0.032997948429980724,,,,3_20_1_50_10.csv,0.22535146518557242,-0.06700469293255246,,2_100_1_225_8.csv,0.18515787035539485,0.13678153489151113,,2_40_2_225_6.csv,0.4813279317918083,0.15520448986426472,,2_80_1.25_75_16.csv,0.5490812437875039,0.010025731783976108,,,
2_40_1.75_75_8.csv,0.846317625,-0.05432772285707926,,,,3_20_1_50_12.csv,0.22535146518557242,-0.06700469293255246,,2_100_1_200_8.csv,0.18515785261973944,0.13678151498165336,,2_40_1_225_6.csv,0.47416737483438576,0.16020451627657817,,2_80_1.25_75_18.csv,0.5490812437875039,0.010025731783976108,,,
2_40_2_75_6.csv,0.831955875,-0.012286275150783208,,,,3_20_1_50_14.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_12.csv,0.17987431163026743,0.12179946623072552,,2_40_1_125_4.csv,0.4673631710426187,0.058724916986549774,,2_80_1.25_75_20.csv,0.5490812437875039,0.010025731783976108,,,
2_40_1.5_75_8.csv,0.8021844375,-0.005250116093446419,,,,3_20_1_50_16.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_14.csv,0.17987429536203445,0.11078161711272208,,2_40_1_175_6.csv,0.46701326978902624,0.11534932887402916,,2_80_1.5_50_14.csv,0.5302663301240488,0.0284231019776967,,,
2_40_1.5_75_6.csv,0.7911725624999999,0.009474516890204973,,,,3_20_1_50_18.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_16.csv,0.17987429536203445,0.11078161711272208,,2_40_1_200_6.csv,0.46701323736563927,0.16020453267084855,,2_80_1.5_75_14.csv,0.5302663301240488,0.0284231019776967,,,
1_20_1_50_10.csv,0.788543625,-0.030366582894829595,,,,3_20_1_50_20.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_18.csv,0.17987429536203445,0.08701755622887512,,2_40_1_150_6.csv,0.4596217765203858,0.10411273494699894,,2_80_1.5_100_10.csv,0.5302662826654766,0.028423128332919823,,,
1_20_1_50_12.csv,0.788543625,-0.030366582894829595,,,,3_20_1_50_4.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_200_20.csv,0.17987429536203445,0.08701755622887512,,2_40_1_100_4.csv,0.45651936274813476,0.080688912241685,,2_80_1.5_100_14.csv,0.5302662729431832,0.028423129284065964,,,
1_20_1_50_14.csv,0.788543625,-0.030366582894829595,,,,3_20_1_50_6.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_175_12.csv,0.1798742942576932,0.12179946733067212,,2_40_1.25_150_6.csv,0.44484788226913446,0.13757741338169446,,2_80_1.5_125_14.csv,0.5302662579523989,0.02842309289811778,,,
1_20_1_50_16.csv,0.788543625,-0.030366582894829595,,,,3_20_1_50_8.csv,0.22535146518557242,-0.06700469293255246,,2_120_1_100_18.csv,0.1798742901184193,0.08701754966179899,,2_40_2_150_6.csv,0.44285908626515763,0.15520447876582621,,2_80_1.5_50_16.csv,0.5302662560896667,0.028423108691937322,,,
1_20_1_50_18.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_125_18.csv,0.1798742901184193,0.08701754966179899,,2_40_1_75_4.csv,0.4425753497791377,0.13173324667989642,,2_80_1.5_75_16.csv,0.5302662560896667,0.028423108691937322,,,
1_20_1_50_20.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_12.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_150_18.csv,0.1798742901184193,0.08701754966179899,,2_40_1_50_4.csv,0.44185612297612464,0.14215106816034087,,2_80_1.5_125_10.csv,0.5302662475882091,0.028423127926316974,,,
1_20_1_50_4.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_14.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_50_18.csv,0.1798742901184193,0.08701754966179899,,2_40_1.5_50_6.csv,0.43957255371197773,0.23758714649462068,,2_80_1.5_100_12.csv,0.5302662462506779,0.028423098904023378,,,
1_20_1_50_6.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_16.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_75_18.csv,0.1798742901184193,0.08701754966179899,,2_40_1.25_50_6.csv,0.43718175047647256,0.16814094067520474,,2_80_1.5_50_18.csv,0.5302662354146962,0.028423123909823166,,,
1_20_1_50_8.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_18.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_175_18.csv,0.17987427993280958,0.08701754446170001,,2_40_1.5_75_6.csv,0.4359912382389121,0.2559280108205015,,2_80_1.5_50_20.csv,0.5302662354146962,0.028423123909823166,,,
3_20_1_50_10.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_20.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_175_20.csv,0.17987427993280958,0.08701754446170001,,2_40_1.5_175_6.csv,0.4324768857766375,0.22665626499099945,,2_80_1.5_75_18.csv,0.5302662354146962,0.028423123909823166,,,
3_20_1_50_12.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_4.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_100_12.csv,0.17987427597890748,0.12179945283327462,,2_40_2_200_6.csv,0.4310492541883195,0.1552045357565484,,2_80_1.5_75_20.csv,0.5302662354146962,0.028423123909823166,,,
3_20_1_50_14.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_6.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_125_12.csv,0.17987427597890748,0.12179945283327462,,2_40_1_125_6.csv,0.4301448524804722,0.10848687529622522,,2_80_1.5_100_16.csv,0.5302662324119518,0.02842310709804822,,,
3_20_1_50_16.csv,0.788543625,-0.030366582894829595,,,,1_20_1_75_8.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_150_12.csv,0.17987427597890748,0.12179945283327462,,2_40_1.25_225_4.csv,0.42225419186341767,0.1748829408439988,,2_80_1.5_50_10.csv,0.5302662318682049,0.028423106303653436,,,
3_20_1_50_18.csv,0.788543625,-0.030366582894829595,,,,3_20_1_75_10.csv,0.2198209081123651,-0.07324529853748044,,2_120_1_50_12.csv,0.17987427597890748,0.12179945283327462,,2_40_1.25_200_4.csv,0.42225418585419994,0.10860347354022357,,2_80_1.5_75_10.csv,0.5302662318682049,0.028423106303653436,,,
