Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,OutSamplePass1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,OutSamplePass2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,OutSamplePass3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,OutSamplePass4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,OutSamplePass5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,OutSamplePass6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,OutSamplePass7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,OutSamplePass8,Pass8,Para9,InSample9_Annual_RateOfReturn,OutSample9_Annual_RateOfReturn,OutSamplePass9,Pass9
2_120_2_100_10.csv,0.2731157083333333,0.1687722411228515,Yes,,1_40_1_75_10.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_16.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_0.75_50_10.csv,0.19638817919657603,-0.055260644980346885,No,,3_100_1.5_150_6.csv,0.24352579102565405,-0.06510822424407922,No,,2_40_1.25_50_10.csv,0.1531095094971354,-0.019822262773344253,No,,1_20_1.5_150_6.csv,0.12043516408626434,-0.03193871347594226,No,
2_120_2_125_10.csv,0.2731157083333333,0.1687722411228515,Yes,,1_40_1_75_12.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_18.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_0.75_75_10.csv,0.19638817919657603,-0.055260644980346885,No,,3_100_1.5_150_8.csv,0.24352579102565405,-0.06510822424407922,No,,2_120_0.75_150_4.csv,0.15300679348494464,0.0034333124158529957,No,,1_20_1.5_150_8.csv,0.12043516408626434,-0.03193871347594226,No,
2_120_2_50_10.csv,0.2731157083333333,0.1687722411228515,Yes,,1_40_1_75_14.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_20.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_2_50_6.csv,0.18014049475454028,0.23139201451186814,Yes,,1_100_1.5_175_10.csv,0.24352576123329694,-0.06510825250833216,No,,2_120_0.75_100_4.csv,0.1530067914017915,0.003433294051240621,No,,3_20_1.5_150_10.csv,0.12043516408626434,-0.03193871347594226,No,
2_120_2_75_10.csv,0.2731157083333333,0.1687722411228515,Yes,,1_40_1_75_16.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_4.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_2_75_6.csv,0.18014049475454028,0.23139201451186814,Yes,,1_100_1.5_175_12.csv,0.24352576123329694,-0.06510825250833216,No,,2_120_0.75_125_4.csv,0.1530067914017915,0.003433294051240621,No,,3_20_1.5_150_12.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_10.csv,0.27173527099999994,0.073148282350357,No,,1_40_1_75_18.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_6.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_2_100_6.csv,0.18014047601534133,0.23139205228759813,Yes,,1_100_1.5_175_14.csv,0.24352576123329694,-0.06510825250833216,No,,2_120_0.75_75_4.csv,0.1530067914017915,0.003433294051240621,No,,3_20_1.5_150_14.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_12.csv,0.27173527099999994,0.073148282350357,No,,1_40_1_75_20.csv,0.29955818881608387,0.023715072014579463,No,,1_100_0.75_225_8.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_80_2_225_6.csv,0.18014047433612965,0.23139203032222977,Yes,,1_100_1.5_175_16.csv,0.24352576123329694,-0.06510825250833216,No,,2_120_0.75_200_4.csv,0.1530067727579122,0.0034333364300303156,No,,3_20_1.5_150_16.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_14.csv,0.27173527099999994,0.073148282350357,No,,1_40_1_75_4.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_10.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_40_1.25_175_4.csv,0.18008099728055907,0.10003214576586189,Yes,,1_100_1.5_175_18.csv,0.24352576123329694,-0.06510825250833216,No,,2_120_0.75_175_4.csv,0.15300673719077268,0.003433329104584015,No,,3_20_1.5_150_18.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_16.csv,0.27173527099999994,0.073148282350357,No,,1_40_1_75_6.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_12.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_40_0.75_150_6.csv,0.17835626123320672,0.06264524882955988,No,,1_100_1.5_175_20.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_200_8.csv,0.15214501349730575,0.0555558211064105,No,,3_20_1.5_150_20.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_18.csv,0.27173527099999994,0.073148282350357,No,,1_40_1_75_8.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_14.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_40_0.75_150_4.csv,0.17835623925174127,0.14192483663859354,Yes,,1_100_1.5_175_4.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_125_8.csv,0.15214500930562883,0.055555819301691844,No,,3_20_1.5_150_4.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_20.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_10.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_16.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.75_225_6.csv,0.17799083250720457,0.11293841674104799,Yes,,1_100_1.5_175_6.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_175_8.csv,0.1521450056470563,0.05555574346195347,No,,3_20_1.5_150_6.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_4.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_12.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_18.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.5_75_14.csv,0.17794012462735428,0.04156044140606998,No,,1_100_1.5_175_8.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_150_8.csv,0.15214499464850306,0.05555579118891467,No,,3_20_1.5_150_8.csv,0.12043516408626434,-0.03193871347594226,No,
1_20_1_125_6.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_14.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_20.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.5_75_8.csv,0.17794011094166193,0.04156047393637238,No,,3_100_1.5_175_10.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_100_8.csv,0.1521449681897841,0.055555790204801864,No,,1_20_1.25_150_10.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_125_8.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_16.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_4.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.5_50_12.csv,0.17794009849620573,0.04156043683177656,No,,3_100_1.5_175_12.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_50_8.csv,0.15214495826346672,0.055555786729844944,No,,1_20_1.25_150_12.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_10.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_18.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_6.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.5_75_10.csv,0.1779400848965467,0.041560412935634464,No,,3_100_1.5_175_14.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_1.75_75_8.csv,0.15214495826346672,0.055555786729844944,No,,1_20_1.25_150_14.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_12.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_20.csv,0.29955818881608387,0.023715072014579463,No,,3_100_0.75_225_8.csv,0.2555402575841774,-0.038540600115897924,No,,,,,,,,,,,,2_60_1.5_75_12.csv,0.17794008422466046,0.04156042179324513,No,,3_100_1.5_175_16.csv,0.24352576123329694,-0.06510825250833216,No,,2_60_0.75_100_4.csv,0.15179608868238506,0.03153826821801024,No,,1_20_1.25_150_16.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_14.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_4.csv,0.29955818881608387,0.023715072014579463,No,,2_120_0.75_200_6.csv,0.24814165044101927,0.043337941079550094,No,,,,,,,,,,,,2_60_1.5_50_10.csv,0.17794008353639187,0.04156044042235488,No,,3_100_1.5_175_18.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_0.75_175_10.csv,0.15155414624454328,0.050395501008716134,No,,1_20_1.25_150_18.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_16.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_6.csv,0.29955818881608387,0.023715072014579463,No,,2_120_0.75_200_10.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_50_8.csv,0.17794008299358657,0.04156044093447385,No,,3_100_1.5_175_20.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_0.75_175_8.csv,0.1515541310526444,0.0503954714646762,No,,1_20_1.25_150_20.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_18.csv,0.27173527099999994,0.073148282350357,No,,3_40_1_75_8.csv,0.29955818881608387,0.023715072014579463,No,,2_120_0.75_200_12.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_50_16.csv,0.17794003683046813,0.04156049640926757,No,,3_100_1.5_175_4.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_0.75_175_12.csv,0.15155413010078406,0.0503954984397217,No,,1_20_1.25_150_4.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_20.csv,0.27173527099999994,0.073148282350357,No,,2_60_1.5_50_8.csv,0.29882455997382157,0.0962116095847923,No,,2_120_0.75_200_14.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_50_18.csv,0.17794003683046813,0.04156049640926757,No,,3_100_1.5_175_6.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_0.75_175_14.csv,0.15155413010078406,0.0503954984397217,No,,1_20_1.25_150_6.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_4.csv,0.27173527099999994,0.073148282350357,No,,2_60_1.5_75_8.csv,0.2988245460851251,0.09621160143224158,No,,2_120_0.75_200_16.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_50_20.csv,0.17794003683046813,0.04156049640926757,No,,3_100_1.5_175_8.csv,0.24352576123329694,-0.06510825250833216,No,,2_80_0.75_175_16.csv,0.15155413010078406,0.0503954984397217,No,,1_20_1.25_150_8.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_6.csv,0.27173527099999994,0.073148282350357,No,,2_60_1.5_100_8.csv,0.298824544944853,0.12617989348370479,Yes,,2_120_0.75_200_18.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_75_16.csv,0.17794003633498867,0.04156052484475914,No,,1_100_1.5_100_10.csv,0.24352573505187874,-0.06510821137162356,No,,2_80_0.75_175_18.csv,0.15155413010078406,0.0503954984397217,No,,3_20_1.25_150_10.csv,0.11674371197221979,-0.032689366674125815,No,
3_20_1_125_8.csv,0.27173527099999994,0.073148282350357,No,,2_40_0.75_125_10.csv,0.2978475404006614,0.06582151219559708,No,,2_120_0.75_200_20.csv,0.2481416184264832,-0.004485293724088148,No,,,,,,,,,,,,2_60_1.5_75_18.csv,0.17794003633498867,0.04156052484475914,No,,1_100_1.5_100_12.csv,0.24352573505187874,-0.06510821137162356,No,,2_80_0.75_175_20.csv,0.15155413010078406,0.0503954984397217,No,,3_20_1.25_150_12.csv,0.11674371197221979,-0.032689366674125815,No,
2_40_1_75_6.csv,0.27159700000000003,0.11148535836909043,Yes,,2_40_0.75_125_12.csv,0.2978475404006614,0.06582151219559708,No,,2_120_0.75_200_8.csv,0.2481416184264832,0.0017984067931937392,No,,,,,,,,,,,,2_60_1.5_75_20.csv,0.17794003633498867,0.04156052484475914,No,,1_100_1.5_100_14.csv,0.24352573505187874,-0.06510821137162356,No,,2_120_1_50_6.csv,0.15096795357945653,0.06153900658665733,No,,3_20_1.25_150_14.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_10.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_14.csv,0.2978475404006614,0.06582151219559708,No,,2_120_0.75_200_4.csv,0.24814159477377745,0.09039850331712043,No,,,,,,,,,,,,2_60_1.5_50_14.csv,0.17794003425281685,0.04156042336039278,No,,1_100_1.5_100_16.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_12.csv,0.1487176321229317,0.07644030926834472,No,,3_20_1.25_150_16.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_12.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_16.csv,0.2978475404006614,0.06582151219559708,No,,2_80_1.25_225_8.csv,0.285138524035307,-0.006089036416186565,No,,,,,,,,,,,,2_80_2_225_16.csv,0.19062073226677267,0.11945409954879939,Yes,,1_100_1.5_100_18.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_12.csv,0.1487176321229317,0.07644030926834472,No,,3_20_1.25_150_18.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_14.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_18.csv,0.2978475404006614,0.06582151219559708,No,,2_120_1.25_175_4.csv,0.24321773489867282,0.0641388218401598,No,,,,,,,,,,,,2_80_2_225_18.csv,0.19062073226677267,0.15091859954803968,Yes,,1_100_1.5_100_20.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_12.csv,0.14871758366261903,0.07644030180885063,No,,3_20_1.25_150_20.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_16.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_20.csv,0.2978475404006614,0.06582151219559708,No,,1_80_0.75_225_10.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_100_16.csv,0.19062071240429926,0.11945417202705555,Yes,,1_100_1.5_100_4.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_14.csv,0.14871758332948024,0.07644030800804613,No,,3_20_1.25_150_4.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_18.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_6.csv,0.2978475404006614,0.0977898852026586,No,,1_80_0.75_225_12.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_100_18.csv,0.19062071240429926,0.1509186176648622,Yes,,1_100_1.5_100_6.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_16.csv,0.14871758332948024,0.07644030800804613,No,,3_20_1.25_150_6.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_20.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_125_8.csv,0.2978475404006614,0.06582151219559708,No,,1_80_0.75_225_14.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_225_12.csv,0.19062072655802642,0.126134965829109,Yes,,1_100_1.5_100_8.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_18.csv,0.14871758332948024,0.07644030800804613,No,,3_20_1.25_150_8.csv,0.11674371197221979,-0.032689366674125815,No,
1_20_1_75_4.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_10.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_16.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_50_12.csv,0.19062072387456752,0.12613485975902308,Yes,,1_100_1.5_50_10.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_20.csv,0.14871758332948024,0.07644030800804613,No,,1_20_1.75_225_10.csv,0.11545378166784795,-0.03807901510021673,No,
1_20_1_75_6.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_12.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_18.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_75_12.csv,0.19062072387456752,0.12613485975902308,Yes,,1_100_1.5_50_12.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_100_10.csv,0.148717577699012,0.07644032138191453,No,,1_20_1.75_225_12.csv,0.11545378166784795,-0.03807901510021673,No,
1_20_1_75_8.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_14.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_20.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_100_14.csv,0.19062069938701393,0.1343243456159595,Yes,,1_100_1.5_50_14.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_14.csv,0.14871756834830047,0.07644032329847987,No,,1_20_1.75_225_14.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_10.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_16.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_4.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_225_14.csv,0.19062069231167872,0.1343243677958189,Yes,,1_100_1.5_50_16.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_16.csv,0.14871756834830047,0.07644032329847987,No,,1_20_1.75_225_16.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_12.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_18.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_6.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_50_16.csv,0.1906206974767982,0.11945404996313344,Yes,,1_100_1.5_50_18.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_18.csv,0.14871756834830047,0.07644032329847987,No,,1_20_1.75_225_18.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_14.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_20.csv,0.2978475195395926,0.06979338006049518,No,,1_80_0.75_225_8.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_50_18.csv,0.1906206974767982,0.15091854599551105,Yes,,1_100_1.5_50_20.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_20.csv,0.14871756834830047,0.07644032329847987,No,,1_20_1.75_225_20.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_16.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_6.csv,0.2978475195395926,0.10207983460665401,Yes,,3_80_0.75_225_10.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_75_16.csv,0.1906206974767982,0.11945404996313344,Yes,,1_100_1.5_50_4.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_10.csv,0.14871756075749384,0.07644031003338053,No,,1_20_1.75_225_4.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_18.csv,0.2711557083333333,0.13953423611139354,Yes,,2_40_0.75_150_8.csv,0.2978475195395926,0.06979338006049518,No,,3_80_0.75_225_12.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_75_18.csv,0.1906206974767982,0.15091854599551105,Yes,,1_100_1.5_50_6.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_10.csv,0.14871755610995513,0.07644033000194295,No,,1_20_1.75_225_6.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_20.csv,0.2711557083333333,0.13953423611139354,Yes,,2_20_1.25_125_10.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_14.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_100_12.csv,0.19062068604877067,0.12613491775279037,Yes,,1_100_1.5_50_8.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_10.csv,0.14871755610995513,0.07644033000194295,No,,1_20_1.75_225_8.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_4.csv,0.2711557083333333,0.13953423611139354,Yes,,2_20_1.25_125_12.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_16.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_50_14.csv,0.19062066491005786,0.13432433301342478,Yes,,1_100_1.5_75_10.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_14.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_10.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_6.csv,0.2711557083333333,0.13953423611139354,Yes,,2_20_1.25_125_14.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_18.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_2_75_14.csv,0.19062066491005786,0.13432433301342478,Yes,,1_100_1.5_75_12.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_16.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_12.csv,0.11545378166784795,-0.03807901510021673,No,
3_20_1_75_8.csv,0.2711557083333333,0.13953423611139354,Yes,,2_20_1.25_125_16.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_20.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_40_1.25_75_6.csv,0.1758122141188287,0.013415869108136799,No,,1_100_1.5_75_14.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_18.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_14.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_1.75_150_10.csv,0.2693899793333333,0.11687017974671507,Yes,,2_20_1.25_125_18.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_4.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_1.25_100_12.csv,0.18914066541282232,0.0886417907902205,No,,1_100_1.5_75_16.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_50_20.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_16.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_100_14.csv,0.2632844583333333,0.16582734046580772,Yes,,2_20_1.25_125_20.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_6.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_1.25_50_12.csv,0.18914066541282232,0.0886417907902205,No,,1_100_1.5_75_18.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_14.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_18.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_125_14.csv,0.2632844583333333,0.16582734046580772,Yes,,2_20_1.25_125_8.csv,0.29488726681612987,0.027864816079398218,No,,3_80_0.75_225_8.csv,0.24087592556524115,-0.010905335120277335,No,,,,,,,,,,,,2_80_1.25_75_12.csv,0.18914066541282232,0.0886417907902205,No,,1_100_1.5_75_20.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_16.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_20.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_50_14.csv,0.2632844583333333,0.16582734046580772,Yes,,2_80_0.75_100_6.csv,0.29464901657270975,0.19606288510660033,Yes,,2_120_1.5_100_6.csv,0.2408630875421712,0.027274740174198578,No,,,,,,,,,,,,2_80_1.25_100_10.csv,0.18914063663731956,0.06122377369259692,No,,1_100_1.5_75_4.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_18.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_4.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_75_14.csv,0.2632844583333333,0.16582734046580772,Yes,,2_80_0.75_50_6.csv,0.29464901657270975,0.19606288510660033,Yes,,2_120_1.5_125_6.csv,0.2408630875421712,0.027274740174198578,No,,,,,,,,,,,,2_80_1.25_50_10.csv,0.18914063663731956,0.06122377369259692,No,,1_100_1.5_75_6.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_75_20.csv,0.1487175442396752,0.07644031032136175,No,,3_20_1.75_225_6.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_100_6.csv,0.26283543766666667,-0.005958871520814885,No,,2_80_0.75_75_6.csv,0.29464901657270975,0.19606288510660033,Yes,,2_120_1.5_50_6.csv,0.2408630875421712,0.027274740174198578,No,,,,,,,,,,,,2_80_1.25_75_10.csv,0.18914063663731956,0.06122377369259692,No,,1_100_1.5_75_8.csv,0.24352573505187874,-0.06510821137162356,No,,2_60_1.25_125_12.csv,0.1487175432643532,0.07644028160517842,No,,3_20_1.75_225_8.csv,0.11545378166784795,-0.03807901510021673,No,
2_120_2_125_6.csv,0.26283543766666667,-0.005958871520814885,No,,2_80_0.75_100_8.csv,0.2946490075994219,0.19606285647519425,Yes,,2_120_1.5_75_6.csv,0.2408630875421712,0.027274740174198578,No,,,,,,,,,,,,2_100_2_200_16.csv,0.18897329951668734,0.12161695121409137,Yes,,3_100_1.5_100_10.csv,0.24352573505187874,-0.06510821137162356,No,,2_120_0.75_50_4.csv,0.14685600225059278,0.0028135971011011185,No,,1_20_1.75_200_10.csv,0.1154537663566014,-0.03807899838226442,No,
2_120_2_50_6.csv,0.26283543766666667,-0.005958871520814885,No,,2_80_0.75_50_8.csv,0.2946490075994219,0.19606285647519425,Yes,,2_120_1.5_200_6.csv,0.24086307689009756,0.02727474488276193,No,,,,,,,,,,,,2_100_2_200_18.csv,0.18897327522138246,0.12161694208278184,Yes,,3_100_1.5_100_12.csv,0.24352573505187874,-0.06510821137162356,No,,2_80_1.75_150_16.csv,0.14640443252457105,0.055555829076513324,No,,1_20_1.75_200_12.csv,0.1154537663566014,-0.03807899838226442,No,
2_120_2_75_6.csv,0.26283543766666667,-0.005958871520814885,No,,2_80_0.75_75_8.csv,0.2946490075994219,0.19606285647519425,Yes,,2_120_1.5_150_6.csv,0.2408630325848092,0.027274761847921276,No,,,,,,,,,,,,2_100_2_225_16.csv,0.18897327133991382,0.12161685396110088,Yes,,3_100_1.5_100_14.csv,0.24352573505187874,-0.06510821137162356,No,,2_80_1.75_150_18.csv,0.14640441937842524,0.05555580466651437,No,,1_20_1.75_200_14.csv,0.1154537663566014,-0.03807899838226442,No,
2_80_1.75_150_6.csv,0.2610835833333333,0.1032353647778736,Yes,,2_80_0.75_100_10.csv,0.2946489872006439,0.19606285952035155,Yes,,2_120_1_200_10.csv,0.24063150349701506,-0.029602094902718035,No,,,,,,,,,,,,2_100_2_225_18.csv,0.18897327133991382,0.12161685396110088,Yes,,3_100_1.5_100_16.csv,0.24352573505187874,-0.06510821137162356,No,,2_80_1.75_125_18.csv,0.14640441688273845,0.05555575635942214,No,,1_20_1.75_200_16.csv,0.1154537663566014,-0.03807899838226442,No,
