AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_80_1.75_150_14.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_16.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_18.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_20.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_4.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_6.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_80_1.75_150_8.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_10.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_12.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_14.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_16.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_18.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_20.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_4.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_6.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_80_1.75_150_8.csv,Y,No,1.2014799495215562,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_0.75_50_10.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_12.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_14.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_16.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_18.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_20.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_50_8.csv,Y,No,1.0707367283043665,N,N,N,,,Y,No,1.138807874704358,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_10.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_12.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_14.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_16.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_18.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_20.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_4.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_6.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
1_100_1.75_150_8.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_10.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_12.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_14.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_16.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_18.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_20.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_4.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_6.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
3_100_1.75_150_8.csv,Y,No,1.1365404083004351,N,N,N,,,Y,No,1.0114424110073292,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_10.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_12.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_14.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_16.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_18.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_20.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_6.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0659599406083091,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_150_8.csv,Y,No,1.0718921524370395,N,N,N,,,Y,No,1.0630806450203227,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_10.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_12.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_14.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_16.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_18.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_20.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_4.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.079085138579152,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_6.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
1_20_0.75_50_8.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_10.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
3_20_0.75_50_12.csv,Y,No,1.105978726988812,N,N,N,,,Y,No,1.075789765390827,N,,,N,2,0,0.2857142857142857,0.0
