Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,InSample5_RateOfReturn,OutSample5_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample5_AvgTrade,OutSample5_AvgTrade,Score_5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7
2_60_1_50_4.csv,0.86933375,0.3586202838310708,20.0,19.0,0.043466687500000004,0.018874751780582674,0.4342348788502154,No,2_20_2_75_8.csv,0.5091914903647924,0.9006546825183082,19.0,19.0,0.026799552124462757,0.047402878027279376,1.768793665175091,Yes,2_100_0.75_200_12.csv,1.7230240497985143,-0.12126800044770972,8,8,0.2153780062248143,-0.015158500055963715,-0.07038090992513452,No,2_40_1.5_100_14.csv,0.7436918742377272,0.8080745826576741,7.0,12.0,0.10624169631967531,0.06733954855480617,0.6338335219364838,Yes,2_40_0.75_100_10.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_100_1.25_225_4.csv,0.8624688127619705,-0.16844867994791393,3.0,10.0,0.28748960425399017,-0.016844867994791395,-0.058592963869084316,No,2_20_1.75_125_12.csv,0.44585226808332346,0.22861794891841114,12.0,10.0,0.037154355673610286,0.022861794891841113,0.6153193744678289,Yes
2_120_1.75_100_6.csv,0.859872125,0.05517761765476216,6.0,11.0,0.14331202083333333,0.005016147059523832,0.03500157928383013,No,2_80_1.5_225_4.csv,0.5064679897435976,0.21001236656229602,9.0,16.0,0.05627422108262196,0.013125772910143501,0.23324663864955514,No,2_100_0.75_200_14.csv,1.7230240497985143,-0.12126800044770972,8,8,0.2153780062248143,-0.015158500055963715,-0.07038090992513452,No,2_40_1.5_100_16.csv,0.7436918742377272,0.8080745826576741,7.0,12.0,0.10624169631967531,0.06733954855480617,0.6338335219364838,Yes,2_40_0.75_100_12.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_60_0.75_50_4.csv,0.8464994292724635,-0.18888787035380286,10.0,20.0,0.08464994292724634,-0.009444393517690143,-0.11156999273829715,No,2_20_1.75_125_14.csv,0.44585226808332346,0.22861794891841114,12.0,10.0,0.037154355673610286,0.022861794891841113,0.6153193744678289,Yes
2_120_1.75_50_6.csv,0.859872125,0.05517761765476216,6.0,11.0,0.14331202083333333,0.005016147059523832,0.03500157928383013,No,1_100_2_150_10.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_200_16.csv,1.7230240497985143,-0.12126800044770972,8,8,0.2153780062248143,-0.015158500055963715,-0.07038090992513452,No,2_40_1.5_100_18.csv,0.7436918742377272,0.8080745826576741,7.0,12.0,0.10624169631967531,0.06733954855480617,0.6338335219364838,Yes,2_40_0.75_100_14.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_60_0.75_75_4.csv,0.8464993596691017,-0.1888879498129467,10.0,20.0,0.08464993596691017,-0.009444397490647335,-0.11157004884609918,No,2_20_1.75_125_16.csv,0.44585226808332346,0.22861794891841114,12.0,10.0,0.037154355673610286,0.022861794891841113,0.6153193744678289,Yes
2_120_1.75_75_6.csv,0.859872125,0.05517761765476216,6.0,11.0,0.14331202083333333,0.005016147059523832,0.03500157928383013,No,1_100_2_150_12.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_200_18.csv,1.7230240497985143,-0.12126800044770972,8,8,0.2153780062248143,-0.015158500055963715,-0.07038090992513452,No,2_40_1.5_100_20.csv,0.7436918742377272,0.8080745826576741,7.0,12.0,0.10624169631967531,0.06733954855480617,0.6338335219364838,Yes,2_40_0.75_100_16.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_120_0.75_100_4.csv,0.8371081353925556,-0.3554240645241876,3.0,12.0,0.27903604513085184,-0.029618672043682303,-0.10614640137188316,No,2_20_1.75_125_18.csv,0.44585226808332346,0.22861794891841114,12.0,10.0,0.037154355673610286,0.022861794891841113,0.6153193744678289,Yes
2_120_1.75_100_12.csv,0.83657225,0.01985141777025107,4.0,7.0,0.2091430625,0.0028359168243215814,0.01355969827744863,No,1_100_2_150_14.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_200_20.csv,1.7230240497985143,-0.12126800044770972,8,8,0.2153780062248143,-0.015158500055963715,-0.07038090992513452,No,2_20_1.5_50_4.csv,0.7336485953582015,0.8586575327536451,22.0,19.0,0.03334766342537279,0.04519250172387606,1.3551924507397735,Yes,2_40_0.75_100_18.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_120_0.75_125_4.csv,0.8371081353925556,-0.3554240645241876,3.0,12.0,0.27903604513085184,-0.029618672043682303,-0.10614640137188316,No,2_20_1.75_125_20.csv,0.44585226808332346,0.22861794891841114,12.0,10.0,0.037154355673610286,0.022861794891841113,0.6153193744678289,Yes
2_120_1.75_50_12.csv,0.83657225,0.01985141777025107,4.0,7.0,0.2091430625,0.0028359168243215814,0.01355969827744863,No,1_100_2_150_16.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_8.csv,1.7230239431949632,-0.12126805684737244,8,8,0.2153779928993704,-0.015158507105921554,-0.07038094701255741,No,2_60_1.25_125_6.csv,0.6506187797641828,1.1326890617631427,9.0,6.0,0.07229097552935365,0.18878151029385712,2.6114118520534095,Yes,2_40_0.75_100_20.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_120_0.75_150_4.csv,0.8371081353925556,-0.3554240645241876,3.0,12.0,0.27903604513085184,-0.029618672043682303,-0.10614640137188316,No,2_20_1.75_125_10.csv,0.4458522437263389,0.22861775583039348,12.0,10.0,0.037154353643861576,0.022861775583039347,0.6153188883913322,Yes
2_120_1.75_75_12.csv,0.83657225,0.01985141777025107,4.0,7.0,0.2091430625,0.0028359168243215814,0.01355969827744863,No,1_100_2_150_18.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_200_8.csv,1.7230239181734825,-0.1212680194368112,8,8,0.21537798977168532,-0.0151585024296014,-0.07038092632246405,No,2_60_1.25_150_6.csv,0.6506186842118769,1.1326890699575478,9.0,6.0,0.07229096491243076,0.1887815116595913,2.6114122544673557,Yes,2_40_0.75_100_8.csv,1.3771853665448193,0.28509935216354665,13.0,12.0,0.10593733588806302,0.02375827934696222,0.2242672911093972,No,2_120_0.75_75_4.csv,0.8371081353925556,-0.3554240645241876,3.0,12.0,0.27903604513085184,-0.029618672043682303,-0.10614640137188316,No,2_20_1.75_125_8.csv,0.44585222747940256,0.22861789359764936,12.0,10.0,0.03715435228995021,0.022861789359764937,0.6153192816107513,Yes
2_120_1.75_100_14.csv,0.78613325,0.019851437735678452,4.0,7.0,0.1965333125,0.0028359196765254933,0.014429714944765373,No,1_100_2_150_20.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_10.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_100_4.csv,0.5304399649510766,0.8710313898655955,15.0,9.0,0.03536266433007177,0.09678126554062172,2.736820524530463,Yes,2_40_0.75_100_6.csv,1.3771853387022763,0.2850992386469062,13.0,12.0,0.10593733374632895,0.02375826988724218,0.22426720634797434,No,2_100_1.25_100_6.csv,0.8339499734373486,-0.28017722795119737,3.0,10.0,0.27798332447911617,-0.028017722795119736,-0.10078922125137978,No,2_20_1.75_125_6.csv,0.44585222321011997,0.2286177358477355,12.0,10.0,0.03715435193417666,0.02286177358477355,0.6153188629228654,Yes
2_120_1.75_50_14.csv,0.78613325,0.019851437735678452,4.0,7.0,0.1965333125,0.0028359196765254933,0.014429714944765373,No,1_100_2_150_4.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_12.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_125_4.csv,0.5304399649510766,0.8710313898655955,15.0,9.0,0.03536266433007177,0.09678126554062172,2.736820524530463,Yes,2_60_2_100_4.csv,1.3045870380856375,-0.15537241681445577,5.0,10.0,0.2609174076171275,-0.015537241681445577,-0.059548505495827485,No,2_100_1.25_50_6.csv,0.8339499734373486,-0.28017722795119737,3.0,10.0,0.27798332447911617,-0.028017722795119736,-0.10078922125137978,No,2_20_1.75_50_4.csv,0.4443063064704021,0.30473899763713286,17.0,11.0,0.02613566508649424,0.02770354523973935,1.0599900613991002,Yes
2_120_1.75_75_14.csv,0.78613325,0.019851437735678452,4.0,7.0,0.1965333125,0.0028359196765254933,0.014429714944765373,No,1_100_2_150_6.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_14.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_150_4.csv,0.5304399649510766,0.8710313898655955,15.0,9.0,0.03536266433007177,0.09678126554062172,2.736820524530463,Yes,2_60_2_125_4.csv,1.3045870196743399,-0.1553724107069832,5.0,10.0,0.26091740393486795,-0.01553724107069832,-0.059548503995451516,No,2_100_1.25_75_6.csv,0.8339499734373486,-0.28017722795119737,3.0,10.0,0.27798332447911617,-0.028017722795119736,-0.10078922125137978,No,2_20_1.75_50_8.csv,0.4393545191706087,0.3047390596432925,16.0,11.0,0.027459657448163043,0.027703550876662954,1.008881881682622,Yes
2_120_1.75_125_10.csv,0.78204125,0.056713579441553336,4.0,7.0,0.1955103125,0.008101939920221905,0.04143996199802455,No,1_100_2_150_8.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_16.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_75_4.csv,0.5304399649510766,0.8710313898655955,15.0,9.0,0.03536266433007177,0.09678126554062172,2.736820524530463,Yes,2_60_2_50_4.csv,1.3045870137103404,-0.15537248219950386,5.0,10.0,0.2609174027420681,-0.015537248219950386,-0.059548531668122774,No,2_100_1.25_150_6.csv,0.8339499085416652,-0.2801772488768649,3.0,10.0,0.2779833028472217,-0.02801772488768649,-0.10078923662218985,No,2_20_1.75_50_6.csv,0.4393544501194722,0.30473896487813007,16.0,11.0,0.027459653132467014,0.027703542261648187,1.0088817265099685,Yes
2_60_1.5_50_8.csv,0.77222675,0.3172661878622473,13.0,14.0,0.05940205769230769,0.022661870561589092,0.3814997567756597,No,3_100_2_150_10.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_18.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_175_4.csv,0.5304399115922281,0.8710314751307113,15.0,9.0,0.03536266077281521,0.09678127501452348,2.736821067743957,Yes,2_60_2_75_4.csv,1.3045870137103404,-0.15537248219950386,5.0,10.0,0.2609174027420681,-0.015537248219950386,-0.059548531668122774,No,2_100_1.25_125_6.csv,0.8339499065047512,-0.2801771796587963,3.0,10.0,0.2779833021682504,-0.02801771796587963,-0.10078921196828508,No,2_20_1.75_50_12.csv,0.4393543792339966,0.3047390251806788,16.0,11.0,0.02745964870212479,0.027703547743698074,1.008882088923243,Yes
2_60_1.5_75_8.csv,0.77222675,0.3172661878622473,13.0,14.0,0.05940205769230769,0.022661870561589092,0.3814997567756597,No,3_100_2_150_12.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_20.csv,1.7230237165171682,-0.1212680245716657,8,8,0.21537796456464603,-0.015158503071458213,-0.07038093753972852,No,2_120_0.75_200_4.csv,0.5304398261348786,0.8710312868919948,15.0,9.0,0.035362655075658576,0.09678125409911054,2.736820917209032,Yes,2_60_2_150_4.csv,1.3045869679973279,-0.1750006278806035,5.0,9.0,0.2609173935994656,-0.019444514208955946,-0.07452364114446593,No,2_80_1_100_4.csv,0.7905152299781756,-0.19451864868578728,7.0,12.0,0.11293074713973937,-0.016209887390482274,-0.14353829936522355,No,2_20_1.75_50_14.csv,0.4393543792339966,0.3047390251806788,16.0,11.0,0.02745964870212479,0.027703547743698074,1.008882088923243,Yes
2_60_1.5_50_10.csv,0.7720335629999999,0.21322518652543151,12.0,14.0,0.06433613025,0.01523037046610225,0.2367312178540961,No,3_100_2_150_14.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_200_6.csv,1.7222277939232133,-0.12126810633123523,9,8,0.19135864376924594,-0.015158513291404404,-0.07921520027955274,No,2_60_1.25_150_10.csv,0.612637125038963,1.1326889338864097,7.0,6.0,0.08751958929128043,0.18878148898106828,2.1570198227595725,Yes,2_60_2_175_4.csv,1.3045868727584595,-0.18583334885933508,5.0,9.0,0.2609173745516919,-0.020648149873259455,-0.07913673786093048,No,2_80_1_50_4.csv,0.7905152299781756,-0.19451864868578728,7.0,12.0,0.11293074713973937,-0.016209887390482274,-0.14353829936522355,No,2_20_1.75_50_16.csv,0.4393543792339966,0.3047390251806788,16.0,11.0,0.02745964870212479,0.027703547743698074,1.008882088923243,Yes
2_60_1.5_75_10.csv,0.7720335629999999,0.21322518652543151,12.0,14.0,0.06433613025,0.01523037046610225,0.2367312178540961,No,3_100_2_150_16.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_100_0.75_225_6.csv,1.7222277383386764,-0.12126798055120036,9,8,0.19135863759318628,-0.015158497568900045,-0.07921512067370506,No,2_60_1.25_150_12.csv,0.612637125038963,1.1326889338864097,7.0,6.0,0.08751958929128043,0.18878148898106828,2.1570198227595725,Yes,2_60_2_225_4.csv,1.30458685945495,-0.16506085016310135,5.0,8.0,0.26091737189098996,-0.02063260627038767,-0.07907716577418185,No,2_80_1_75_4.csv,0.7905152299781756,-0.19451864868578728,7.0,12.0,0.11293074713973937,-0.016209887390482274,-0.14353829936522355,No,2_20_1.75_50_18.csv,0.4393543792339966,0.3047390251806788,16.0,11.0,0.02745964870212479,0.027703547743698074,1.008882088923243,Yes
2_60_1.25_50_4.csv,0.76107925,0.4012121402259438,21.0,19.0,0.036241869047619044,0.021116428432944413,0.5826528539463305,Yes,3_100_2_150_18.csv,0.4891231653431618,0.43690386486418575,20.0,25.0,0.02445615826715809,0.01747615459456743,0.7145911636512415,Yes,2_80_0.75_100_8.csv,1.690878891352058,0.2788707459592769,14,9,0.12077706366800414,0.030985638439919656,0.25655234113899283,No,2_60_1.25_150_14.csv,0.612637125038963,1.1326889338864097,7.0,6.0,0.08751958929128043,0.18878148898106828,2.1570198227595725,Yes,2_60_2_200_4.csv,1.3045868091802677,-0.16506084173392904,5.0,8.0,0.2609173618360535,-0.02063260521674113,-0.07907716478332918,No,2_60_1_75_4.csv,0.7802153215192733,-0.17773072241555302,10.0,18.0,0.07802153215192734,-0.00987392902308628,-0.12655389801701514,No,2_20_1.75_50_20.csv,0.4393543792339966,0.3047390251806788,16.0,11.0,0.02745964870212479,0.027703547743698074,1.008882088923243,Yes
