AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_12.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_14.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_16.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_18.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_20.csv,Y,No,0.03023053259094128,N,N,,,N,,,Y,No,-0.6355703100538914,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_8.csv,Y,No,0.04200984785161123,N,N,,,N,,,Y,No,-0.6355707310184526,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_10.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_12.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_14.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_16.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_18.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_20.csv,Y,No,0.040035103676782695,N,Y,Yes,1.440161705669002,Y,Yes,1.0218675444622594,Y,No,-0.2899977901372507,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.25_50_8.csv,Y,No,0.04324752707483631,N,Y,Yes,1.440160985898657,Y,Yes,1.0218678861055444,Y,No,-0.28999782711664923,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_6.csv,Y,No,0.053088662760637756,N,Y,No,0.07223113684187575,N,,,Y,No,0.3054628843473692,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_10.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_12.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_14.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_16.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_18.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_20.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_8.csv,Y,No,0.055564636618792185,N,N,,,Y,Yes,0.8985232192203615,Y,No,-0.3718428739298457,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1_50_6.csv,Y,No,0.06442445882466126,N,N,,,Y,Yes,1.136017835734214,Y,No,-0.20375581936969012,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.25_50_6.csv,Y,No,0.05891797668953666,N,Y,Yes,1.076739470032792,Y,Yes,1.0932027362383006,Y,No,-0.017691875591534165,N,,,N,4,2,0.5714285714285714,0.5
2_20_1.5_50_4.csv,Y,No,-0.01865423804784687,N,N,,,N,,,Y,No,0.01391921956574761,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_6.csv,Y,No,0.06409008011007347,N,Y,No,0.15562569064969287,N,,,Y,No,-0.07979929747919928,N,,,N,3,0,0.42857142857142855,0.0
2_20_2_50_12.csv,Y,No,0.04815345464026406,N,Y,Yes,0.6560845417481519,N,,,Y,No,-0.2864350326726189,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_2_50_14.csv,Y,No,0.04815345464026406,N,Y,Yes,0.7788218038314263,Y,Yes,1.2409693295301363,Y,No,-0.2864350604212196,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_16.csv,Y,No,0.04815345464026406,N,Y,Yes,0.7788218038314263,Y,Yes,1.2409693295301363,Y,No,-0.2864350604212196,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_18.csv,Y,No,0.04815345464026406,N,Y,Yes,0.7788218038314263,Y,Yes,1.2409693295301363,Y,No,-0.2864350604212196,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_20.csv,Y,No,0.04815345464026406,N,Y,Yes,0.7788218038314263,Y,Yes,1.2409693295301363,Y,No,-0.2864350604212196,N,,,N,4,2,0.5714285714285714,0.5
2_20_2_50_10.csv,Y,No,0.04905509382404773,N,Y,Yes,0.6876101511047701,N,,,Y,No,-0.28643469970576957,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_2_50_8.csv,Y,No,0.062322905284151915,N,Y,Yes,0.6096704323532574,N,,,Y,No,-0.22312583742064537,N,,,N,3,1,0.42857142857142855,0.3333333333333333
2_20_1.5_75_10.csv,Y,No,-0.016462816466995458,N,N,,,Y,Yes,0.8644382375600219,Y,No,-0.7141049570803746,N,,,N,3,1,0.42857142857142855,0.3333333333333333
