Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5
1_20_0.75_50_6.csv,0.294342025,0.10875667509757034,,2_100_1.5_50_8.csv,0.44865464133515687,-0.06784719580327063,,,,2_40_0.75_75_4.csv,0.4217993836955955,0.05399386503231037,,2_100_1.5_200_18.csv,0.12772724478231207,0.021313623591596945,
1_20_0.75_50_8.csv,0.294342025,0.10875667509757034,,2_100_1.5_75_8.csv,0.44865464133515687,-0.06784719580327063,,,,2_60_1.5_50_6.csv,0.41834032404827387,0.04821514415371646,,2_100_1.5_200_20.csv,0.12772724478231207,0.021313623591596945,
3_20_0.75_50_10.csv,0.294342025,0.10875667509757034,,2_100_1.5_225_8.csv,0.4456941673824485,-0.07733786461078525,,,,2_60_1.5_75_6.csv,0.41834017265097445,0.04821510036215307,,2_100_1.5_225_18.csv,0.12772724350014794,0.008134791265871945,
3_20_0.75_50_12.csv,0.294342025,0.10875667509757034,,2_120_1.5_225_8.csv,0.4284387784741774,-0.08061699603651773,,,,2_60_1_50_4.csv,0.41827070725069404,0.0017192416138622517,,2_100_1.5_225_20.csv,0.12772724350014794,0.008134791265871945,
3_20_0.75_50_14.csv,0.294342025,0.10875667509757034,,2_120_1.5_225_6.csv,0.4206457501415653,-0.02595232404022144,,,,2_60_1_75_4.csv,0.418270700456456,0.0017192526099003833,,2_100_1.5_225_12.csv,0.12772724249959044,0.00813478887346622,
3_20_0.75_50_16.csv,0.294342025,0.10875667509757034,,2_80_1.25_150_8.csv,0.4205965110271803,-0.06871674435105503,,,,2_60_1.5_225_6.csv,0.4110899647335221,0.02640866406123902,,2_100_1.5_125_14.csv,0.12772723948817408,0.018608864457489903,
3_20_0.75_50_18.csv,0.294342025,0.10875667509757034,,2_100_0.75_125_4.csv,0.41680032856538013,-0.07168312209048765,,,,2_80_2_225_8.csv,0.41052958176355814,0.024641185631162018,,2_100_1.5_125_16.csv,0.12772723936490812,0.018608863239484737,
3_20_0.75_50_20.csv,0.294342025,0.10875667509757034,,2_100_0.75_100_4.csv,0.41680030758512226,-0.07168314548033897,,,,2_80_2_50_8.csv,0.4105295593006024,0.04053886708604447,,2_100_1.5_100_14.csv,0.12772723851274653,0.018608841783732358,
3_20_0.75_50_4.csv,0.294342025,0.10875667509757034,,2_100_0.75_75_4.csv,0.41680030758512226,-0.07168314548033897,,,,2_80_2_75_8.csv,0.4105295593006024,0.04053886708604447,,2_100_1.5_50_14.csv,0.12772723851274653,0.018608841783732358,
3_20_0.75_50_6.csv,0.294342025,0.10875667509757034,,2_100_0.75_50_4.csv,0.4168003011686684,-0.07168313159671706,,,,2_80_2_100_8.csv,0.4105295074934063,0.04053886705166206,,2_100_1.5_75_14.csv,0.12772723851274653,0.018608841783732358,
3_20_0.75_50_8.csv,0.294342025,0.10875667509757034,,2_100_1.25_125_8.csv,0.4161935723119955,-0.07794085921203966,,,,2_60_1.5_100_6.csv,0.40146744028143627,0.04821514887930137,,2_100_1.5_200_14.csv,0.127727238067546,0.02131362449173351,
2_20_1_50_10.csv,0.293379775,0.050923459519596245,,2_100_1.25_100_8.csv,0.4161935116026193,-0.07794087579067806,,,,2_80_0.75_50_4.csv,0.41456837580901507,0.028790841259279637,,2_100_1.5_225_10.csv,0.12772723651787693,0.00813478611739816,
2_20_1_50_12.csv,0.293379775,0.050923459519596245,,2_100_1.25_50_8.csv,0.4161935116026193,-0.07794087579067806,,,,2_80_0.75_75_4.csv,0.41456837580901507,0.028790841259279637,,2_100_1.5_225_16.csv,0.12772723357586446,0.008134751512885341,
2_20_1_50_14.csv,0.293379775,0.050923459519596245,,2_100_1.25_75_8.csv,0.4161935116026193,-0.07794087579067806,,,,2_80_1.25_100_4.csv,0.394244826852508,0.08050475607137401,,2_100_1.5_150_10.csv,0.12772723215394907,0.018608851233306436,
2_20_1_50_16.csv,0.293379775,0.050923459519596245,,2_100_1.25_150_8.csv,0.41619350480297845,-0.0779408774525064,,,,2_80_1.25_50_4.csv,0.394244826852508,0.08050475607137401,,2_100_1.5_125_18.csv,0.12772722720325366,0.018608869282773048,
2_20_1_50_18.csv,0.293379775,0.050923459519596245,,2_80_1.25_225_8.csv,0.4177640819046428,-0.060887919949177985,,,,2_80_1.25_75_4.csv,0.394244826852508,0.08050475607137401,,2_100_1.5_125_20.csv,0.12772722720325366,0.018608869282773048,
2_20_1_50_20.csv,0.293379775,0.050923459519596245,,2_80_1.75_125_20.csv,0.4157299975092381,-0.05672422075165837,,,,2_60_1.75_50_8.csv,0.390162959040354,0.022196959207393393,,2_100_1.5_200_16.csv,0.1277272257780046,0.021313638565161674,
2_20_1_50_6.csv,0.293379775,0.050923459519596245,,2_80_1.75_150_12.csv,0.4157299938871876,-0.05151420469690357,,,,2_60_1.75_75_8.csv,0.3901629566126916,0.02219697331948085,,2_100_1.5_100_10.csv,0.1277272214008165,0.01860883899135049,
2_20_1_50_8.csv,0.293379775,0.050923459519596245,,2_80_1.75_150_20.csv,0.4157299845014035,-0.05672422224776232,,,,2_80_1.25_225_4.csv,0.3872769983828872,0.06806162333992519,,2_100_1.5_50_10.csv,0.1277272214008165,0.01860883899135049,
2_40_0.75_75_10.csv,0.2852976,0.172482443741481,,2_80_1.75_50_20.csv,0.4157299686408875,-0.05672422067967668,,,,2_80_2_175_8.csv,0.38697521449005745,0.04053885836301553,,2_100_1.5_75_10.csv,0.1277272214008165,0.01860883899135049,
2_40_0.75_75_12.csv,0.2852976,0.172482443741481,,2_80_1.75_75_20.csv,0.4157299686408875,-0.05672422067967668,,,,2_80_2_200_8.csv,0.38697516062803616,0.04053886392293568,,2_100_1.5_150_18.csv,0.12772721946288612,0.018608855359402963,
2_40_0.75_75_14.csv,0.2852976,0.172482443741481,,2_80_1.75_150_18.csv,0.4157299591823874,-0.056724217489968795,,,,2_80_2_150_8.csv,0.386975156734476,0.04053886690498073,,2_100_1.5_150_20.csv,0.12772721946288612,0.018608855359402963,
2_40_0.75_75_16.csv,0.2852976,0.172482443741481,,2_80_1.75_50_12.csv,0.41572995910216776,-0.05151421524224026,,,,2_80_2_125_8.csv,0.38697511773080095,0.04053886130753531,,2_100_1.5_175_14.csv,0.12772721509960222,0.018608865171834604,
2_40_0.75_75_18.csv,0.2852976,0.172482443741481,,2_80_1.75_75_12.csv,0.41572995910216776,-0.05151421524224026,,,,2_60_1.75_225_8.csv,0.38324308701244053,0.01912247819317107,,2_100_1.5_100_18.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_75_20.csv,0.2852976,0.172482443741481,,2_80_1.75_50_16.csv,0.415729955589481,-0.056724220968207506,,,,2_40_1_75_6.csv,0.38274775972305486,0.04931823308585451,,2_100_1.5_100_20.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_75_6.csv,0.2852976,0.10539333759741318,,2_80_1.75_75_16.csv,0.415729955589481,-0.056724220968207506,,,,2_60_1.5_125_6.csv,0.3818543697736595,0.06883367685837918,,2_100_1.5_50_18.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_75_8.csv,0.2852976,0.172482443741481,,2_80_1.75_50_14.csv,0.4157299474251644,-0.05672423435649725,,,,2_60_1.5_175_6.csv,0.38185431198395864,0.06883365301875778,,2_100_1.5_50_20.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_125_10.csv,0.271836725,0.16682427191302948,,2_80_1.75_75_14.csv,0.4157299474251644,-0.05672423435649725,,,,2_60_1.5_150_6.csv,0.3818542752585461,0.06883368593106842,,2_100_1.5_75_18.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_125_12.csv,0.271836725,0.16682427191302948,,2_80_1.75_100_12.csv,0.4157299495408586,-0.051514209928802644,,,,2_40_0.75_100_4.csv,0.3807266896570816,-0.014892136043797424,,2_100_1.5_75_20.csv,0.1277272147880943,0.018608858705500345,
2_40_0.75_125_14.csv,0.271836725,0.16682427191302948,,2_80_1.75_125_12.csv,0.4157299385236772,-0.05151420172380837,,,,2_60_1.5_200_6.csv,0.3750319195234012,0.026408667341507378,,2_100_1.5_175_10.csv,0.1277271969804014,0.018608845716751612,
2_40_0.75_125_16.csv,0.271836725,0.16682427191302948,,2_80_1.75_100_14.csv,0.41572994627366056,-0.05672423551247416,,,,2_80_1.25_150_4.csv,0.3748672475142905,0.08050477723875821,,2_100_1.75_175_16.csv,0.12197899700716389,0.019067888723859498,
2_40_0.75_125_18.csv,0.271836725,0.16682427191302948,,2_80_1.75_125_18.csv,0.4157299359771222,-0.05672422887557521,,,,2_80_1.25_125_4.csv,0.3748672032216905,0.08050480975306233,,2_100_1.75_150_18.csv,0.12197898018757158,0.019067859082253818,
2_40_0.75_125_20.csv,0.271836725,0.16682427191302948,,2_80_1.75_100_20.csv,0.41572993739540953,-0.05672422793299714,,,,2_80_1.25_175_4.csv,0.3748671372071176,0.08050471594274722,,2_100_1.75_200_18.csv,0.12197896896584004,0.008571804751401776,
2_40_0.75_125_6.csv,0.271836725,0.19620327308625965,,2_80_1.75_125_16.csv,0.4157299315080644,-0.05672421808235414,,,,2_60_1.75_100_8.csv,0.37405893303347393,0.022196930183445707,,2_100_1.75_225_18.csv,0.12197896896584004,0.008571804751401776,
2_40_0.75_125_8.csv,0.271836725,0.16682427191302948,,2_80_1.75_50_18.csv,0.4157299256042233,-0.056724236844709716,,,,2_100_1.5_225_12.csv,0.3901704193389882,0.12772724249959044,,2_100_1.75_200_16.csv,0.12197896652616777,0.008571809330633385,
2_20_1_75_10.csv,0.268758475,0.05261612603377465,,2_80_1.75_75_18.csv,0.4157299256042233,-0.056724236844709716,,,,2_100_1.5_200_12.csv,0.3901703714077372,0.12772725074586344,,2_100_1.75_225_16.csv,0.12197896652616777,0.008571809330633385,
2_20_1_75_12.csv,0.268758475,0.05261612603377465,,2_80_1.75_150_14.csv,0.4157299225781123,-0.056724229632395484,,,,2_100_1.5_125_12.csv,0.39017033337359935,0.12772727669358602,,2_100_1.75_100_16.csv,0.12197896512959805,0.019067859408909944,
2_20_1_75_14.csv,0.268758475,0.05261612603377465,,2_80_1.75_125_14.csv,0.4157299118773856,-0.05672422174518914,,,,2_100_1.5_150_12.csv,0.39017028998998937,0.12772726150014388,,2_100_1.75_50_16.csv,0.12197896512959805,0.019067859408909944,
2_20_1_75_16.csv,0.268758475,0.05261612603377465,,2_80_1.75_100_16.csv,0.4157298896887842,-0.056724233501649894,,,,2_100_1.5_100_12.csv,0.39017027540159116,0.12772725126862733,,2_100_1.75_75_16.csv,0.12197896512959805,0.019067859408909944,
2_20_1_75_18.csv,0.268758475,0.05261612603377465,,2_80_1.75_100_18.csv,0.41572987862026595,-0.05672422408465565,,,,2_100_1.5_50_12.csv,0.39017027540159116,0.12772725126862733,,2_100_1.75_100_18.csv,0.12197896275131007,0.019067885984972933,
2_20_1_75_20.csv,0.268758475,0.05261612603377465,,2_80_1.75_150_16.csv,0.4157298838038655,-0.05672422991888987,,,,2_100_1.5_75_12.csv,0.39017027540159116,0.12772725126862733,,2_100_1.75_50_18.csv,0.12197896275131007,0.019067885984972933,
2_20_1_75_6.csv,0.268758475,0.05261612603377465,,2_100_1.25_225_8.csv,0.41338117156561194,-0.06664723056697198,,,,2_100_1.5_175_12.csv,0.3901702408657477,0.12772727571610853,,2_100_1.75_75_18.csv,0.12197896275131007,0.019067885984972933,
2_20_1_75_8.csv,0.268758475,0.05261612603377465,,2_100_1.5_200_10.csv,0.41243343902649177,-0.06253538025149473,,,,2_60_1_100_4.csv,0.3722410772031857,0.00171924923474202,,2_100_1.75_200_20.csv,0.12197896262965251,0.0085718200833436,
2_20_1_125_10.csv,0.25490595,0.05502438471072976,,2_100_1.5_175_10.csv,0.4124333507432386,-0.059324516305302236,,,,2_60_1.25_100_6.csv,0.3711046636201749,0.0030383219101115847,,2_100_1.75_225_20.csv,0.12197896262965251,0.0085718200833436,
2_20_1_125_12.csv,0.25490595,0.05502438471072976,,2_100_1.25_125_10.csv,0.41147781690412794,-0.07712600799346322,,,,2_80_0.75_100_4.csv,0.3874000269359358,0.028790846805205644,,2_100_1.75_175_14.csv,0.12197896260126406,0.01906788161253243,
2_20_1_125_14.csv,0.25490595,0.05502438471072976,,2_100_1.25_100_10.csv,0.41147776612804426,-0.0771260210171832,,,,2_80_0.75_125_4.csv,0.3873998162931041,0.02879083714543093,,2_100_1.75_150_20.csv,0.12197895988112928,0.019067852301221863,
2_20_1_125_16.csv,0.25490595,0.05502438471072976,,2_100_1.25_50_10.csv,0.41147776612804426,-0.0771260210171832,,,,2_80_2_50_6.csv,0.3691706016313361,0.027234626867111547,,2_100_1.75_125_14.csv,0.1219789563616811,0.0190678659066366,
2_20_1_125_18.csv,0.25490595,0.05502438471072976,,2_100_1.25_75_10.csv,0.41147776612804426,-0.0771260210171832,,,,2_80_2_75_6.csv,0.3691706016313361,0.027234626867111547,,2_100_1.75_125_16.csv,0.12197895552548416,0.019067844893865322,
2_20_1_125_20.csv,0.25490595,0.05502438471072976,,2_100_1.25_150_10.csv,0.4114777571278525,-0.07712602610416021,,,,2_80_2_100_6.csv,0.3691705929663513,0.027234614956532864,,2_100_1.75_125_20.csv,0.12197895347568392,0.019067878192667774,
2_20_1_125_6.csv,0.25490595,0.05502438471072976,,2_100_1.25_225_10.csv,0.40868693944856316,-0.06575699214283648,,,,2_80_2_225_6.csv,0.3691705738365656,0.012216253841950202,,2_100_1.75_175_20.csv,0.12197895131104602,0.01906787865411169,
2_20_1_125_8.csv,0.25490595,0.05502438471072976,,2_100_1.25_125_12.csv,0.4083339559073851,-0.07712602673524527,,,,2_80_1.25_200_4.csv,0.36812675557639135,0.06806160501128422,,2_100_1.75_100_14.csv,0.12197895014561208,0.019067868583519765,
2_20_1_175_4.csv,0.25432602499999996,-0.004522149044840652,,2_100_1.25_125_14.csv,0.4083339559073851,-0.07662854104125774,,,,2_60_1.25_150_6.csv,0.36427641227112123,0.04608004354771775,,2_100_1.75_50_14.csv,0.12197895014561208,0.019067868583519765,
2_20_1_100_4.csv,0.25210335000000006,-0.006847118031750926,,2_100_1.25_125_16.csv,0.4083339559073851,-0.07662854104125774,,,,2_60_1.25_175_6.csv,0.3642763664777447,0.0460800584354706,,2_100_1.75_75_14.csv,0.12197895014561208,0.019067868583519765,
2_40_0.75_50_6.csv,0.25053582500000005,0.16102747204702086,,2_100_1.25_125_18.csv,0.4083339559073851,-0.07662854104125774,,,,2_60_1.25_125_6.csv,0.36323308132419707,0.03121110393426599,,2_100_1.75_175_18.csv,0.12197894820767782,0.019067868044244745,
2_20_1_150_10.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_125_20.csv,0.4083339559073851,-0.07662854104125774,,,,2_40_1_50_6.csv,0.35835518874921796,0.07070162730990168,,2_100_1.75_125_18.csv,0.12197894031982345,0.019067877031803578,
2_20_1_150_12.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_150_12.csv,0.40833388063470455,-0.07712602748055195,,,,2_40_0.75_50_4.csv,0.35716213016570286,0.07247414189137007,,2_100_1.75_100_20.csv,0.1219789398698374,0.019067870166523688,
2_20_1_150_14.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_150_14.csv,0.40833388063470455,-0.07662856481808675,,,,2_60_1.5_100_4.csv,0.3564887621718722,0.05613744262755625,,2_100_1.75_50_20.csv,0.1219789398698374,0.019067870166523688,
2_20_1_150_16.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_150_16.csv,0.40833388063470455,-0.07662856481808675,,,,2_60_1.75_175_8.csv,0.35567884162164,0.03696276716230155,,2_100_1.75_75_20.csv,0.1219789398698374,0.019067870166523688,
2_20_1_150_18.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_150_18.csv,0.40833388063470455,-0.07662856481808675,,,,2_60_1.75_125_8.csv,0.35191167795280354,0.011912429956127147,,2_100_1.75_200_14.csv,0.12197893812942741,0.008571806863948102,
2_20_1_150_20.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_150_20.csv,0.40833388063470455,-0.07662856481808675,,,,2_60_1.75_150_8.csv,0.3519116086834166,0.01191244801452106,,2_100_1.75_225_14.csv,0.12197893812942741,0.008571806863948102,
2_20_1_150_6.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_100_12.csv,0.4083338776962736,-0.07712604247330532,,,,2_120_1.25_200_4.csv,0.34871581806054486,0.05792595357089857,,2_100_1.75_150_14.csv,0.12197893199362288,0.01906788062644843,
2_20_1_150_8.csv,0.25027710000000003,0.06083562766127792,,2_100_1.25_100_14.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_175_4.csv,0.34871573554321045,0.057925971741430146,,2_100_1.75_150_16.csv,0.12197892936694309,0.01906788081718902,
2_20_1.25_150_10.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_100_16.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_225_4.csv,0.34871571189806533,0.05792598056019014,,2_120_1.5_225_6.csv,0.12190393151445653,0.018365707314693374,
2_20_1.25_150_12.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_100_18.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_100_4.csv,0.34871568476722714,0.05792597529976101,,2_120_1.5_150_6.csv,0.12190391748943114,0.018365691416549,
2_20_1.25_150_14.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_100_20.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_125_4.csv,0.34871568476722714,0.05792597529976101,,2_120_1.5_200_6.csv,0.12190391139825885,0.0183656962455636,
2_20_1.25_150_16.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_50_12.csv,0.4083338776962736,-0.07712604247330532,,,,2_120_1.25_150_4.csv,0.34871568476722714,0.05792597529976101,,2_120_1.5_175_6.csv,0.12190388855718959,0.0183657183496008,
2_20_1.25_150_18.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_50_14.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_50_4.csv,0.34871568476722714,0.05792597529976101,,2_120_1.5_100_6.csv,0.1219038780507069,0.01836570201765724,
2_20_1.25_150_20.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_50_16.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_1.25_75_4.csv,0.34871568476722714,0.05792597529976101,,2_120_1.5_125_6.csv,0.1219038780507069,0.01836570201765724,
2_20_1.25_150_6.csv,0.24249937500000002,0.10897150984676532,,2_100_1.25_50_18.csv,0.4083338776962736,-0.07662856072248597,,,,2_80_2_200_6.csv,0.34721187470197423,0.02723460645838629,,2_120_1.5_50_6.csv,0.1219038780507069,0.01836570201765724,
2_20_1.25_150_8.csv,0.24249937500000002,0.12015595502253532,,2_100_1.25_50_20.csv,0.4083338776962736,-0.07662856072248597,,,,2_80_2_125_6.csv,0.34721185246117287,0.02723461336819826,,2_120_1.5_75_6.csv,0.1219038780507069,0.01836570201765724,
1_60_1_50_10.csv,0.24227242499999999,0.13450016695026826,,2_100_1.25_75_12.csv,0.4083338776962736,-0.07712604247330532,,,,2_80_2_175_6.csv,0.34721179290224174,0.027234623562330897,,2_80_1_175_4.csv,0.12124370313581032,0.04216175841942673,
1_60_1_50_12.csv,0.24227242499999999,0.13450016695026826,,2_100_1.25_75_14.csv,0.4083338776962736,-0.07662856072248597,,,,2_80_2_150_6.csv,0.34721175986587133,0.027234632844752076,,2_80_1_225_4.csv,0.11949929108179931,0.03520530270912091,
1_60_1_50_14.csv,0.24227242499999999,0.13450016695026826,,2_100_1.25_75_16.csv,0.4083338776962736,-0.07662856072248597,,,,2_40_1_125_4.csv,0.34663305522035215,0.030566274580292176,,2_80_1_200_4.csv,0.11949922387218778,0.03401655788632412,
1_60_1_50_16.csv,0.24227242499999999,0.13450016695026826,,2_100_1.25_75_18.csv,0.4083338776962736,-0.07662856072248597,,,,2_60_1.75_200_8.csv,0.345440257922606,0.019122477845898038,,2_100_1.5_200_8.csv,0.1148013766150809,0.021313624680215276,
1_60_1_50_18.csv,0.24227242499999999,0.13450016695026826,,2_100_1.25_75_20.csv,0.4083338776962736,-0.07662856072248597,,,,2_120_0.75_50_6.csv,0.3607523142988571,0.03414737657128974,,2_100_1.5_125_8.csv,0.11480136645835415,0.018608849538434336,
1_60_1_50_20.csv,0.24227242499999999,0.13450016695026826,,2_100_1.5_200_8.csv,0.40787113016244336,-0.07086354255717259,,,,2_40_0.75_75_6.csv,0.34317487687005893,0.03824241590457181,,2_100_1.5_175_8.csv,0.11480135863379551,0.018608842270347446,
1_60_1_50_4.csv,0.24227242499999999,0.13450016695026826,,2_100_1.5_175_8.csv,0.40787101412195315,-0.06784719964274694,,,,2_60_2_225_8.csv,0.3412346219528425,0.01321079000421271,,2_100_1.5_150_8.csv,0.11480135208995537,0.018608859820645945,
1_60_1_50_6.csv,0.24227242499999999,0.13450016695026826,,2_120_1_50_4.csv,0.4073713296728962,-0.06684516379555401,,,,2_60_2_50_8.csv,0.34123458001489004,0.0021661176034706887,,2_100_1.5_100_8.csv,0.11480135136951042,0.01860886844526219,
1_60_1_50_8.csv,0.24227242499999999,0.13450016695026826,,2_120_1_150_4.csv,0.40737130017981255,-0.06684517781587049,,,,2_60_2_75_8.csv,0.34123458001489004,0.0021661176034706887,,2_100_1.5_50_8.csv,0.11480135136951042,0.01860886844526219,
3_60_1_50_10.csv,0.24227242499999999,0.13450016695026826,,2_120_1_100_4.csv,0.40737125625208026,-0.06684517387201395,,,,2_60_2_100_8.csv,0.3412345191944395,0.0021661152826637125,,2_100_1.5_75_8.csv,0.11480135136951042,0.01860886844526219,
3_60_1_50_12.csv,0.24227242499999999,0.13450016695026826,,2_120_1_125_4.csv,0.40737125625208026,-0.06684517387201395,,,,2_60_1.5_150_4.csv,0.3383424714659393,0.07741408481259132,,2_100_1.5_225_8.csv,0.11480134636544945,0.008134817192527727,
