Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5
,,,,,2_60_0.75_150_4.csv,0.29060136019260774,0.028462173922420102,0.24128543439337727,No,,,,,,2_100_0.75_175_12.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_40_1.5_100_6.csv,0.29033092598013766,-0.05293269696984322,-0.4487320194442705,No,,,,,,2_100_0.75_175_14.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_40_0.75_50_4.csv,0.29013332301848715,0.07380848082326184,0.6257045370426757,Yes,,,,,,2_100_0.75_175_16.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_60_1.25_50_4.csv,0.2881880809769032,-0.06179090477602416,-0.5238266529141877,No,,,,,,2_100_0.75_175_18.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_60_1.25_75_4.csv,0.2881880809769032,-0.06179090477602416,-0.5238266529141877,No,,,,,,2_100_0.75_175_20.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_60_1.25_125_4.csv,0.28818803476506416,-0.04986777236767742,-0.42274940595760385,No,,,,,,2_100_0.75_175_8.csv,0.3912136211936801,-0.01605716755840374,-0.20662602084100312,No,,
,,,,,2_60_1.25_150_4.csv,0.28818802104056407,-0.04241707320498714,-0.35958679621091877,No,,,,,,2_20_1_200_10.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_1.25_175_4.csv,0.28818802104056407,-0.031225106296221244,-0.2647079368286884,No,,,,,,2_20_1_200_12.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_8.csv,0.28710610640440803,0.024294999629772534,0.20595860158942367,No,,,,,,2_20_1_200_14.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_10.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_200_16.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_12.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_200_18.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_14.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_200_20.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_16.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_200_8.csv,0.3824389541066989,-0.029240267855761698,-0.3762681166143197,No,,
,,,,,2_60_0.75_50_18.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_225_10.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,2_60_0.75_50_20.csv,0.2871061018807955,0.024295005356930553,0.20595865014087353,No,,,,,,2_20_1_225_12.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_10.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_14.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_12.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_16.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_14.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_18.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_16.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_20.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_18.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_8.csv,0.3824389368953778,-0.033209035688613636,-0.42733881149006586,No,,
,,,,,1_40_1_100_20.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_10.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,1_40_1_100_4.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_12.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,1_40_1_100_6.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_14.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,1_40_1_100_8.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_16.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,3_40_1_100_10.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_18.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,3_40_1_100_12.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_20.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,3_40_1_100_14.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_8.csv,0.3824389081703823,-0.021899415723496383,-0.28180493933506595,No,,
,,,,,3_40_1_100_16.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_175_6.csv,0.38243890629010424,-0.021899391597102053,-0.2818046288730346,No,,
,,,,,3_40_1_100_18.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_200_6.csv,0.3824389037401217,-0.0292402239648964,-0.37626755182013577,No,,
,,,,,3_40_1_100_20.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,2_20_1_225_6.csv,0.38243888458361996,-0.033209048396315895,-0.42733897501466894,No,,
,,,,,3_40_1_100_4.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,1_80_0.75_125_4.csv,0.3861835882586094,0.0004552852229518759,0.005858677978173072,No,,
,,,,,3_40_1_100_6.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,3_80_0.75_125_4.csv,0.3861835882586094,0.0004552852229518759,0.005858677978173072,No,,
,,,,,3_40_1_100_8.csv,0.28689292673542005,-0.058184880615260046,-0.4932569182047245,No,,,,,,1_80_0.75_100_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_10.csv,0.28631479359988177,-0.009456565434700144,-0.08016715465938688,No,,,,,,1_80_0.75_50_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_12.csv,0.28631479107545604,-0.009456562566295597,-0.08016713034275391,No,,,,,,1_80_0.75_75_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_14.csv,0.28631479107545604,-0.009456562566295597,-0.08016713034275391,No,,,,,,3_80_0.75_100_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_8.csv,0.2863147722523014,-0.00945658382356929,-0.08016731054931617,No,,,,,,3_80_0.75_50_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_16.csv,0.28631474261768364,-0.009456589241530112,-0.08016735647957553,No,,,,,,3_80_0.75_75_4.csv,0.38618352241613285,-0.01532757577462179,-0.19723752523162302,No,,
,,,,,2_40_1.5_75_18.csv,0.28631474261768364,-0.009456589241530112,-0.08016735647957553,No,,,,,,1_80_0.75_125_10.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,2_40_1.5_75_20.csv,0.28631474261768364,-0.009456589241530112,-0.08016735647957553,No,,,,,,1_80_0.75_125_12.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
