Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,Pass5
2_60_1.5_175_10.csv,0.850167,0.8965742011396809,5.0,11.0,0.1700334,0.08150674555815281,0.4793572648559213,No,3_60_0.75_150_12.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,2_60_1.25_225_14.csv,0.5572988793067917,1.3973960162105667,10.0,12.0,0.055729887930679164,0.11644966801754723,2.0895370929580137,Yes,2_20_0.75_50_6.csv,2.8441370359865576,0.11356860278911472,32,40,0.08887928237457993,0.002839215069727868,0.03194462189469593,No,,
2_40_0.75_50_4.csv,0.835542,1.4506666150924359,33.0,29.0,0.025319454545454544,0.05002298672732537,1.9756739481698555,Yes,3_60_0.75_150_14.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,2_60_1.25_225_16.csv,0.5572988793067917,1.3973960162105667,10.0,12.0,0.055729887930679164,0.11644966801754723,2.0895370929580137,Yes,2_20_0.75_50_4.csv,2.8254426129855656,0.29643156139971427,32,40,0.08829508165579893,0.007410789034992857,0.08393207068862982,No,,
1_20_2_150_10.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_16.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,2_60_1.25_225_18.csv,0.5572988793067917,1.3973960162105667,10.0,12.0,0.055729887930679164,0.11644966801754723,2.0895370929580137,Yes,2_80_0.75_225_4.csv,2.7895198275979562,0.14198219541966692,9,12,0.309946647510884,0.011831849618305577,0.0381738267321962,No,,
1_20_2_150_12.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_18.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,2_60_1.25_225_20.csv,0.5572988793067917,1.3973960162105667,10.0,12.0,0.055729887930679164,0.11644966801754723,2.0895370929580137,Yes,2_20_0.75_75_6.csv,2.674136169520106,0.11948599786505086,31,33,0.08626245708129374,0.0036207878140924504,0.04197408625493035,No,,
1_20_2_150_14.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_20.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,,,,,,,,,,2_20_0.75_75_10.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_16.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_4.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,,,,,,,,,,2_20_0.75_75_12.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_18.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_6.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,,,,,,,,,,2_20_0.75_75_14.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_20.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_150_8.csv,1.8575634666132694,0.08254129809966589,40.0,41.0,0.04643908666533174,0.0020132023926747776,0.04335146397652341,No,,,,,,,,,,2_20_0.75_75_16.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_4.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_10.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_20_0.75_75_18.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_6.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_12.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_20_0.75_75_20.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
1_20_2_150_8.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_14.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_20_0.75_75_8.csv,2.674135890311478,0.09580041301930489,31,32,0.0862624480745638,0.002993762906853278,0.03470528571442257,No,,
3_20_2_150_10.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_16.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_20_0.75_75_4.csv,2.6562677966340735,0.11948593649570029,31,33,0.08568605795593785,0.0036207859544151602,0.042256418847942206,No,,
3_20_2_150_12.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_18.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_200_6.csv,2.6932941121686107,0.14000306717361627,9,13,0.29925490135206784,0.01076946670566279,0.03598760340099731,No,,
3_20_2_150_14.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_20.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_175_6.csv,2.6932939380631638,0.2000421348207787,9,13,0.2992548820070182,0.015387856524675284,0.051420569721279945,No,,
3_20_2_150_16.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_6.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_150_6.csv,2.6932938861636018,0.27165397511684714,9,13,0.2992548762404002,0.020896459624372858,0.06982830116888762,No,,
3_20_2_150_18.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,1_60_0.75_50_8.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_125_4.csv,2.6868798545864565,0.22282064015594027,11,16,0.24426180496240513,0.013926290009746267,0.05701378490955511,No,,
3_20_2_150_20.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_50_10.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_100_4.csv,2.686879851049198,0.126541711187209,11,17,0.2442618046408362,0.0074436300698358234,0.030473982949487232,No,,
3_20_2_150_4.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_50_12.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_50_4.csv,2.686879851049198,0.126541711187209,11,17,0.2442618046408362,0.0074436300698358234,0.030473982949487232,No,,
3_20_2_150_6.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_50_14.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_80_0.75_75_4.csv,2.686879851049198,0.126541711187209,11,17,0.2442618046408362,0.0074436300698358234,0.030473982949487232,No,,
3_20_2_150_8.csv,0.83138375,0.12371512797358827,21.0,47.0,0.03958970238095238,0.0026322367653954953,0.06648791496502716,No,3_60_0.75_50_16.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_100_1_150_4.csv,2.5357020479990116,0.14846552865797508,8,8,0.31696275599987644,0.018558191082246885,0.05855006852052397,No,,
2_60_1.5_50_10.csv,0.8269394379999999,0.8965743625268435,9.0,11.0,0.09188215977777776,0.08150676022971305,0.8870792809707759,Yes,3_60_0.75_50_18.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_100_1_125_4.csv,2.535702059597499,0.13108500594798,8,9,0.3169627574496874,0.014565000660886666,0.04595177294038597,No,,
2_60_1.5_75_10.csv,0.8269394379999999,0.8965743625268435,9.0,11.0,0.09188215977777776,0.08150676022971305,0.8870792809707759,Yes,3_60_0.75_50_20.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_100_1_100_4.csv,2.5357020124975427,0.0420292215413997,8,10,0.31696275156219283,0.00420292215413997,0.013259987596098635,No,,
1_20_2_175_10.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_50_6.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_100_1_50_4.csv,2.5357020124975427,0.0420292215413997,8,10,0.31696275156219283,0.00420292215413997,0.013259987596098635,No,,
1_20_2_175_12.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_50_8.csv,1.8566329972130318,-0.0373024803236855,45.0,65.0,0.041258511049178485,-0.0005738843126720846,-0.013909477052820389,No,,,,,,,,,,2_100_1_75_4.csv,2.5357020124975427,0.0420292215413997,8,10,0.31696275156219283,0.00420292215413997,0.013259987596098635,No,,
1_20_2_175_14.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_50_4.csv,1.8566328173012203,-0.03730235988833092,45.0,65.0,0.04125850705113823,-0.0005738824598204757,-0.013909433492326125,No,,,,,,,,,,2_100_1_175_4.csv,2.535701873963525,0.09563211742644746,8,8,0.31696273424544064,0.011954014678305933,0.03771425908084614,No,,
1_20_2_175_16.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_50_4.csv,1.8566328173012203,-0.03730235988833092,45.0,65.0,0.04125850705113823,-0.0005738824598204757,-0.013909433492326125,No,,,,,,,,,,2_100_1_200_4.csv,2.535701848171087,0.053236011724400414,8,8,0.3169627310213859,0.006654501465550052,0.02099458647427247,No,,
1_20_2_175_18.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_10.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_100_1_225_4.csv,2.5357013633504555,0.039204445943258635,8,8,0.31696267041880694,0.004900555742907329,0.015460987050721653,No,,
1_20_2_175_20.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_12.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_40_0.75_50_4.csv,2.5266494007216687,0.21903588091864612,20,31,0.12633247003608344,0.007065673578020843,0.05592919679321337,No,,
1_20_2_175_4.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_14.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_10.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
1_20_2_175_6.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_16.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_12.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
1_20_2_175_8.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_18.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_14.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
3_20_2_175_10.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_20.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_16.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
3_20_2_175_12.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_4.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_18.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
3_20_2_175_14.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_6.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_20.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
3_20_2_175_16.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,1_60_0.75_100_8.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_8.csv,2.470322065034332,-0.14355118298387545,32,37,0.07719756453232288,-0.003879761702266904,-0.05025756610031959,No,,
3_20_2_175_18.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_100_10.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_1_50_6.csv,2.470321740946618,-0.12503915605931448,32,38,0.07719755440458181,-0.0032905041068240653,-0.04262446047939529,No,,
3_20_2_175_20.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_100_12.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_10.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
3_20_2_175_4.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_100_14.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_12.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
3_20_2_175_6.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_100_16.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_14.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
3_20_2_175_8.csv,0.82025075,0.11707617755410896,20.0,47.0,0.0410125375,0.0024909825011512543,0.060737097799697326,No,3_60_0.75_100_18.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_16.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
2_60_1.25_150_6.csv,0.814229875,1.1078097945002696,9.0,12.0,0.09046998611111111,0.09231748287502246,1.0204211014428846,Yes,3_60_0.75_100_20.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_18.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
2_60_1.25_175_6.csv,0.814229875,1.1078097945002696,9.0,12.0,0.09046998611111111,0.09231748287502246,1.0204211014428846,Yes,3_60_0.75_100_4.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_20.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
2_40_1_50_6.csv,0.810867063,1.2103458513232674,24.0,26.0,0.033786127625,0.04655176351243336,1.3778366088331309,Yes,3_60_0.75_100_6.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_6.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
2_40_1_50_8.csv,0.809203375,1.2519246903350487,23.0,23.0,0.03518275543478261,0.0544315082754369,1.5471075986738794,Yes,3_60_0.75_100_8.csv,1.8350168928140067,0.09800869835035102,39.0,57.0,0.04705171520035915,0.0017194508482517722,0.03654385054678405,No,,,,,,,,,,2_20_0.75_175_8.csv,2.4425238216739165,-0.04908552627568456,37,30,0.06601415734253828,-0.0016361842091894853,-0.024785353249297013,No,,
2_60_1.25_100_6.csv,0.793672,1.0327544556641348,10.0,12.0,0.0793672,0.08606287130534457,1.0843632042625237,Yes,1_60_0.75_75_4.csv,1.7884652930499771,-0.029475601488549674,43.0,64.0,0.04159221611744133,-0.00046055627325858865,-0.011073136183899046,No,,,,,,,,,,2_20_0.75_225_10.csv,2.4425236363886165,-0.1287047227665017,37,27,0.06601415233482748,-0.004766841583944507,-0.0722093886742167,No,,
2_60_1.25_125_6.csv,0.793672,1.107809705453394,10.0,12.0,0.0793672,0.0923174754544495,1.1631691108474218,Yes,3_60_0.75_75_4.csv,1.7884652930499771,-0.029475601488549674,43.0,64.0,0.04159221611744133,-0.00046055627325858865,-0.011073136183899046,No,,,,,,,,,,2_20_0.75_225_12.csv,2.4425236363886165,-0.1287047227665017,37,27,0.06601415233482748,-0.004766841583944507,-0.0722093886742167,No,,
2_40_1_50_10.csv,0.7822225629999999,1.2519246940989377,22.0,23.0,0.035555571045454544,0.054431508439084245,1.530885507913754,Yes,1_60_0.75_75_10.csv,1.788465226953009,-0.029475681694252714,43.0,64.0,0.04159221458030254,-0.00046055752647269866,-0.011073166724111199,No,,,,,,,,,,2_20_0.75_225_14.csv,2.4425236363886165,-0.1287047227665017,37,27,0.06601415233482748,-0.004766841583944507,-0.0722093886742167,No,,
