Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,Pass7
2_20_2_50_4.csv,0.40257059375000004,0.21840684757064532,3857946.25,-527859.75,7.308657744789217,Yes,2_40_1_50_4.csv,0.275524871147596,0.04283641399122173,2810888.5,-2649363.5,1.0609674738857087,No,2_80_0.75_125_10.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_20_1_75_4.csv,0.5303392838612951,-0.028422799598805712,4628265.875,-3642550.0,1.270611487831327,No,2_120_1.5_100_4.csv,0.29590437040372747,0.04263900957141829,6452991.5,-1541332.0,4.1866330550458954,Yes,2_100_1.75_175_14.csv,0.32723148291382703,-0.022409978994731388,5629326.25,-2904095.0,1.9384098144172281,Yes,No Plateau,No
2_20_2_75_4.csv,0.3756843125,0.07281749712240068,2231709.5,-527859.75,4.227845559355492,Yes,2_40_1_50_8.csv,0.2682529381961998,0.1609036457354551,4364025.937,-1970755.5,2.214392367292645,Yes,2_80_0.75_125_12.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_120_1.75_100_4.csv,0.5226966216582428,0.11216820954971785,7065840.375,-1395277.0,5.064112986166904,Yes,2_120_1.5_125_4.csv,0.29590437040372747,0.04263900957141829,6452991.5,-1541332.0,4.1866330550458954,Yes,2_100_1.75_200_18.csv,0.3272314753463324,-0.014766215189630841,4213487.5,-2042812.5,2.0625914027841517,Yes,,
2_20_1.75_50_8.csv,0.37450846875,-0.008454973331331028,1397388.375,-1378600.875,1.0136279472476035,No,2_40_1_50_10.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_125_14.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_120_1.75_125_4.csv,0.5226966216582428,0.11216820954971785,7065840.375,-1395277.0,5.064112986166904,Yes,2_120_1.5_150_4.csv,0.29590437040372747,0.04263900957141829,6452991.5,-1541332.0,4.1866330550458954,Yes,2_100_1.75_125_18.csv,0.3272314693320824,-0.02240998867133637,4888577.0,-2521952.5,1.9384096250821536,Yes,,
2_20_1.75_50_10.csv,0.36986184375,-0.00845499993655708,1379550.375,-1368343.5,1.0081901035814471,No,2_40_1_50_12.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_125_16.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_120_1.75_150_4.csv,0.5226966216582428,0.11216820954971785,7065840.375,-1395277.0,5.064112986166904,Yes,2_120_1.5_50_4.csv,0.29590437040372747,0.04263900957141829,6452991.5,-1541332.0,4.1866330550458954,Yes,2_100_1.75_150_18.csv,0.3272314693320824,-0.02240998867133637,4888577.0,-2521952.5,1.9384096250821536,Yes,,
1_20_1.25_50_10.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1_50_14.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_125_18.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_120_1.75_50_4.csv,0.5226966216582428,0.11216820954971785,7065840.375,-1395277.0,5.064112986166904,Yes,2_120_1.5_75_4.csv,0.29590437040372747,0.04263900957141829,6452991.5,-1541332.0,4.1866330550458954,Yes,2_100_1.75_200_20.csv,0.3272314693048712,-0.01476620554569738,4370956.75,-2119157.5,2.06259173751833,Yes,,
1_20_1.25_50_12.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1_50_16.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_125_20.csv,0.3275662591975854,0.09096143594990073,3978547.437,-2716389.5,1.4646454188546967,No,2_120_1.75_75_4.csv,0.5226966216582428,0.11216820954971785,7065840.375,-1395277.0,5.064112986166904,Yes,2_120_1.5_225_4.csv,0.29590432802669725,0.042639000364791506,6692504.0,-1598541.5,4.1866313761638345,Yes,2_100_1.75_100_18.csv,0.3272314672450872,-0.02240995496256254,5838270.0,-3011886.0,1.9384100195027303,Yes,,
1_20_1.25_50_14.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1_50_18.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_125_8.csv,0.3275662591975854,0.0965509954987041,4074093.937,-2667970.875,1.527038385304712,Yes,2_120_1.75_225_4.csv,0.5226966206671672,0.11216828538807216,7149413.625,-1411779.5,5.064114916670769,Yes,2_120_1.5_175_4.csv,0.2959043213884753,0.042638948616534667,6176687.5,-1475336.0,4.186631045402539,Yes,2_100_1.75_50_18.csv,0.3272314672450872,-0.02240995496256254,5838270.0,-3011886.0,1.9384100195027303,Yes,,
1_20_1.25_50_16.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1_50_20.csv,0.26615468708781814,0.15250227742360925,3853129.937,-1758317.25,2.1913735629904103,Yes,2_80_0.75_100_10.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_120_1.75_200_4.csv,0.5226966044508721,0.11216825883467829,7319586.125,-1445383.5,5.064113520736884,Yes,2_120_1.5_200_4.csv,0.2959043213884753,0.042638948616534667,6176687.5,-1475336.0,4.186631045402539,Yes,2_100_1.75_75_18.csv,0.3272314672450872,-0.02240995496256254,5838270.0,-3011886.0,1.9384100195027303,Yes,,
1_20_1.25_50_18.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_6.csv,0.2638972196722796,0.14667756563654744,2408035.781,-1107995.75,2.1733258281902255,Yes,2_80_0.75_100_12.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_120_1.75_175_4.csv,0.5226965662253783,0.11216824688743707,7028355.187000001,-1387875.0,5.064112536791859,Yes,2_80_1.5_225_6.csv,0.2795650882463997,0.1694664606901767,15409212.0,-2995126.0,5.144762524180953,Yes,2_100_1.75_125_16.csv,0.32723146527319663,-0.022409971593728862,5303622.0,-2736069.0,1.938409448007342,Yes,,
1_20_1.25_50_20.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_4.csv,0.25701178212095493,0.12391156246350257,2251199.984,-1468143.5,1.533365085906112,Yes,2_80_0.75_100_14.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_20_1_50_4.csv,0.41482224900305076,-0.030948726211439806,5786303.75,-5234564.0,1.105403191173133,No,2_80_1.5_100_6.csv,0.2795650792385753,0.22372040381189823,20307261.5,-3379366.0,6.009192700642665,Yes,2_100_1.75_150_16.csv,0.32723146527319663,-0.022409971593728862,5303622.0,-2736069.0,1.938409448007342,Yes,,
1_20_1.25_50_4.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_125_6.csv,0.2524541331879029,0.2464893904686799,2855251.953,-1215504.25,2.3490267129876345,Yes,2_80_0.75_100_16.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.25_225_12.csv,0.4131526080741379,0.2169703034162236,9014169.25,-1198254.0,7.522753314405794,Yes,2_80_1.5_125_6.csv,0.27956507474248415,0.22372043350938578,18114774.0,-3014512.0,6.009189547097507,Yes,2_100_1.75_125_14.csv,0.32723146258418584,-0.022409985837613673,5634472.5,-2906750.0,1.9384097359594048,Yes,,
1_20_1.25_50_6.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1_50_6.csv,0.2511786842308061,0.12275374826666381,3990997.875,-1913667.25,2.085523423677758,Yes,2_80_0.75_100_18.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1_225_12.csv,0.40835008300558195,0.1449364977970903,7090719.5,-1056317.0,6.7126814204448095,Yes,2_80_1.5_50_6.csv,0.27956506905397266,0.2237204391593302,27366871.0,-4554172.0,6.009186960878948,Yes,2_100_1.75_150_14.csv,0.32723146258418584,-0.022409985837613673,5634472.5,-2906750.0,1.9384097359594048,Yes,,
1_20_1.25_50_8.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_20_2_150_6.csv,0.2511617586134965,0.04086670476648571,1608367.3909999998,-1071447.625,1.501116203416849,Yes,2_80_0.75_100_20.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1_225_10.csv,0.3987995879695298,0.14493646076101596,7224450.125,-1081276.5,6.6814086174997795,Yes,2_80_1.5_75_6.csv,0.27956506905397266,0.2237204391593302,27366871.0,-4554172.0,6.009186960878948,Yes,2_100_1.75_100_16.csv,0.3272314593800888,-0.022409978479482496,6333943.0,-3267598.0,1.9384094983532245,Yes,,
3_20_1.25_50_10.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_10.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_100_8.csv,0.32756614953149854,0.11346705720422681,3737182.937,-2159644.375,1.7304621910262423,Yes,2_60_1.25_225_10.csv,0.3962322004287838,0.2169702736196309,8825691.5,-1181019.0,7.4729462438792265,Yes,2_80_1.5_150_6.csv,0.2795650578129944,0.16946638030238118,16652843.0,-3236856.0,5.144758679409897,Yes,2_100_1.75_50_16.csv,0.3272314593800888,-0.022409978479482496,6333943.0,-3267598.0,1.9384094983532245,Yes,,
3_20_1.25_50_12.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_12.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_50_10.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.25_225_8.csv,0.3962321837057892,0.21697025525526256,9137710.0,-1222772.0,7.472946714514235,Yes,2_80_1.5_175_6.csv,0.27956503344521616,0.1694663849291807,13396343.5,-2603883.0,5.144756312015555,Yes,2_100_1.75_75_16.csv,0.3272314593800888,-0.022409978479482496,6333943.0,-3267598.0,1.9384094983532245,Yes,,
3_20_1.25_50_14.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_14.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_50_12.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.5_125_12.csv,0.3936742235762609,0.19380189696831518,9318774.375,-1419394.5,6.5653166720034495,Yes,2_80_1.5_200_6.csv,0.27956500021553177,0.16946639742934527,13509552.0,-2625887.0,5.144757561920981,Yes,2_100_1.75_200_14.csv,0.32723145824125716,-0.014766201011258362,4856378.5,-2354503.5,2.062591327640838,Yes,,
3_20_1.25_50_16.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_16.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_50_14.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.5_175_12.csv,0.39367415824387775,0.19380190815141246,7321032.375,-1115107.0,6.565318283357561,Yes,2_100_1.25_125_4.csv,0.27442196348936665,0.1432924294962863,3930737.375,-1681543.0,2.337577674195664,Yes,2_100_1.75_125_20.csv,0.3272314494588964,-0.022409967690120283,5071276.0,-2616204.5,1.9384096312042884,Yes,,
3_20_1.25_50_18.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_18.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_50_16.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.5_200_12.csv,0.39367415976482784,0.19380186801672616,6838155.312000001,-1041557.5,6.565317144756771,Yes,2_100_1.25_175_4.csv,0.27442196305512534,0.1432924325875224,5214452.5,-2230708.0,2.3375773521231826,Yes,2_100_1.75_150_20.csv,0.3272314494588964,-0.022409967690120283,5071276.0,-2616204.5,1.9384096312042884,Yes,,
3_20_1.25_50_20.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_150_20.csv,0.24811597645922023,0.10026024961378441,2522136.344,-1253860.25,2.0114971696407156,Yes,2_80_0.75_50_18.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.5_150_12.csv,0.39367414428120895,0.19380190794457056,9888375.625,-1506152.5,6.565321655675637,Yes,2_100_1.25_100_4.csv,0.2744219585036868,0.14329235992450437,4737391.875,-2026625.5,2.3375763677107586,Yes,2_100_1.75_175_16.csv,0.3272314452731514,-0.022409947601160673,5298778.25,-2733569.0,1.9384102797478315,Yes,,
3_20_1.25_50_4.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_20_2_125_4.csv,0.24676550649196216,0.11270139564109768,3293413.375,-1172279.75,2.8094090808955796,Yes,2_80_0.75_50_20.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_80_1.5_225_4.csv,0.3898875252873759,0.27297922814025455,11454751.25,-1264623.0,9.057838778829739,Yes,2_100_1.25_50_4.csv,0.2744219585036868,0.14329235992450437,4737391.875,-2026625.5,2.3375763677107586,Yes,2_100_1.75_100_20.csv,0.32723144187434383,-0.02240997122956381,6056460.0,-3124449.0,1.9384089802714015,Yes,,
3_20_1.25_50_6.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_125_4.csv,0.24572204288615151,0.21799497564449571,2691715.133,-1610596.5,1.6712535591627076,Yes,2_80_0.75_50_8.csv,0.32756614953149854,0.11346705720422681,3737182.937,-2159644.375,1.7304621910262423,Yes,2_80_1.5_175_4.csv,0.38988748025941766,0.2729792617972141,10775649.125,-1189649.0,9.057839013860391,Yes,2_100_1.25_75_4.csv,0.2744219585036868,0.14329235992450437,4737391.875,-2026625.5,2.3375763677107586,Yes,2_100_1.75_50_20.csv,0.32723144187434383,-0.02240997122956381,6056460.0,-3124449.0,1.9384089802714015,Yes,,
3_20_1.25_50_8.csv,0.3659826875,0.02966267079323836,1737820.5,-854425.5,2.0339052380810263,Yes,2_40_1.5_50_4.csv,0.24534365472184383,0.19428889498390922,3424402.7189999996,-2090758.75,1.637875588945879,Yes,2_80_0.75_75_10.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_80_1.5_200_4.csv,0.38988745745807474,0.27297929922195957,10866711.375,-1199703.0,9.057834626570076,Yes,2_100_1.25_225_4.csv,0.2744219568768111,0.09354245588040204,3500882.375,-1598286.0,2.1903979481769844,Yes,2_100_1.75_75_20.csv,0.32723144187434383,-0.02240997122956381,6056460.0,-3124449.0,1.9384089802714015,Yes,,
2_20_1.25_50_4.csv,0.3594684375,0.08765277994366105,2270570.5,-639952.25,3.5480311226345402,Yes,2_40_0.75_50_4.csv,0.2421878379112869,0.14806550905251653,2531803.469,-1384307.0,1.8289320714263526,Yes,2_80_0.75_75_12.csv,0.32756614953149854,0.10760469082200308,3651351.937,-2203139.875,1.6573400438317607,Yes,2_60_1.25_225_14.csv,0.3884227625708229,0.2169702308028906,8593018.25,-1153571.0,7.449058835563654,Yes,2_100_1.25_200_4.csv,0.2744219417112284,0.14329238438783068,4635706.25,-1983124.5,2.3375770154622164,Yes,2_100_1.75_200_16.csv,0.3272314354586443,-0.014766185810546026,4571217.0,-2216248.0,2.062592724279954,Yes,,
