Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,Pass3,Para4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,Pass9
2_20_1_100_14.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_40_1_100_16.csv,0.1085342242592918,-0.031506955268047275,271555.375,-479289.344,0.5665792039808004,No,,,,,,,,,,,,3_20_0.75_75_14.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_120_2_150_20.csv,0.3244618109733029,0.08493006658531554,970639.094,-841826.281,1.1530159082785871,No,2_100_1.25_125_14.csv,0.18951725274641013,0.029068021086992232,660401.422,-385749.5,1.7119955359631056,Yes,,
2_20_1_100_16.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_40_1_100_18.csv,0.1085342242592918,-0.031506955268047275,271555.375,-479289.344,0.5665792039808004,No,,,,,,,,,,,,3_20_0.75_75_16.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_120_2_175_20.csv,0.3244617909306643,0.08493006432040101,722620.8759999999,-626722.336,1.1530159920772314,No,2_100_1.25_150_14.csv,0.18951725199243233,0.02906800369998041,706578.1490000001,-412722.06299999997,1.7119950987451817,Yes,,
2_20_1_100_18.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_40_1_100_20.csv,0.1085342242592918,-0.031506955268047275,271555.375,-479289.344,0.5665792039808004,No,,,,,,,,,,,,3_20_0.75_75_18.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_100_0.75_125_8.csv,0.3177943676094902,0.19999908817823595,1044285.094,-644900.414,1.6192966717493844,Yes,2_100_1.25_100_14.csv,0.18951725048869253,0.029068009156594188,682626.438,-398731.56200000003,1.7119949937647523,Yes,,
2_20_1_100_20.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_40_1_100_8.csv,0.1085342242592918,-0.031506955268047275,271555.375,-479289.344,0.5665792039808004,No,,,,,,,,,,,,3_20_0.75_75_20.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_100_0.75_125_10.csv,0.3177943439858529,0.1999990872469699,1132783.75,-699552.945,1.6192966638143451,Yes,2_100_1.25_50_14.csv,0.18951725048869253,0.029068009156594188,682626.438,-398731.56200000003,1.7119949937647523,Yes,,
2_20_1_100_6.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_80_1.75_100_6.csv,0.10246587503810814,-0.0614578611003418,76604.0,-596392.66,0.1284455781196234,No,,,,,,,,,,,,3_20_0.75_75_4.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_100_0.75_125_12.csv,0.31779434479167856,0.19999907973796044,1172489.594,-724073.446,1.6192964960629146,Yes,2_100_1.25_75_14.csv,0.18951725048869253,0.029068009156594188,682626.438,-398731.56200000003,1.7119949937647523,Yes,,
2_20_1_100_8.csv,0.29213477099999996,0.05717831968480806,1198273.25,-797921.562,1.5017431625691549,Yes,2_80_1.75_125_6.csv,0.10246587503810814,-0.0614578611003418,76604.0,-596392.66,0.1284455781196234,No,,,,,,,,,,,,3_20_0.75_75_6.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_100_0.75_125_14.csv,0.31779434479167856,0.19999907973796044,1172489.594,-724073.446,1.6192964960629146,Yes,2_100_1.25_100_16.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_10.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,2_80_1.75_50_6.csv,0.10246586715517826,-0.06145788638548279,89567.594,-697320.719,0.1284453359258353,No,,,,,,,,,,,,3_20_0.75_75_8.csv,0.1713514676982073,0.1356466174654537,841555.844,-439817.75,1.9134194652216743,Yes,2_100_0.75_125_16.csv,0.31779434479167856,0.19999907973796044,1172489.594,-724073.446,1.6192964960629146,Yes,2_100_1.25_100_18.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_12.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,2_80_1.75_75_6.csv,0.10246586715517826,-0.06145788638548279,89567.594,-697320.719,0.1284453359258353,No,,,,,,,,,,,,2_20_1.75_50_4.csv,0.17022603212346882,0.07721031364490445,1170922.437,-527395.437,2.2201982703160925,Yes,2_100_0.75_125_18.csv,0.31779434479167856,0.19999907973796044,1172489.594,-724073.446,1.6192964960629146,Yes,2_100_1.25_100_20.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_14.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,2_80_1.75_150_6.csv,0.10246585975490952,-0.061457870988408825,99154.03199999999,-771954.532,0.12844543025495184,No,,,,,,,,,,,,2_100_1.5_125_18.csv,0.18206089738818867,0.17446454788105906,512214.32,-734510.907,0.6973542735969201,No,2_100_0.75_125_20.csv,0.31779434479167856,0.19999907973796044,1172489.594,-724073.446,1.6192964960629146,Yes,2_100_1.25_50_16.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_16.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_10.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_200_18.csv,0.18206087578969435,0.17446454520648458,424553.93700000003,-608806.688,0.6973542593539972,No,2_100_0.75_150_8.csv,0.3177942347462073,0.07628097193457681,583902.501,-570738.172,1.0230654433956452,No,2_100_1.25_50_18.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_18.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_12.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_225_18.csv,0.18206094702050507,0.17446459856270136,515112.945,-738667.563,0.697354223743002,No,2_100_0.75_100_8.csv,0.31779430016464955,0.19999908276513964,1156746.594,-714351.25,1.6192966611313413,Yes,2_100_1.25_50_20.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_20.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_14.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_150_18.csv,0.1820608192934283,0.17446451240679195,483009.125,-692630.86,0.697354323773561,No,2_100_0.75_75_8.csv,0.31779430016464955,0.19999908276513964,1156746.594,-714351.25,1.6192966611313413,Yes,2_100_1.25_75_16.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_4.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_16.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_175_18.csv,0.18206084000421527,0.1744644669635301,347282.43700000003,-498000.06299999997,0.6973542029451512,No,2_100_0.75_100_10.csv,0.31779425464578204,0.19999900267491522,1254775.75,-774889.5,1.6192963641912814,Yes,2_100_1.25_75_18.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_6.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_18.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_100_18.csv,0.182060848957156,0.17446450481649142,526919.039,-755597.391,0.6973542329237609,No,2_100_0.75_50_10.csv,0.31779425464578204,0.19999900267491522,1254775.75,-774889.5,1.6192963641912814,Yes,2_100_1.25_75_20.csv,0.18951724052232896,0.02906801645114357,617039.1329999999,-360421.031,1.7119953607812632,Yes,,
1_20_0.75_150_8.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_20.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_50_18.csv,0.182060848957156,0.17446450481649142,526919.039,-755597.391,0.6973542329237609,No,2_100_0.75_75_10.csv,0.31779425464578204,0.19999900267491522,1254775.75,-774889.5,1.6192963641912814,Yes,2_100_1.25_150_16.csv,0.1895172395911291,0.029068011906644625,638689.531,-373067.375,1.7119951349270355,Yes,,
3_20_0.75_150_10.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_4.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_100_1.5_75_18.csv,0.182060848957156,0.17446450481649142,526919.039,-755597.391,0.6973542329237609,No,2_100_0.75_200_8.csv,0.317794269855769,0.04818838328962065,1002252.11,-1110163.219,0.902797077805187,No,2_100_1.25_150_18.csv,0.1895172395911291,0.029068011906644625,638689.531,-373067.375,1.7119951349270355,Yes,,
3_20_0.75_150_12.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_6.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_8.csv,0.17765686460326752,0.22215028320186114,821269.437,-820707.875,1.0006842410279053,No,2_100_0.75_175_10.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_100_1.25_150_20.csv,0.1895172395911291,0.029068011906644625,638689.531,-373067.375,1.7119951349270355,Yes,,
3_20_0.75_150_14.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,1_120_0.75_225_8.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_50_8.csv,0.17765686460326752,0.22215028320186114,821269.437,-820707.875,1.0006842410279053,No,2_100_0.75_175_12.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_100_1.25_125_16.csv,0.1895172310864764,0.029068018062187687,596949.437,-348686.344,1.7119954574418321,Yes,,
3_20_0.75_150_16.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_10.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_75_8.csv,0.17765686460326752,0.22215028320186114,821269.437,-820707.875,1.0006842410279053,No,2_100_0.75_175_14.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_100_1.25_125_18.csv,0.1895172310864764,0.029068018062187687,596949.437,-348686.344,1.7119954574418321,Yes,,
3_20_0.75_150_18.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_12.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_10.csv,0.17765683498226087,0.2221502396250059,719582.688,-719090.766,1.0006840888845456,No,2_100_0.75_175_16.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_100_1.25_125_20.csv,0.1895172310864764,0.029068018062187687,596949.437,-348686.344,1.7119954574418321,Yes,,
3_20_0.75_150_20.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_14.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_50_10.csv,0.17765683498226087,0.2221502396250059,719582.688,-719090.766,1.0006840888845456,No,2_100_0.75_175_18.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_80_1_150_6.csv,0.18786697487371223,0.019750428399261857,331466.781,-207791.516,1.5951891943461254,Yes,,
3_20_0.75_150_4.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_16.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_75_10.csv,0.17765683498226087,0.2221502396250059,719582.688,-719090.766,1.0006840888845456,No,2_100_0.75_175_20.csv,0.31779426623544105,0.04818839676536414,737000.719,-816352.625,0.902797022303934,No,2_80_0.75_125_6.csv,0.183058830021449,0.0440545949079973,700624.821,-358525.844,1.9541821955797418,Yes,,
3_20_0.75_150_6.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_18.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_12.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_175_8.csv,0.31779423195451606,0.04818840623163022,679422.5,-752575.062,0.9027969890397457,No,2_80_1_125_6.csv,0.18218359507109538,0.02371767713779582,472852.828,-281115.227,1.6820605310006915,Yes,,
3_20_0.75_150_8.csv,0.28971600000000003,-0.037109610367932346,661057.938,-710496.875,0.9304163906421122,No,3_120_0.75_225_20.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_14.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_150_10.csv,0.3177942156453064,0.07628096968134138,633385.703,-619105.828,1.023065321555978,No,2_80_1_100_6.csv,0.1821835775207215,0.023717677851146386,512277.015,-304553.235,1.6820606584592674,Yes,,
1_40_0.75_150_10.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,3_120_0.75_225_4.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_16.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_10.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_80_1_50_6.csv,0.1821835775207215,0.023717677851146386,512277.015,-304553.235,1.6820606584592674,Yes,,
1_40_0.75_150_12.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,3_120_0.75_225_6.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_18.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_12.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_80_1_75_6.csv,0.1821835775207215,0.023717677851146386,512277.015,-304553.235,1.6820606584592674,Yes,,
1_40_0.75_150_14.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,3_120_0.75_225_8.csv,0.10144610447141947,-0.07714562827806368,2461.51,-365043.758,0.006743054623056999,No,,,,,,,,,,,,2_80_1_100_20.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_14.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_80_1_150_10.csv,0.18094580988048445,0.019750423762213986,537916.688,-344272.032,1.5624757110679266,Yes,,
1_40_0.75_150_16.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_150_6.csv,0.10017891755450845,-0.0749070796041514,11773.219,-684601.766,0.017197178834037655,No,,,,,,,,,,,,2_80_1_50_12.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_16.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_120_1.25_100_16.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
1_40_0.75_150_18.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_175_6.csv,0.10017891239064121,-0.07490706676585389,8633.734,-502041.242,0.017197260459330947,No,,,,,,,,,,,,2_80_1_50_14.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_18.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_120_1.25_100_18.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
1_40_0.75_150_20.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_200_6.csv,0.10017890616307129,-0.07490706582309754,7700.347,-447766.516,0.017197237231557527,No,,,,,,,,,,,,2_80_1_50_16.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_200_20.csv,0.31779421401319785,0.0481884018355579,1087188.688,-1204244.875,0.9027970229061594,No,2_120_1.25_100_20.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
1_40_0.75_150_4.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_225_6.csv,0.10017890027603399,-0.07490705601032546,8712.957,-506647.086,0.017197290265279448,No,,,,,,,,,,,,2_80_1_50_18.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_100_12.csv,0.3177941948207271,0.19999903320954535,1298757.719,-802050.547,1.6192965940337423,Yes,2_120_1.25_125_16.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
1_40_0.75_150_6.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_100_6.csv,0.10017889329750304,-0.07490706433512792,10533.937,-612538.375,0.017197187033383826,No,,,,,,,,,,,,2_80_1_50_20.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_100_14.csv,0.3177941948207271,0.19999903320954535,1298757.719,-802050.547,1.6192965940337423,Yes,2_120_1.25_125_18.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
1_40_0.75_150_8.csv,0.28867152100000004,0.0013857853619905895,873772.25,-591970.125,1.4760411262308213,No,2_100_2_125_6.csv,0.10017889329750304,-0.07490706433512792,10533.937,-612538.375,0.017197187033383826,No,,,,,,,,,,,,2_80_1_75_12.csv,0.1776568126837163,0.201637284369514,609742.57,-685658.9140000001,0.8892797242916028,No,2_100_0.75_100_16.csv,0.3177941948207271,0.19999903320954535,1298757.719,-802050.547,1.6192965940337423,Yes,2_120_1.25_125_20.csv,0.17868214363572738,0.04212575347467797,409587.086,-238298.672,1.7187971823863124,Yes,,
