Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window_6_NetProfit,Window_6_MDD,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Window_7_NetProfit,Window_7_MDD,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Window_8_NetProfit,Window_8_MDD,Score_8,Pass8,Para9,Pass9
2_20_2_50_4.csv,0.4634511666666667,0.1426104967319687,2413022.0,-527859.75,4.571331684221046,Yes,2_40_1.25_75_4.csv,0.345970240385885,0.12210863906599798,2478763.594,-789293.625,3.140483484837471,Yes,2_40_1.5_125_4.csv,0.4613179737546183,0.014516454878377017,2203314.687,-1610596.5,1.3680115950829397,No,2_80_1.25_125_4.csv,0.29854685889961424,0.12515596225119743,3587974.25,-1572787.5,2.281283549112642,Yes,2_120_1.75_225_4.csv,0.28362046565193233,0.19946788841302115,4026289.625,-1201881.0,3.349990244458478,Yes,2_80_1.5_125_4.csv,0.34147538665047134,0.21048936793935918,9756941.25,-2249732.0,4.336934910469336,Yes,2_120_1.5_100_4.csv,0.29909560168593624,0.05685201276189106,5827137.0,-1541332.0,3.7805852340702715,Yes,2_100_1.75_175_14.csv,0.4363086438851027,-0.02694622031770836,5733138.25,-2904095.0,1.974156578899795,Yes,No Plateau,No
2_20_2_75_4.csv,0.44274949999999996,0.1426728432696653,2324782.0,-527859.75,4.404166068733219,Yes,2_40_1.25_50_4.csv,0.33580105338782024,0.30382366832806645,4063933.312,-946156.75,4.295200887168009,Yes,2_40_1.5_125_6.csv,0.4303304140414924,0.049491134687098655,2361795.875,-1215504.25,1.9430585084338454,Yes,2_80_1.25_100_4.csv,0.29854685732179265,0.08397424883283149,3927204.875,-2077702.75,1.8901668561588032,Yes,2_120_1.75_100_4.csv,0.28362041452881215,0.19946785255322325,3979224.375,-1187831.5,3.34999061314673,Yes,2_80_1.5_150_4.csv,0.34147538379977455,0.2104893634071091,11725039.0,-2703531.0,4.336935289441845,Yes,2_120_1.5_125_4.csv,0.29909560168593624,0.05685201276189106,5827137.0,-1541332.0,3.7805852340702715,Yes,2_100_1.75_200_18.csv,0.43630863379510987,-0.01665600215532004,4288964.0,-2042812.5,2.0995387486614656,Yes,,
2_20_1.75_50_4.csv,0.3299562293333333,0.19359549015628308,2145557.5,-335040.125,6.40388222156973,Yes,2_40_1.25_125_4.csv,0.3264553036076413,0.3451880824763723,2634663.195,-603262.25,4.3673596267626555,Yes,2_40_1.5_50_4.csv,0.4128740124347704,0.01912325958233808,2762134.562,-2090758.75,1.3211158685812028,No,2_80_1.25_50_4.csv,0.29854685732179265,0.08397424883283149,3927204.875,-2077702.75,1.8901668561588032,Yes,2_120_1.75_125_4.csv,0.28362041452881215,0.19946785255322325,3979224.375,-1187831.5,3.34999061314673,Yes,2_80_1.5_200_4.csv,0.3414753032583264,0.21048939310523573,8719104.25,-2010430.0,4.336935008928438,Yes,2_120_1.5_150_4.csv,0.29909560168593624,0.05685201276189106,5827137.0,-1541332.0,3.7805852340702715,Yes,2_100_1.75_125_18.csv,0.43630862577610985,-0.026946221585432355,4978729.0,-2521952.5,1.9741565314969256,Yes,,
1_20_1.25_50_10.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.25_100_4.csv,0.3264551922926077,0.12774249565904267,1828120.5159999998,-561867.0,3.253653473152899,Yes,2_40_1.5_50_6.csv,0.38377558149391,0.06130051196165121,2996884.875,-1574254.5,1.903685125244997,Yes,2_80_1.25_75_4.csv,0.29854685732179265,0.08397424883283149,3927204.875,-2077702.75,1.8901668561588032,Yes,2_120_1.75_150_4.csv,0.28362041452881215,0.19946785255322325,3979224.375,-1187831.5,3.34999061314673,Yes,2_80_1.5_100_4.csv,0.3414752685990548,0.21048944269703457,11123530.0,-2564835.0,4.33693785370209,Yes,2_120_1.5_50_4.csv,0.29909560168593624,0.05685201276189106,5827137.0,-1541332.0,3.7805852340702715,Yes,2_100_1.75_150_18.csv,0.43630862577610985,-0.026946221585432355,4978729.0,-2521952.5,1.9741565314969256,Yes,,
1_20_1.25_50_12.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_125_8.csv,0.2965523169244126,0.2580028428891802,2323111.934,-723352.375,3.211590940031129,Yes,2_20_2_125_4.csv,0.37522536345169244,0.004148394526243467,2699519.0,-1172279.75,2.302794192256584,Yes,2_80_1.25_150_4.csv,0.2985468203604258,0.12515590668326865,3763179.75,-1649589.5,2.2812825554478855,Yes,2_120_1.75_50_4.csv,0.28362041452881215,0.19946785255322325,3979224.375,-1187831.5,3.34999061314673,Yes,2_80_1.5_225_4.csv,0.3414752867277512,0.210489413656879,9190929.25,-2119222.0,4.336935559370373,Yes,2_120_1.5_75_4.csv,0.29909560168593624,0.05685201276189106,5827137.0,-1541332.0,3.7805852340702715,Yes,2_100_1.75_200_20.csv,0.4363086257398282,-0.016655979714658573,4449254.25,-2119157.5,2.0995392036693827,Yes,,
1_20_1.25_50_14.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_125_10.csv,0.2965522798809986,0.25800276556304214,2336939.512,-727658.125,3.2115899372387275,Yes,2_40_1.5_75_4.csv,0.36685970332649914,-0.0349396697289767,1798526.125,-1679282.25,1.0710088342802409,No,2_80_1.25_175_4.csv,0.24233673628575314,0.12515590513778174,2791603.875,-1302841.75,2.1427037282156487,Yes,2_120_1.75_75_4.csv,0.28362041452881215,0.19946785255322325,3979224.375,-1187831.5,3.34999061314673,Yes,2_80_1.5_50_4.csv,0.34147525370565424,0.21048940280510353,14990506.5,-3456474.0,4.336935993153717,Yes,2_120_1.5_225_4.csv,0.29909557160791544,0.05685200048638867,6043420.0,-1598541.5,3.7805837383640024,Yes,2_100_1.75_100_18.csv,0.43630862299344964,-0.02694619295747038,5945935.0,-3011886.0,1.974156724391295,Yes,,
1_20_1.25_50_16.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_175_8.csv,0.28747617340241605,0.21061716214335433,1910704.535,-622186.5,3.0709514510520557,Yes,2_40_1.5_225_4.csv,0.3538946030769887,-0.00465194214052346,1089353.8590000002,-937261.375,1.1622732868939576,No,2_80_1.25_200_4.csv,0.24233668920729348,0.12515592557486008,2766656.875,-1291199.5,2.1427028704704423,Yes,2_120_1.75_200_4.csv,0.2836204415073204,0.19946782704943827,4122124.125,-1230488.5,3.3499899633356995,Yes,2_80_1.5_75_4.csv,0.34147525370565424,0.21048940280510353,14990506.5,-3456474.0,4.336935993153717,Yes,2_120_1.5_175_4.csv,0.29909554127161375,0.05685193148871289,5577630.5,-1475336.0,3.780583202741613,Yes,2_100_1.75_50_18.csv,0.43630862299344964,-0.02694619295747038,5945935.0,-3011886.0,1.974156724391295,Yes,,
1_20_1.25_50_18.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_150_8.csv,0.28747616874175486,0.21061723528223825,2260862.945,-736209.0,3.0709526031330774,Yes,2_40_1.5_175_4.csv,0.3538945927149242,-0.00465193015889979,1413447.062,-1216105.25,1.1622736288655935,No,2_80_1.25_225_4.csv,0.20751967106120822,0.12515589873932725,2460544.937,-1204721.25,2.0424184739830893,Yes,2_120_1.75_175_4.csv,0.2836204163122431,0.1994678302205442,3958113.687,-1181530.5,3.3499885842980777,Yes,2_80_1.5_175_4.csv,0.3414752147965735,0.21048943306959503,8646039.0,-1993582.0,4.336936729966462,Yes,2_120_1.5_200_4.csv,0.29909554127161375,0.05685193148871289,5577630.5,-1475336.0,3.780583202741613,Yes,2_100_1.75_75_18.csv,0.43630862299344964,-0.02694619295747038,5945935.0,-3011886.0,1.974156724391295,Yes,,
1_20_1.25_50_20.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_150_10.csv,0.2874761614814668,0.21061718083023617,2274320.234,-740591.0,3.0709531090709987,Yes,2_40_1.5_200_4.csv,0.3538945809777169,-0.004651917149880224,1116046.594,-960227.125,1.1622735548113161,No,2_80_1.25_100_6.csv,0.15797287688826608,-0.06875217173611659,577846.75,-2993087.0,0.19306045898431953,No,2_60_1.5_125_4.csv,0.2750409908967163,0.14431998015736128,3887048.625,-980543.5,3.9641776473965713,Yes,2_80_1.5_175_6.csv,0.3371535713617797,0.23490718958689885,7392351.25,-2103255.0,3.5147194467622804,Yes,2_100_1.75_200_6.csv,0.29437400885747445,0.2619990575917954,8386773.5,-1491382.0,5.623491164570848,Yes,2_100_1.75_125_16.csv,0.43630862036426216,-0.026946198220706354,5401428.0,-2736069.0,1.9741563535130144,Yes,,
1_20_1.25_50_4.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_1.75_175_10.csv,0.2874761557132726,0.2106171804987524,1922077.93,-625889.75,3.070952879480771,Yes,2_40_1.5_150_4.csv,0.35389457355565695,-0.004651959281024672,1706383.687,-1468143.5,1.1622730931955902,No,2_80_1.25_50_6.csv,0.15797287688826608,-0.06875217173611659,577846.75,-2993087.0,0.19306045898431953,No,2_60_1.5_200_4.csv,0.27504099039501767,0.14431996073703662,2839645.562,-716326.5,3.96417773459449,Yes,2_80_1.5_225_6.csv,0.3371535900205322,0.2349072798235315,8503088.0,-2419277.0,3.5147227870144677,Yes,2_100_2_100_6.csv,0.2943740022231158,0.1928090328108946,5434457.5,-1327711.75,4.093100403758572,Yes,2_100_1.75_150_16.csv,0.43630862036426216,-0.026946198220706354,5401428.0,-2736069.0,1.9741563535130144,Yes,,
1_20_1.25_50_6.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_12.csv,0.2855768614945164,0.37805410678657764,2924123.1760000004,-494857.25,5.909023614385766,Yes,2_20_2_150_8.csv,0.35372967107406617,-0.0408718170712706,1442007.625,-1123701.375,1.2832658721272812,No,2_80_1.25_75_6.csv,0.15797287688826608,-0.06875217173611659,577846.75,-2993087.0,0.19306045898431953,No,2_60_1.5_150_4.csv,0.2750409609122601,0.14431999766952666,4111679.5,-1037209.0,3.964176458168026,Yes,2_80_1.5_100_6.csv,0.33715356882450487,0.2349072669109687,9496708.75,-2701980.0,3.5147220741826364,Yes,2_100_2_50_6.csv,0.2943740022231158,0.1928090328108946,5434457.5,-1327711.75,4.093100403758572,Yes,2_100_1.75_125_14.csv,0.43630861677891447,-0.026946226977651887,5738379.5,-2906750.0,1.9741565322095123,Yes,,
1_20_1.25_50_8.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_14.csv,0.2855768428968364,0.3259743647360658,2973720.4689999996,-818075.25,3.6350207013352374,Yes,2_40_2_125_8.csv,0.39910761474036194,0.030140663514787697,2112247.0,-1431409.75,1.4756410594520541,No,2_80_1.25_150_6.csv,0.1579728902628843,-0.025637956587974187,927862.25,-1813896.5,0.511529875050754,No,2_60_1.5_175_4.csv,0.27504093511317157,0.14431999009417734,3040167.187,-766910.0,3.964177265911254,Yes,2_80_1.5_125_6.csv,0.3371535479847533,0.23490723686583181,8471388.75,-2410258.0,3.514722801459429,Yes,2_100_2_75_6.csv,0.2943740022231158,0.1928090328108946,5434457.5,-1327711.75,4.093100403758572,Yes,2_100_1.75_150_14.csv,0.43630861677891447,-0.026946226977651887,5738379.5,-2906750.0,1.9741565322095123,Yes,,
3_20_1.25_50_10.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_16.csv,0.2855768428968364,0.3259743647360658,2973720.4689999996,-818075.25,3.6350207013352374,Yes,1_40_1.5_125_10.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,2_80_1.25_125_6.csv,0.15797281730367063,-0.025637979710610194,957042.375,-1870943.0,0.5115294132424131,No,2_60_1.5_225_4.csv,0.26555170709972215,0.14431994699345782,2643555.187,-673467.0,3.9252928309776127,Yes,2_80_1.5_200_6.csv,0.3371534890247568,0.2349072081506613,7454821.25,-2121029.0,3.5147191528262933,Yes,2_100_2_200_6.csv,0.2943740021082944,0.19280902183686438,4632973.875,-1131898.5,4.093100110124715,Yes,2_100_1.75_100_16.csv,0.4363086125067851,-0.026946220658003957,6450749.0,-3267598.0,1.9741562456581256,Yes,,
3_20_1.25_50_12.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_18.csv,0.2855768428968364,0.3259743647360658,2973720.4689999996,-818075.25,3.6350207013352374,Yes,1_40_1.5_125_12.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_10.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_20_1_75_4.csv,0.26255233796867816,0.06208351427870726,2936041.375,-3320132.5,0.8843145190741635,No,2_80_1.5_150_6.csv,0.3371534999007898,0.23490724843194688,9189348.0,-2614531.0,3.5147213783275086,Yes,2_100_2_225_6.csv,0.2943739690062963,0.19280904632523882,5093568.5,-1244428.0,4.093100203466975,Yes,2_100_1.75_50_16.csv,0.4363086125067851,-0.026946220658003957,6450749.0,-3267598.0,1.9741562456581256,Yes,,
3_20_1.25_50_14.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_20.csv,0.2855768428968364,0.3259743647360658,2973720.4689999996,-818075.25,3.6350207013352374,Yes,1_40_1.5_125_14.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_12.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_60_1.5_50_4.csv,0.24558460335593008,0.14431994429280995,5013327.5,-1305789.5,3.8393075606749787,Yes,2_80_1.5_50_6.csv,0.337153460533624,0.23490730028807577,12798139.5,-3641294.0,3.5147229254215673,Yes,2_100_2_125_6.csv,0.2943739761073163,0.1928090861240797,5048580.125,-1233436.0,4.093102621457457,Yes,2_100_1.75_75_16.csv,0.4363086125067851,-0.026946220658003957,6450749.0,-3267598.0,1.9741562456581256,Yes,,
3_20_1.25_50_16.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_125_10.csv,0.28557680619543296,0.3780541152905928,2860647.125,-484115.25,5.9090208891374525,Yes,1_40_1.5_125_16.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_14.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_60_1.5_75_4.csv,0.24558460335593008,0.14431994429280995,5013327.5,-1305789.5,3.8393075606749787,Yes,2_80_1.5_75_6.csv,0.337153460533624,0.23490730028807577,12798139.5,-3641294.0,3.5147229254215673,Yes,2_100_1.75_225_6.csv,0.2943739446179562,0.2436839570289904,8924556.5,-1608619.0,5.547961636658525,Yes,2_100_1.75_200_14.csv,0.43630861098834284,-0.016655970859161782,4943371.5,-2354503.5,2.0995388199677767,Yes,,
3_20_1.25_50_18.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_20_1.25_125_4.csv,0.28087218385578466,0.2675210188229459,2834835.9689999996,-572118.375,4.954981508852953,Yes,1_40_1.5_125_18.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_16.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_60_1.5_100_4.csv,0.24558441748985066,0.14432001102833267,3826124.125,-996566.0,3.839308309735632,Yes,2_100_1.25_100_4.csv,0.3038222965654886,0.2660872165574258,3063665.3439999996,-559357.5,5.477114982815104,Yes,2_100_1.75_100_6.csv,0.29437396811466343,0.2619990008578333,12365309.0,-2198867.0,5.6234910979154265,Yes,2_100_1.75_125_20.csv,0.4363085992785285,-0.026946200016086552,5164797.0,-2616204.5,1.9741564545126347,Yes,,
3_20_1.25_50_20.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_175_12.csv,0.280195036881996,0.35147480568694056,2539505.242,-436834.125,5.813431452957115,Yes,1_40_1.5_125_20.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_18.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_40_1.5_225_4.csv,0.2241350427254752,0.07127708892146178,2208355.75,-1333819.375,1.6556632714980617,Yes,2_100_1.25_50_4.csv,0.3038222965654886,0.2660872165574258,3063665.3439999996,-559357.5,5.477114982815104,Yes,2_100_1.75_50_6.csv,0.29437396811466343,0.2619990008578333,12365309.0,-2198867.0,5.6234910979154265,Yes,2_100_1.75_150_20.csv,0.4363085992785285,-0.026946200016086552,5164797.0,-2616204.5,1.9741564545126347,Yes,,
3_20_1.25_50_4.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_175_14.csv,0.2801950133716582,0.30134085731425064,2577969.0409999997,-722153.625,3.569834660872885,Yes,1_40_1.5_125_4.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_20.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_40_2_225_12.csv,0.21854581761063718,0.15711728993290183,3902125.625,-1529346.0,2.5514995462112564,Yes,2_100_1.25_75_4.csv,0.3038222965654886,0.2660872165574258,3063665.3439999996,-559357.5,5.477114982815104,Yes,2_100_1.75_75_6.csv,0.29437396811466343,0.2619990008578333,12365309.0,-2198867.0,5.6234910979154265,Yes,2_100_1.75_175_16.csv,0.43630859369753516,-0.026946185988498482,5396494.25,-2733569.0,1.9741569537845944,Yes,,
3_20_1.25_50_6.csv,0.3164574166666667,0.09751528130829468,1519653.0,-854425.5,1.7785670020382116,Yes,2_40_2_175_16.csv,0.2801950133716582,0.30134085731425064,2577969.0409999997,-722153.625,3.569834660872885,Yes,1_40_1.5_125_6.csv,0.34791846495308487,0.06403195939863673,1727054.125,-924291.625,1.8685164706539454,Yes,1_40_1.75_50_4.csv,0.14975703515501534,-0.1130542195254032,-162034.5,-2717055.0,-0.059636076560835166,No,2_40_0.75_75_8.csv,0.20653473068339329,0.1334732345736616,3290764.75,-1397985.75,2.3539329710621155,Yes,2_100_1.25_225_4.csv,0.303822289284967,0.26608722255746153,2766034.2810000004,-505016.75,5.477113939290133,Yes,2_100_1.75_125_6.csv,0.2943739333583455,0.2619989830728291,10353884.75,-1841185.0,5.623489627603962,Yes,2_100_1.75_100_20.csv,0.43630858916579174,-0.02694620719074408,6168149.0,-3124449.0,1.9741557631441575,Yes,,
