Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
2_40_1.5_50_4.csv,0.21946349999999998,0.11435061691899295,2296465.25,-941133.312,2.440106221635899,Yes,2_100_0.75_100_4.csv,0.39935570777831775,-0.07140176472070864,905023.922,-1180718.437,0.7665027441254397,No,2_40_1.5_100_8.csv,0.20778851348818045,0.27612380752810395,8929969.875,-1225985.0,7.283914464695735,Yes,2_80_1_125_6.csv,0.4694895512167288,0.06001107378671894,5917253.312000001,-4208814.0,1.405919413877639,No,2_60_0.75_50_4.csv,0.17166551170895644,0.011505729285773368,5337539.0,-4215598.5,1.266140264543694,No
2_40_1.5_75_4.csv,0.20862472499999998,0.12237606277985258,2293270.75,-920184.437,2.4921859768423795,Yes,2_100_0.75_75_4.csv,0.39935570777831775,-0.07140176472070864,905023.922,-1180718.437,0.7665027441254397,No,2_40_1.5_100_10.csv,0.1768678599399136,0.2761238184443106,6669226.125,-935526.5,7.128847900086208,Yes,2_80_1_150_6.csv,0.4694894727112727,0.0068184180507001625,3353391.1560000004,-2583426.0,1.2980403371337133,No,2_60_0.75_75_4.csv,0.1716655102361453,0.011505707508550114,4589277.5,-3624620.0,1.2661403126396698,No
2_40_1.5_125_4.csv,0.18953204999999998,0.14257176014143125,2336067.0,-719995.687,3.244556935797311,Yes,2_100_0.75_200_4.csv,0.3864470473189725,-0.02647669074470497,1383860.7659999998,-919319.0,1.5053107419731342,Yes,2_40_1.5_100_12.csv,0.1768678599399136,0.2761238184443106,6669226.125,-935526.5,7.128847900086208,Yes,2_80_1_100_6.csv,0.4694894418057921,0.07289237849306357,6358166.5,-4459622.0,1.4257187044103738,No,2_60_1_100_4.csv,0.1630307305789252,0.039637797361435786,10594730.5,-4349318.0,2.435952142381863,Yes
2_40_1.5_150_4.csv,0.1858951,0.07665307229866355,1668976.625,-842067.375,1.981998916654383,Yes,2_100_0.75_175_4.csv,0.3864470444415943,-0.018548503619701624,1407827.563,-803032.375,1.7531392342681078,Yes,2_40_1.5_100_14.csv,0.1768678560586482,0.276123802125569,5830329.25,-817850.25,7.128846937443622,Yes,2_80_1_50_6.csv,0.4694894418057921,0.07289237849306357,6358166.5,-4459622.0,1.4257187044103738,No,2_100_1.25_125_4.csv,0.16044647518362493,0.01650433224363343,3256943.0,-2114344.0,1.5404035483346135,Yes
2_60_1_50_4.csv,0.18309706259999997,0.1399376103699731,2255727.5,-1222704.25,1.8448676366341248,Yes,2_100_0.75_225_4.csv,0.38644702031347744,-0.026476705273225487,1421716.875,-944467.875,1.5053099344432441,Yes,2_40_1.5_100_16.csv,0.1768678560586482,0.276123802125569,5830329.25,-817850.25,7.128846937443622,Yes,2_80_1_75_6.csv,0.4694894418057921,0.07289237849306357,6358166.5,-4459622.0,1.4257187044103738,No,2_100_1.25_100_4.csv,0.1604464667553176,0.016504313536620994,3678991.0,-2388330.0,1.5404031268710774,Yes
2_120_1.75_100_10.csv,0.1652923626,0.16092170550733004,2269538.75,-1340880.0,1.6925740931328679,Yes,2_100_0.75_150_4.csv,0.37730975891926927,-0.0674469280806012,621577.032,-754045.406,0.8243230806183044,No,2_40_1.5_100_18.csv,0.1768678560586482,0.276123802125569,5830329.25,-817850.25,7.128846937443622,Yes,2_80_1_200_6.csv,0.4694893580063555,0.045291556344103374,3340723.187,-1354820.5,2.4658050177126785,Yes,2_100_1.25_50_4.csv,0.1604464667553176,0.016504313536620994,3678991.0,-2388330.0,1.5404031268710774,Yes
2_120_1.75_50_10.csv,0.1652923626,0.16092170550733004,2269538.75,-1340880.0,1.6925740931328679,Yes,2_100_0.75_125_4.csv,0.3587367694204333,-0.07140177428511586,526164.703,-744869.578,0.7063850082490548,No,2_40_1.5_100_20.csv,0.1768678560586482,0.276123802125569,5830329.25,-817850.25,7.128846937443622,Yes,2_80_1_225_6.csv,0.4694893580063555,0.07040482022530727,3792886.687,-1559292.0,2.4324415741246668,Yes,2_100_1.25_75_4.csv,0.1604464667553176,0.016504313536620994,3678991.0,-2388330.0,1.5404031268710774,Yes
2_120_1.75_75_10.csv,0.1652923626,0.16092170550733004,2269538.75,-1340880.0,1.6925740931328679,Yes,2_100_0.75_50_4.csv,0.34484452206460486,-0.06851189521644181,772343.547,-1263010.062,0.6115102090136794,No,2_40_1_100_8.csv,0.17658279178970473,0.3389485774076172,9441765.875,-1243032.5,7.595751418406196,Yes,2_80_1_175_6.csv,0.4694893320490468,0.024684859333505987,2711525.527,-1572128.75,1.7247477517347098,Yes,2_100_1.25_150_4.csv,0.1604464638808331,0.016504311255228693,2423886.25,-1573540.25,1.5404030815227001,Yes
2_60_1.25_50_4.csv,0.163585025,0.08060994811323707,1550639.375,-1324406.0,1.1708187481784287,No,2_80_2_150_6.csv,0.3479601359831636,0.0005972929988199986,1977245.937,-931329.75,2.1230353019432697,Yes,2_40_1_100_14.csv,0.1765827879700656,0.338948671053009,7920274.0,-1042724.0,7.595753046827348,Yes,2_20_1.5_200_4.csv,0.4457103945208564,0.03658958032250179,5302896.125,-1644479.5,3.224665388045275,Yes,2_60_0.75_50_6.csv,0.14555129137194744,0.009436687457672498,4982488.0,-4363750.0,1.1417904325408192,No
2_60_1.5_50_8.csv,0.15347215,0.1473994627299492,2069900.875,-1147454.93,1.8039060366405852,Yes,2_80_2_125_6.csv,0.34796009959243795,-0.005803114143808166,1839012.57,-882865.25,2.083004818685524,Yes,2_40_1_100_16.csv,0.1765827879700656,0.338948671053009,7920274.0,-1042724.0,7.595753046827348,Yes,2_20_1.5_150_4.csv,0.4457103393216849,0.02688673958272146,5426384.062000001,-1708694.0,3.1757494683073744,Yes,2_60_0.75_75_6.csv,0.14555124868497085,0.009436734875956504,4284002.0,-3752002.5,1.1417908170370357,No
