"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions"
"2_120_0.75_225_4.csv","2000/1/4","2003/12/31","-399039.438","88742.219","487781.657","0.811669996075","7"
"2_100_0.75_225_4.csv","2000/1/4","2003/12/31","-365868.906","22271.781","388140.687","0.612082723387","9"
"2_100_0.75_225_6.csv","2000/1/4","2003/12/31","-387732.0","-24044.25","363687.75","0.594000911366","7"
"2_120_0.75_225_6.csv","2000/1/4","2003/12/31","-588927.563","-353695.5","235232.063","0.572239931037","7"
"2_40_1.75_200_6.csv","2000/1/4","2003/12/31","-360035.563","-10221.318","349814.245","0.546615131678","10"
"2_40_1.75_225_6.csv","2000/1/4","2003/12/31","-256978.25","149168.625","406146.875","0.546615055347","10"
"2_120_0.75_200_4.csv","2000/1/4","2003/12/31","-241905.188","85621.828","327527.016","0.43203964836","10"
"2_100_0.75_225_10.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_100_0.75_225_12.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_100_0.75_225_14.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_100_0.75_225_16.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_100_0.75_225_18.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_100_0.75_225_20.csv","2000/1/4","2003/12/31","-441920.906","-205690.25","236230.656","0.423292430302","4"
"2_80_1_200_8.csv","2000/1/4","2003/12/31","-443032.875","-215349.75","227683.125","0.408790958712","7"
"2_80_1_225_10.csv","2000/1/4","2003/12/31","-518145.656","-321167.969","196977.687","0.408790933303","7"
"2_80_1_200_10.csv","2000/1/4","2003/12/31","-459332.063","-238311.922","221020.141","0.408790915597","7"
"2_80_1_225_8.csv","2000/1/4","2003/12/31","-503619.469","-300703.625","202915.844","0.40879089998","7"
"2_100_0.75_200_4.csv","2000/1/4","2003/12/31","-314953.406","-38812.641","276140.765","0.403097785492","11"
"2_100_0.75_200_6.csv","2000/1/4","2003/12/31","-366379.625","-120940.516","245439.109","0.387359874594","9"
"1_20_1_225_10.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_12.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_14.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_16.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_18.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_20.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_4.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_6.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"1_20_1_225_8.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_10.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_12.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_14.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_16.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_18.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_20.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_4.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_6.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"3_20_1_225_8.csv","2000/1/4","2003/12/31","-15489.711","351517.938","367007.649","0.372781933415","36"
"2_100_1_225_8.csv","2000/1/4","2003/12/31","-580910.938","-429238.5","151672.438","0.361909798543","5"
"2_100_1_225_10.csv","2000/1/4","2003/12/31","-549707.125","-386741.781","162965.344","0.361909666015","5"
"2_60_0.75_200_10.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_12.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_14.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_16.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_18.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_20.csv","2000/1/4","2003/12/31","-270580.125","-19529.953","251050.172","0.344177860522","9"
"2_60_0.75_200_8.csv","2000/1/4","2003/12/31","-248590.656","10027.797","258618.453","0.344177850682","9"
"2_60_0.75_225_10.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_12.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_14.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_16.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_18.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_20.csv","2000/1/4","2003/12/31","-404538.0","-199593.203","204944.797","0.344177793041","9"
"2_60_0.75_225_8.csv","2000/1/4","2003/12/31","-386586.906","-175463.75","211123.156","0.344177778507","9"
"2_40_1.75_200_4.csv","2000/1/4","2003/12/31","-377751.719","-177167.75","200583.969","0.32235359281","12"
"2_40_1.75_225_4.csv","2000/1/4","2003/12/31","-302671.156","-77884.734","224786.422","0.32235354085","12"
"2_100_0.75_225_8.csv","2000/1/4","2003/12/31","-441920.906","-267745.688","174175.218","0.312097729287","5"
"2_60_1_225_8.csv","2000/1/4","2003/12/31","-452644.938","-292604.375","160040.563","0.292388933822","10"
"2_120_0.75_225_12.csv","2000/1/4","2003/12/31","-585223.5","-464457.094","120766.406","0.291160193502","4"
"2_120_0.75_225_14.csv","2000/1/4","2003/12/31","-585223.5","-464457.094","120766.406","0.291160193502","4"
"2_120_0.75_225_16.csv","2000/1/4","2003/12/31","-585223.5","-464457.094","120766.406","0.291160193502","4"
"2_120_0.75_225_18.csv","2000/1/4","2003/12/31","-585223.5","-464457.094","120766.406","0.291160193502","4"
"2_120_0.75_225_20.csv","2000/1/4","2003/12/31","-585223.5","-464457.094","120766.406","0.291160193502","4"
