Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
2_40_1.75_50_14.csv,0.39388065625,0.2289429336263128,23243199.318000004,-19210840.068,1.2099002040372409,No,2_40_1.75_75_12.csv,0.2384794295706697,0.2657093462027546,44084360.0,-36333526.25,1.2133245668661186,No,2_80_1.75_75_4.csv,0.7779446130481256,-0.07323803202296929,11813645.420999998,-9887451.362,1.1948119882948658,No,,,,,,,,2_80_0.75_200_4.csv,0.3314817507696826,-0.026534169339186932,45997738.0,-42242950.5,1.0888855407957359,No,2_100_1.5_50_8.csv,0.3020269485404194,-0.04304175990554513,31297201.75,-28631475.75,1.0931047363145436,No,,
2_40_1.75_50_16.csv,0.39388065625,0.2289429336263128,23243199.318000004,-19210840.068,1.2099002040372409,No,2_40_1.75_75_14.csv,0.2384794295706697,0.2657093462027546,44084360.0,-36333526.25,1.2133245668661186,No,2_80_1.75_125_4.csv,0.7779446063551915,-0.07323802988311609,9786737.374,-8191026.999,1.1948120028410127,No,,,,,,,,2_20_2_200_6.csv,0.3228340892366221,0.018689470817320888,28786012.5,-24321165.625,1.183578655062919,No,2_100_1.5_75_8.csv,0.3020269485404194,-0.04304175990554513,31297201.75,-28631475.75,1.0931047363145436,No,,
2_40_1.75_50_18.csv,0.39388065625,0.2289429336263128,23243199.318000004,-19210840.068,1.2099002040372409,No,2_40_1.75_75_16.csv,0.2384794295706697,0.2657093462027546,44084360.0,-36333526.25,1.2133245668661186,No,2_40_1_200_4.csv,0.7596634613559715,-0.06539497262742232,17447010.559,-15207226.598,1.1472841840401438,No,,,,,,,,2_20_2_225_6.csv,0.32283396714389584,-0.008085546500908392,29392813.75,-25178130.75,1.1673945950097984,No,2_100_1.5_150_8.csv,0.3020268182155546,-0.04304176564649804,28976932.375,-26508834.625,1.093104724704585,No,,
2_40_1.75_50_20.csv,0.39388065625,0.2289429336263128,23243199.318000004,-19210840.068,1.2099002040372409,No,2_40_1.75_75_18.csv,0.2384794295706697,0.2657093462027546,44084360.0,-36333526.25,1.2133245668661186,No,2_60_1.25_100_4.csv,0.7571129490530195,-0.03699520657373625,38284708.75,-33051280.375,1.1583426819058595,No,,,,,,,,2_80_0.75_175_4.csv,0.3192338211617259,0.046921498152328926,43512631.125,-38515773.125,1.1297353679954205,No,2_100_0.75_150_4.csv,0.29914572916032045,-0.04229400219500447,91076420.5,-84021509.5,1.0839655350395723,No,,
2_40_1.75_75_12.csv,0.3893780625,0.22894293947187705,23043364.937,-19046196.437,1.2098670206002349,No,2_40_1.75_75_20.csv,0.2384794295706697,0.2657093462027546,44084360.0,-36333526.25,1.2133245668661186,No,2_40_0.75_225_4.csv,0.7566679997555259,-0.0493435204822691,17201981.880999997,-14639456.397,1.175042393276647,No,,,,,,,,2_20_2_125_6.csv,0.2883842382383837,0.04582323628581666,18588782.25,-15537879.938,1.1963525477204007,No,2_80_0.75_150_10.csv,0.2968969905220254,-0.01417962303483019,44599867.25,-39999029.75,1.1150237275442914,No,,
2_40_1.75_75_14.csv,0.3893780625,0.22894293947187705,23043364.937,-19046196.437,1.2098670206002349,No,2_40_1.75_50_12.csv,0.23847942560784147,0.23962591452508086,45853800.875,-38573429.5,1.1887405778892437,No,2_40_1_75_4.csv,0.7331081990620206,-0.08365638206287627,76310472.0,-69060094.75,1.1049864943893666,No,,,,,,,,2_80_1.25_125_6.csv,0.29398683696394434,0.13630658584884794,55928432.75,-49414855.875,1.1318141429265072,No,2_80_0.75_150_12.csv,0.29689694759028123,-0.0141795963053499,40312714.75,-36154131.75,1.115023727543948,No,,
2_40_1.75_75_16.csv,0.3893780625,0.22894293947187705,23043364.937,-19046196.437,1.2098670206002349,No,2_40_1.75_50_14.csv,0.23847942560784147,0.23962591452508086,45853800.875,-38573429.5,1.1887405778892437,No,2_20_0.75_100_4.csv,0.7268142200658555,-0.032260558296481515,20355028.311,-16992800.249,1.1978619187380761,No,,,,,,,,2_80_1.25_100_6.csv,0.29398680898677493,0.09826938769175284,53669140.0,-48075510.75,1.116350906370766,No,2_80_0.75_150_14.csv,0.2968969359324421,-0.014179613102552075,40703148.5,-36504289.75,1.115023707590421,No,,
2_40_1.75_75_18.csv,0.3893780625,0.22894293947187705,23043364.937,-19046196.437,1.2098670206002349,No,2_40_1.75_50_16.csv,0.23847942560784147,0.23962591452508086,45853800.875,-38573429.5,1.1887405778892437,No,2_20_1.25_75_4.csv,0.7255601402492754,-0.03182935091352741,24798120.874,-20964440.249,1.182865870944628,No,,,,,,,,2_80_1.25_50_6.csv,0.29398680898677493,0.09826938769175284,53669140.0,-48075510.75,1.116350906370766,No,2_80_0.75_150_16.csv,0.2968969359324421,-0.014179613102552075,40703148.5,-36504289.75,1.115023707590421,No,,
2_40_1.75_75_20.csv,0.3893780625,0.22894293947187705,23043364.937,-19046196.437,1.2098670206002349,No,2_40_1.75_50_18.csv,0.23847942560784147,0.23962591452508086,45853800.875,-38573429.5,1.1887405778892437,No,2_60_1.25_125_4.csv,0.7215063936370926,0.03701456656976235,21610856.12,-17318741.308,1.247830644021304,No,,,,,,,,2_80_1.25_75_6.csv,0.29398680898677493,0.09826938769175284,53669140.0,-48075510.75,1.116350906370766,No,2_80_0.75_150_18.csv,0.2968969359324421,-0.014179613102552075,40703148.5,-36504289.75,1.115023707590421,No,,
2_40_1.25_75_8.csv,0.3890669375,0.18667719597555507,24063873.19,-20509911.69,1.1732801951425662,No,2_40_1.75_50_20.csv,0.23847942560784147,0.23962591452508086,45853800.875,-38573429.5,1.1887405778892437,No,2_20_1.25_75_6.csv,0.7214936184770225,-0.07268282596800968,22249443.806999996,-19714547.62,1.1285799824505431,No,,,,,,,,2_80_1.25_225_6.csv,0.29398678414733503,0.02381884716605987,33524968.0,-30533590.125,1.097970067154034,No,2_80_0.75_150_20.csv,0.2968969359324421,-0.014179613102552075,40703148.5,-36504289.75,1.115023707590421,No,,
2_40_1_75_4.csv,0.38783871875,0.18090415400689333,18183125.368,-14698005.617999999,1.2371151461346517,No,2_40_1.75_100_12.csv,0.23571805014925604,0.1336678187713229,23497150.626,-20070854.689,1.170710016593255,No,2_40_1_50_4.csv,0.7211023144151113,-0.07448785246844142,114877598.5,-104788702.0,1.0962784757081923,No,,,,,,,,2_80_1.25_200_6.csv,0.2939867890612134,0.023818841878767434,18926946.574,-17238126.09,1.0979700737297484,No,2_80_0.75_150_8.csv,0.29689688776808487,-0.014179653727123478,48779767.0,-43747741.0,1.1150236763082235,No,,
2_40_1.75_50_10.csv,0.38530925,0.22894297456509488,22455671.441,-18490303.191,1.2144566375704489,No,2_40_1.75_100_14.csv,0.23571805014925604,0.1336678187713229,23497150.626,-20070854.689,1.170710016593255,No,2_40_0.75_200_4.csv,0.7187765202890877,-0.06564709258546243,16691302.219,-14554910.765999999,1.146781487523137,No,,,,,,,,2_80_1.25_175_6.csv,0.29398677917353505,0.02381885485578153,27782267.874,-25303301.187,1.097970089700138,No,2_100_1_100_8.csv,0.2780187869459109,-0.029040055810141442,20839487.875,-19262270.125,1.0818811977905434,No,,
2_40_1.75_75_10.csv,0.3808665625,0.22894298989023587,22261340.813,-18330694.813,1.2144297333024394,No,2_40_1.75_100_16.csv,0.23571805014925604,0.1336678187713229,23497150.626,-20070854.689,1.170710016593255,No,2_60_1.5_100_4.csv,0.7151319808157538,-0.10656851526032066,12855899.327,-11616477.445999999,1.1066951566653092,No,,,,,,,,2_20_2_175_6.csv,0.27193954948263555,0.018689479229016374,13159287.655,-11229050.78,1.171896709064486,No,2_100_1_125_8.csv,0.2780187869459109,-0.029040055810141442,20839487.875,-19262270.125,1.0818811977905434,No,,
2_40_1.5_50_12.csv,0.37548953124999995,0.19361395259615266,24161179.634,-20633165.884,1.1709875144626158,No,2_40_1.75_100_18.csv,0.23571805014925604,0.1336678187713229,23497150.626,-20070854.689,1.170710016593255,No,2_60_1.5_50_4.csv,0.7151319580329146,-0.1065685241509382,17369300.465,-15694747.309,1.1066951332844808,No,,,,,,,,2_20_2_75_8.csv,0.27152006159903436,-0.015303753504392711,52763765.75,-48204851.0,1.094573775365471,No,2_100_1_50_8.csv,0.2780187869459109,-0.029040055810141442,20839487.875,-19262270.125,1.0818811977905434,No,,
2_40_1.5_50_14.csv,0.37548953124999995,0.19361395259615266,24161179.634,-20633165.884,1.1709875144626158,No,2_40_1.75_100_20.csv,0.23571805014925604,0.1336678187713229,23497150.626,-20070854.689,1.170710016593255,No,2_60_1.5_75_4.csv,0.7151319580329146,-0.1065685241509382,17369300.465,-15694747.309,1.1066951332844808,No,,,,,,,,2_20_2_75_10.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_100_1_75_8.csv,0.2780187869459109,-0.029040055810141442,20839487.875,-19262270.125,1.0818811977905434,No,,
2_40_1.5_50_16.csv,0.37548953124999995,0.19361395259615266,24161179.634,-20633165.884,1.1709875144626158,No,2_40_1.75_100_10.csv,0.2357180382142817,0.1336678507936154,24633375.374,-21041397.499,1.1707100431504471,No,2_60_1_50_4.csv,0.7073503496985116,-0.1181659977518357,68129264.25,-63803616.5,1.0677962784444985,No,,,,,,,,2_20_2_75_12.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_100_1_150_8.csv,0.2780186820845423,-0.03247978056611048,25187442.625,-23302792.625,1.0808765726206604,No,,
2_40_1.5_50_18.csv,0.37548953124999995,0.19361395259615266,24161179.634,-20633165.884,1.1709875144626158,No,2_40_1.5_75_8.csv,0.23513591581755128,0.2872359437107089,39887758.375,-32863840.125,1.2137278608733495,No,2_60_1_75_4.csv,0.7073503174168398,-0.11816601538845944,44415996.75,-41595947.5,1.0677962498630424,No,,,,,,,,2_20_2_75_14.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_80_0.75_150_6.csv,0.27538730321366145,-0.01417957883092976,48497881.0,-43401587.25,1.1174218288525841,No,,
2_40_1.5_50_20.csv,0.37548953124999995,0.19361395259615266,24161179.634,-20633165.884,1.1709875144626158,No,2_40_0.75_50_6.csv,0.22964634843226728,0.8209425317963647,73228009.5,-56017835.375,1.3072266896746365,No,2_60_1.5_150_4.csv,0.7008185410205964,-0.04155241802224319,9927939.87,-8224346.964,1.207140203770226,No,,,,,,,,2_20_2_75_16.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_100_1_100_6.csv,0.27176465220307955,-0.02904007196968562,27322023.375,-25160821.125,1.0858955373222146,No,,
2_40_1_50_6.csv,0.37064828125,0.20346472386754816,22364795.825,-18772059.075,1.1913874623793768,No,2_40_1.5_75_12.csv,0.2246075466319178,0.27864010049360655,46265281.375,-38358909.5,1.206115658084597,No,2_60_1.5_175_4.csv,0.7008183729344606,-0.052337563894606254,5473819.308999999,-4612555.683999999,1.18672156695854,No,,,,,,,,2_20_2_75_18.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_100_1_125_6.csv,0.27176465220307955,-0.02904007196968562,27322023.375,-25160821.125,1.0858955373222146,No,,
2_40_1.75_50_8.csv,0.35867271875,0.232756185328679,21781625.01,-17986563.51,1.210994251230373,No,2_40_1.5_75_14.csv,0.2246075466319178,0.27864010049360655,46265281.375,-38358909.5,1.206115658084597,No,2_40_1.25_50_4.csv,0.6978917690542187,-0.0877203457016107,31322670.625,-28146977.875,1.1128253542566158,No,,,,,,,,2_20_2_75_20.csv,0.2715199701099534,-0.015303730485950493,52346742.75,-47823860.0,1.0945737702895584,No,2_100_1_50_6.csv,0.27176465220307955,-0.02904007196968562,27322023.375,-25160821.125,1.0858955373222146,No,,
2_40_1.25_75_10.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.5_75_16.csv,0.2246075466319178,0.27864010049360655,46265281.375,-38358909.5,1.206115658084597,No,2_20_0.75_200_4.csv,0.6936426758124105,-0.042019961599966474,8163758.95,-6865000.074,1.1891855589221076,No,,,,,,,,2_20_2_50_8.csv,0.26860889455957515,-0.04155610895636181,68963176.5,-64423335.5,1.0704688908881472,No,2_100_1_75_6.csv,0.27176465220307955,-0.02904007196968562,27322023.375,-25160821.125,1.0858955373222146,No,,
2_40_1.25_75_12.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.5_75_18.csv,0.2246075466319178,0.27864010049360655,46265281.375,-38358909.5,1.206115658084597,No,2_40_1.25_225_4.csv,0.6895912777284254,-0.0530176179340522,5712058.183999999,-4733447.902,1.2067436469695827,No,,,,,,,,2_20_2_50_10.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_150_6.csv,0.2717646055841222,-0.03247976806876306,32256364.75,-29731574.625,1.084919489022859,No,,
2_40_1.25_75_14.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.5_75_20.csv,0.2246075466319178,0.27864010049360655,46265281.375,-38358909.5,1.206115658084597,No,2_40_1.25_200_4.csv,0.6895912173919028,-0.05301761632768229,4782326.068,-3963000.724,1.2067436775971683,No,,,,,,,,2_20_2_50_12.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_100_10.csv,0.26022031882386076,-0.02904006045849266,21636038.624,-20094583.499,1.076709981327889,No,,
2_40_1.25_75_16.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.5_75_10.csv,0.22460747434685963,0.27864015876771125,48502482.125,-40213790.75,1.206115643922477,No,2_60_1.25_75_4.csv,0.6830159586321762,-0.03699520077363786,59943972.5,-52126139.75,1.1499791234780627,No,,,,,,,,2_20_2_50_14.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_125_10.csv,0.26022031882386076,-0.02904006045849266,21636038.624,-20094583.499,1.076709981327889,No,,
2_40_1.25_75_18.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.5_100_8.csv,0.21345078445891602,0.14776123299122657,18721265.595,-15974309.22,1.17196088651901,No,2_60_1.25_50_4.csv,0.6830158430872223,-0.03699518833794014,60366108.0,-52493220.5,1.149979129209647,No,,,,,,,,2_20_2_50_16.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_50_10.csv,0.26022031882386076,-0.02904006045849266,21636038.624,-20094583.499,1.076709981327889,No,,
2_40_1.25_75_20.csv,0.35475821875,0.1866771699716029,23385036.565,-20075557.565,1.1648511623791606,No,2_40_1.75_225_6.csv,0.20410966370760655,0.2539286874792123,14499397.922,-11152536.969,1.30009861991967,No,2_20_0.75_225_4.csv,0.6815448299241108,-0.0662971067565736,9854594.932,-8490920.385,1.1606038550790156,No,,,,,,,,2_20_2_50_18.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_75_10.csv,0.26022031882386076,-0.02904006045849266,21636038.624,-20094583.499,1.076709981327889,No,,
2_40_1.75_75_8.csv,0.35441628125,0.23275616031197932,21592009.815,-17830480.565,1.2109606208474055,No,2_40_1_50_6.csv,0.21249390443309152,0.5530072701205877,57255201.75,-44985790.875,1.2727396948314738,No,2_60_1.5_125_4.csv,0.6810920592505433,-0.05981727336814109,11501595.857,-9792824.263,1.1744922147185068,No,,,,,,,,2_20_2_50_20.csv,0.2686088011493958,-0.04155609579886521,74499731.5,-69595421.0,1.0704688674848306,No,2_100_1_150_10.csv,0.26022028419787885,-0.03247976464755566,26161696.125,-24322458.375,1.0756189083209808,No,,
2_40_0.75_50_6.csv,0.34602096875,0.22028228543897688,24827361.266,-21253292.766,1.168165400973426,No,2_40_1.5_50_8.csv,0.21248380712470544,0.217594020918766,37584898.75,-32385562.125,1.1605448935835014,No,2_20_1_75_4.csv,0.6783737266512821,-0.09024957091993159,20246475.628,-18222046.628,1.1110977839826874,No,,,,,,,,2_60_0.75_200_6.csv,0.2511029142120494,0.006753520973111436,55695553.0,-51629069.75,1.0787634421788124,No,2_120_0.75_50_4.csv,0.25782454720862785,-0.035979091687620375,35652400.25,-33125290.25,1.0762894447392803,No,,
2_40_1.25_75_4.csv,0.3458218125,0.014119581169085287,15939824.127,-14371797.627,1.109104409948981,No,2_40_1_75_6.csv,0.20582957457532394,0.5079376468636033,40055928.873,-31102937.686,1.2878503399706165,No,2_20_1.25_75_10.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_60_0.75_225_6.csv,0.2511028858300443,0.0067535296733351995,38209826.75,-35420024.0,1.0787634347735056,No,2_100_0.75_100_6.csv,0.2560653952990188,-0.029775903413267964,22525135.999,-20992524.312,1.0730074984895415,No,,
2_40_1_50_10.csv,0.34560290625,0.18119004353819704,24857025.015,-21666118.015,1.1472763601578675,No,2_40_2_50_8.csv,0.19492959507408408,0.32020221536733146,27920818.374,-22547342.062,1.2383197228845946,No,2_20_1.25_75_12.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_120_1_100_4.csv,0.24731755088554103,0.16259004518621328,50240707.125,-44405776.5,1.1314002610673861,No,2_100_0.75_75_6.csv,0.2560653952990188,-0.029775903413267964,22525135.999,-20992524.312,1.0730074984895415,No,,
2_40_1_100_4.csv,0.3434269375,0.15811523264804553,14233640.242999999,-11281498.242999999,1.2616799592050427,No,2_40_2_75_8.csv,0.19492957319049475,0.3820495811065172,26436983.123000003,-20714541.123,1.2762524144764278,No,2_20_1.25_75_14.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_120_1_125_4.csv,0.24731755088554103,0.16259004518621328,50240707.125,-44405776.5,1.1314002610673861,No,2_100_0.75_50_6.csv,0.2560653811701426,-0.02977593673077187,21754656.688,-20274468.938,1.073007473316636,No,,
2_40_1.5_75_4.csv,0.3428071875,0.032885950198960616,12360400.379,-10623825.629,1.163460396531702,No,2_40_2_100_8.csv,0.1949064573156809,0.22022044017084855,16305266.904000001,-13275055.217,1.2282635844044942,No,2_20_1.25_75_16.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_120_1_150_4.csv,0.24731755088554103,0.16259004518621328,50240707.125,-44405776.5,1.1314002610673861,No,2_100_0.75_125_6.csv,0.25606536827595394,-0.031765886893963244,23140897.062,-21594205.0,1.0716253301290786,No,,
2_60_1.25_50_4.csv,0.34265734375,0.12345069121317247,16667990.320999999,-14056225.820999999,1.1858083765343344,No,2_40_1.5_100_10.csv,0.20339299523303273,0.1413970495981164,21449634.062,-18422396.562,1.164323761559031,No,2_20_1.25_75_18.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_120_1_75_4.csv,0.24731755088554103,0.16259004518621328,50240707.125,-44405776.5,1.1314002610673861,No,2_80_1_150_6.csv,0.2525500699167077,-0.02416755945745313,37172198.25,-34144909.75,1.0886600234753878,No,,
2_60_1.25_75_4.csv,0.338512875,0.1234506683493519,16514133.565,-13927626.315,1.1857105576715783,No,2_40_1.5_100_12.csv,0.20339297791541783,0.14139703320175828,20460259.376,-17572654.939,1.1643237431693587,No,2_20_1.25_75_20.csv,0.6718510020157099,-0.06435253465157648,28612879.624,-25464904.624,1.123620137066334,No,,,,,,,,2_120_1_175_4.csv,0.24731755057344854,0.03388346085033649,39117513.5,-35679599.375,1.0963551773344429,No,2_80_1_125_6.csv,0.2525500584177922,-0.009895391074957653,67321926.5,-61495291.5,1.094749286618147,No,,
