"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_100_0.75_175_10.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_12.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_14.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_16.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_18.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_20.csv","2000/1/4","2002/12/31","1872130.125","980164.938","-891965.187","-0.310558765857","4","9899150.622","-9508155.809","390994.813","-1285421.062"
"2_100_0.75_175_8.csv","2000/1/4","2002/12/31","1887739.5","990926.688","-896812.812","-0.310558764736","4","9952948.999","-9559829.311","393119.688","-1292407.0"
"2_100_0.75_175_6.csv","2000/1/4","2002/12/31","2470853.5","1392949.625","-1077903.875","-0.310558735769","4","11752050.501","-11280110.626","471939.875","-1529877.375"
"2_100_0.75_200_10.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_200_12.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_200_14.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_200_16.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_200_18.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_200_20.csv","2000/1/4","2002/12/31","2004178.75","1071204.875","-932973.875","-0.310558709265","4","9141684.999","-8750192.374","391492.625","-1344519.25"
"2_100_0.75_225_8.csv","2000/1/4","2002/12/31","2103133.75","1139428.375","-963705.375","-0.310558761768","4","9442802.312","-9038414.437","404387.875","-1388806.875"
"2_100_0.75_200_8.csv","2000/1/4","2002/12/31","2020505.75","1082461.25","-938044.5","-0.310558753282","4","9191368.061","-8797747.936","393620.125","-1351826.5"
"2_100_0.75_225_10.csv","2000/1/4","2002/12/31","2086359.75","1127863.75","-958496.0","-0.310558741572","4","9391761.81","-8989559.935","402201.875","-1381299.375"
