Para1,InSample1_RateOfReturn,OutSample1_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample1_AvgTrade,OutSample1_AvgTrade,Score_1,Pass1,Para2,InSample2_RateOfReturn,OutSample2_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample2_AvgTrade,OutSample2_AvgTrade,Score_2,Pass2,Para3,InSample3_RateOfReturn,OutSample3_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample3_AvgTrade,OutSample3_AvgTrade,Score_3,Pass3,Para4,InSample4_RateOfReturn,OutSample4_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample4_AvgTrade,OutSample4_AvgTrade,Score_4,Pass4,Para5,Pass5,Para6,InSample6_RateOfReturn,OutSample6_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample6_AvgTrade,OutSample6_AvgTrade,Score_6,Pass6,Para7,InSample7_RateOfReturn,OutSample7_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample7_AvgTrade,OutSample7_AvgTrade,Score_7,Pass7,Para8,InSample8_RateOfReturn,OutSample8_RateOfReturn,Number_of_Transactions,Number_of_Transactions,InSample8_AvgTrade,OutSample8_AvgTrade,Score_8,Pass8,Para9,Pass9
,,,,,,,,,3_60_1_50_16.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_150_6.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,3_40_1_75_6.csv,0.5886809923863096,-0.03818716119379262,24.0,41.0,0.024528374682762897,-0.0009313941754583565,-0.0379721113813907,No,,,,,,,,,,3_100_1.5_50_16.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,3_60_1_50_18.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_150_8.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,3_40_1_75_8.csv,0.5886809923863096,-0.03818716119379262,24.0,41.0,0.024528374682762897,-0.0009313941754583565,-0.0379721113813907,No,,,,,,,,,,3_100_1.5_50_18.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,3_60_1_50_20.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_175_10.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_100_10.csv,0.6393956531626406,0.4111479047006228,5.0,6.0,0.12787913063252812,0.06852465078343713,0.5358548376462514,Yes,,,,,,,,,,3_100_1.5_50_20.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,3_60_1_50_4.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_175_12.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_50_10.csv,0.6393956531626406,0.4111479047006228,5.0,6.0,0.12787913063252812,0.06852465078343713,0.5358548376462514,Yes,,,,,,,,,,3_100_1.5_50_6.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,3_60_1_50_6.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_175_14.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_75_10.csv,0.6393956531626406,0.4111479047006228,5.0,6.0,0.12787913063252812,0.06852465078343713,0.5358548376462514,Yes,,,,,,,,,,3_100_1.5_50_8.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,3_60_1_50_8.csv,0.6830362210266039,-0.04570672200767057,16.0,25.0,0.04268976381416274,-0.0018282688803068227,-0.04282686801139614,No,,,,,,,,,,3_120_1.5_175_16.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_175_10.csv,0.6393956343005148,0.41114779080246716,5.0,6.0,0.12787912686010297,0.0685246318004112,0.535854705008861,Yes,2_120_2_100_20.csv,0.3092656463987959,0.4347739019944883,4.0,3.0,0.07731641159969897,0.14492463399816277,1.874435595233018,Yes,3_100_1.5_75_10.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_10.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_175_18.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_125_10.csv,0.6393956306960524,0.41114781147157126,5.0,6.0,0.12787912613921049,0.06852463524526188,0.5358547349679672,Yes,2_120_2_125_20.csv,0.3092656463987959,0.4347739019944883,4.0,3.0,0.07731641159969897,0.14492463399816277,1.874435595233018,Yes,3_100_1.5_75_12.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_12.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_175_20.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_200_10.csv,0.639395579417425,0.4111478047285856,5.0,6.0,0.127879115883485,0.06852463412143094,0.5358547691545354,Yes,2_120_2_50_20.csv,0.3092656463987959,0.4347739019944883,4.0,3.0,0.07731641159969897,0.14492463399816277,1.874435595233018,Yes,3_100_1.5_75_14.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_14.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_175_4.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_150_10.csv,0.6393954985702658,0.41114785255905567,5.0,6.0,0.12787909971405315,0.06852464209317595,0.5358548992478206,Yes,2_120_2_75_20.csv,0.3092656463987959,0.4347739019944883,4.0,3.0,0.07731641159969897,0.14492463399816277,1.874435595233018,Yes,3_100_1.5_75_16.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_16.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_175_6.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,2_100_0.75_225_10.csv,0.63939543923297,0.4111478109664509,5.0,6.0,0.12787908784659402,0.06852463516107515,0.5358548947680836,Yes,2_120_2_100_16.csv,0.3092656383242908,0.43477391028027496,4.0,3.0,0.0773164095810727,0.14492463676009165,1.8744356798943964,Yes,3_100_1.5_75_18.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_18.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_175_8.csv,1.7576012936850978,-0.2502461058626047,17,11,0.10338831139324105,-0.022749645987509517,-0.2200407926286797,No,,,1_40_1.25_175_10.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_125_16.csv,0.3092656383242908,0.43477391028027496,4.0,3.0,0.0773164095810727,0.14492463676009165,1.8744356798943964,Yes,3_100_1.5_75_20.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_20.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_10.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_12.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_50_16.csv,0.3092656383242908,0.43477391028027496,4.0,3.0,0.0773164095810727,0.14492463676009165,1.8744356798943964,Yes,3_100_1.5_75_6.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_4.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_12.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_14.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_75_16.csv,0.3092656383242908,0.43477391028027496,4.0,3.0,0.0773164095810727,0.14492463676009165,1.8744356798943964,Yes,3_100_1.5_75_8.csv,0.5321279636561077,-0.16015116611861663,18.0,28.0,0.029562664647561538,-0.005719684504236308,-0.1934766223689546,No,,
,,,,,,,,,1_60_1_75_6.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_14.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_16.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_200_20.csv,0.3092656366829702,0.3404140324453368,4.0,3.0,0.07731640917074255,0.1134713441484456,1.4676230487872233,Yes,1_100_1.5_150_10.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_75_8.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_16.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_18.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_150_20.csv,0.3092656159614682,0.4347739490200372,4.0,3.0,0.07731640399036704,0.14492464967334573,1.874435982452082,Yes,1_100_1.5_150_12.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_10.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_18.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_20.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_225_20.csv,0.3092656116896435,0.34041408273988993,4.0,3.0,0.07731640292241088,0.11347136091329664,1.4676233842276425,Yes,1_100_1.5_150_14.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_12.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_20.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_4.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_150_16.csv,0.30926560811038456,0.4347738908787273,4.0,3.0,0.07731640202759614,0.1449246302929091,1.874435779372945,Yes,1_100_1.5_150_16.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_14.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_4.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_6.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_100_18.csv,0.3092656079259442,0.43477392680603966,4.0,3.0,0.07731640198148605,0.14492464226867988,1.8744359353838411,Yes,1_100_1.5_150_18.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_16.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_6.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_175_8.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_125_18.csv,0.3092656079259442,0.43477392680603966,4.0,3.0,0.07731640198148605,0.14492464226867988,1.8744359353838411,Yes,1_100_1.5_150_20.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_18.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,1_120_1.5_225_8.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_10.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_50_18.csv,0.3092656079259442,0.43477392680603966,4.0,3.0,0.07731640198148605,0.14492464226867988,1.8744359353838411,Yes,1_100_1.5_150_6.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_20.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_225_10.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_12.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_75_18.csv,0.3092656079259442,0.43477392680603966,4.0,3.0,0.07731640198148605,0.14492464226867988,1.8744359353838411,Yes,1_100_1.5_150_8.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_4.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_225_12.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_14.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_150_18.csv,0.3092655924106001,0.43477385787873124,4.0,3.0,0.07731639810265002,0.14492461929291042,1.8744357322556535,Yes,3_100_1.5_150_10.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_6.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_225_14.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_16.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_225_16.csv,0.3092655910127573,0.3404141663696519,4.0,3.0,0.07731639775318933,0.11347138878988396,1.4676238429021122,Yes,3_100_1.5_150_12.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,3_60_1_75_8.csv,0.6830362124308968,-0.04570664307188581,16.0,25.0,0.04268976327693105,-0.0018282657228754324,-0.04282679458809277,No,,,,,,,,,,3_120_1.5_225_16.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_18.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_200_18.csv,0.3092655888919528,0.34041409084622737,4.0,3.0,0.0773163972229882,0.11347136361540912,1.4676235273631075,Yes,3_100_1.5_150_14.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_10.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_120_1.5_225_18.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_20.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_175_16.csv,0.3092655773460208,0.43477388009117884,4.0,3.0,0.0773163943365052,0.1449246266970596,1.8744359193252362,Yes,3_100_1.5_150_16.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_12.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_120_1.5_225_20.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_4.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_200_16.csv,0.309265565672437,0.34041406991572126,4.0,3.0,0.07731639141810925,0.11347135663857376,1.4676235473141364,Yes,3_100_1.5_150_18.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_14.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_120_1.5_225_4.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_6.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_225_18.csv,0.309265552667562,0.3404140620816067,4.0,3.0,0.0773163881668905,0.11347135402720222,1.4676235752537974,Yes,3_100_1.5_150_20.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_16.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_120_1.5_225_6.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,3_40_1.25_175_8.csv,0.5786791740511915,0.0697740395471733,30.0,40.0,0.019289305801706385,0.0017443509886793326,0.0904309883731027,No,2_120_2_175_20.csv,0.3092655485556405,0.4347739015490398,4.0,3.0,0.07731638713891012,0.14492463384967993,1.8744361863326824,Yes,3_100_1.5_150_6.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_18.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_120_1.5_225_8.csv,1.7576010995523275,-0.2502459833035475,17,11,0.10338829997366632,-0.022749634845777047,-0.22004070916700952,No,,,1_40_1.25_200_10.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,2_120_2_175_18.csv,0.30926554541653933,0.4347738599229825,4.0,3.0,0.07731638635413483,0.1449246199743275,1.87443602589656,Yes,3_100_1.5_150_8.csv,0.5321275723308735,-0.16015110012540504,18.0,28.0,0.029562642907270748,-0.005719682147335895,-0.19347668492552722,No,,
,,,,,,,,,1_60_1_100_20.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,1_80_1_100_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_12.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_100_10.csv,0.5263624304192791,-0.2006339163854755,3.0,4.0,0.17545414347309304,-0.05015847909636888,-0.28587799697110594,No,,
,,,,,,,,,1_60_1_100_4.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,1_80_1_50_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_14.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_125_10.csv,0.5263624304192791,-0.2006339163854755,3.0,4.0,0.17545414347309304,-0.05015847909636888,-0.28587799697110594,No,,
,,,,,,,,,1_60_1_100_6.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,1_80_1_75_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_16.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_50_10.csv,0.5263624304192791,-0.2006339163854755,3.0,4.0,0.17545414347309304,-0.05015847909636888,-0.28587799697110594,No,,
,,,,,,,,,1_60_1_100_8.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_80_1_100_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_18.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_75_10.csv,0.5263624304192791,-0.2006339163854755,3.0,4.0,0.17545414347309304,-0.05015847909636888,-0.28587799697110594,No,,
,,,,,,,,,3_60_1_100_10.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_80_1_50_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_20.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_150_10.csv,0.5263624067594128,-0.20063394423771178,3.0,4.0,0.17545413558647094,-0.050158486059427944,-0.2858780495071762,No,,
,,,,,,,,,3_60_1_100_12.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,3_80_1_75_4.csv,1.7522047166825128,-0.6199941937898519,33,19,0.05309711262674281,-0.03263127335736062,-0.6145583392970714,No,,,1_40_1.25_200_4.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_120_2_175_10.csv,0.5263623129950562,-0.20063393068937319,3.0,4.0,0.1754541043316854,-0.050158482672343296,-0.28587808112782426,No,,
,,,,,,,,,3_60_1_100_14.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,1_80_1_100_10.csv,1.7522047063169761,-0.6199942969934881,33,19,0.05309711231263564,-0.03263127878913095,-0.6145584452314106,No,,,1_40_1.25_200_6.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_80_1.25_125_14.csv,0.5216597488724768,-0.055485489220800766,6.0,6.0,0.08694329147874613,-0.009247581536800128,-0.10636337064672508,No,,
,,,,,,,,,3_60_1_100_16.csv,0.6830361828159504,-0.042071280806315815,16.0,24.0,0.0426897614259969,-0.0017529700335964923,-0.04106300843670167,No,,,,,,,,,,1_80_1_100_12.csv,1.7522047063169761,-0.6199942969934881,33,19,0.05309711231263564,-0.03263127878913095,-0.6145584452314106,No,,,1_40_1.25_200_8.csv,0.5786791323040567,0.06977400698766649,30.0,40.0,0.01928930441013522,0.0017443501746916622,0.09043095269807264,No,,,,,,,,,,2_80_1.25_150_14.csv,0.5216596777171979,-0.06826314662351503,6.0,6.0,0.08694327961953298,-0.011377191103919172,-0.13085762526679673,No,,
