Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window5_GrossProfit,Window5_GrossLoss,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Window6_GrossProfit,Window6_GrossLoss,Score_6,Pass6,Para7,Pass7
2_40_1.75_50_6.csv,0.38183575000000003,-0.026318845522748595,12501486.452,-11240210.452,1.1122110662772846,No,2_120_1_225_12.csv,0.1869955094171794,0.11009779762828567,14887200.099000001,-13704608.082999999,1.086291560388871,No,2_20_1.25_50_14.csv,0.3969385984111087,0.01409254443922154,24402226.062,-21628417.375,1.128248342858697,No,2_20_1_225_8.csv,0.160522423872714,0.09072261313824008,16028945.312,-13524531.75,1.185175620738219,No,2_120_1.75_100_4.csv,0.24766527941860833,-0.013683200576737227,15178653.875,-13153035.0,1.1540039143057097,No,2_120_1_150_4.csv,0.17488030540516492,-0.06344579082852675,12845822.124000002,-12297218.874000002,1.0446119773601745,No,,
2_40_1.25_75_8.csv,0.367145625,-0.00806964877617013,16844433.711,-15455533.586,1.0898642623544295,No,2_120_1_225_14.csv,0.1869955094171794,0.11009779762828567,14887200.099000001,-13704608.082999999,1.086291560388871,No,2_20_1.25_50_16.csv,0.3969385984111087,0.01409254443922154,24402226.062,-21628417.375,1.128248342858697,No,2_20_1.25_225_4.csv,0.15892348597442635,0.07041236737636981,16209476.25,-13565964.5,1.194863531450344,No,2_120_1.75_125_4.csv,0.24766527941860833,-0.013683200576737227,15178653.875,-13153035.0,1.1540039143057097,No,2_120_1_75_4.csv,0.17488030540516492,-0.06344579082852675,12845822.124000002,-12297218.874000002,1.0446119773601745,No,,
2_80_1.5_50_4.csv,0.36134353125,0.0310647890126015,13906125.365999999,-12156891.115999999,1.1438882879931191,No,2_120_1_225_16.csv,0.1869955094171794,0.11009779762828567,14887200.099000001,-13704608.082999999,1.086291560388871,No,2_20_1.25_50_18.csv,0.3969385984111087,0.01409254443922154,24402226.062,-21628417.375,1.128248342858697,No,2_20_1.25_150_6.csv,0.15600203825205822,0.0712206359748262,21815270.75,-18492785.0,1.179663893242689,No,2_120_1.75_50_4.csv,0.24766527941860833,-0.013683200576737227,15178653.875,-13153035.0,1.1540039143057097,No,2_120_1_50_4.csv,0.17488029483425546,-0.06344578468421191,12495724.060999999,-11962072.249000002,1.0446119870279673,No,,
2_80_1.5_75_4.csv,0.36134353125,0.0310647890126015,13906125.365999999,-12156891.115999999,1.1438882879931191,No,2_120_1_225_18.csv,0.1869955094171794,0.11009779762828567,14887200.099000001,-13704608.082999999,1.086291560388871,No,2_20_1.25_50_20.csv,0.3969385984111087,0.01409254443922154,24402226.062,-21628417.375,1.128248342858697,No,2_20_1_225_4.csv,0.15360245539705483,0.08069428731245906,13703204.562,-11461524.875,1.1955830233278624,No,2_120_1.75_75_4.csv,0.24766527941860833,-0.013683200576737227,15178653.875,-13153035.0,1.1540039143057097,No,2_120_1_175_4.csv,0.1748802515318057,-0.07035231362224315,13345441.185999999,-12862768.185999999,1.0375248152668528,No,,
2_40_1.25_75_6.csv,0.35873928125,-0.08509151367500978,12641645.709,-12035465.334,1.0503661768097616,No,2_120_1_225_20.csv,0.1869955094171794,0.11009779762828567,14887200.099000001,-13704608.082999999,1.086291560388871,No,2_20_1.25_50_8.csv,0.3969385984111087,0.01409254443922154,24402226.062,-21628417.375,1.128248342858697,No,1_80_0.75_125_4.csv,0.13309586644844756,0.09086503667510956,24635992.0,-21372656.125,1.1526874271458853,No,2_120_1.75_200_4.csv,0.24766525181955742,-0.013683208972538297,11211590.188,-9715383.438,1.1540038805002644,No,2_120_0.75_50_4.csv,0.17426763294152214,-0.04244919601271903,15744552.185,-14820470.435,1.0623517150857567,No,,
2_40_1.25_75_4.csv,0.35728940625,-0.11126748104705639,10709122.363,-10361109.738,1.0335883543172641,No,2_120_0.75_225_10.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1_100_4.csv,0.4020628474841943,0.0558194280540997,14329309.609000001,-12006325.0,1.193480070629439,No,3_80_0.75_125_4.csv,0.13309586644844756,0.09086503667510956,24635992.0,-21372656.125,1.1526874271458853,No,2_120_1.75_150_4.csv,0.24766520513457407,-0.013683237099241678,14011063.809,-12141262.559,1.154003855934568,No,2_120_0.75_100_4.csv,0.17426760727764062,-0.042449218707677955,19893176.25,-18725603.5,1.062351675341198,No,,
1_40_1_50_10.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_12.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1_75_4.csv,0.3923940251587402,0.06433062169452645,13848097.537999999,-11594944.604,1.1943220093714557,No,1_80_0.75_100_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_225_4.csv,0.23737320925557598,0.014472382858444034,11221957.248,-9129743.873,1.2291645202870851,No,2_120_0.75_125_4.csv,0.17426760727764062,-0.042449218707677955,19893176.25,-18725603.5,1.062351675341198,No,,
1_40_1_50_12.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_14.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1_50_6.csv,0.3889755020657276,-0.00034134156311890046,19969715.749,-17790951.124,1.122464763677578,No,1_80_0.75_50_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_150_4.csv,0.23737317572780559,0.03616773273023336,14874395.75,-11993000.875,1.240256371614748,No,2_120_0.75_150_4.csv,0.17426760727764062,-0.04363557731845472,19053552.5,-17908974.5,1.0639108621211113,No,,
1_40_1_50_14.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_16.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1.5_150_6.csv,0.37583093296968184,0.0031109224481447296,10261346.121,-8918767.84,1.1505340541524847,No,1_80_0.75_75_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_175_4.csv,0.23737317556283433,0.017269852789776184,12075328.187,-9822109.312,1.2294027487809738,No,2_120_0.75_75_4.csv,0.17426760727764062,-0.042449218707677955,19893176.25,-18725603.5,1.062351675341198,No,,
1_40_1_50_16.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_18.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1.25_150_10.csv,0.36825508317393046,0.108087416638593,18012922.419,-15060642.215999998,1.1960261827256997,No,3_80_0.75_100_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_200_4.csv,0.23737316718904194,0.01726983050642908,11853829.124000002,-9641941.187,1.2294027617573768,No,2_120_0.75_175_4.csv,0.1678722567561559,-0.043635599525609615,22429020.125,-21109441.125,1.0625113186173942,No,,
1_40_1_50_18.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_20.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1.25_150_12.csv,0.36825508317393046,0.108087416638593,18012922.419,-15060642.215999998,1.1960261827256997,No,3_80_0.75_50_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_50_4.csv,0.23737315794723296,0.03616773819203668,28427224.0,-22920441.0,1.2402564156597162,No,2_120_1.75_100_16.csv,0.1528019138964205,-0.06827711748861863,18055981.5,-17505317.75,1.031456941134359,No,,
1_40_1_50_20.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_225_8.csv,0.1842868613081359,0.11436317475183194,13937529.521,-12784256.739,1.0902103896647972,No,2_20_1.25_150_14.csv,0.36825508317393046,0.108087416638593,18012922.419,-15060642.215999998,1.1960261827256997,No,3_80_0.75_75_4.csv,0.13309584592432558,0.09086500744832854,24787735.875,-21504299.625,1.1526874302933732,No,2_80_1.75_75_4.csv,0.23737315794723296,0.03616773819203668,28427224.0,-22920441.0,1.2402564156597162,No,2_120_1.75_100_18.csv,0.1528019138964205,-0.06827711748861863,18055981.5,-17505317.75,1.031456941134359,No,,
1_40_1_50_4.csv,0.3536554375,0.012752320834515801,13326136.367999999,-11788346.492999999,1.1304500063612102,No,2_120_0.75_200_10.csv,0.18428685635937997,0.10019520246600508,15185643.02,-14040742.598,1.0815413012530464,No,2_20_1.25_150_16.csv,0.36825508317393046,0.108087416638593,18012922.419,-15060642.215999998,1.1960261827256997,No,2_20_1.25_100_4.csv,0.14778954251630677,0.04052659715761204,18419667.375,-15861299.125,1.1612962614120046,No,2_80_1.75_125_4.csv,0.23737315010502852,0.03616772320687219,18537805.5,-14946752.625,1.2402563931508166,No,2_120_1.75_100_20.csv,0.1528019138964205,-0.06827711748861863,18055981.5,-17505317.75,1.031456941134359,No,,
1_40_1_50_6.csv,0.3536554375,0.010382125585508372,13486939.367999999,-11972041.992999999,1.1265362563784653,No,2_120_0.75_200_12.csv,0.18428685635937997,0.10019520246600508,15185643.02,-14040742.598,1.0815413012530464,No,2_20_1.25_150_18.csv,0.36825508317393046,0.108087416638593,18012922.419,-15060642.215999998,1.1960261827256997,No,2_20_0.75_75_4.csv,0.13117959152220854,0.13818145166262205,15896727.625,-12769035.875,1.2449434538846889,No,2_80_1.75_100_4.csv,0.23737315340807075,0.03616770773009859,22130643.75,-17843604.75,1.2402563304928618,No,2_120_1.75_125_16.csv,0.1528019138964205,-0.06827711748861863,18055981.5,-17505317.75,1.031456941134359,No,,
