AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_50_10.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_12.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_14.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_16.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_18.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_20.csv,Y,No,1.2020509783299536,N,N,,,N,,,Y,No,1.00482236085341,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_8.csv,Y,No,1.208487726314919,N,N,,,N,,,Y,No,1.004822320475919,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_50_10.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_12.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_14.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_16.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_18.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_20.csv,Y,No,1.1918860719922848,N,Y,No,1.1212238177227407,Y,No,1.1450875655907353,Y,No,1.041256708779389,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.25_50_8.csv,Y,No,1.1896753854791902,N,Y,No,1.1212237830320868,Y,No,1.14508750300249,Y,No,1.0412566953381452,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_6.csv,Y,No,1.2189522135745932,N,Y,No,1.075592489471561,N,,,Y,No,1.1626623523454611,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_10.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_12.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_14.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_16.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_18.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_20.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_8.csv,Y,No,1.1956112199577837,N,N,,,Y,No,1.1556772825836579,Y,No,1.0360257406810183,N,,,N,3,0,0.42857142857142855,0.0
2_20_1_50_6.csv,Y,No,1.1933995413387068,N,N,,,Y,No,1.1846590973717437,Y,No,1.070793459869274,N,,,N,3,0,0.42857142857142855,0.0
2_20_1.25_50_6.csv,Y,No,1.190848155545367,N,Y,No,1.1543338897186464,Y,No,1.1637287499078441,Y,No,1.0897778492100167,N,,,N,4,0,0.5714285714285714,0.0
2_20_1.5_50_4.csv,Y,No,1.1929946062172871,N,N,,,N,,,Y,No,1.131612604332695,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.5_50_6.csv,Y,No,1.2058634208493857,N,Y,No,1.0661023922814115,N,,,Y,No,1.0700824974708945,N,,,N,3,0,0.42857142857142855,0.0
2_20_2_50_12.csv,Y,No,1.1821703686201455,N,Y,No,1.117543272064323,N,,,Y,No,1.0496114465005781,N,,,N,3,0,0.42857142857142855,0.0
2_20_2_50_14.csv,Y,No,1.1821703686201455,N,Y,No,1.1255843586377068,Y,No,1.1318876186496247,Y,No,1.0496114461586887,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_16.csv,Y,No,1.1821703686201455,N,Y,No,1.1255843586377068,Y,No,1.1318876186496247,Y,No,1.0496114461586887,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_18.csv,Y,No,1.1821703686201455,N,Y,No,1.1255843586377068,Y,No,1.1318876186496247,Y,No,1.0496114461586887,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_20.csv,Y,No,1.1821703686201455,N,Y,No,1.1255843586377068,Y,No,1.1318876186496247,Y,No,1.0496114461586887,N,,,N,4,0,0.5714285714285714,0.0
2_20_2_50_10.csv,Y,No,1.1803448445328133,N,Y,No,1.1155980256867477,N,,,Y,No,1.0496115148427483,N,,,N,3,0,0.42857142857142855,0.0
2_20_2_50_8.csv,Y,No,1.187876413188058,N,Y,No,1.1021035846647265,N,,,Y,No,1.0674505932744334,N,,,N,3,0,0.42857142857142855,0.0
2_20_1.5_75_10.csv,Y,No,1.1533247737016867,N,N,,,Y,No,1.114317612128236,Y,No,1.0055488663244319,N,,,N,3,0,0.42857142857142855,0.0
2_20_1.5_75_12.csv,Y,No,1.1533247737016867,N,N,,,Y,No,1.114317612128236,Y,No,1.0055488663244319,N,,,N,3,0,0.42857142857142855,0.0
