"Filename","Begin","End","Start_NetProfit","End_NetProfit","NetProfit","NetProfit_Percent","Number_of_Transactions","Window_GrossProfit","Window_GrossLoss","Window_Net","Window_MDD"
"2_40_1_50_4.csv","1991/1/3","1993/12/31","2026702.875","9722284.0","7695581.125","2.54256246577","19","30238382.514","-20516098.514","9722284.0","-1966121.5"
"2_40_1_50_6.csv","1991/1/3","1993/12/31","1952126.625","19565040.0","17612913.375","5.96617815301","14","52498360.483","-32933320.483","19565040.0","-2003881.0"
"2_40_1.25_50_10.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_12.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_14.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_16.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_18.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_20.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.25_50_8.csv","1991/1/3","1993/12/31","1831606.0","17661370.0","15829764.0","5.59038369039","10","48315379.546","-30654009.546","17661370.0","-2077296.0"
"2_40_1.5_50_14.csv","1991/1/3","1993/12/31","1701301.375","16269598.0","14568296.625","5.39306600879","9","44783374.17","-28513776.17","16269598.0","-2078774.375"
"2_40_1.5_50_16.csv","1991/1/3","1993/12/31","1701301.375","16269598.0","14568296.625","5.39306600879","9","44783374.17","-28513776.17","16269598.0","-2078774.375"
"2_40_1.5_50_18.csv","1991/1/3","1993/12/31","1701301.375","16269598.0","14568296.625","5.39306600879","9","44783374.17","-28513776.17","16269598.0","-2078774.375"
"2_40_1.5_50_20.csv","1991/1/3","1993/12/31","1701301.375","16269598.0","14568296.625","5.39306600879","9","44783374.17","-28513776.17","16269598.0","-2078774.375"
"2_40_1.5_75_14.csv","1991/1/3","1993/12/31","1633749.0","12096014.0","10462265.0","3.97238499189","9","36119175.83","-24023161.83","12096014.0","-2047499.75"
"2_40_1.5_75_16.csv","1991/1/3","1993/12/31","1633749.0","12096014.0","10462265.0","3.97238499189","9","36119175.83","-24023161.83","12096014.0","-2047499.75"
"2_40_1.5_75_18.csv","1991/1/3","1993/12/31","1633749.0","12096014.0","10462265.0","3.97238499189","9","36119175.83","-24023161.83","12096014.0","-2047499.75"
